Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
18090	-23310.3	-23236.2	-74.1207	0.266409	0.0217399	0.0678968	1.01785	0.00398545	0.0345819	0.101161	0.0462717	0.125798	0.0312966	0.0480939	0.0334765	0.00279072	0.0561766	0.694853	0.0262904	0.00172364	0.0404533	2.16009	0.00726186	0.0163126	0.231923	0.116012	0.00829186	0.0262069	0.0109969	0.0286844	0.18522	0.0476099	0.0123848	0.0478889	0.00535458	0.681027	0.178599	0.0095826	0.0544335	0.0176877	0.0510337	0.0126144	0.00866645	0.0586772	0.0998938	0.117955	0.0269567	0.0544447	0.0350613	0.226408	0.0631518	0.201417	0.0287991	0.0290241	0.0560919	0.594945	0.0129682	0.0223373	0.0402963	0.0345408	0.0621684	0.0516589	0.0696191	0.0869995	0.221764	0.151317	0.0621724	0.363809	0.113939	0.00296626	0.0787698	0.534836	3.38343	0.202886	0.22632	0.292232	0.278562	8.15873
18100	-23299.7	-23226.1	-73.5835	0.251399	0.0388193	0.0635633	0.83371	0.00782456	0.0311943	0.0847325	0.0701274	0.11875	0.026882	0.0475741	0.042083	0.00756607	0.0526402	0.703674	0.0156817	0.00126216	0.0349686	2.33171	0.00409166	0.0174993	0.202165	0.102448	0.0101844	0.0128484	0.00421631	0.0242052	0.204398	0.0373159	0.015529	0.0491287	0.0034554	0.678791	0.114973	0.00952016	0.0568889	0.0124479	0.0368368	0.0218178	0.0239784	0.0474717	0.069458	0.152252	0.0287062	0.0503301	0.0162552	0.180582	0.0574915	0.221275	0.0448918	0.0357845	0.0723474	0.671055	0.00889835	0.0366384	0.0495676	0.0320223	0.0305753	0.0619253	0.082068	0.086265	0.241915	0.150039	0.0616475	0.360737	0.099396	0.00217761	0.0677022	0.504427	3.42569	0.202886	0.22632	0.292232	0.278562	8.1051
18110	-23309.4	-23234.9	-74.4784	0.258081	0.0365884	0.0571422	0.838407	0.0038743	0.0457569	0.126702	0.0755469	0.107457	0.0211989	0.0433253	0.0375308	0.0142763	0.0627168	0.703674	0.0215194	0.00168716	0.0349686	2.3283	0.0124973	0.0289669	0.230758	0.0808243	0.00813843	0.0127394	0.00707987	0.0268576	0.22061	0.0433256	0.01276	0.0388397	0.00449964	0.721066	0.13695	0.0160122	0.0551934	0.0108679	0.0315666	0.0199987	0.0142283	0.0517054	0.0827998	0.131682	0.0358263	0.0431355	0.027269	0.168189	0.0280243	0.215893	0.0368541	0.0316451	0.0556288	0.646902	0.010472	0.0437821	0.0255894	0.0313501	0.0350107	0.0623648	0.135976	0.0782008	0.218621	0.157385	0.064666	0.3784	0.102727	0.00250998	0.072585	0.518221	3.40668	0.201683	0.230911	0.290498	0.276909	8.19455
18120	-23299	-23225.2	-73.8756	0.278713	0.0409528	0.0677079	0.883622	0.00575671	0.0363404	0.120435	0.0751418	0.112152	0.0256575	0.0432066	0.030894	0.00766702	0.0525163	0.620454	0.0235698	0.00169977	0.0481347	2.27163	0.00713138	0.0135985	0.30014	0.111961	0.00702356	0.0159721	0.017792	0.028189	0.19948	0.04636	0.0215232	0.0460103	0.00123809	0.554748	0.117654	0.00532807	0.0822624	0.00750495	0.0355987	0.0255733	0.02215	0.0305231	0.105999	0.122432	0.0366893	0.0911254	0.0263694	0.156826	0.0331713	0.188584	0.0226513	0.0358757	0.0578449	0.723505	0.0135415	0.0291586	0.0744525	0.0208609	0.103938	0.0840875	0.0417592	0.0782008	0.218621	0.157385	0.064666	0.3784	0.102727	0.00372776	0.0880744	0.55826	3.34994	0.201683	0.230911	0.290498	0.276909	8.13417
18130	-23310.4	-23240.2	-70.2265	0.274496	0.0379941	0.064644	0.905683	0.00987942	0.0458034	0.10197	0.0710988	0.113425	0.025776	0.0597227	0.0328615	0.00869422	0.0523753	0.577088	0.0192108	0.00217172	0.0397234	2.17552	0.00844435	0.0190471	0.299696	0.107537	0.0140464	0.0146057	0.00888087	0.0291606	0.223002	0.0444524	0.0187373	0.052853	0.00295305	0.644771	0.141902	0.00600759	0.0992186	0.00389206	0.0405975	0.0144325	0.0169783	0.0284117	0.111794	0.125626	0.0422803	0.0681655	0.0231439	0.153351	0.0648256	0.25636	0.0204222	0.0303368	0.0514789	0.382384	0.0140277	0.0163376	0.0512249	0.0287533	0.0431111	0.0525546	0.0498407	0.0910296	0.246621	0.137002	0.0752744	0.36036	0.089714	0.00345493	0.084866	0.55038	3.3613	0.201683	0.230911	0.290498	0.276909	7.76928
18140	-23315.8	-23247.3	-68.5337	0.270557	0.0291621	0.0633064	0.893348	0.0131912	0.0513813	0.101031	0.0796234	0.115748	0.0276282	0.0572958	0.0607275	0.00730918	0.0566993	0.594945	0.0141922	0.00485782	0.0425034	1.88673	0.0150686	0.0219112	0.220466	0.123569	0.0168402	0.0157238	0.00519244	0.0256108	0.242982	0.0304734	0.0216041	0.0511507	0.0037232	0.485965	0.126574	0.0136538	0.0908667	0.00400935	0.030717	0.0166207	0.0169248	0.0700436	0.103282	0.12587	0.0321033	0.0631847	0.0282659	0.165777	0.0577841	0.158409	0.0376781	0.0344048	0.0474229	0.639358	0.0121254	0.034331	0.0409697	0.0204488	0.106383	0.0588301	0.0840165	0.0870977	0.235968	0.131084	0.0745917	0.344794	0.126464	0.0032113	0.0818872	0.542881	3.37202	0.201683	0.230911	0.290498	0.276909	7.60002
18150	-23309.8	-23235.5	-74.2541	0.273866	0.0391928	0.0866675	0.907027	0.00829609	0.0285046	0.127985	0.0592559	0.111572	0.0250315	0.0425357	0.0408698	0.00405267	0.0510791	0.635519	0.0293642	0.00726625	0.0340897	2.34812	0.00703677	0.0157006	0.215995	0.11	0.0112435	0.015129	0.0129386	0.0238117	0.193798	0.0354542	0.0272949	0.0446628	0.00533014	0.60408	0.132654	0.00735632	0.0920598	0.00840509	0.0351646	0.0110707	0.0104607	0.0656011	0.0839018	0.160427	0.0328549	0.0541011	0.0212574	0.181066	0.0399217	0.254027	0.0495551	0.0403605	0.0891495	0.627824	0.0164702	0.0282127	0.0448091	0.0169711	0.0385434	0.0672577	0.053661	0.0885664	0.252651	0.140352	0.0654934	0.359754	0.0931832	0.00341527	0.0843887	0.54919	3.36301	0.201683	0.230911	0.290498	0.276909	8.17204
18160	-23320.1	-23246	-74.1332	0.271886	0.0386012	0.0820811	0.924273	0.00332151	0.0488971	0.109356	0.0721246	0.138515	0.0240614	0.0413875	0.0305431	0.00874451	0.0608596	0.630128	0.0175155	0.00517919	0.0416078	2.10649	0.00259459	0.0139204	0.287729	0.128301	0.00667704	0.0129821	0.0111271	0.0312875	0.193798	0.0219613	0.0207418	0.0440073	0.00366975	0.669038	0.136586	0.00466814	0.0723943	0.00926116	0.0263803	0.0245937	0.0207289	0.070154	0.060461	0.199056	0.0356702	0.0920011	0.0149594	0.106195	0.0493407	0.195738	0.0526581	0.0538144	0.0512577	0.806043	0.00776599	0.0314723	0.0376686	0.0313538	0.0703544	0.0344144	0.0334442	0.0745451	0.256538	0.142511	0.066501	0.365288	0.0946168	0.00329231	0.0828904	0.545427	3.36839	0.205885	0.235722	0.275715	0.282678	8.15996
18170	-23303.2	-23227.3	-75.8259	0.264497	0.0311471	0.0736564	0.924273	0.00292758	0.022015	0.135082	0.0636552	0.138309	0.0303468	0.0454821	0.031876	0.0107204	0.0506999	0.621035	0.0234953	0.00279469	0.0406817	2.46651	0.00647251	0.0160504	0.287729	0.0881359	0.00691179	0.00817642	0.00716736	0.0267041	0.218908	0.0413193	0.0246726	0.0511689	0.00849564	0.639781	0.107847	0.011559	0.0640723	0.00524962	0.0366159	0.0223909	0.0222823	0.0522617	0.0679788	0.140988	0.0331056	0.051794	0.0243325	0.120574	0.0585054	0.205566	0.0524166	0.0309048	0.0768249	0.69249	0.0101251	0.0369621	0.0143152	0.0286664	0.11135	0.0519438	0.0517512	0.073976	0.251133	0.139508	0.0650998	0.357592	0.112692	0.00285734	0.0773411	0.531077	3.38872	0.205462	0.235237	0.277204	0.282097	8.32927
18180	-23307.3	-23231.6	-75.6232	0.291485	0.0380342	0.0826319	1.04824	0.00301081	0.0464714	0.100472	0.0538198	0.114045	0.0234674	0.0474329	0.0314616	0.00609379	0.0458449	0.573894	0.0253229	0.00157827	0.0412184	2.27931	0.00745618	0.0137226	0.230175	0.114719	0.0089046	0.013943	0.00731979	0.0245221	0.255824	0.0533417	0.0212904	0.0447183	0.00295297	0.691738	0.141618	0.0097607	0.0413653	0.00553212	0.0188299	0.0189913	0.0167673	0.035347	0.109308	0.130742	0.0394616	0.0726411	0.0190896	0.102938	0.0862194	0.236936	0.0505412	0.0378172	0.0530927	0.623897	0.0268406	0.0281637	0.0480513	0.0175816	0.164676	0.0580577	0.0616181	0.0873496	0.251754	0.139853	0.0652608	0.342812	0.11297	0.00463009	0.0978898	0.581223	3.31626	0.201298	0.234389	0.276204	0.288109	8.30886
18190	-23295.9	-23222.4	-73.4768	0.274014	0.0352871	0.0859509	1.00482	0.00780759	0.0445526	0.135068	0.0623355	0.123581	0.028425	0.046952	0.0234868	0.00417763	0.0574595	0.632816	0.0213708	0.00153365	0.0432237	2.36251	0.00888286	0.0140665	0.191575	0.114719	0.0159	0.0136929	0.00568894	0.0343037	0.216633	0.0403316	0.0252115	0.0478648	0.00561485	0.582704	0.103028	0.00829483	0.0312326	0.0101849	0.0264746	0.0316465	0.0156768	0.0413807	0.135246	0.107603	0.0387055	0.0744501	0.0232196	0.149344	0.0297809	0.177855	0.0344505	0.016989	0.0528373	0.6166	0.0139409	0.035733	0.0299177	0.0192659	0.042138	0.0616373	0.128135	0.0873592	0.251781	0.139869	0.0652679	0.34285	0.112873	0.00342452	0.0845003	0.549469	3.36261	0.201298	0.234389	0.276204	0.288109	8.09431
18200	-23298.6	-23228.3	-70.2284	0.274014	0.0394805	0.0651822	0.907338	0.00416058	0.0334654	0.13281	0.0531843	0.0877252	0.0192571	0.0464868	0.0322874	0.00537152	0.0431313	0.642211	0.0233654	0.00290635	0.0364782	2.09523	0.00628293	0.0101093	0.193467	0.114719	0.0137804	0.0164068	0.00668567	0.0349629	0.245165	0.0366617	0.0235705	0.0451665	0.00110391	0.657087	0.134445	0.0139072	0.0298879	0.00390982	0.0265768	0.0232857	0.0202221	0.0239615	0.116734	0.107408	0.0393898	0.0896761	0.018969	0.142299	0.0303171	0.22687	0.0407416	0.0191431	0.0709555	0.632568	0.0157582	0.0282454	0.0240979	0.0286577	0.0487023	0.0616373	0.0758637	0.0839546	0.241969	0.15292	0.0627243	0.349958	0.108475	0.00342452	0.0845003	0.549469	3.36261	0.200022	0.238352	0.268647	0.29298	7.76947
18210	-23307.5	-23237.3	-70.16	0.274014	0.0362035	0.0718964	0.815202	0.000613241	0.044279	0.1129	0.0381481	0.122373	0.0192571	0.0588711	0.0454825	0.00859817	0.0509044	0.590285	0.0197325	0.00891197	0.0333549	2.24644	0.00941225	0.00885504	0.227574	0.110447	0.0106486	0.0081451	0.00731869	0.0325667	0.195783	0.0424999	0.0211704	0.0611051	0.00322649	0.569117	0.131271	0.00538791	0.0812306	0.00998071	0.0248816	0.0209536	0.0225857	0.052829	0.154279	0.0845681	0.0396401	0.0749365	0.025558	0.114958	0.0577866	0.178628	0.0501279	0.00882708	0.046201	0.626981	0.0199915	0.0448644	0.0399292	0.0300511	0.0410697	0.0536895	0.0901066	0.0835218	0.240721	0.157287	0.062401	0.348153	0.107915	0.00342452	0.0845003	0.549469	3.36261	0.18533	0.237804	0.284561	0.292306	7.76263
18220	-23307.9	-23238.1	-69.8249	0.278235	0.0240413	0.0773073	1.00346	0.000613629	0.0447124	0.110931	0.0532334	0.142461	0.0228289	0.0448611	0.04246	0.00646345	0.0487863	0.590285	0.0317177	0.00577424	0.02533	2.11065	0.00904995	0.0216632	0.180885	0.110447	0.00824444	0.0126675	0.00985187	0.0346342	0.203087	0.0332009	0.0276716	0.0458488	0.00526378	0.52777	0.108721	0.00774407	0.0855156	0.00615519	0.0259735	0.0369499	0.0129738	0.0402875	0.111757	0.100468	0.0319949	0.0798222	0.0229426	0.101593	0.0479688	0.198728	0.0432556	0.0320981	0.0430302	0.541144	0.0233909	0.0442071	0.0790466	0.0234323	0.0557219	0.10257	0.105403	0.0840897	0.237024	0.168343	0.0632868	0.342806	0.10445	0.00369618	0.0877095	0.557374	3.35122	0.18533	0.237804	0.284561	0.292306	7.7291
18230	-23313.9	-23246.6	-67.3622	0.269595	0.0302226	0.0756437	0.892462	0.00246729	0.0415498	0.116445	0.0537521	0.111223	0.020286	0.0452169	0.033537	0.00493262	0.0516123	0.598597	0.0182195	0.00234174	0.0406877	2.00596	0.0070829	0.00707217	0.213822	0.0950649	0.0107375	0.00593875	0.00587829	0.0409221	0.150842	0.031129	0.0238694	0.0581383	0.00573509	0.508516	0.103681	0.00454225	0.0721259	0.00866392	0.0261957	0.0223447	0.0283482	0.0428505	0.135541	0.109207	0.0280009	0.0517207	0.0291354	0.136559	0.029044	0.202229	0.0544843	0.0491524	0.0647187	0.614914	0.0111747	0.0576885	0.0798197	0.0277945	0.0744391	0.0434253	0.0651614	0.0843964	0.237889	0.168957	0.05987	0.344056	0.104831	0.00315341	0.0811622	0.541029	3.37466	0.18533	0.237804	0.284561	0.292306	7.48287
18240	-23318.9	-23243.7	-75.2174	0.269595	0.037943	0.0447499	1.02086	0.00402417	0.0155598	0.150664	0.054157	0.111796	0.0203155	0.0500719	0.0272835	0.0023145	0.0505527	0.666708	0.0197827	0.0110421	0.0372556	2.35826	0.010691	0.00762073	0.223905	0.106865	0.0159263	0.0104201	0.0119886	0.0419782	0.21815	0.039426	0.0238088	0.0479504	0.0106721	0.653805	0.135047	0.0137119	0.0869477	0.00702199	0.0231012	0.0262105	0.0115042	0.0607011	0.122043	0.134804	0.0147826	0.0623033	0.0198615	0.10683	0.0265663	0.208865	0.0430177	0.0318073	0.0691407	0.630793	0.0143444	0.0336269	0.0214724	0.038825	0.0620538	0.0799102	0.0765564	0.0843964	0.237889	0.168957	0.05987	0.344056	0.104831	0.00315341	0.0811622	0.541029	3.37466	0.189128	0.242677	0.289538	0.278657	8.26839
18250	-23308.4	-23236.3	-72.0126	0.263776	0.0273519	0.055944	1.00049	0.00554527	0.0234662	0.103895	0.0692743	0.12526	0.0233202	0.0496002	0.0332504	0.00727271	0.0436889	0.514324	0.0160968	0.00573239	0.0205902	2.32522	0.00959571	0.0153163	0.212616	0.10635	0.0126874	0.0116992	0.00589856	0.031481	0.193409	0.022614	0.0247418	0.045526	0.00383736	0.678062	0.141449	0.0102497	0.0705411	0.00516244	0.0509403	0.0136528	0.0243574	0.0564909	0.10336	0.116006	0.0276249	0.0698567	0.0317474	0.196923	0.031224	0.186238	0.0420481	0.0340896	0.0744356	0.523652	0.0169333	0.0410906	0.0469605	0.027931	0.0295919	0.0701832	0.0810391	0.0843964	0.237889	0.168957	0.05987	0.344056	0.104831	0.0028169	0.0768034	0.52965	3.39073	0.19544	0.217402	0.299201	0.287956	7.94794
18260	-23300.6	-23231.6	-69.0394	0.269456	0.0445514	0.0626397	0.835498	0.00395349	0.0396874	0.119985	0.0564507	0.11982	0.021308	0.0624402	0.0362703	0.00668846	0.0511421	0.662076	0.0143937	0.00216389	0.0337875	1.92212	0.00938737	0.0177226	0.294857	0.105972	0.00980436	0.0143866	0.00755249	0.0325112	0.186901	0.0288827	0.026575	0.041805	0.00291248	0.622035	0.125599	0.0075783	0.0535084	0.00285721	0.0356494	0.0117089	0.0255848	0.0389137	0.0909583	0.118795	0.0272177	0.0862668	0.0284637	0.156233	0.0341433	0.21546	0.0433478	0.0310021	0.0728072	0.634819	0.0166892	0.0279136	0.0329027	0.0343464	0.0607856	0.0608935	0.0798622	0.0843772	0.237834	0.168919	0.0600847	0.343978	0.104807	0.00314509	0.0810575	0.54076	3.37504	0.19544	0.217402	0.299201	0.287956	7.65059
18270	-23303.8	-23225	-78.7972	0.269648	0.0330808	0.07309	1.08488	0.00479555	0.0354684	0.130707	0.0647592	0.11982	0.0236372	0.0397147	0.0349608	0.00650673	0.0499675	0.708919	0.013605	0.0059167	0.0392742	2.51297	0.0106828	0.0199179	0.270943	0.124559	0.00634612	0.0156849	0.0104315	0.0270477	0.204754	0.0626062	0.0206138	0.0479926	0.00345779	0.716819	0.153108	0.0125564	0.015009	0.00142375	0.0389467	0.0227704	0.0224373	0.0530257	0.0909624	0.119969	0.0388658	0.0658552	0.0187088	0.131029	0.0392846	0.234342	0.0353579	0.0203075	0.0575957	0.581455	0.00669738	0.0251707	0.0566134	0.0289491	0.123134	0.0735003	0.0353679	0.0788071	0.222134	0.157453	0.0670385	0.376679	0.0978884	0.00315656	0.0812019	0.54113	3.37451	0.19738	0.21956	0.292246	0.290814	8.62637
18280	-23320.1	-23236.2	-83.8934	0.260814	0.0279888	0.0694668	1.32775	0.00490662	0.0455379	0.110775	0.0686313	0.112271	0.0255142	0.072194	0.0310227	0.00702993	0.0686698	0.631231	0.0166787	0.00582441	0.0355159	2.7071	0.00659285	0.0164702	0.270943	0.102935	0.00497343	0.0106817	0.0122177	0.0282396	0.202972	0.0410112	0.0190628	0.0414835	0.00196008	0.699988	0.149465	0.00616086	0.0585097	0.00262567	0.0395637	0.0174088	0.0221959	0.074912	0.149339	0.100165	0.030707	0.0619669	0.0293346	0.150862	0.0470837	0.221414	0.0456831	0.0320533	0.0450929	0.549088	0.00867972	0.0347644	0.0619094	0.0315327	0.114319	0.117815	0.105749	0.0798338	0.225028	0.146477	0.0679118	0.381586	0.0991636	0.00265453	0.0746034	0.523743	3.399	0.19738	0.21956	0.292246	0.290814	9.13604
18290	-23301.2	-23229.3	-71.9583	0.287676	0.0418384	0.0778713	0.929126	0.00676698	0.0377596	0.138674	0.0572836	0.125486	0.0172843	0.0503719	0.0338983	0.00788077	0.0464636	0.544899	0.0206112	0.000987538	0.0593447	2.19812	0.00856009	0.0216533	0.229811	0.12065	0.0111784	0.0176117	0.00756424	0.0355966	0.218717	0.0563933	0.0192948	0.0474184	0.00109821	0.630533	0.150968	0.0111846	0.0877608	0.00193429	0.0416333	0.0256748	0.0197456	0.0350299	0.112409	0.127685	0.0266945	0.0662201	0.0171568	0.140628	0.0477378	0.19863	0.0372353	0.0347152	0.0530969	0.588115	0.00347907	0.0297676	0.0294195	0.0265327	0.0618318	0.0728004	0.0735524	0.0822815	0.222519	0.144844	0.0740146	0.377332	0.099008	0.00434894	0.0949485	0.574513	3.32619	0.19573	0.219764	0.29297	0.291535	7.94239
18300	-23299.8	-23232.7	-67.0924	0.278419	0.0447381	0.0667443	0.844846	0.00511482	0.0553591	0.0987087	0.048807	0.110947	0.0237742	0.0511488	0.0325878	0.00660094	0.0493557	0.572582	0.0148778	0.00135947	0.0347422	2.08557	0.00535355	0.0224049	0.226667	0.118922	0.00641237	0.0070094	0.00994596	0.0282962	0.210226	0.0504613	0.0294422	0.0463879	0.00279767	0.593835	0.0972911	0.00423466	0.100257	0.00462176	0.0244811	0.0206622	0.0278396	0.0706807	0.05845	0.148852	0.0269228	0.0467745	0.0273672	0.106275	0.0449102	0.192232	0.0456214	0.0228165	0.0515289	0.561783	0.00549811	0.0339345	0.0158276	0.0207079	0.0366933	0.0743295	0.0792339	0.0994968	0.218345	0.142127	0.0726262	0.370254	0.0971508	0.00370836	0.0878504	0.557716	3.35072	0.198365	0.222723	0.296914	0.281998	7.45585
18310	-23303.8	-23237.2	-66.615	0.278419	0.0446631	0.0726686	0.809332	0.00919571	0.0375913	0.106764	0.0597773	0.160522	0.033424	0.0383989	0.0311069	0.00563344	0.0540196	0.55524	0.015117	0.00185161	0.037239	1.87802	0.00811864	0.0142207	0.219596	0.115204	0.0114049	0.0204546	0.00642948	0.0206228	0.221684	0.0395601	0.0184688	0.0524171	0.00315482	0.64892	0.128325	0.00774529	0.140281	0.00226024	0.0318901	0.0301401	0.0244928	0.0200993	0.105899	0.123179	0.0305553	0.0482435	0.0143852	0.0907665	0.0506059	0.241675	0.0310116	0.0391529	0.056021	0.551691	0.0158164	0.0270468	0.0277942	0.0229347	0.0413776	0.0952789	0.0586208	0.0994591	0.218263	0.142074	0.072977	0.370114	0.097114	0.00370836	0.0878504	0.557716	3.35072	0.191387	0.224661	0.299499	0.284453	7.40811
18320	-23298.9	-23229.8	-69.0163	0.278419	0.0246519	0.0688194	0.912129	0.00399828	0.0288223	0.112479	0.0454419	0.107775	0.0204731	0.0410437	0.0252592	0.00768297	0.0613487	0.634799	0.0225725	0.00285057	0.0410404	2.12597	0.0109325	0.0122912	0.232817	0.0812358	0.00638657	0.0170897	0.0101288	0.0305912	0.215705	0.038083	0.0165143	0.0470449	0.00497258	0.551962	0.127647	0.00631203	0.134703	0.00705585	0.0315515	0.0246223	0.0290777	0.0298005	0.100581	0.114849	0.0297875	0.0641449	0.016112	0.102456	0.0269823	0.217164	0.0428503	0.0347996	0.0498668	0.592431	0.0142239	0.0203494	0.0367972	0.0320128	0.0434329	0.0780546	0.0776632	0.0994965	0.218345	0.142127	0.0730044	0.370253	0.0967744	0.00370836	0.0878504	0.557716	3.35072	0.190538	0.223664	0.29817	0.287628	7.64824
18330	-23309.6	-23240.8	-68.7556	0.269956	0.0425567	0.062485	0.903178	0.00977903	0.0482095	0.15106	0.0688106	0.0982197	0.0246365	0.0395119	0.0447906	0.00760403	0.0597378	0.649926	0.0162038	0.00316245	0.0292661	2.06842	0.00723169	0.0186185	0.203565	0.102901	0.00788396	0.0196016	0.00709564	0.0231995	0.217701	0.0397993	0.0154522	0.0451916	0.00273967	0.534664	0.142046	0.00880773	0.0498075	0.00134226	0.0180471	0.0287493	0.0294748	0.0299604	0.0848218	0.136734	0.0153281	0.0617647	0.0152999	0.127471	0.0449619	0.194008	0.0272898	0.0415227	0.0416909	0.66651	0.0168891	0.0186569	0.0312595	0.0332582	0.0392804	0.0649507	0.0790722	0.100993	0.221629	0.145327	0.0579971	0.375823	0.0982302	0.00317506	0.0814341	0.541725	3.37367	0.213216	0.229475	0.283669	0.27364	7.62221
18340	-23310	-23235.2	-74.799	0.276864	0.0363275	0.0783877	0.942845	0.00623651	0.0267863	0.110266	0.0562506	0.139337	0.0237858	0.0423851	0.031558	0.0127253	0.046908	0.689435	0.0244026	0.00200815	0.0298514	2.20446	0.0162809	0.0159096	0.297482	0.0981305	0.0080467	0.0184395	0.0109195	0.0189602	0.244006	0.0451594	0.0172678	0.0387417	0.0041911	0.773817	0.142046	0.00982658	0.0340932	0.00248542	0.0349234	0.031718	0.024547	0.0228219	0.117275	0.133038	0.0253629	0.0716957	0.0141613	0.170459	0.0567095	0.186246	0.0380623	0.0271039	0.0502536	0.617984	0.0155347	0.0278909	0.0601485	0.0171844	0.0521719	0.0618973	0.069575	0.0753313	0.219589	0.143989	0.0574631	0.372363	0.131265	0.00360659	0.0866651	0.554823	3.35491	0.211305	0.230033	0.284358	0.274305	8.22652
18350	-23299.7	-23227.5	-72.2827	0.269895	0.0285479	0.0653594	0.887966	0.00799638	0.0447716	0.122252	0.076869	0.133995	0.0259435	0.0491726	0.0331491	0.00683508	0.0455677	0.611432	0.022579	0.00200214	0.0331984	2.21205	0.0145295	0.0212635	0.231426	0.110962	0.00993931	0.0183004	0.00990821	0.030827	0.20632	0.0498519	0.0240818	0.0442695	0.002924	0.78796	0.105468	0.00525748	0.0383124	0.00361737	0.028437	0.0320374	0.0168939	0.0346696	0.0706356	0.150795	0.0409117	0.0692048	0.0240886	0.100677	0.0570185	0.203832	0.0409956	0.029119	0.0695343	0.569685	0.0124231	0.0378038	0.0398891	0.019329	0.0681324	0.0690698	0.0648369	0.0753313	0.219589	0.143989	0.0574631	0.372363	0.131265	0.00317141	0.0813884	0.541608	3.37383	0.211305	0.230033	0.284358	0.274305	7.97492
18360	-23309.3	-23237.4	-71.8441	0.278862	0.0297889	0.0865175	1.11465	0.00537221	0.0287757	0.0801489	0.0745614	0.116651	0.0283093	0.0350228	0.0353511	0.00513336	0.0454728	0.64031	0.0176378	0.00120939	0.0265724	2.06451	0.0092796	0.0251516	0.212858	0.119612	0.00717402	0.0234561	0.00786323	0.0261985	0.197149	0.051252	0.0341498	0.0418497	0.00346278	0.614718	0.146309	0.00326185	0.0811399	0.0067791	0.026287	0.0236237	0.026163	0.0385311	0.135613	0.106229	0.0277228	0.0662737	0.022718	0.1078	0.0545048	0.1921	0.0428284	0.0398879	0.0499136	0.656504	0.0120934	0.020516	0.0263479	0.0165687	0.0827266	0.0509157	0.0574825	0.0722005	0.22167	0.148543	0.0592804	0.384139	0.114167	0.0037376	0.0881878	0.558535	3.34954	0.211305	0.230033	0.284358	0.274305	7.93101
18370	-23298.8	-23225.6	-73.2123	0.278862	0.0319616	0.0670868	1.03711	0.00504198	0.0405949	0.105158	0.0564272	0.123914	0.0188235	0.0425808	0.0336934	0.00797825	0.0582127	0.66114	0.015612	0.00293041	0.0361606	2.2809	0.0124052	0.0117542	0.226194	0.0918019	0.00755998	0.0120322	0.00688402	0.0236574	0.226683	0.0459063	0.0238345	0.0461017	0.00450426	0.558764	0.146309	0.00480858	0.107839	0.00663672	0.0221042	0.0253176	0.0246123	0.0602181	0.0691012	0.143428	0.0269352	0.0731836	0.0234738	0.0963671	0.0408367	0.186699	0.0396666	0.0443689	0.0477284	0.646231	0.0115314	0.0369765	0.0416007	0.0327109	0.0597595	0.0755734	0.0504094	0.0709785	0.220205	0.147561	0.0602663	0.3816	0.119388	0.0037376	0.0881878	0.558535	3.34954	0.211305	0.230033	0.284358	0.274305	8.06783
18380	-23303.4	-23232.9	-70.4932	0.272209	0.0454917	0.0631954	1.00776	0.00644892	0.028457	0.0905586	0.0744941	0.123914	0.0213727	0.0575025	0.0288272	0.00599488	0.0539095	0.526733	0.0110985	0.00152418	0.0326589	2.04963	0.00803536	0.0169991	0.259094	0.0997224	0.00908557	0.0174012	0.00424439	0.0354008	0.226336	0.035468	0.0187039	0.050362	0.00371239	0.579451	0.139735	0.00401157	0.150838	0.00679034	0.0302746	0.0234837	0.0222347	0.0261748	0.149226	0.0920177	0.0253206	0.0745611	0.0153947	0.140386	0.0509207	0.158241	0.0452457	0.0329106	0.0687413	0.641817	0.010516	0.0427089	0.0397105	0.0294633	0.0194306	0.0691268	0.0930848	0.0698669	0.216757	0.14525	0.0749837	0.375624	0.117518	0.00331215	0.0831341	0.546042	3.36751	0.211305	0.230033	0.284358	0.274305	7.79596
