Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
31230	-23300.3	-23229.9	-70.4057	0.28015	0.0356471	0.0781258	0.885296	0.00366592	0.0317103	0.130408	0.0807338	0.138527	0.0237584	0.0569292	0.0448827	0.0028253	0.0567677	0.657083	0.017316	0.00855952	0.0303739	2.07743	0.014498	0.014197	0.202529	0.102454	0.00598351	0.0218479	0.00484504	0.0328634	0.250633	0.0408642	0.0181289	0.045951	0.00551254	0.0174961	0.0201477	0.00515624	0.0944042	0.0385345	0.155303	0.114078	0.0229746	0.0674901	0.0449765	0.0144916	0.0389111	0.0215739	0.043043	0.185007	0.0396833	0.530983	0.0365997	0.0762178	0.0548577	0.0620396	0.0988615	0.693522	0.0430357	0.00732656	0.0472502	0.062378	0.0304745	0.0783429	0.265658	0.152143	0.066044	0.336381	0.101431	0.00382356	0.0891717	0.560911	3.34609	0.193751	0.231768	0.280033	0.294448	7.78716
31240	-23302.9	-23227.7	-75.2016	0.275668	0.0294763	0.0651067	1.10559	0.00394011	0.0376132	0.122918	0.0825663	0.124996	0.0206868	0.0492621	0.0370609	0.00478646	0.0484969	0.592109	0.0184186	0.005544	0.0403051	2.37577	0.0137294	0.023939	0.198738	0.102454	0.00748375	0.0104835	0.00885358	0.0358428	0.196216	0.0379996	0.0308842	0.0546194	0.00690991	0.0185729	0.0213472	0.00440496	0.0834062	0.0370574	0.169908	0.129662	0.0140002	0.047599	0.0538376	0.00891385	0.0239103	0.0308158	0.0507938	0.197184	0.0305168	0.516042	0.0261904	0.105116	0.0480689	0.0732578	0.106243	0.804041	0.0351458	0.00518114	0.0396478	0.0649562	0.0281552	0.0783429	0.265658	0.152143	0.066044	0.336381	0.101431	0.00352953	0.0857561	0.552586	3.35813	0.192324	0.237428	0.27797	0.292278	8.26678
31250	-23298.9	-23223.2	-75.7805	0.253806	0.0395174	0.0672443	0.884624	0.00323189	0.0378474	0.136	0.0626219	0.105893	0.0251925	0.054887	0.0341923	0.00479882	0.0501673	0.683591	0.013821	0.00665454	0.0490568	2.23027	0.00753685	0.0170133	0.236175	0.128763	0.011649	0.0162077	0.00806707	0.0322508	0.226466	0.0324382	0.0294811	0.0524424	0.00469911	0.0156536	0.0186956	0.0043107	0.100537	0.0547148	0.122553	0.149807	0.0157953	0.11436	0.0416452	0.00514335	0.0462689	0.0324275	0.0708675	0.206818	0.0257321	0.657928	0.0255927	0.0671305	0.0603701	0.0645418	0.133958	0.758921	0.0398182	0.00746683	0.105766	0.041191	0.0439605	0.0769079	0.260791	0.166128	0.0663803	0.33022	0.0995728	0.0022939	0.0694519	0.509443	3.41881	0.192889	0.235186	0.278787	0.293138	8.32478
31260	-23306.6	-23232	-74.6171	0.270572	0.0288904	0.0758407	1.06792	0.00302427	0.0358078	0.121018	0.0519781	0.121254	0.0345203	0.0533391	0.037804	0.00898592	0.0651769	0.615125	0.0145796	0.00284252	0.0472292	2.11258	0.00520374	0.0208848	0.24674	0.101259	0.00794957	0.0263779	0.0074349	0.0220538	0.191845	0.0380914	0.027999	0.0433399	0.00569884	0.0193498	0.0205258	0.00148002	0.0868717	0.036153	0.0855166	0.114917	0.0218082	0.151053	0.0645096	0.00818476	0.0603126	0.0221284	0.0654512	0.20012	0.0414309	0.615905	0.0255752	0.0901608	0.0600277	0.0881717	0.125604	0.779608	0.053354	0.00601237	0.0490092	0.0355472	0.0367829	0.0768622	0.260636	0.166029	0.0669353	0.330023	0.0995137	0.0032122	0.0818984	0.54291	3.37198	0.192889	0.235186	0.278787	0.293138	8.20836
31270	-23299.9	-23229.9	-69.9757	0.270572	0.0345238	0.0669619	0.931062	0.00600152	0.0331728	0.116735	0.0575104	0.129829	0.0270725	0.0466819	0.0348212	0.00973419	0.0575528	0.639538	0.0144712	0.00356239	0.0471339	2.02076	0.00802807	0.0141609	0.230348	0.102066	0.0106625	0.0229885	0.00802251	0.0325491	0.204597	0.0504049	0.0292141	0.0533408	0.0011442	0.0115439	0.0194786	0.00234977	0.120318	0.0288884	0.0835175	0.111425	0.0207966	0.116474	0.0674865	0.0136496	0.0200382	0.0235481	0.052333	0.225814	0.027345	0.637118	0.0348007	0.0875571	0.0424726	0.0603627	0.16259	0.549317	0.0243939	0.00430237	0.0529804	0.0557177	0.0429475	0.0910614	0.243421	0.166785	0.0672401	0.331526	0.0999667	0.0032122	0.0818984	0.54291	3.37198	0.192889	0.235186	0.278787	0.293138	7.74422
31280	-23302.9	-23231.3	-71.5343	0.29384	0.026765	0.054692	0.883819	0.00482374	0.0469199	0.125254	0.047144	0.129829	0.0192714	0.056574	0.0344802	0.00785985	0.0490588	0.714981	0.0127428	0.00174953	0.0344867	2.14137	0.0115558	0.0136271	0.255	0.102066	0.0112577	0.0143661	0.00705286	0.0216783	0.204597	0.0509526	0.0164538	0.0495929	0.0068203	0.0209766	0.0274513	0.00691056	0.0727201	0.0404711	0.127274	0.0841663	0.0107807	0.112543	0.0463326	0.0137726	0.0391365	0.0236766	0.0440103	0.195851	0.0418141	0.655626	0.0308103	0.135769	0.049392	0.0779509	0.131323	0.537279	0.0409139	0.00652123	0.0541849	0.0861141	0.0293514	0.0925686	0.258864	0.133605	0.0715059	0.337148	0.106309	0.00480891	0.099712	0.585311	3.31017	0.197723	0.231922	0.278022	0.292333	7.89996
31290	-23306	-23238.6	-67.4204	0.263777	0.0410274	0.070906	0.816643	0.004387	0.0413465	0.127484	0.0542228	0.151571	0.0346225	0.0581823	0.0281588	0.0100312	0.0534655	0.671136	0.00798774	0.00560276	0.028714	1.9102	0.0102065	0.020046	0.182686	0.110532	0.0132448	0.011474	0.00962153	0.0289033	0.199496	0.0508433	0.0284328	0.0456318	0.00324682	0.0247108	0.033389	0.00591534	0.0702724	0.0364604	0.141331	0.0790933	0.0199205	0.107784	0.0181567	0.0111105	0.0588975	0.0321734	0.0213902	0.207487	0.0303021	0.467845	0.0294056	0.139284	0.0470258	0.0581452	0.1327	0.697876	0.029506	0.00933454	0.0530174	0.0589895	0.0371472	0.0895012	0.258848	0.136718	0.0715016	0.337128	0.106302	0.00281694	0.0768041	0.529652	3.39073	0.197723	0.231922	0.278022	0.292333	7.48872
31300	-23296.9	-23225.5	-71.3386	0.262536	0.0274088	0.0570507	1.03582	0.00322395	0.0581641	0.0883825	0.0688111	0.0998332	0.0211338	0.0488084	0.0421176	0.00726596	0.0557713	0.609844	0.00980853	0.00464628	0.0294017	2.17526	0.00848326	0.013866	0.220059	0.0988097	0.00269457	0.0107312	0.0107306	0.0390092	0.205104	0.0329273	0.0216225	0.0380408	0.00385234	0.0122026	0.024805	0.00579226	0.0743292	0.0509752	0.0940134	0.153832	0.0288816	0.132353	0.0367405	0.01574	0.0505563	0.0270367	0.0576381	0.206383	0.0270331	0.576157	0.0419133	0.0720232	0.0455374	0.0810527	0.124329	0.586308	0.041452	0.00485504	0.0505788	0.0748059	0.0345293	0.0870665	0.251807	0.160202	0.0695566	0.327957	0.103411	0.00274819	0.0758806	0.527187	3.39418	0.197723	0.231922	0.278022	0.292333	7.88054
31310	-23293.6	-23217	-76.596	0.26987	0.0284655	0.0714902	1.0218	0.00692896	0.0486935	0.135498	0.0642625	0.107335	0.0219841	0.0463221	0.0366493	0.00740182	0.0660644	0.729484	0.00759843	0.00272016	0.043669	2.39643	0.00885875	0.0141619	0.271649	0.116398	0.00653079	0.0213538	0.00977182	0.0285382	0.224771	0.0411394	0.0156854	0.0468513	0.00485171	0.0187443	0.0275169	0.00705925	0.0882062	0.0374515	0.107233	0.119594	0.0247869	0.124053	0.029223	0.00767368	0.0422675	0.0400607	0.0574798	0.217315	0.023367	0.579971	0.038796	0.0485101	0.0513308	0.0639697	0.135252	0.615377	0.0322334	0.00548807	0.105565	0.0709319	0.0334358	0.0883364	0.255479	0.162539	0.070571	0.33274	0.0903341	0.00316987	0.081369	0.541558	3.3739	0.197076	0.231164	0.277112	0.294648	8.40625
31320	-23317.3	-23242.2	-75.0471	0.274871	0.0346573	0.0793262	1.01248	0.00478592	0.0437582	0.136455	0.0514821	0.128585	0.0163088	0.0578149	0.0428338	0.00135102	0.0446489	0.626834	0.0134372	0.00243323	0.0365125	2.33378	0.00796972	0.0329572	0.260504	0.14295	0.00917831	0.0131105	0.0172777	0.0301673	0.236621	0.0327582	0.0254612	0.0518146	0.0121773	0.0227488	0.0204408	0.00677142	0.0694387	0.0186751	0.0924594	0.112215	0.0212307	0.15244	0.0474838	0.0149974	0.0378952	0.0113861	0.0360635	0.197196	0.0502535	0.615502	0.0272064	0.0437619	0.054775	0.0826248	0.115199	0.598632	0.0390718	0.00645256	0.114353	0.0591661	0.0424696	0.0846465	0.244808	0.155749	0.0669724	0.355507	0.0923162	0.00347869	0.0851505	0.551087	3.36028	0.197076	0.231164	0.277112	0.294648	8.25134
31330	-23298.7	-23225.7	-73.0377	0.256859	0.0346353	0.0553566	0.930934	0.00466866	0.0340317	0.123573	0.0582467	0.162638	0.0245859	0.0507627	0.032748	0.000973444	0.0462417	0.535481	0.0151665	0.00133986	0.036146	2.49407	0.00737824	0.02096	0.238027	0.0992356	0.01103	0.0122082	0.0085784	0.0318051	0.21701	0.0365577	0.0253109	0.0631765	0.0118757	0.0200212	0.0206479	0.00385062	0.0803196	0.0147216	0.109757	0.0738932	0.0190886	0.0992036	0.034358	0.0106707	0.0369228	0.046413	0.0243321	0.186648	0.0273749	0.59119	0.0348939	0.077046	0.0477968	0.0830306	0.128125	0.642504	0.0250046	0.00559123	0.0971753	0.051972	0.0331859	0.0830336	0.248914	0.152782	0.0656963	0.348733	0.100841	0.00244695	0.0716861	0.515729	3.41014	0.202811	0.229512	0.275133	0.292544	8.05049
31340	-23310.5	-23236.2	-74.3078	0.283076	0.0358039	0.0657461	0.963967	0.00417408	0.046274	0.159063	0.0724885	0.171266	0.0280172	0.0580817	0.0400313	0.000354865	0.0574026	0.714967	0.00623267	0.00317596	0.0303897	2.06588	0.00605031	0.0161588	0.232369	0.108308	0.0064185	0.017029	0.0101625	0.0353215	0.251993	0.0580294	0.0124103	0.0454261	0.00928924	0.00794672	0.029658	0.00321052	0.0901072	0.0348702	0.142211	0.0577814	0.0190886	0.13456	0.0336765	0.0159469	0.0358277	0.0334301	0.0176858	0.237595	0.0259597	0.617369	0.029769	0.105063	0.0589283	0.0568605	0.151849	0.665785	0.0224674	0.00644231	0.0886092	0.0828911	0.0394998	0.0701963	0.25028	0.15362	0.0758944	0.348614	0.101395	0.00402315	0.0914125	0.566256	3.33831	0.207953	0.233768	0.282108	0.276171	8.17736
31350	-23305.1	-23232.8	-72.2542	0.280384	0.0446816	0.0584968	0.92942	0.003132	0.0369461	0.118247	0.063944	0.15154	0.0269234	0.0572046	0.0320856	0.00117414	0.0431357	0.714967	0.0175184	0.00545638	0.0442229	2.06588	0.0065025	0.0192499	0.235495	0.0968961	0.00727898	0.0154037	0.0148995	0.0276221	0.233524	0.0522411	0.0203214	0.0584701	0.00763994	0.0343299	0.0258534	0.00565205	0.108592	0.0657913	0.13344	0.094087	0.0219094	0.0955927	0.0300303	0.00937454	0.046673	0.0333659	0.00913672	0.177432	0.0268517	0.565224	0.041869	0.0942345	0.0539999	0.0499911	0.13449	0.691435	0.0334284	0.0102106	0.0564419	0.0812913	0.0307774	0.0805224	0.242065	0.148578	0.0734032	0.337171	0.118261	0.00383933	0.0893509	0.561342	3.34547	0.196242	0.237896	0.289018	0.276844	7.97202
31360	-23302.6	-23238.5	-64.1081	0.277586	0.0381641	0.0638596	0.79708	0.00315535	0.0496394	0.115331	0.0667953	0.136468	0.0269282	0.0460968	0.0338674	0.00424604	0.0666307	0.509033	0.0113663	0.00376506	0.0453631	1.80834	0.00674658	0.0168751	0.247523	0.0935549	0.010698	0.0209005	0.00868644	0.0290074	0.230959	0.0353363	0.0193486	0.043323	0.00549206	0.0118113	0.0178452	0.00248647	0.0914324	0.0309113	0.142893	0.0871155	0.0211887	0.0793801	0.0300546	0.0189782	0.0411006	0.0344559	0.0159696	0.192182	0.0268517	0.504482	0.0261334	0.0792074	0.0398189	0.0897472	0.11865	0.583149	0.0558464	0.00856972	0.107426	0.0668466	0.0383155	0.0713493	0.247841	0.152124	0.0623845	0.345217	0.121084	0.00365365	0.0872154	0.556169	3.35296	0.196242	0.237896	0.289018	0.276844	7.15743
31370	-23310.6	-23233.2	-77.4216	0.264018	0.0340056	0.0638076	0.898057	0.000884338	0.0434753	0.111334	0.0456872	0.137401	0.0280496	0.046002	0.0292584	0.00210345	0.0576319	0.829541	0.0307027	0.00339116	0.0357034	2.46782	0.010646	0.0165671	0.218172	0.0961407	0.0169393	0.0142888	0.00817683	0.0307151	0.20587	0.046245	0.0211997	0.0491782	0.00563136	0.019586	0.0231474	0.00380425	0.134982	0.0356159	0.123847	0.057412	0.0316027	0.125019	0.0348235	0.011136	0.0730307	0.039855	0.0200035	0.255322	0.0301352	0.566958	0.0345164	0.094709	0.0499484	0.0888485	0.133641	0.630634	0.0397378	0.00972593	0.115441	0.0614763	0.0392516	0.100859	0.234663	0.148474	0.0608881	0.336936	0.118179	0.00283043	0.0769838	0.53013	3.39006	0.196242	0.237896	0.289018	0.276844	8.48884
31380	-23289.5	-23223.1	-66.4014	0.295575	0.0351697	0.0623074	0.861544	0.000862097	0.0435657	0.121383	0.0611784	0.123735	0.0188364	0.0392509	0.0432296	0.00416671	0.0521983	0.556362	0.019647	0.00326988	0.0368458	2.03474	0.0135233	0.0134039	0.254556	0.109263	0.00822658	0.0140277	0.00684776	0.0299189	0.208316	0.0401414	0.0170616	0.0445415	0.00501544	0.0177524	0.0260618	0.00204535	0.0679453	0.0412783	0.109249	0.126769	0.0262952	0.0977418	0.024631	0.0129067	0.0377549	0.0369545	0.0341265	0.203855	0.0264847	0.475995	0.0415301	0.0530049	0.0495804	0.0879565	0.109922	0.622125	0.0221582	0.00774248	0.0273926	0.0780923	0.0361709	0.0761766	0.230111	0.145594	0.0597069	0.372525	0.115887	0.00494322	0.101057	0.588296	3.3057	0.195384	0.23815	0.289327	0.27714	7.38666
31390	-23305.5	-23240.5	-64.9729	0.27568	0.0299568	0.0654598	0.676959	0.00833138	0.0288669	0.0956806	0.0386407	0.132376	0.0180108	0.0479212	0.0416793	0.00499524	0.0557799	0.540915	0.0234891	0.00321909	0.0314791	2.01824	0.00732972	0.0112753	0.199059	0.0987279	0.0104733	0.0191176	0.0100951	0.0255751	0.186751	0.0360165	0.0181069	0.0327375	0.00201811	0.0254006	0.0310543	0.00590124	0.0422526	0.0641762	0.122211	0.135264	0.0270038	0.0942085	0.0457067	0.00737853	0.0516838	0.0224171	0.0298165	0.195737	0.0312762	0.556215	0.0185824	0.0848645	0.0481473	0.0682657	0.116388	0.678751	0.0205263	0.00893772	0.0735947	0.0777909	0.041077	0.0934644	0.223929	0.141683	0.0727032	0.362518	0.105702	0.00353029	0.085765	0.552608	3.3581	0.20565	0.221368	0.294156	0.278825	7.24391
31400	-23302.6	-23233.2	-69.3992	0.27568	0.03447	0.0654598	0.944056	0.00747069	0.0368119	0.139268	0.0600724	0.106376	0.0305497	0.0556211	0.0418963	0.00453262	0.0529979	0.669809	0.0173292	0.00782471	0.0336271	2.16488	0.0116797	0.0173946	0.224461	0.0991001	0.00945925	0.0146665	0.01162	0.023445	0.175153	0.0234159	0.0193312	0.0546258	0.00840253	0.0328834	0.0219565	0.00195114	0.050111	0.0223421	0.0920942	0.146528	0.0217091	0.104909	0.0523276	0.0143917	0.0332736	0.0401173	0.0335999	0.195822	0.03227	0.587958	0.0366469	0.0443657	0.0488451	0.0543866	0.117302	0.559903	0.0293037	0.00582661	0.0293643	0.0834848	0.0270562	0.0919142	0.220215	0.123863	0.0714973	0.387808	0.104702	0.00353029	0.085765	0.552608	3.3581	0.211703	0.227883	0.273382	0.287031	7.68654
31410	-23297.1	-23226.4	-70.7074	0.27568	0.0393738	0.0783843	0.867918	0.00414051	0.0375301	0.147752	0.0793414	0.115887	0.0260859	0.0454221	0.036645	0.00535198	0.0536202	0.587521	0.0159912	0.00649168	0.0382946	2.16488	0.00768341	0.0157388	0.254888	0.0928248	0.0063757	0.0156792	0.0135754	0.0387504	0.20515	0.038461	0.020468	0.0425424	0.00526358	0.0361915	0.0260035	0.00308435	0.0892628	0.0340018	0.123372	0.133353	0.0284992	0.109966	0.0477646	0.00866123	0.0254193	0.0230618	0.0611082	0.210228	0.0407251	0.525164	0.0243393	0.0889835	0.0476168	0.0622303	0.115879	0.675034	0.0416899	0.00486967	0.034792	0.0551953	0.032826	0.0916924	0.219684	0.123564	0.0713248	0.386872	0.106863	0.00353029	0.085765	0.552608	3.3581	0.211703	0.227883	0.273382	0.287031	7.81736
31420	-23301.2	-23231.1	-70.1425	0.276866	0.0386961	0.0669544	0.819276	0.00424019	0.0382951	0.137937	0.0639772	0.116098	0.0284085	0.0466005	0.0348008	0.00615456	0.0467983	0.722072	0.0236635	0.00490561	0.0371516	1.98151	0.0112562	0.0193027	0.204475	0.125857	0.0078807	0.0148205	0.013341	0.0222425	0.225819	0.0225567	0.0185067	0.0581017	0.00266148	0.0277744	0.0182247	0.00151418	0.079076	0.0258096	0.0776558	0.157236	0.0155282	0.129711	0.0513178	0.0115146	0.0464685	0.0250401	0.0476219	0.236871	0.0185358	0.60823	0.0358223	0.0525378	0.0616031	0.0494286	0.161433	0.681411	0.0305346	0.00761838	0.0291312	0.0806395	0.0282174	0.0934033	0.223783	0.127526	0.0726557	0.373776	0.108857	0.00360675	0.086667	0.554828	3.3549	0.211703	0.227883	0.273382	0.287031	7.76087
31430	-23292.9	-23228.7	-64.1958	0.282729	0.0329562	0.0684272	0.795251	0.00422967	0.0443095	0.104416	0.0826811	0.0938153	0.0220637	0.0519398	0.0329821	0.00270261	0.0495424	0.556467	0.013396	0.00460682	0.0344076	1.98151	0.00592594	0.0216057	0.193264	0.0992019	0.0118345	0.0108235	0.00613722	0.0215925	0.171647	0.0355147	0.0224404	0.0460829	0.0036437	0.0289085	0.0182247	0.00358305	0.084448	0.0382969	0.101767	0.165191	0.0156733	0.129711	0.0656679	0.00986412	0.0223834	0.0417814	0.0562948	0.212758	0.025912	0.523962	0.0320633	0.0556403	0.0705959	0.0712215	0.125857	0.513406	0.0305663	0.00593467	0.0185665	0.0486166	0.0238554	0.07456	0.23229	0.132373	0.0754176	0.372364	0.112995	0.00399914	0.091146	0.565625	3.33923	0.210778	0.226888	0.276555	0.285778	7.16617
31440	-23289.8	-23221.7	-68.1437	0.273531	0.0317042	0.0618393	0.814937	0.00665611	0.0442702	0.118936	0.0763416	0.125372	0.0289988	0.0448051	0.0389812	0.00148604	0.0513465	0.737626	0.0136275	0.00392126	0.0389991	1.98151	0.00652701	0.0155847	0.236271	0.113396	0.0089551	0.0201036	0.00561047	0.0293841	0.190485	0.0386424	0.0145625	0.0419959	0.0088784	0.032381	0.0246469	0.00230534	0.0939072	0.0594846	0.110946	0.131059	0.0169549	0.10457	0.0514259	0.0130067	0.0310586	0.0265576	0.0529297	0.182979	0.0283955	0.516706	0.0284401	0.102385	0.0439079	0.0603211	0.112365	0.617546	0.0383973	0.00697703	0.0259557	0.061949	0.0316895	0.0841467	0.230017	0.131078	0.0741498	0.36872	0.111889	0.00339425	0.0841346	0.548555	3.36392	0.211475	0.225537	0.276877	0.286111	7.561
31450	-23300.3	-23235.1	-65.1832	0.293253	0.0280068	0.0796923	0.712167	0.00722043	0.0413707	0.145011	0.0818332	0.107749	0.0240031	0.0530871	0.0391773	0.00112915	0.0555107	0.543653	0.0121262	0.00661003	0.0285198	2.08916	0.00797045	0.0194978	0.236271	0.107899	0.00324068	0.0174454	0.0155682	0.0318409	0.236328	0.0468663	0.0231301	0.0451172	0.0116087	0.0269789	0.0305245	0.00196391	0.0880123	0.0209546	0.0903797	0.131268	0.0220654	0.130133	0.0201053	0.0158374	0.0214657	0.0199829	0.0437415	0.182979	0.0224946	0.573952	0.0280599	0.0784952	0.057592	0.0668893	0.109415	0.465357	0.0278809	0.00824848	0.0197073	0.073664	0.0278912	0.0879806	0.229054	0.130529	0.0738394	0.367177	0.111421	0.00476397	0.0992575	0.584296	3.31168	0.208772	0.222654	0.273338	0.295235	7.26485
31460	-23306.5	-23237	-69.5131	0.30005	0.0323026	0.0711075	0.913975	0.00540894	0.0715472	0.141648	0.0578082	0.132825	0.0306447	0.0406834	0.0417704	0.0067167	0.054406	0.659978	0.0202046	0.00557619	0.0502568	1.97485	0.00768861	0.0143622	0.219372	0.100309	0.00380505	0.0133972	0.0121297	0.0265569	0.19958	0.0366104	0.0156175	0.052141	0.0083091	0.0266897	0.0232568	0.00136338	0.058188	0.0223674	0.105859	0.182258	0.0270167	0.1049	0.0522758	0.0203056	0.0331198	0.0315234	0.0442315	0.191562	0.0219274	0.637958	0.0338274	0.0520728	0.053015	0.0511117	0.149782	0.612099	0.0201624	0.00674927	0.0142382	0.0657894	0.0325664	0.0913052	0.225174	0.1313	0.0707951	0.369346	0.112079	0.00529933	0.104534	0.595886	3.29428	0.209937	0.223897	0.269282	0.296883	7.69781
31470	-23311.6	-23240.4	-71.1865	0.27305	0.0263226	0.0851945	0.835375	0.00890758	0.0526694	0.165043	0.0711594	0.132825	0.0258341	0.0493822	0.0491199	0.00252531	0.0491054	0.595992	0.0247719	0.00280611	0.0386269	2.28227	0.0144042	0.0133204	0.209052	0.120616	0.00312839	0.0111895	0.0102237	0.0306814	0.196506	0.0532246	0.0239702	0.0425831	0.00672981	0.0159845	0.0152155	0.00321186	0.10418	0.0306403	0.134868	0.197079	0.0271021	0.122862	0.0171117	0.00924956	0.0222797	0.018036	0.0494872	0.212356	0.0338874	0.510286	0.0301035	0.0541709	0.042573	0.0560846	0.149599	0.58691	0.0350756	0.00538205	0.00969415	0.073076	0.0652235	0.091032	0.2245	0.130907	0.0705832	0.368241	0.114736	0.00336423	0.0837702	0.547642	3.36522	0.21209	0.228898	0.275296	0.283716	7.86529
31480	-23300	-23225.9	-74.1089	0.264422	0.0430951	0.0706231	1.02244	0.00620026	0.0444862	0.115735	0.0935551	0.118286	0.0270772	0.0298397	0.0311624	0.00663377	0.0552378	0.658663	0.0257905	0.00126791	0.0435103	2.29604	0.00861563	0.00899952	0.244865	0.117425	0.00269384	0.014954	0.0113973	0.0300055	0.221672	0.046687	0.0282113	0.0444627	0.00271726	0.0262808	0.0130111	0.00525613	0.0760755	0.0330354	0.107136	0.102782	0.0152186	0.127646	0.0262078	0.00484491	0.0182166	0.0300403	0.041543	0.219131	0.0372212	0.609046	0.0248353	0.126195	0.0583267	0.0569867	0.11471	0.643247	0.053599	0.00946757	0.0245816	0.0525614	0.0280159	0.0893343	0.220314	0.147115	0.0692669	0.361374	0.112596	0.00285312	0.0772852	0.530929	3.38893	0.209763	0.226386	0.283248	0.280603	8.15757
31490	-23303.3	-23227.8	-75.5153	0.280239	0.039519	0.0597172	1.07423	0.0043955	0.0358141	0.125314	0.0762384	0.121511	0.0166434	0.036537	0.0370779	0.00182813	0.0500983	0.687479	0.0231697	0.00309531	0.033107	2.40794	0.0103809	0.0217997	0.18879	0.102524	0.000525784	0.0145995	0.0175227	0.0214843	0.21247	0.0302737	0.024329	0.0461137	0.00694396	0.0274261	0.0260026	0.00637648	0.0588568	0.0575607	0.121281	0.105634	0.0266902	0.128206	0.0354605	0.0106477	0.0435632	0.0369419	0.0530913	0.206294	0.0248585	0.5802	0.0210176	0.0514772	0.0663729	0.0859793	0.113805	0.646749	0.0457662	0.00658416	0.0649562	0.085174	0.0296846	0.0907429	0.219973	0.146887	0.0691598	0.360815	0.112422	0.00382958	0.0892401	0.561076	3.34585	0.208497	0.231057	0.281538	0.278909	8.29813
31500	-23307.7	-23232.7	-75.0242	0.27431	0.0313537	0.0598247	0.89	0.00260399	0.0474601	0.102693	0.068989	0.126858	0.0350282	0.0497595	0.0354017	0.00228809	0.0595555	0.650462	0.0226847	0.00129146	0.0347179	2.20617	0.011113	0.0142659	0.288164	0.128605	0.000400625	0.0145745	0.0241074	0.0299888	0.27707	0.0357696	0.0217269	0.0461137	0.00751056	0.0319196	0.0357547	0.00560129	0.0610869	0.0529824	0.13544	0.0563273	0.0166192	0.119424	0.020249	0.00735614	0.0322941	0.0311909	0.0479716	0.196759	0.0248689	0.540163	0.0509509	0.122697	0.0623759	0.0655887	0.115256	0.856952	0.0282039	0.00876255	0.0929386	0.0656194	0.0371449	0.0907429	0.219973	0.146887	0.0691598	0.360815	0.112422	0.00344317	0.0847248	0.550028	3.3618	0.204322	0.22643	0.2759	0.293347	8.24905
31510	-23303	-23233.9	-69.0724	0.266563	0.0281746	0.0707486	0.860317	0.00109142	0.0388542	0.141778	0.0919616	0.118561	0.0279282	0.0457434	0.0311488	0.00434654	0.0561345	0.581188	0.015152	0.00599732	0.037041	2.16302	0.0132952	0.0204088	0.255303	0.103941	0.00208745	0.00757924	0.00999047	0.0278545	0.218294	0.0201888	0.0287034	0.0525095	0.00729466	0.0351403	0.016952	0.00258189	0.0834582	0.04228	0.11706	0.058801	0.019449	0.097096	0.0369981	0.012004	0.0309886	0.0346717	0.0493422	0.181032	0.0330636	0.462393	0.0363416	0.108067	0.0503665	0.0500907	0.114754	0.650076	0.0262031	0.00292667	0.119981	0.0679019	0.0272461	0.0907429	0.219973	0.146887	0.0691598	0.360815	0.112422	0.00297519	0.0788858	0.535139	3.383	0.201246	0.225843	0.283979	0.288932	7.65391
31520	-23319.6	-23246.3	-73.3134	0.277364	0.0295342	0.0563816	0.766535	0.00442693	0.0295963	0.102724	0.069084	0.139671	0.0269811	0.0550269	0.0478939	0.0118434	0.0474915	0.646852	0.0152181	0.00337199	0.0463424	2.17547	0.0113787	0.0226035	0.277406	0.135293	0.00835562	0.0201316	0.00957414	0.022504	0.287437	0.0276318	0.0147992	0.0375009	0.00596903	0.0451146	0.0340069	0.0049551	0.108911	0.0461913	0.0769979	0.0221467	0.0177143	0.189273	0.0142587	0.01139	0.0203768	0.0293721	0.0612202	0.234837	0.0297192	0.626102	0.0279192	0.0989577	0.0705415	0.0683642	0.114754	0.662754	0.0508863	0.0103083	0.142177	0.0788286	0.0248465	0.0911311	0.222545	0.141607	0.0694557	0.362359	0.112903	0.00363917	0.0870464	0.555757	3.35356	0.202571	0.22733	0.279266	0.290834	8.07795
