Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
200	-33923.2	-33742.3	-180.885	0.23095	0.0064111	0.414685	0.00515112	0.00134128	0.0215334	0.0769437	0.0444773	0.147501	0.042108	0.0104797	0.0617224	0.0157462	0.00995861	0.017417	0.42311	0.00301519	2.98406	0.0203807	1.12878	2.67762	0.0429821	0.0978388	0.00980235	1.72682	0.0374695	0.0925472	0.0409753	0.27171	0.0409766	0.0228034	0.0148677	0.152689	0.0449444	0.0615727	0.0386226	0.0836139	0.588538	3.20512	0.133999	0.0540459	0.00415601	0.0547744	0.0706352	0.122244	0.0225084	0.00650811	0.00032229	0.0106597	0.000381675	0.0147483	0.000883432	0.00432663	0.0135459	0.00326941	0.00532022	0.0595794	0.0325689	0.0106748	0.00773136	0.021859	0.00534032	0.0067071	0.00642406	0.0912015	0.00285215	0.237709	1.12413	0.000196953	0.0620391	0.00789951	0.261984	0.00400363	0.0174576	0.000467727	0.00990111	0.0019212	0.00228344	0.0855316	0.259774	0.142335	0.0609203	0.342945	0.108494	0.00133955	0.0533203	0.459555	3.48579	0.18881	0.246892	0.280008	0.28429	17.1836
210	-33728.8	-33554.9	-173.849	0.23095	0.00537801	0.448576	0.005282	0.00191672	0.0179491	0.059929	0.0444773	0.165236	0.030069	0.0116927	0.0720182	0.0156298	0.0138959	0.0145211	0.277273	0.00604003	2.98406	0.0172262	1.1533	2.32805	0.0413469	0.0483074	0.0102129	1.59944	0.0653315	0.0869806	0.0410896	0.342396	0.0281225	0.0220559	0.0149241	0.210532	0.0399313	0.0595634	0.0327926	0.0780687	0.541281	2.89638	0.221693	0.0514375	0.00274926	0.0931836	0.0190202	0.131228	0.0167125	0.010538	0.000645794	0.0112542	0.000179445	0.0733132	0.00128165	0.00369632	0.007065	0.00630507	0.00288284	0.0624899	0.0288686	0.0113928	0.015733	0.0449051	0.0065237	0.0147643	0.00698126	0.0828324	0.0018246	0.200004	1.12413	0.000820107	0.0995906	0.003244	0.230155	0.0064225	0.0317292	0.00015505	0.0153629	0.00560544	0.00202813	0.0852922	0.259047	0.144736	0.0607498	0.341985	0.10819	0.00133955	0.0533203	0.459555	3.48579	0.192561	0.251798	0.285571	0.27007	16.48
220	-33675.2	-33490.6	-184.6	0.236976	0.00558392	0.452016	0.0195141	0.00454338	0.0208136	0.0709068	0.0535732	0.16647	0.0293584	0.00759581	0.0726255	0.021531	0.00873472	0.010193	0.34008	0.00295322	3.29348	0.0294217	1.13668	2.32805	0.0379489	0.0216127	0.00311646	1.7027	0.0778695	0.109605	0.0510119	0.244875	0.0504774	0.0283912	0.0140672	0.276071	0.0476946	0.0595634	0.0120341	0.0742852	0.558884	2.98869	0.214791	0.06221	0.00446414	0.13111	0.00859622	0.160656	0.0156914	0.0056336	0.00114926	0.00609024	0.000199937	0.0690453	0.000275014	0.0082142	0.00999965	0.00331507	0.00550401	0.133865	0.0167843	0.00456875	0.0252891	0.0730353	0.00581793	0.0144628	0.00323927	0.0821735	0.00171742	0.210342	1.34536	0.00161502	0.13072	0.00201563	0.247627	0.00328228	0.0257766	0.000162427	0.0825239	0.0041495	0.000600415	0.0853143	0.259114	0.152626	0.0607655	0.342074	0.100106	0.00155932	0.0574589	0.473203	3.46778	0.192561	0.251798	0.285571	0.27007	17.5551
230	-33672	-33484.9	-187.158	0.241937	0.00384282	0.463748	0.0112385	0.00699681	0.0197499	0.0712329	0.0390239	0.169851	0.0319522	0.0120298	0.0705446	0.0167272	0.00565748	0.0136094	0.304165	0.00316975	3.23963	0.0223968	1.30882	2.45993	0.0278438	0.0226401	0.00287949	2.04628	0.0555567	0.06937	0.044871	0.291263	0.0378883	0.0294087	0.0167587	0.165189	0.0571135	0.0816782	0.0241025	0.0771618	0.475766	2.98869	0.222373	0.0491688	0.00348403	0.161292	0.00378289	0.149499	0.0118828	0.00619802	0.00338097	0.00564923	0.000286976	0.0841228	0.000382387	0.00576454	0.0249956	0.00203689	0.00921272	0.113639	0.0196269	0.00340151	0.016642	0.0859889	0.00715578	0.0283119	0.00292055	0.10698	0.0202457	0.210342	1.159	0.00119037	0.0825302	0.00179591	0.22192	0.00732804	0.0205262	0.000270991	0.161385	0.00637218	0.000992604	0.0679917	0.255395	0.157532	0.0587961	0.347233	0.113053	0.00175705	0.0609322	0.484171	3.45314	0.192561	0.251798	0.285571	0.27007	17.8109
240	-33660.7	-33474.2	-186.495	0.240836	0.00570436	0.414491	0.016278	0.00263498	0.0185969	0.0702838	0.0481879	0.16662	0.0230293	0.0149513	0.0705446	0.0148409	0.0121708	0.0139336	0.241073	0.00619835	3.20877	0.0130982	1.31705	2.45993	0.045115	0.0185505	0.00220652	1.6747	0.0750888	0.0619919	0.0332205	0.191178	0.0483222	0.0194832	0.0124458	0.229528	0.0573078	0.0942327	0.0497187	0.0816948	0.444486	3.53926	0.227647	0.0559307	0.00238563	0.131162	0.00409929	0.151483	0.00837734	0.00626177	0.00428481	0.00728475	0.00191189	0.0810809	0.000191181	0.00933981	0.0388503	0.00110396	0.00809594	0.101503	0.0153843	0.00164235	0.0344707	0.0798063	0.00406424	0.0142355	0.00243565	0.0744811	0.0121544	0.161814	1.22818	0.000906661	0.0731962	0.00137065	0.195102	0.00117111	0.0166436	0.000117915	0.162693	0.00118076	0.00564973	0.0738736	0.254228	0.153359	0.0603553	0.345647	0.112536	0.00171181	0.0601561	0.481757	3.45638	0.192561	0.251798	0.285571	0.27007	17.7446
250	-33629.4	-33447.7	-181.727	0.25043	0.00765714	0.409059	0.0146525	0.00142119	0.017545	0.0611322	0.0505593	0.138225	0.061807	0.010593	0.0650286	0.011425	0.00647616	0.0118442	0.362595	0.00557174	3.03563	0.0270741	1.1039	2.45993	0.0452005	0.028523	0.00198457	1.74391	0.0482862	0.0393771	0.0471639	0.286527	0.0615565	0.0214239	0.0184368	0.203548	0.0558758	0.131728	0.0731515	0.0851453	0.506888	3.0983	0.24432	0.0670218	0.00389798	0.152168	0.00690329	0.117104	0.0156125	0.00844351	0.00308009	0.00945733	0.00631633	0.0741416	3.09177e-05	0.0268965	0.0455167	0.00249782	0.00814286	0.101761	0.0136119	0.000593679	0.110134	0.0798529	0.0116561	0.00438314	0.00355864	0.0285337	0.0358561	0.205759	1.11435	0.00423528	0.0435369	0.000262512	0.214799	0.0006707	0.0253179	0.000359269	0.112636	0.00251318	0.00267076	0.0738984	0.254314	0.153411	0.0600398	0.345763	0.112574	0.00213184	0.0670004	0.502391	3.42848	0.192561	0.251798	0.285571	0.27007	17.2678
260	-33511.9	-33326.5	-185.414	0.250678	0.010058	0.376738	0.0140147	0.00234791	0.0177446	0.0628277	0.0400239	0.120686	0.0398188	0.0068712	0.0737499	0.0136635	0.00575971	0.0113024	0.297653	0.00176264	3.47021	0.0278795	1.20186	2.25987	0.0423099	0.0142107	0.00391814	1.74391	0.053111	0.0590351	0.0524299	0.221747	0.0615565	0.0165219	0.0169496	0.193585	0.0583997	0.12547	0.0614511	0.0997984	0.525296	3.0983	0.24377	0.054215	0.00281585	0.190233	0.00351019	0.135004	0.011074	0.00782487	0.00208958	0.0133739	0.0129631	0.160156	4.5415e-05	0.0231712	0.0477638	0.00152791	0.00470399	0.20745	0.0166701	0.00256353	0.039909	0.0777152	0.00603637	0.0033346	0.00655856	0.0450767	0.0319322	0.104068	1.06195	0.00581712	0.0711009	0.000412955	0.295248	0.000733359	0.0719809	0.00137579	0.164467	0.000841676	0.00408653	0.0747639	0.257292	0.149159	0.0580632	0.349813	0.110909	0.00214353	0.0671804	0.502914	3.42776	0.191773	0.250766	0.284401	0.27306	17.6364
270	-33390.6	-33192.5	-198.11	0.24955	0.00505201	0.375303	0.0126863	0.00337336	0.0263146	0.0612223	0.0442851	0.118243	0.0238117	0.0124787	0.0577072	0.0109358	0.00482809	0.00737296	0.170177	0.00201352	3.47021	0.0266147	1.33543	2.51839	0.043486	0.0160614	0.00686032	1.70328	0.0784689	0.0545405	0.0478761	0.295181	0.0562573	0.0299784	0.0115787	0.171687	0.056856	0.155958	0.0488751	0.111892	0.612863	3.66662	0.273562	0.0680545	0.00126848	0.198274	0.00278697	0.110389	0.0176011	0.00796138	0.00267785	0.00330226	0.0113582	0.256122	9.85359e-05	0.0186425	0.0540798	0.0017369	0.00552159	0.186429	0.0104965	0.00615819	0.0664809	0.0788335	0.0103984	0.00271506	0.00314308	0.0565833	0.022394	0.0423763	1.26063	0.00209231	0.094721	0.00254049	0.295248	0.00178001	0.095112	0.00235054	0.171146	0.00192636	0.00432519	0.0688443	0.251579	0.151757	0.0590745	0.355905	0.112841	0.00209084	0.0663651	0.500535	3.43101	0.191773	0.250766	0.284401	0.27306	18.9061
280	-33269.4	-33077	-192.381	0.24955	0.00397672	0.370093	0.0132569	0.00362405	0.0156593	0.0712665	0.0378679	0.140552	0.0103876	0.0132642	0.0626749	0.0140782	0.00646881	0.015391	0.0283207	0.00425589	3.56155	0.0327788	1.33543	2.44349	0.0374373	0.0155496	0.00406448	1.90303	0.103509	0.033861	0.0431792	0.292946	0.0694505	0.0246846	0.0187499	0.222462	0.0433912	0.111916	0.0673093	0.0770903	0.571287	3.11954	0.241934	0.0420502	0.00154888	0.203378	0.0027362	0.105583	0.00700553	0.00691817	0.00171277	0.00868137	0.102587	0.269225	0.0010779	0.0260217	0.0772771	0.00287046	0.0114381	0.0891753	0.00614921	0.00495011	0.107739	0.0689977	0.00769539	0.00277585	0.00305895	0.0326857	0.0242172	0.0143439	1.26063	0.00224609	0.0548415	0.00339004	0.297133	0.000910927	0.0964678	0.00496019	0.190909	0.00121946	0.0027213	0.0688443	0.251579	0.151757	0.0590745	0.355905	0.112841	0.00209084	0.0663651	0.500535	3.43101	0.191773	0.250766	0.284401	0.27306	18.3331
290	-33258.4	-33067.4	-191.02	0.260147	0.00399591	0.432883	0.015596	0.00628499	0.0283322	0.0661047	0.0417945	0.127604	0.0120865	0.0107796	0.0818361	0.0144573	0.00202455	0.0110762	0.0352913	0.00551217	3.88664	0.0249866	1.30441	2.44883	0.0470999	0.00967102	0.00458143	1.62653	0.0957002	0.0412735	0.0463928	0.271523	0.0609378	0.0384437	0.0139766	0.242447	0.0625468	0.129338	0.0673093	0.0835726	0.556903	2.93997	0.252652	0.0524845	0.00477265	0.168531	0.0099647	0.0847702	0.00667223	0.00468411	0.00125437	0.0131963	0.190106	0.271417	0.00355808	0.0262753	0.0696012	0.000742283	0.0210756	0.132825	0.0184629	0.00897659	0.0735335	0.064126	0.0192557	0.00316999	0.00463053	0.0588109	0.0232329	0.0220806	1.13602	0.00110957	0.0544213	0.00426595	0.21644	0.000707276	0.0795103	0.00178189	0.189222	0.00195827	0.00191193	0.0710709	0.250468	0.145035	0.0597019	0.359685	0.114039	0.00261876	0.0741093	0.5224	3.40087	0.193422	0.244324	0.286847	0.275408	18.1969
300	-33230.6	-33045.2	-185.375	0.245377	0.00584169	0.416711	0.0127536	0.00510272	0.0206097	0.0549561	0.0209728	0.123618	0.00693018	0.00650138	0.0744195	0.0195906	0.00429934	0.0159932	0.0326567	0.00485601	3.57537	0.0247674	1.3103	2.44883	0.0321472	0.0180611	0.00380609	1.66116	0.113	0.0186823	0.0414472	0.279767	0.0615215	0.0331866	0.0140545	0.184707	0.0422686	0.118001	0.0751976	0.106487	0.587011	2.8212	0.258572	0.0474391	0.00182403	0.199133	0.00781158	0.112167	0.0057912	0.0231467	0.00187842	0.00843435	0.330508	0.247981	0.0124176	0.0159901	0.0739193	0.00140272	0.00907792	0.080068	0.0196907	0.0105951	0.0855845	0.0829499	0.00860912	0.00487706	0.00397149	0.0405699	0.0208922	0.0161756	1.21252	0.00109504	0.0536452	0.00263928	0.0493232	0.000451454	0.058906	0.000355323	0.117933	0.00386183	0.00353103	0.0710709	0.250468	0.145035	0.0597019	0.359685	0.114039	0.00190324	0.063372	0.491634	3.44309	0.19719	0.249085	0.28618	0.267545	17.6325
310	-33209.8	-33023.2	-186.552	0.235261	0.00451484	0.4269	0.00580029	0.00179748	0.0200897	0.0684869	0.0274172	0.137405	0.0102741	0.0149386	0.076986	0.0118081	0.00440025	0.0112105	0.0387044	0.00222327	3.66458	0.0234209	1.3386	2.21779	0.0166342	0.0127348	0.0033466	1.56619	0.102918	0.0559621	0.0303812	0.210773	0.062567	0.0307209	0.0254166	0.244889	0.0420228	0.0279332	0.054409	0.073279	0.627525	3.09073	0.220007	0.055477	0.00176717	0.194048	0.00780165	0.21979	0.00926255	0.0203628	0.00114071	0.00464858	0.314448	0.224632	0.0333155	0.0224129	0.0579281	0.00211097	0.0154032	0.0462539	0.0133314	0.0111904	0.0558364	0.0651718	0.00952316	0.00252489	0.00596116	0.049122	0.0358854	0.0130376	1.33929	0.00286155	0.0480805	0.00596738	0.0766692	0.00171006	0.0305536	0.00101447	0.123758	0.0165558	0.00564538	0.0696863	0.243923	0.163357	0.0585388	0.352678	0.111818	0.00149454	0.0562721	0.469356	3.47288	0.19719	0.249085	0.28618	0.267545	17.7503
320	-33143.4	-32959.4	-184.07	0.242646	0.00956887	0.433239	0.00848902	0.00308566	0.0213553	0.0673624	0.0373328	0.146107	0.0130042	0.0144548	0.0632179	0.0183784	0.00433471	0.0161044	0.0306866	0.00324326	3.51172	0.0224523	1.16598	2.46077	0.0346381	0.02422	0.00488551	1.6148	0.0777799	0.038838	0.030226	0.202366	0.0508122	0.0298733	0.018901	0.207743	0.0465895	0.00742632	0.0438042	0.0730519	0.673537	3.03939	0.232175	0.0282965	0.000385485	0.171051	0.00492379	0.201072	0.00574428	0.0234208	0.00366582	0.0117781	0.234357	0.224098	0.146735	0.0241117	0.0584591	0.00175901	0.00717918	0.0185402	0.0233765	0.00516669	0.0493385	0.0741761	0.00759795	0.00266889	0.00330314	0.0751157	0.0281439	0.0194621	1.22891	0.00415803	0.0534932	0.00881814	0.136604	0.00319364	0.0193106	0.000806871	0.0810903	0.00498699	0.00480053	0.0696863	0.243923	0.163357	0.0585388	0.352678	0.111818	0.00178658	0.0614332	0.485719	3.45106	0.198206	0.250092	0.287338	0.264363	17.502
330	-33119.7	-32932.3	-187.361	0.249083	0.00807832	0.430431	0.00988292	0.00383945	0.0224112	0.0624704	0.0293539	0.146107	0.0154287	0.00958416	0.065352	0.0100298	0.00854532	0.0161813	0.0283274	0.00468421	3.28071	0.0280075	1.16598	2.62296	0.0390432	0.0212501	0.00571961	1.61781	0.110322	0.0428018	0.0334828	0.179733	0.0381898	0.0265761	0.0123454	0.137405	0.0469101	0.0124774	0.0587516	0.0856118	0.529497	3.47477	0.205185	0.024447	0.000471569	0.13833	0.00503251	0.217624	0.00302907	0.0303381	0.00621276	0.036383	0.177548	0.27366	0.173501	0.0248232	0.049959	0.00194348	0.00880409	0.0213644	0.0282107	0.00269069	0.0764466	0.0655732	0.00461233	0.0110643	0.00914807	0.0529655	0.0244506	0.0134166	1.40047	0.00374415	0.0585756	0.00449548	0.148607	0.00742086	0.0251499	0.000303936	0.04349	0.0060264	0.00459005	0.0698276	0.244417	0.165869	0.0544495	0.353392	0.112044	0.0020693	0.0660286	0.499548	3.43235	0.198206	0.250092	0.287338	0.264363	17.8312
340	-33103.8	-32915.2	-188.643	0.249083	0.00628798	0.453897	0.00930616	0.00396283	0.0166503	0.066514	0.0390861	0.145703	0.0130264	0.00908815	0.0813099	0.00936329	0.00897571	0.00598129	0.0271816	0.00853052	3.37265	0.0197816	1.16598	2.76186	0.0351392	0.0139259	0.00443669	1.61781	0.0987033	0.040925	0.0302237	0.202848	0.0401385	0.0382394	0.0170039	0.194507	0.0568073	0.0254779	0.0577171	0.0871043	0.529497	3.47477	0.279978	0.0313678	0.000508523	0.123579	0.00634948	0.219735	0.00206653	0.0195679	0.00424549	0.0248054	0.138869	0.182944	0.108465	0.0327343	0.0478433	0.00297348	0.0157437	0.0183541	0.0247947	0.00355526	0.060643	0.0823872	0.00567101	0.0251088	0.00531507	0.0558104	0.0337533	0.0111877	1.23521	0.0083765	0.0609591	0.00478141	0.167131	0.0225962	0.0339269	0.00134758	0.0592242	0.00248735	0.0045014	0.0846262	0.240529	0.16323	0.0535832	0.34777	0.110262	0.0020693	0.0660286	0.499548	3.43235	0.193411	0.251588	0.289057	0.265945	17.9593
350	-33056.7	-32887.3	-169.459	0.249083	0.00264332	0.453386	0.00584096	0.000959998	0.0178454	0.0776142	0.0209829	0.132413	0.0184603	0.014074	0.0724613	0.00743024	0.0108572	0.00801543	0.0414017	0.00705918	3.00561	0.0244447	1.16598	2.24605	0.0289648	0.0106931	0.00387427	1.4734	0.0869625	0.0200122	0.0418983	0.174055	0.0390176	0.0280499	0.0214155	0.177973	0.049864	0.0420549	0.0428359	0.0718338	0.514145	2.9883	0.191447	0.0205173	0.00255442	0.0995148	0.00644301	0.163663	0.000636787	0.0290654	0.00256684	0.02333	0.124262	0.173761	0.149231	0.0130105	0.0710801	0.0031533	0.00922179	0.0178101	0.0270035	0.0130904	0.060643	0.0698994	0.0109079	0.0224228	0.0024471	0.0645935	0.0242019	0.00721666	1.14737	0.0203056	0.0744481	0.00338803	0.124035	0.0134408	0.0250406	0.00243625	0.0489165	0.0232788	0.00573754	0.0846262	0.240529	0.16323	0.0535832	0.34777	0.110262	0.0020693	0.0660286	0.499548	3.43235	0.193411	0.251588	0.289057	0.265945	16.041
360	-33004.7	-32831.6	-173.123	0.254762	0.00185911	0.434043	0.0136033	0.000880786	0.0190409	0.0763549	0.0384636	0.154423	0.00928973	0.00699308	0.0705025	0.00865728	0.00536324	0.0148597	0.0242065	0.00875309	3.00561	0.0244234	1.21418	2.47263	0.0486213	0.0105938	0.00690258	1.41902	0.0924576	0.0307736	0.0299674	0.18772	0.0417833	0.0339574	0.0218432	0.163335	0.0508273	0.035575	0.0211292	0.0873035	0.536354	3.1325	0.138285	0.0187982	0.00574885	0.0927157	0.0103835	0.181681	0.000820902	0.0218243	0.00504308	0.0299546	0.188427	0.153037	0.112864	0.00836326	0.0670551	0.00474698	0.0105685	0.0409813	0.0152598	0.0104289	0.128373	0.06622	0.0131532	0.017804	0.00523484	0.0085629	0.0300027	0.0130059	1.09146	0.0535796	0.0951595	0.000710284	0.0629685	0.027877	0.0234554	0.0131814	0.0562446	0.0265121	0.00203117	0.0715183	0.247606	0.168033	0.0551598	0.358003	0.0996805	0.00234116	0.0701498	0.511421	3.41609	0.193411	0.251588	0.289057	0.265945	16.4073
370	-32690	-32509.5	-180.504	0.239218	0.005575	0.422408	0.00717066	0.00075971	0.0250177	0.0496785	0.0291462	0.119505	0.00465813	0.0123242	0.0587266	0.00912502	0.00659664	0.00980356	0.0440356	0.00521523	3.23796	0.021849	1.21434	2.52404	0.0401214	0.0140505	0.00245171	1.60082	0.10209	0.0258611	0.038119	0.192666	0.06367	0.0287071	0.0163343	0.163335	0.0508273	0.0679372	0.0252074	0.0744353	0.591285	3.15729	0.0594323	0.038488	0.00994913	0.0443349	0.00277927	0.190614	0.000872118	0.0227849	0.00418214	0.0172684	0.226778	0.033471	0.191326	0.00577455	0.0837942	0.00702741	0.0105183	0.0330715	0.0279118	0.00907263	0.110178	0.0733576	0.00431436	0.0344308	0.0055009	0.0245898	0.0267739	0.00936493	1.33546	0.0890564	0.0867945	0.000779832	0.0354405	0.0346147	0.00657402	0.139643	0.0240922	0.0202963	0.00168306	0.0794495	0.250131	0.152119	0.0559492	0.361654	0.100697	0.00164676	0.0590213	0.478189	3.46114	0.194973	0.253621	0.291393	0.260013	17.1455
380	-32496.7	-32311.4	-185.319	0.273368	0.00727776	0.24667	0.00604178	0.00103853	0.0242124	0.0784265	0.035529	0.117844	0.0177007	0.014778	0.0878345	0.0180485	0.00914488	0.0106103	0.0303344	0.00691198	3.48181	0.0434999	1.21434	2.25544	0.0363916	0.0138768	0.0030187	1.58295	0.0920333	0.0346719	0.0363486	0.253238	0.0453951	0.025328	0.028659	0.247096	0.0529655	0.185859	0.0158461	0.116187	0.542025	3.28914	0.0558306	0.0317202	0.0118764	0.0701577	0.00160753	0.158387	0.000483059	0.032723	0.0069893	0.0308559	0.233736	0.0178936	0.189813	0.0263104	0.0945576	0.00268832	0.00822284	0.0383066	0.0316986	0.0116198	0.110178	0.0712001	0.00893848	0.0557153	0.00505122	0.0248171	0.0255225	0.020302	1.33546	0.225257	0.127724	0.00213004	0.0237571	0.0544622	0.00572488	0.138641	0.00984042	0.0167497	0.00131057	0.0718126	0.253859	0.154386	0.0507009	0.367044	0.102198	0.00338405	0.084011	0.548246	3.36436	0.187895	0.254507	0.29241	0.265187	17.6268
390	-32389.3	-32216.3	-173.04	0.245874	0.00320196	0.211119	0.00576888	0.00104144	0.026869	0.0905944	0.0378247	0.100403	0.01264	0.00825224	0.0771526	0.00951658	0.00707913	0.00500415	0.0253764	0.00605849	3.48181	0.0302907	1.01057	2.25544	0.0318393	0.0152622	0.00635705	1.65456	0.0915183	0.0497464	0.0398624	0.192588	0.0473711	0.0267291	0.0181776	0.196598	0.0632809	0.195473	0.0414077	0.117146	0.542006	2.95815	0.045477	0.0327145	0.012442	0.0951258	0.00178272	0.0322232	0.00199794	0.0179412	0.00377257	0.0315067	0.226785	0.00672749	0.155278	0.0921642	0.0625756	0.00497008	0.0113329	0.0472899	0.0299084	0.0139922	0.111608	0.0853634	0.00637635	0.0180516	0.00236279	0.0346183	0.0272179	0.0210259	0.920616	0.199691	0.0958817	0.00166678	0.014517	0.0426262	0.00607094	0.138323	0.0295292	0.0229886	0.000440202	0.0718126	0.253859	0.154386	0.0507009	0.367044	0.102198	0.001925	0.0637267	0.492703	3.44165	0.187895	0.254507	0.29241	0.265187	16.3991
400	-32310.5	-32142.3	-168.182	0.265602	0.00166827	0.0844251	0.00656251	0.00178729	0.0284783	0.0738631	0.0422006	0.0980049	0.0137238	0.0104636	0.0771526	0.0217931	0.00942754	0.00663057	0.0260749	0.00278672	2.91559	0.035796	1.19844	2.664	0.0342919	0.0129696	0.00408961	1.28148	0.0727294	0.0388243	0.0414456	0.210471	0.0574282	0.0294298	0.016704	0.196598	0.0518646	0.187095	0.0517242	0.0876322	0.456524	3.12504	0.037217	0.0187515	0.00629936	0.0682356	0.00894042	0.0227116	0.00244899	0.0192985	0.00898069	0.018943	0.146206	0.00641099	0.139373	0.124676	0.0341306	0.00303913	0.0147424	0.0461241	0.0240064	0.00850858	0.0541967	0.0853634	0.00396907	0.00977341	0.00211885	0.0624153	0.0321072	0.0234298	1.05856	0.20679	0.0668168	0.00328351	0.0171646	0.0444132	0.00934528	0.123581	0.0485315	0.0260606	0.00102929	0.0799672	0.239407	0.162651	0.0534149	0.365939	0.0986206	0.00292003	0.0781668	0.533255	3.38566	0.187895	0.254507	0.29241	0.265187	15.9132
410	-32291.5	-32130.7	-160.771	0.271798	0.00536819	0.0560814	0.00412145	0.00395582	0.0148142	0.0743108	0.0357945	0.101306	0.00751863	0.00950154	0.0846209	0.0153643	0.00606236	0.0079806	0.0346478	0.00467205	3.05081	0.0243347	1.00825	2.35725	0.0412332	0.0141097	0.00333607	1.52825	0.0828159	0.055688	0.0294871	0.246208	0.0370584	0.0282457	0.0153558	0.220756	0.0482596	0.231622	0.0763044	0.0981382	0.486487	2.61806	0.0487895	0.0273021	0.00701069	0.0576034	0.0202396	0.0184678	0.00460971	0.0192703	0.0140719	0.0164465	0.178383	0.00258433	0.149485	0.0891432	0.0334169	0.00368985	0.0105425	0.0321046	0.0147007	0.00611112	0.0890036	0.0877316	0.00306004	0.00381484	0.00452521	0.0346088	0.0253562	0.00922761	0.871613	0.157925	0.0492154	0.00191818	0.027673	0.0508643	0.0060968	0.111123	0.078316	0.02917	0.00862863	0.0799672	0.239407	0.162651	0.0534149	0.365939	0.0986206	0.00328691	0.0828239	0.545259	3.36863	0.187895	0.254507	0.29241	0.265187	15.172
420	-32265.4	-32101.8	-163.646	0.255846	0.00279511	0.0519977	0.00630317	0.00287444	0.0204841	0.0496962	0.0302103	0.107423	0.0132716	0.0161093	0.0789111	0.0178072	0.0154985	0.0113475	0.0340518	0.00314788	2.76405	0.0239932	0.972101	2.26	0.0358661	0.0111404	0.00159905	1.44855	0.0751718	0.0319053	0.0353359	0.174034	0.0384071	0.0234524	0.0132514	0.248155	0.0540595	0.226733	0.0869523	0.097097	0.564744	3.28756	0.0402457	0.0204073	0.0107001	0.0671242	0.0177639	0.0191164	0.0277613	0.0200075	0.00508035	0.0175814	0.214651	0.0221288	0.114387	0.0870331	0.0729337	0.00559903	0.00450869	0.0155532	0.0209334	0.0104313	0.0760968	0.0732714	0.00284432	0.00548578	0.00288889	0.0322934	0.0411752	0.00681141	0.925872	0.202654	0.0420748	0.00237866	0.0220105	0.0484853	0.00561305	0.12537	0.0740405	0.0169542	0.00322843	0.0759629	0.244609	0.162408	0.0531525	0.365394	0.0984736	0.0023955	0.0709434	0.513654	3.41301	0.195495	0.24181	0.295083	0.267611	15.4596
430	-32256.3	-32098	-158.36	0.265057	0.00480866	0.0499444	0.00393582	0.000609334	0.0245148	0.0798823	0.0365162	0.111834	0.0152999	0.0131429	0.0754409	0.0174313	0.00498872	0.00897438	0.040201	0.00266563	3.07935	0.0360176	0.900575	2.26546	0.0240077	0.0124358	0.00121246	1.41607	0.0931799	0.0228449	0.0305661	0.185787	0.037614	0.0271664	0.021897	0.19371	0.0544714	0.208972	0.0869523	0.0896531	0.539978	2.56207	0.0652173	0.0108212	0.00932398	0.0712069	0.0153281	0.0295772	0.0292661	0.0201723	0.00816699	0.0153713	0.199165	0.0386062	0.162702	0.0923703	0.0729337	0.00815703	0.00235442	0.0265227	0.0256419	0.00885651	0.0400816	0.0894542	0.00456319	0.00529685	0.00134173	0.0749119	0.0117473	0.0089832	0.977129	0.120777	0.0219868	0.0024575	0.0449129	0.0416711	0.00260949	0.130131	0.0477855	0.00894683	0.00424446	0.0759629	0.244609	0.162408	0.0531525	0.365394	0.0984736	0.00288902	0.0777596	0.532183	3.38717	0.19371	0.248733	0.292389	0.265168	14.931
