Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
14280	-29695	-29584.8	-110.231	0.316148	0.00617952	0.00393943	0.0113726	0.000933043	0.0206164	0.0487161	0.0413613	0.0931354	0.00648681	0.010174	0.0579853	0.0118981	0.0136393	0.0119615	0.0395719	0.00900998	0.218683	0.0253877	0.00346857	1.82542	0.0356238	0.00642246	0.00406608	0.807916	0.0527679	0.00554158	0.036354	0.196179	0.0112741	0.0321231	0.0130405	0.17525	0.0522659	0.138649	0.109105	0.0896844	0.618493	0.339612	0.0688966	0.0225227	0.185873	0.0933412	0.123892	0.0169956	0.0605754	0.0293747	0.0240202	0.00665539	0.0128804	0.0231736	0.0309053	0.064328	0.0279815	0.00316833	0.177651	0.0191916	0.0297129	0.528754	0.123628	0.227486	0.0572611	0.445796	0.0243748	0.0132169	0.024148	0.0257723	0.0516159	0.00112664	0.0141485	0.0186968	0.0551967	0.0689841	0.0206478	0.117144	0.0325142	0.0624932	1.99937	0.089737	0.231863	0.140165	0.0708798	0.352644	0.114712	0.00669631	0.117101	0.621951	3.25425	0.19857	0.247406	0.290879	0.263145	10.1178
14290	-29710.8	-29604.5	-106.328	0.290559	0.00349633	0.00716744	0.00947916	0.00390057	0.0236015	0.0371922	0.0366098	0.101883	0.0144725	0.0141227	0.0563163	0.00994532	0.0176889	0.0105475	0.0525184	0.00596163	0.317491	0.0276009	0.0045593	1.77436	0.0478824	0.00736222	0.00229951	0.668463	0.0815334	0.00537326	0.0305317	0.265294	0.0170827	0.0256693	0.0222082	0.21273	0.0478968	0.151283	0.109105	0.107148	0.539896	0.393551	0.0500655	0.0153354	0.169804	0.0653054	0.115292	0.0305372	0.0635262	0.0246596	0.0205438	0.0147755	0.0113993	0.0231006	0.0256755	0.0651429	0.0344762	0.00401926	0.119426	0.0154009	0.0332506	0.644257	0.138321	0.213587	0.0365165	0.334692	0.0423289	0.00912096	0.0352803	0.0399234	0.0338408	0.000865508	0.0142151	0.0219408	0.0657202	0.0830394	0.0319438	0.159591	0.0200408	0.0482893	1.58819	0.0840426	0.233241	0.146085	0.0706686	0.351593	0.11437	0.00456077	0.0971735	0.579601	3.31866	0.19982	0.248637	0.28709	0.264454	9.72766
14300	-29705.7	-29598.9	-106.795	0.309357	0.00557149	0.00502175	0.0074317	0.00369304	0.0231687	0.0552887	0.0425214	0.0891889	0.0161614	0.0127288	0.0527724	0.0191233	0.0180833	0.00981058	0.0479918	0.00373993	0.2249	0.0227079	0.00333383	1.50667	0.0419363	0.00668678	0.00453778	0.751071	0.0559614	0.0032947	0.0455698	0.204521	0.0101592	0.036075	0.0208768	0.216717	0.0575719	0.138561	0.127563	0.11155	0.692093	0.367982	0.0554537	0.0128402	0.262498	0.0584811	0.166077	0.0421043	0.0403326	0.0149458	0.025984	0.002494	0.00750691	0.0389848	0.0330751	0.0715412	0.0397109	0.00546806	0.163222	0.027609	0.0592373	0.652916	0.118499	0.231751	0.052772	0.415659	0.0381631	0.00835682	0.011076	0.0352789	0.0497188	0.00108461	0.00879659	0.0300563	0.0810769	0.0796135	0.0183157	0.14195	0.0287371	0.0456182	1.53457	0.0902681	0.236958	0.143116	0.0692322	0.344447	0.115979	0.00608495	0.111791	0.611187	3.27094	0.20072	0.242104	0.290021	0.267155	9.77421
14310	-29709.9	-29603.9	-106.031	0.309357	0.0062651	0.00702052	0.0166114	0.00635519	0.0254828	0.0587181	0.0427437	0.0871229	0.0279668	0.0100978	0.0648765	0.0198916	0.0118539	0.0117704	0.0398148	0.0059438	0.240013	0.0320731	0.00313218	1.84377	0.0454348	0.00903179	0.00478202	0.607292	0.050854	0.00332077	0.0265317	0.232069	0.0129233	0.0261358	0.0170005	0.181397	0.0508864	0.11543	0.096686	0.0891462	0.527582	0.285287	0.0480515	0.00866628	0.313309	0.0391686	0.128166	0.0209299	0.0392466	0.0236823	0.0286499	0.00288518	0.0102046	0.0374757	0.0335966	0.0525881	0.0316264	0.00374688	0.133914	0.00796006	0.071176	0.504378	0.121609	0.232297	0.0591304	0.499758	0.0513587	0.0136774	0.0171164	0.0280021	0.041163	0.00302251	0.0144295	0.0426923	0.0695998	0.124564	0.0118509	0.113239	0.0393089	0.0546632	1.6776	0.0786497	0.241889	0.149093	0.0706731	0.351615	0.108079	0.00608495	0.111791	0.611187	3.27094	0.20072	0.242104	0.290021	0.267155	9.69783
14320	-29705.2	-29597	-108.136	0.297449	0.00339684	0.00593826	0.00565152	0.0047388	0.0220443	0.0718595	0.0389793	0.0979362	0.0214459	0.0117043	0.075695	0.0169017	0.0118952	0.00588248	0.0422215	0.00433608	0.287388	0.021368	0.00771586	1.84344	0.0443923	0.0107735	0.00686356	0.584597	0.0416728	0.00267913	0.0367236	0.219993	0.00958301	0.0374102	0.0226034	0.203581	0.0452197	0.156158	0.105477	0.105938	0.558877	0.292099	0.0575826	0.0156553	0.267382	0.0316237	0.0891945	0.0184405	0.0376397	0.0301359	0.019467	0.0122452	0.0121798	0.01863	0.0374469	0.0640639	0.0402681	0.00446457	0.16315	0.020245	0.066766	0.481138	0.114816	0.191192	0.045655	0.591132	0.0292632	0.0133958	0.0177324	0.0298383	0.0565945	0.000923391	0.0102047	0.0184917	0.11671	0.169639	0.023888	0.159719	0.0271808	0.0415674	1.6776	0.0787719	0.242265	0.149325	0.069707	0.356617	0.103314	0.00509067	0.102512	0.591494	3.3009	0.20072	0.242104	0.290021	0.267155	9.90845
14330	-29705	-29593.8	-111.231	0.324057	0.00296778	0.0112838	0.00545157	0.00464544	0.0217123	0.0582747	0.0392896	0.0979362	0.0213404	0.0150139	0.0526211	0.011284	0.00978462	0.0116419	0.0504647	0.00363876	0.304291	0.0362898	0.00346601	1.7873	0.0322029	0.0067036	0.00341927	0.668268	0.0796917	0.00671588	0.0495939	0.201619	0.00996929	0.0322104	0.0243034	0.203581	0.0552002	0.116987	0.102389	0.0840489	0.642802	0.411613	0.0603411	0.0207931	0.361437	0.0597463	0.106643	0.0337346	0.0251354	0.0213633	0.0391955	0.0133683	0.012799	0.0262217	0.0436067	0.0752046	0.0448327	0.00169492	0.152102	0.0227459	0.053843	0.546197	0.133286	0.245563	0.0362628	0.466559	0.0234522	0.011731	0.0137993	0.048228	0.0246677	0.00501045	0.00725981	0.0265653	0.094081	0.111348	0.025926	0.151338	0.020625	0.0715562	1.69954	0.0799303	0.231123	0.151521	0.0707321	0.361861	0.104833	0.00744842	0.123293	0.634078	3.23518	0.20072	0.242104	0.290021	0.267155	10.2178
14340	-29696.6	-29587.2	-109.414	0.301285	0.00429227	0.00467869	0.0158982	0.00244228	0.0200096	0.0524011	0.043758	0.119257	0.0127404	0.0176972	0.0692054	0.0226872	0.0146103	0.0220707	0.0461546	0.00241307	0.223116	0.0283364	0.00629067	1.99874	0.0379716	0.0126738	0.0052488	0.667069	0.0843166	0.00481579	0.0347027	0.197839	0.0123334	0.0456197	0.0173846	0.173011	0.0596255	0.100357	0.105044	0.0734013	0.611359	0.400738	0.060349	0.0192711	0.192319	0.0618817	0.125091	0.053592	0.0395182	0.0178269	0.0266675	0.00814076	0.00991938	0.023945	0.0373814	0.0561179	0.0349586	0.00411991	0.149433	0.00978967	0.0596509	0.556625	0.135135	0.202855	0.0444522	0.373103	0.0269448	0.00536579	0.017922	0.0371972	0.0260373	0.00300809	0.0086618	0.0220081	0.100887	0.101351	0.0178072	0.123243	0.0321653	0.0565425	1.7846	0.0815599	0.235835	0.15461	0.0721741	0.348851	0.10697	0.00540008	0.105495	0.597954	3.29115	0.191985	0.245676	0.292709	0.26963	10.0362
14350	-29699.2	-29592.5	-106.7	0.315801	0.00453727	0.00372963	0.00550609	0.00182181	0.0185612	0.0467242	0.0395653	0.121493	0.0250389	0.0123008	0.0632786	0.0197281	0.013185	0.0151613	0.0374292	0.00163728	0.190904	0.0311874	0.0117944	1.87044	0.0447686	0.00715956	0.00456244	0.600294	0.0578183	0.00272393	0.0312116	0.257073	0.0147995	0.0327514	0.0224048	0.206175	0.0489327	0.149891	0.114852	0.100126	0.513846	0.38057	0.0435104	0.022218	0.201463	0.0815762	0.104312	0.0259288	0.0313921	0.0222922	0.0256627	0.00602174	0.0148654	0.0423588	0.0374468	0.0909995	0.0472566	0.00270416	0.131772	0.0157707	0.0440959	0.510647	0.142611	0.219619	0.072874	0.335732	0.0335565	0.00627923	0.0234544	0.0270904	0.0480685	0.00374645	0.00664978	0.0264786	0.0808543	0.111469	0.0435197	0.113205	0.0243551	0.0423817	1.7765	0.0813471	0.235219	0.154207	0.0591222	0.365056	0.105049	0.00666431	0.11683	0.621409	3.2551	0.191985	0.245676	0.292709	0.26963	9.76472
14360	-29705.9	-29599.1	-106.774	0.327357	0.00461466	0.00166315	0.010869	0.00189585	0.0141831	0.0393991	0.0352381	0.119353	0.0165785	0.015416	0.072763	0.010601	0.0125941	0.0202543	0.0498273	0.0051955	0.306559	0.0388675	0.00729424	1.64207	0.0494994	0.0107301	0.00456514	0.435099	0.08085	0.00183293	0.0406159	0.177717	0.0153503	0.0327514	0.018711	0.190846	0.0561443	0.120026	0.125391	0.113648	0.631011	0.347864	0.055592	0.0196407	0.407989	0.0783483	0.154389	0.0391988	0.0418398	0.0295186	0.0278906	0.0114356	0.0134029	0.0258945	0.0318016	0.0763681	0.0415348	0.0038033	0.111407	0.0149335	0.0417547	0.4926	0.142611	0.199191	0.0517467	0.384638	0.0471558	0.0240549	0.0383972	0.0358084	0.0310379	0.00777189	0.0110072	0.0136156	0.0761675	0.146107	0.0310327	0.124707	0.0281247	0.0595619	1.72207	0.0847642	0.226951	0.167085	0.0616057	0.350531	0.109062	0.00777485	0.125876	0.639011	3.22734	0.191985	0.245676	0.292709	0.26963	9.77203
14370	-29703.6	-29586.6	-116.936	0.319515	0.00454126	0.00427602	0.0144005	0.00201978	0.0253747	0.0511563	0.0381036	0.126436	0.00816336	0.0120932	0.0667274	0.0101953	0.00773666	0.0110662	0.0504272	0.00577379	0.271723	0.0328289	0.00301714	2.22052	0.0344673	0.0107519	0.00489326	0.603673	0.0702355	0.00313662	0.0329084	0.218158	0.0089173	0.0342088	0.0160813	0.214203	0.0647938	0.170656	0.104432	0.119376	0.677047	0.391113	0.0578692	0.0166956	0.244273	0.068111	0.166827	0.0261488	0.0406098	0.0215655	0.0296299	0.00530706	0.00500602	0.0349021	0.0443774	0.0666716	0.0498513	0.00432905	0.105405	0.0212875	0.0479809	0.584762	0.142611	0.245177	0.0504153	0.350538	0.0371404	0.0155666	0.0191982	0.0305589	0.0325509	0.010953	0.0106542	0.0194716	0.0910378	0.149628	0.0330016	0.135867	0.0320949	0.0498615	1.94477	0.0839371	0.224737	0.165455	0.0528467	0.365026	0.107998	0.00701122	0.119737	0.627166	3.24609	0.191985	0.245676	0.292709	0.26963	10.7883
14380	-29699	-29591	-108.055	0.303008	0.00181281	0.00472773	0.0147949	0.000988484	0.0242743	0.0484387	0.0353266	0.10689	0.00930774	0.0174145	0.0430373	0.0130253	0.014219	0.00525471	0.0562903	0.00183375	0.311362	0.0219113	0.00639095	1.6898	0.0437977	0.00806358	0.00125096	0.7835	0.0863116	0.00196305	0.0344035	0.224426	0.0124644	0.0394625	0.0149997	0.174618	0.0610382	0.127519	0.0995941	0.0932248	0.582026	0.322979	0.0488069	0.0147721	0.226083	0.0391848	0.1658	0.0183105	0.0600637	0.014538	0.0308597	0.00864668	0.0119779	0.0321587	0.029437	0.0581959	0.0440706	0.00929653	0.133976	0.00923981	0.078342	0.583273	0.140445	0.241479	0.0562205	0.467539	0.031588	0.0119003	0.0304777	0.0344632	0.025744	0.003802	0.00562282	0.010068	0.0678129	0.115159	0.0111561	0.133302	0.0260924	0.0643602	1.66725	0.0807632	0.237486	0.159199	0.0674133	0.351224	0.103914	0.00554249	0.106837	0.60082	3.2868	0.191985	0.245676	0.292709	0.26963	9.90025
14390	-29703.9	-29593.6	-110.261	0.308485	0.00275519	0.00337732	0.0153215	0.0026737	0.0279367	0.0568436	0.0473368	0.111586	0.0161703	0.0211726	0.0585107	0.0153588	0.0084837	0.00648864	0.0486058	0.00264034	0.307266	0.035196	0.00547618	2.0304	0.0508048	0.00623808	0.00617704	0.654526	0.0556004	0.00101084	0.040087	0.141744	0.0195277	0.0319394	0.0189243	0.189712	0.0539928	0.112309	0.127554	0.0967058	0.621295	0.278253	0.0410308	0.0162015	0.24855	0.0618574	0.0918607	0.0145289	0.0397402	0.0133395	0.0285099	0.00551253	0.00915237	0.028296	0.0331354	0.0848313	0.0471713	0.00451121	0.174681	0.0117522	0.0264781	0.493847	0.139306	0.204418	0.0327583	0.49086	0.0310888	0.010421	0.0513106	0.0283323	0.0435676	0.00999883	0.0159824	0.00700651	0.114274	0.0959635	0.0112923	0.129575	0.030009	0.0669572	1.80272	0.081327	0.236412	0.16031	0.0636359	0.353676	0.10464	0.0060088	0.11111	0.609781	3.2731	0.192109	0.245188	0.292898	0.269804	10.1208
14400	-29700.4	-29594.7	-105.683	0.295574	0.00183985	0.00249104	0.0135712	0.000969311	0.0243837	0.0351889	0.0354873	0.110684	0.0159774	0.0155731	0.0502572	0.0139382	0.00992895	0.00496582	0.0502759	0.00131348	0.228974	0.0318757	0.00742497	1.63334	0.0566653	0.0100139	0.0075556	0.735611	0.0557793	0.00180064	0.0346377	0.178053	0.0203969	0.0319394	0.0219845	0.220447	0.0620951	0.128055	0.127583	0.0960321	0.578981	0.326524	0.0572147	0.0231346	0.212672	0.0908685	0.0951572	0.0245475	0.0201371	0.0128705	0.018495	0.00919076	0.0126405	0.062131	0.0327145	0.0878625	0.0683009	0.00352233	0.14341	0.0170292	0.0271213	0.574995	0.148392	0.223965	0.0335899	0.376952	0.0464506	0.0118472	0.022835	0.0292779	0.0432436	0.00538293	0.0117155	0.0132438	0.123411	0.134036	0.0112056	0.120655	0.024891	0.0621097	1.6433	0.0818169	0.237836	0.161276	0.0579953	0.355806	0.10527	0.00494313	0.101056	0.588294	3.30571	0.192109	0.245188	0.292898	0.269804	9.66314
14410	-29697.2	-29586.8	-110.414	0.295574	0.003606	0.00544752	0.00718619	0.00183546	0.0212722	0.0686044	0.0391049	0.0875243	0.0176066	0.0102216	0.0732873	0.01671	0.0119326	0.00770654	0.0423653	0.00133109	0.280264	0.0280877	0.00527789	2.04128	0.037156	0.00580612	0.00223222	0.605178	0.0522029	0.0019226	0.0461442	0.205431	0.014743	0.0272598	0.0179884	0.174859	0.0476257	0.12145	0.11747	0.106005	0.550451	0.448572	0.0567089	0.0139477	0.217654	0.0937336	0.0680428	0.0259755	0.0269238	0.0213754	0.0191694	0.00959496	0.00880602	0.0298917	0.0224866	0.0744403	0.0620534	0.00322279	0.226903	0.0248265	0.0158705	0.597313	0.134473	0.206234	0.0432852	0.441624	0.0408437	0.012244	0.0257077	0.0344045	0.0452956	0.0105203	0.00809491	0.0171149	0.0797025	0.168289	0.0134967	0.139438	0.026323	0.0513108	1.66573	0.0805185	0.24058	0.163136	0.0586644	0.350617	0.106485	0.00494313	0.101056	0.588294	3.30571	0.192109	0.245188	0.292898	0.269804	10.1362
14420	-29712	-29590.8	-121.215	0.291571	0.00543621	0.00955822	0.0138208	0.00539815	0.0260028	0.0488118	0.0406669	0.110991	0.022773	0.0133769	0.0584418	0.0173288	0.0194276	0.0139505	0.0498167	0.00181281	0.218123	0.030665	0.00881226	2.24017	0.0319328	0.00725614	0.00262602	0.668402	0.0594453	0.00917708	0.0492516	0.222426	0.0113148	0.049331	0.0202774	0.21027	0.0673163	0.135035	0.129842	0.0993641	0.619117	0.422636	0.0677801	0.0221535	0.295504	0.0696793	0.111752	0.0153603	0.032783	0.0196065	0.0285723	0.00310603	0.0074107	0.0313028	0.0329402	0.0646493	0.0647983	0.00520256	0.146686	0.0128616	0.0414005	0.699323	0.168223	0.219811	0.0837504	0.414686	0.0336702	0.014472	0.0237511	0.030451	0.0362808	0.00488349	0.00728863	0.0292761	0.0707466	0.158195	0.0113968	0.122928	0.0214728	0.0546885	2.16711	0.0806075	0.240846	0.163316	0.0683226	0.351004	0.0959034	0.00463655	0.0979563	0.581373	3.31603	0.191272	0.24412	0.291622	0.272986	11.2164
14430	-29704.1	-29585.7	-118.39	0.315548	0.00451536	0.0099962	0.00906005	0.00184865	0.0210017	0.0523311	0.0469835	0.132675	0.0125768	0.0133769	0.0853943	0.023488	0.0159207	0.00936608	0.0535572	0.00347347	0.288566	0.0297429	0.00655018	2.12078	0.0462106	0.00880861	0.00369166	0.717143	0.0675435	0.00188884	0.0326729	0.194076	0.0151225	0.0448769	0.0259755	0.222249	0.0680829	0.128201	0.104421	0.0970816	0.615435	0.387465	0.0439257	0.00946004	0.257237	0.0577174	0.106814	0.0188603	0.0404348	0.0162945	0.0156834	0.00842744	0.00782193	0.0459715	0.0494422	0.0711489	0.0372469	0.0029089	0.219705	0.0305578	0.0486503	0.686061	0.12908	0.238414	0.0580968	0.559895	0.033789	0.0133952	0.0292699	0.0341498	0.0503468	0.00453714	0.00521496	0.0220056	0.108437	0.0936996	0.0225768	0.121126	0.0319724	0.0587418	1.82248	0.0817825	0.244357	0.15112	0.0693185	0.356121	0.0973014	0.00664103	0.116632	0.621013	3.25571	0.191272	0.24412	0.291622	0.272986	10.9337
14440	-29710.4	-29595.1	-115.289	0.315548	0.00408645	0.00906249	0.00958037	0.00205022	0.0303424	0.0500806	0.0325559	0.0948871	0.0153285	0.00784083	0.0553677	0.012225	0.0168303	0.0137053	0.0502108	0.0105166	0.28719	0.0321044	0.0130163	1.92693	0.0341862	0.0131317	0.00282387	0.64839	0.0503141	0.00168695	0.0352783	0.171055	0.005904	0.0347136	0.0176842	0.235062	0.0769179	0.12359	0.105665	0.0970816	0.781627	0.32387	0.0601823	0.00856463	0.2217	0.0499067	0.0775479	0.0306819	0.0338461	0.0297616	0.0242957	0.0131793	0.0095314	0.0454423	0.0385283	0.0991407	0.0491023	0.00352986	0.17407	0.0218064	0.0658416	0.631729	0.133221	0.232659	0.0580764	0.375569	0.0311548	0.0166862	0.0197683	0.0304161	0.0521938	0.00425316	0.00935086	0.0220771	0.0960536	0.117287	0.0213299	0.148222	0.0447256	0.060369	2.02894	0.0908359	0.25197	0.155828	0.0556833	0.34535	0.100333	0.00664103	0.116632	0.621013	3.25571	0.190881	0.245667	0.291025	0.272427	10.6236
14450	-29703.7	-29592.2	-111.531	0.313526	0.0043541	0.00540669	0.0158538	0.00160937	0.0206598	0.0363677	0.0318149	0.09655	0.0160329	0.0125886	0.0716924	0.0178337	0.0168203	0.0183432	0.0429242	0.010063	0.201848	0.0212343	0.00929709	2.08305	0.0428802	0.00753198	0.00699289	0.566715	0.0787929	0.00540536	0.0345788	0.175911	0.00665918	0.0369833	0.0213969	0.213502	0.0599418	0.100953	0.109426	0.0941231	0.588759	0.491633	0.0584588	0.0241484	0.385248	0.0571868	0.149834	0.0285533	0.068433	0.034726	0.0275447	0.0043914	0.00789139	0.0375545	0.0326497	0.0720568	0.0469554	0.00196217	0.125229	0.0152214	0.0504194	0.484268	0.143792	0.257911	0.0439077	0.401538	0.0331286	0.0150267	0.0163628	0.0223911	0.0217825	0.00355324	0.00618409	0.0409603	0.077314	0.133004	0.02319	0.141503	0.0221049	0.0612266	1.69372	0.0888276	0.246399	0.152383	0.0640006	0.337715	0.110675	0.00645649	0.11505	0.617834	3.26066	0.190881	0.245667	0.291025	0.272427	10.2479
14460	-29702	-29595.7	-106.22	0.313526	0.00392707	0.00658111	0.0177851	0.00250891	0.0264813	0.0414199	0.0429835	0.111474	0.0170791	0.00826175	0.0506821	0.0289495	0.00755677	0.00742902	0.0424918	0.0111752	0.21706	0.0357101	0.00460743	1.86363	0.0409112	0.0105328	0.0056442	0.532435	0.0421562	0.0019986	0.0377282	0.212077	0.0136405	0.0375986	0.0141122	0.172508	0.0468134	0.139062	0.11985	0.0990284	0.572124	0.412632	0.0542827	0.020543	0.362014	0.061074	0.155778	0.0261337	0.0313588	0.0162099	0.0288965	0.00433907	0.0166579	0.0456781	0.0392211	0.0595799	0.0353826	0.0075411	0.104977	0.0209677	0.0544508	0.494358	0.140255	0.215229	0.0568748	0.432926	0.040235	0.00947835	0.0217117	0.0324048	0.0402996	0.00654812	0.0104674	0.0261006	0.107385	0.0920716	0.0395225	0.142363	0.0352111	0.0538579	1.51565	0.0895444	0.247982	0.153362	0.0707413	0.339885	0.0984844	0.00645649	0.11505	0.617834	3.26066	0.190315	0.245985	0.290162	0.273538	9.71668
14470	-29705.1	-29596.7	-108.381	0.317722	0.00589517	0.0101373	0.00626972	0.00442092	0.0336526	0.05086	0.0505698	0.100651	0.0195373	0.0121841	0.0577123	0.0205352	0.013055	0.00807284	0.0500007	0.00886151	0.319764	0.0266	0.00744386	1.86363	0.0493799	0.00690278	0.00623956	0.648827	0.0540044	0.00123127	0.0281793	0.21695	0.0158149	0.0379436	0.0189986	0.187187	0.0569509	0.125189	0.115932	0.117964	0.627103	0.271515	0.061641	0.0112885	0.291086	0.0357183	0.172485	0.0240751	0.0331753	0.0192873	0.0260588	0.00988416	0.0124765	0.0455934	0.0409864	0.0708295	0.030119	0.00319342	0.0781588	0.0145107	0.0783965	0.528495	0.116194	0.263952	0.036418	0.452573	0.0399129	0.0113043	0.0212182	0.0198614	0.0356835	0.00850487	0.00413809	0.0241738	0.0564265	0.0857289	0.0462693	0.142363	0.0327754	0.0455117	1.64621	0.0895444	0.247982	0.153362	0.0707413	0.339885	0.0984844	0.00684257	0.118333	0.624399	3.25043	0.190315	0.245985	0.290162	0.273538	9.93285
14480	-29714.7	-29600.3	-114.333	0.320484	0.0027281	0.00719121	0.0182254	0.00493737	0.0354138	0.0476895	0.0305915	0.131267	0.0195023	0.0100789	0.0675194	0.0267338	0.0131832	0.00241259	0.0375019	0.00676778	0.275521	0.0292307	0.00593879	2.00319	0.0347235	0.00577997	0.0048497	0.718102	0.0728393	0.00218058	0.0438496	0.222563	0.0199256	0.0401102	0.0225135	0.187187	0.0589112	0.125189	0.139342	0.0682692	0.717616	0.39845	0.0557509	0.0202007	0.226998	0.103926	0.131983	0.0170383	0.0465062	0.0218524	0.0129159	0.00708859	0.00906062	0.045958	0.0365611	0.0668653	0.0329846	0.00423475	0.116343	0.021219	0.0430822	0.528495	0.149825	0.235402	0.0641335	0.476656	0.0493059	0.00834242	0.0270236	0.0397824	0.0337802	0.00519107	0.00292755	0.0112563	0.0671912	0.151573	0.0317192	0.142327	0.0244214	0.0482637	1.75181	0.0882789	0.244477	0.151195	0.0697415	0.335082	0.111226	0.0071033	0.120495	0.628652	3.24375	0.190315	0.245985	0.290162	0.273538	10.528
14490	-29693.1	-29590.3	-102.825	0.305487	0.00236544	0.00224987	0.0129855	0.00550277	0.0341774	0.0420454	0.0316283	0.0995547	0.00818153	0.0105255	0.0653491	0.0190059	0.0109112	0.00573152	0.0538807	0.00134453	0.270707	0.0308216	0.00653672	1.81223	0.0383967	0.0108592	0.00687763	0.609691	0.0524159	0.00507319	0.0279243	0.140728	0.0170717	0.0320311	0.0194522	0.182669	0.0544441	0.122612	0.125139	0.0912905	0.527171	0.286506	0.0582014	0.0168522	0.20941	0.0838441	0.096758	0.0203532	0.0367425	0.0136678	0.0303536	0.00565141	0.0164752	0.0324389	0.0340643	0.0700247	0.0529738	0.00170718	0.148246	0.0194685	0.0299223	0.522201	0.126888	0.228925	0.040686	0.32209	0.0325836	0.0121962	0.0212029	0.0264127	0.0423646	0.00821534	0.00971269	0.0238545	0.0747306	0.071319	0.0123236	0.114795	0.0285677	0.053128	1.75181	0.0880526	0.243851	0.150807	0.0721253	0.334223	0.110941	0.00575097	0.10877	0.604904	3.28058	0.18962	0.248739	0.289102	0.272539	9.37725
14500	-29706.5	-29599.3	-107.182	0.318725	0.00594596	0.00377235	0.0163427	0.00419404	0.0219261	0.0425695	0.0251104	0.0995547	0.00685183	0.0078283	0.053563	0.0236524	0.0142613	0.0120745	0.0538807	0.0121037	0.244191	0.0258559	0.00478535	1.80075	0.0309907	0.00985715	0.00174182	0.68045	0.0390437	0.00398427	0.0453616	0.218481	0.0143216	0.0409574	0.0157156	0.184815	0.0527475	0.162554	0.115658	0.102297	0.576748	0.300661	0.06171	0.0170363	0.13288	0.0619511	0.144297	0.0499448	0.0486457	0.024496	0.0492943	0.00678864	0.00999922	0.0517249	0.0355825	0.0594316	0.0342271	0.00163059	0.118346	0.0186925	0.0358558	0.58066	0.111822	0.228925	0.0403871	0.432535	0.0450302	0.00986267	0.0205699	0.0268533	0.077955	0.00961229	0.0143155	0.0222039	0.0660241	0.10823	0.0254617	0.123571	0.0266155	0.0523188	1.75181	0.0895218	0.24792	0.153323	0.0592544	0.339799	0.110182	0.00693668	0.119119	0.62595	3.24799	0.191106	0.249697	0.291368	0.267828	9.8129
14510	-29698.7	-29580.8	-117.965	0.316663	0.00227754	0.00663739	0.0141354	0.00459695	0.0246514	0.0449472	0.0420857	0.113618	0.0108431	0.0106589	0.0639494	0.0104944	0.0140076	0.0133078	0.0452746	0.00801806	0.244239	0.028994	0.00216351	2.09203	0.0320019	0.0117195	0.00250656	0.714153	0.0512167	0.00503382	0.0370229	0.205434	0.0167152	0.0386986	0.0182242	0.20157	0.0598091	0.102404	0.102218	0.0968893	0.627864	0.336774	0.0550461	0.0217228	0.361864	0.0682975	0.135932	0.0463365	0.0505719	0.0191576	0.0367989	0.0101429	0.00884342	0.0319009	0.0355825	0.0587843	0.0560961	0.00133279	0.15247	0.0106079	0.0495704	0.598508	0.126214	0.24616	0.0419506	0.498291	0.0501695	0.0194036	0.019075	0.0257221	0.0520993	0.00870179	0.00827531	0.0305082	0.102817	0.115283	0.0167976	0.149701	0.0245682	0.0537481	2.03502	0.0827578	0.247411	0.153009	0.0677639	0.339103	0.109956	0.00674395	0.117504	0.622753	3.253	0.193314	0.252583	0.28318	0.270923	10.8912
