Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
15310	-2190.31	-1836.08	-354.234	76.294	1.64995	0.000148139	1.62646	0.0234829	0.216244	0.275665	0.0395715	0.187819	0.201233	0.0794669	0.858459	0.95918	1.03334	1.14903	-3.82933	0.357928	0.175186	0.149088	0.317797	1.62646
15320	-2213.17	-1839.73	-373.439	157.777	1.54372	0.000126134	1.53093	0.0127854	0.183188	0.15896	0.0616996	0.1927	0.278097	0.125355	0.900696	0.972373	1.02401	1.10292	-3.89917	0.357928	0.175186	0.149088	0.317797	1.53093
15330	-2202.65	-1838.01	-364.638	196.825	1.3238	0.00011502	1.30139	0.0224174	0.244431	0.254959	0.0405781	0.13188	0.245708	0.0824426	0.910907	0.975429	1.02167	1.092	-3.93923	0.345349	0.167729	0.149763	0.337159	1.30139
15340	-2188.66	-1827.17	-361.485	149.6	1.37759	0.000142464	1.34805	0.0295438	0.198461	0.280239	0.0308071	0.178711	0.199498	0.112285	0.898073	0.97158	1.0246	1.10575	-3.8463	0.354475	0.198532	0.153721	0.293273	1.34805
15350	-2194.57	-1827	-367.574	42.2696	1.57701	0.000146857	1.54439	0.0326242	0.174605	0.253587	0.0625958	0.194301	0.214989	0.0999211	0.811824	0.943536	1.04296	1.20168	-3.83311	0.331703	0.195746	0.173657	0.298894	1.54439
15360	-2220.94	-1830.56	-390.386	401.05	0.854283	0.000106483	0.828803	0.0254795	0.123849	0.273445	0.0657539	0.204104	0.227886	0.104962	0.93726	0.983083	1.01549	1.06416	-3.97272	0.35592	0.182549	0.16195	0.299581	0.828803
15370	-2219.62	-1822.92	-396.694	176.638	0.771374	7.85005e-05	0.75081	0.0205637	0.182328	0.182538	0.0911879	0.176051	0.234354	0.133541	0.906046	0.973981	1.02278	1.09719	-4.10513	0.363243	0.182576	0.156355	0.297826	0.75081
15380	-2212.29	-1869.73	-342.562	212.23	1.14937	8.4829e-05	1.11941	0.0299559	0.136593	0.213313	0.0683142	0.0899325	0.391804	0.100044	0.914145	0.976388	1.02092	1.08855	-4.07146	0.364777	0.162445	0.155888	0.31689	1.11941
15390	-2177.56	-1845.05	-332.51	159.679	2.35357	0.000209765	2.32142	0.0321528	0.181479	0.188392	0.0603332	0.135409	0.346031	0.0883559	0.901278	0.972549	1.02387	1.1023	-3.67827	0.343481	0.191471	0.174723	0.290325	2.32142
15400	-2185.11	-1847.47	-337.639	720.429	2.53361	0.000180729	2.51466	0.0189488	0.289487	0.188829	0.0604731	0.138985	0.211486	0.11074	0.953048	0.987511	1.0117	1.04775	-3.74297	0.3847	0.178517	0.16684	0.269943	2.51466
15410	-2182.58	-1842.06	-340.527	153.001	2.19663	0.000157789	2.16914	0.0274878	0.217223	0.266186	0.0566127	0.132485	0.216069	0.111424	0.899189	0.971918	1.02435	1.10454	-3.80192	0.345027	0.18192	0.148564	0.324489	2.16914
15420	-2180.14	-1835.88	-344.258	111.76	2.30335	0.000163845	2.25616	0.0471842	0.285091	0.172945	0.0530904	0.154922	0.202626	0.131326	0.882454	0.966786	1.0281	1.12266	-3.78557	0.351872	0.172973	0.161371	0.313783	2.25616
15430	-2194.59	-1831.44	-363.147	111.76	1.05148	0.000150018	1.01988	0.0316004	0.188811	0.225189	0.0439883	0.285765	0.147436	0.108811	0.882454	0.966786	1.0281	1.12266	-3.82386	0.387783	0.162038	0.156233	0.293946	1.01988
15440	-2190.96	-1833.51	-357.455	228.259	1.66342	0.000134333	1.6201	0.0433263	0.211013	0.221898	0.0835861	0.124057	0.206095	0.153352	0.917165	0.977277	1.02022	1.08534	-3.87182	0.370309	0.144334	0.168441	0.316916	1.6201
15450	-2198.42	-1843.92	-354.507	194.596	1.13747	0.000135628	1.10186	0.0356018	0.18473	0.0854969	0.103674	0.296255	0.239172	0.0906718	0.910407	0.975281	1.02178	1.09253	-3.86765	0.355149	0.179365	0.161545	0.303941	1.10186
15460	-2209.32	-1832.94	-376.383	193.916	1.07584	0.000138696	1.05594	0.0198922	0.242047	0.221805	0.0702352	0.0709643	0.311517	0.0834316	0.910253	0.975235	1.02182	1.09269	-3.85793	0.344371	0.181764	0.159025	0.31484	1.05594
15470	-2210.08	-1832.98	-377.107	442.317	1.11717	0.000139438	1.0695	0.0476643	0.204633	0.213372	0.0433347	0.264139	0.216054	0.0584666	0.940225	0.983923	1.01478	1.06107	-3.85562	0.385152	0.172459	0.147773	0.294616	1.0695
15480	-2200.34	-1828.46	-371.88	113.511	1.48637	0.000105864	1.45062	0.0357504	0.199987	0.197921	0.077825	0.20563	0.250344	0.0682944	0.883343	0.967062	1.02791	1.12169	-3.97525	0.353998	0.172752	0.169285	0.303966	1.45062
15490	-2199.13	-1824.54	-374.595	119.063	1.41339	0.00012208	1.37298	0.0404084	0.17166	0.204943	0.0805862	0.212925	0.200832	0.129054	0.886031	0.967894	1.02731	1.11877	-3.91336	0.3535	0.173915	0.169047	0.303538	1.37298
15500	-2203.02	-1837.17	-365.847	94.1242	1.19386	0.000101419	1.17478	0.0190803	0.20202	0.201132	0.0844621	0.223166	0.175497	0.113721	0.872192	0.963569	1.03036	1.13388	-3.99388	0.362674	0.172503	0.16627	0.298553	1.17478
15510	-2212.58	-1833.41	-379.174	259.898	1.81449	0.000126405	1.78171	0.0327728	0.241386	0.223175	0.0536393	0.141726	0.267854	0.0722209	0.922291	0.978777	1.01902	1.07991	-3.89823	0.359548	0.158313	0.155402	0.326737	1.78171
15520	-2212.26	-1831.62	-380.638	164.344	0.642078	0.00012666	0.608053	0.0340245	0.210142	0.194288	0.0466965	0.147474	0.319123	0.0822767	0.902662	0.972965	1.02356	1.10081	-3.89736	0.366443	0.179135	0.155862	0.29856	0.608053
15530	-2223.67	-1837.28	-386.39	71.7215	0.993128	0.000103823	0.96841	0.0247186	0.176909	0.211076	0.0355908	0.185523	0.243227	0.147675	0.854153	0.957784	1.03425	1.15381	-3.98371	0.370363	0.17419	0.157529	0.297918	0.96841
15540	-2229.44	-1829.16	-400.275	341.78	0.522554	9.70397e-05	0.492234	0.0303194	0.148995	0.20516	0.0790358	0.197788	0.218995	0.150026	0.932106	0.981612	1.01672	1.06957	-4.01305	0.383225	0.18024	0.170314	0.266221	0.492234
15550	-2235.35	-1842.89	-392.458	220.222	0.733522	8.14018e-05	0.700038	0.0334843	0.21576	0.327332	0.0530349	0.0276387	0.280594	0.0956401	0.915692	0.976844	1.02056	1.0869	-4.08937	0.371518	0.175216	0.135259	0.318007	0.700038
15560	-2226.28	-1833.37	-392.915	160.259	0.581145	8.37348e-05	0.552397	0.0287471	0.162345	0.247997	0.0399052	0.184499	0.211128	0.154126	0.901453	0.972602	1.02383	1.10211	-4.07709	0.374152	0.163695	0.141875	0.320278	0.552397
15570	-2226.31	-1821.44	-404.872	148.854	0.492279	7.76998e-05	0.465621	0.0266583	0.227794	0.183378	0.0697294	0.183113	0.190234	0.145752	0.897823	0.971504	1.02466	1.10601	-4.10958	0.368201	0.17433	0.139618	0.317851	0.465621
15580	-2225.24	-1821.07	-404.168	114.881	0.815716	8.25674e-05	0.795667	0.0200488	0.29985	0.239723	0.0354381	0.147852	0.204922	0.0722154	0.884024	0.967273	1.02775	1.12095	-4.08319	0.330242	0.183313	0.158836	0.327609	0.795667
15590	-2220.74	-1822.15	-398.596	222.387	0.723418	6.7369e-05	0.692118	0.0312993	0.188944	0.239438	0.035396	0.156935	0.229825	0.149461	0.916096	0.976963	1.02047	1.08647	-4.17154	0.355825	0.19391	0.168018	0.282247	0.692118
15600	-2225.91	-1815.43	-410.473	708.34	0.34605	7.48831e-05	0.304595	0.0414549	0.188893	0.242261	0.0604964	0.20327	0.186666	0.118414	0.952652	0.987401	1.01179	1.04815	-4.12562	0.340682	0.188201	0.151076	0.32004	0.304595
15610	-2219.6	-1823.03	-396.568	237.149	0.508293	6.46992e-05	0.4777	0.0305937	0.235001	0.25499	0.0502933	0.0633808	0.232231	0.164103	0.918707	0.977729	1.01986	1.0837	-4.1891	0.359288	0.17788	0.152781	0.31005	0.4777
15620	-2227.5	-1832.31	-395.192	258.907	0.85205	0.000104106	0.827897	0.0241527	0.244216	0.270724	0.0522653	0.065866	0.175572	0.191357	0.922145	0.978734	1.01906	1.08006	-3.98253	0.331154	0.199763	0.167524	0.30156	0.827897
15630	-2235.45	-1835.88	-399.573	311.132	0.566177	0.000106798	0.549892	0.0162854	0.211694	0.179452	0.0264316	0.270083	0.185496	0.126843	0.928885	0.980687	1.01748	1.07295	-3.97144	0.336719	0.196348	0.16466	0.302273	0.549892
15640	-2228.9	-1827.5	-401.405	137.635	0.690175	9.10395e-05	0.671965	0.0182096	0.225147	0.296835	0.03647	0.045033	0.267018	0.129496	0.893828	0.970289	1.02556	1.11032	-4.04077	0.348623	0.187629	0.154814	0.308934	0.671965
15650	-2229.69	-1829.29	-400.406	99.8435	0.537375	8.8325e-05	0.503301	0.0340746	0.146924	0.173926	0.0270979	0.172135	0.358697	0.12122	0.875811	0.964709	1.02957	1.12991	-4.05392	0.364058	0.183183	0.151146	0.301613	0.503301
15660	-2221.9	-1832.63	-389.276	139.717	0.579633	9.52864e-05	0.563065	0.0165682	0.152409	0.21184	0.0279671	0.186059	0.266561	0.155165	0.894605	0.970526	1.02539	1.10948	-4.02097	0.374443	0.177731	0.165427	0.282399	0.563065
15670	-2214.53	-1824.57	-389.966	49.2435	0.95267	9.51943e-05	0.925202	0.0274684	0.123007	0.183599	0.0932654	0.17678	0.28887	0.134479	0.825122	0.948116	1.04029	1.18647	-4.02139	0.36439	0.180587	0.168086	0.286937	0.925202
15680	-2218.96	-1830.06	-388.897	80.7187	0.78249	7.77094e-05	0.741759	0.0407313	0.138486	0.238192	0.105002	0.215594	0.221278	0.0814487	0.862279	0.96041	1.03251	1.1448	-4.10953	0.367207	0.167876	0.17174	0.293176	0.741759
15690	-2202.85	-1827.94	-374.906	73.0434	1.34819	0.000106526	1.31176	0.0364309	0.179045	0.262645	0.0527684	0.220568	0.198762	0.0862106	0.855438	0.958201	1.03398	1.15238	-3.97254	0.347579	0.168627	0.172508	0.311286	1.31176
15700	-2206.14	-1819.84	-386.298	53.4532	0.792364	8.03804e-05	0.753065	0.0392988	0.239676	0.188925	0.0566443	0.20885	0.213362	0.092543	0.831892	0.95041	1.03891	1.17879	-4.09485	0.372395	0.179543	0.167558	0.280504	0.753065
15710	-2202.98	-1835.06	-367.918	71.0314	1.00085	0.000111621	0.952217	0.0486361	0.298585	0.204798	0.0473802	0.106569	0.209654	0.133013	0.853468	0.957561	1.0344	1.15457	-3.95226	0.358228	0.173886	0.162689	0.305198	0.952217
15720	-2233.19	-1832.91	-400.271	464.633	0.649734	6.56647e-05	0.632039	0.0176955	0.240949	0.165266	0.0382343	0.165669	0.282544	0.107338	0.941662	0.984329	1.01444	1.05957	-4.18267	0.333289	0.184589	0.187505	0.294617	0.632039
15730	-2218.72	-1828.83	-389.89	260.577	1.01314	0.000100066	0.988288	0.0248502	0.134841	0.20805	0.0467668	0.20264	0.332583	0.0751201	0.922391	0.978806	1.019	1.0798	-3.99971	0.383487	0.175002	0.164528	0.276983	0.988288
15740	-2211.86	-1821.65	-390.207	287.977	0.743041	0.000105094	0.723036	0.0200049	0.170821	0.229876	0.0452793	0.164876	0.23335	0.155798	0.926121	0.979889	1.01813	1.07586	-3.97842	0.363565	0.168201	0.158134	0.3101	0.723036
15750	-2229.02	-1827.54	-401.482	593.269	0.797194	6.8081e-05	0.762834	0.0343599	0.198475	0.332051	0.0380449	0.0618273	0.311072	0.0585298	0.948307	0.986193	1.01284	1.05266	-4.16697	0.368307	0.170395	0.160197	0.301101	0.762834
15760	-2224.61	-1830.06	-394.554	156.95	0.636018	7.25644e-05	0.597696	0.0383216	0.23513	0.171272	0.0236356	0.133205	0.367593	0.0691644	0.90044	0.972296	1.02406	1.1032	-4.13928	0.386868	0.157744	0.167755	0.287632	0.597696
15770	-2224.31	-1824.17	-400.135	88.4846	0.472538	8.60529e-05	0.434338	0.0381999	0.238808	0.220761	0.0367929	0.178918	0.193523	0.131197	0.868291	0.962332	1.03121	1.13816	-4.06523	0.385097	0.157662	0.167667	0.289574	0.434338
15780	-2231.35	-1824.23	-407.127	343.229	0.616923	6.83678e-05	0.588628	0.0282951	0.18141	0.245664	0.105945	0.159059	0.165957	0.141964	0.932247	0.981653	1.01668	1.06942	-4.16515	0.360633	0.172987	0.158344	0.308035	0.588628
15790	-2215.54	-1814.48	-401.067	90.1321	0.590197	9.47087e-05	0.555239	0.0349576	0.178312	0.224223	0.0605556	0.170199	0.272423	0.0942872	0.869468	0.962706	1.03096	1.13687	-4.02361	0.360633	0.172987	0.158344	0.308035	0.555239
15800	-2223.55	-1819.8	-403.747	470.079	0.634438	7.69914e-05	0.606028	0.0284097	0.225384	0.24132	0.0497442	0.139812	0.20594	0.1378	0.941997	0.984424	1.01436	1.05922	-4.11356	0.375666	0.162957	0.149162	0.312215	0.606028
15810	-2225.55	-1822.05	-403.499	187.533	0.850991	8.40802e-05	0.814276	0.0367153	0.217312	0.238839	0.0438267	0.154793	0.228007	0.117223	0.908766	0.974793	1.02216	1.09428	-4.07531	0.334219	0.178997	0.15988	0.326904	0.814276
15820	-2234.08	-1831.48	-402.598	263.421	0.507539	8.9382e-05	0.473943	0.0335961	0.158239	0.232131	0.0536017	0.228923	0.229115	0.0979896	0.922805	0.978926	1.0189	1.07936	-4.04875	0.321679	0.185866	0.172177	0.320278	0.473943
15830	-2229.47	-1828.61	-400.866	130.697	0.669581	7.97259e-05	0.650893	0.018688	0.327776	0.149854	0.0565537	0.248526	0.154032	0.063258	0.891107	0.969457	1.02617	1.11326	-4.0984	0.388335	0.161447	0.15741	0.292808	0.650893
15840	-2227.32	-1832.78	-394.54	381.147	0.629701	7.12113e-05	0.59523	0.0344718	0.218686	0.202968	0.0765986	0.155444	0.260624	0.0856792	0.935663	0.982629	1.01587	1.06584	-4.14745	0.369583	0.171414	0.14812	0.310884	0.59523
15850	-2215.74	-1825.55	-390.183	84.0042	0.948676	9.60426e-05	0.918886	0.0297906	0.308283	0.214278	0.0632904	0.107658	0.216131	0.0903596	0.864922	0.961257	1.03194	1.14188	-4.01754	0.338139	0.193871	0.15608	0.311911	0.918886
15860	-2217.84	-1823.28	-394.567	246.28	0.730739	8.33172e-05	0.681195	0.0495445	0.219718	0.250334	0.0653185	0.125773	0.205045	0.133812	0.920205	0.978168	1.01951	1.08212	-4.07927	0.355598	0.168656	0.179116	0.296631	0.681195
15870	-2231.05	-1834.88	-396.177	102.548	0.657076	8.58775e-05	0.61358	0.0434962	0.170984	0.32587	0.0583828	0.112418	0.183272	0.149073	0.877418	0.965213	1.02922	1.12815	-4.06612	0.357816	0.20837	0.163328	0.270486	0.61358
15880	-2230.19	-1838.08	-392.105	94.2164	0.78124	7.63735e-05	0.72991	0.05133	0.139747	0.192395	0.0479118	0.137891	0.287738	0.194317	0.872253	0.963588	1.03035	1.13381	-4.11706	0.372515	0.174907	0.170038	0.282541	0.72991
15890	-2237.24	-1832.04	-405.201	266.532	0.411338	8.58559e-05	0.342974	0.0683634	0.2369	0.143306	0.0558098	0.181218	0.309041	0.073726	0.92325	0.979056	1.0188	1.07889	-4.06623	0.372957	0.178474	0.164976	0.283593	0.342974
15900	-2213.91	-1831.82	-382.091	81.7626	1.02785	0.000126685	0.993816	0.0340391	0.213997	0.175845	0.0684817	0.222364	0.228846	0.0904659	0.863136	0.960685	1.03233	1.14385	-3.89727	0.367517	0.178695	0.139626	0.314163	0.993816
15910	-2192.49	-1828.57	-363.921	97.7688	1.21187	0.000132457	1.17854	0.033326	0.19208	0.195855	0.0852035	0.210529	0.235132	0.0812006	0.874534	0.964308	1.02985	1.13131	-3.87792	0.346143	0.172797	0.1639	0.31716	1.17854
15920	-2199.99	-1821.35	-378.631	191.066	0.715067	0.000105494	0.678222	0.0368452	0.212376	0.183239	0.0692596	0.171133	0.297986	0.0660058	0.909598	0.97504	1.02197	1.09339	-3.97677	0.346613	0.173031	0.162765	0.31759	0.678222
15930	-2186.6	-1838.39	-348.216	59.6232	2.02029	0.000161147	1.99724	0.0230547	0.239045	0.212751	0.0664534	0.107831	0.215332	0.158587	0.840519	0.953299	1.03713	1.16906	-3.79278	0.338857	0.189774	0.156502	0.314868	1.99724
15940	-2185.13	-1831.6	-353.529	242.254	1.64346	0.000155711	1.62201	0.0214553	0.162567	0.229591	0.0343509	0.22933	0.28138	0.0627818	0.919555	0.977978	1.01966	1.0828	-3.80768	0.338027	0.189309	0.15911	0.313554	1.62201
15950	-2195.81	-1838.5	-357.311	66.9076	1.99731	0.000121412	1.98523	0.0120775	0.211269	0.282783	0.0423093	0.257804	0.147332	0.0585024	0.849163	0.956153	1.03531	1.15937	-3.91574	0.36781	0.180792	0.151951	0.299447	1.98523
15960	-2164.71	-1850.95	-313.756	246.727	4.68697	0.000250523	4.66871	0.0182658	0.167513	0.224216	0.0335466	0.168983	0.231964	0.173779	0.920276	0.978189	1.0195	1.08204	-3.60115	0.357922	0.197191	0.149759	0.295127	4.66871
15970	-2170.64	-1849.22	-321.416	159.27	3.74558	0.000229273	3.70878	0.0367936	0.212145	0.226763	0.0754454	0.137992	0.2346	0.113055	0.901154	0.972511	1.0239	1.10243	-3.63965	0.349182	0.203666	0.146102	0.30105	3.70878
15980	-2173.31	-1843.78	-329.527	183.756	2.41682	0.000226842	2.36234	0.0544813	0.2511	0.227868	0.0758129	0.0944176	0.237196	0.113606	0.90785	0.97452	1.02237	1.09526	-3.64428	0.335235	0.208031	0.149233	0.307501	2.36234
15990	-2178.92	-1846.82	-332.095	146.811	2.43202	0.000189344	2.41062	0.021401	0.16637	0.198395	0.0908228	0.238984	0.206517	0.0989118	0.897129	0.971294	1.02481	1.10676	-3.72275	0.331136	0.196685	0.185702	0.286477	2.41062
16000	-2170.42	-1836.36	-334.055	90.6697	1.98844	0.000176752	1.96598	0.0224629	0.196399	0.216421	0.0680274	0.106166	0.309687	0.1033	0.869845	0.962825	1.03088	1.13645	-3.75264	0.342901	0.18425	0.185966	0.286883	1.96598
16010	-2168.45	-1832.03	-336.419	115.936	1.7278	0.000198637	1.68628	0.0415269	0.186303	0.211769	0.0645307	0.100709	0.293768	0.14292	0.88454	0.967433	1.02764	1.12039	-3.70194	0.353592	0.173362	0.177217	0.295828	1.68628
16020	-2175.05	-1831.81	-343.242	200.317	2.08501	0.000178856	2.05033	0.0346806	0.223654	0.207357	0.0669752	0.098611	0.263459	0.139943	0.911673	0.975656	1.02149	1.09118	-3.7475	0.356239	0.171461	0.165103	0.307197	2.05033
16030	-2181.94	-1837.92	-344.016	56.4979	1.92323	0.000160485	1.90351	0.0197163	0.184009	0.187912	0.0784674	0.143202	0.253072	0.153337	0.836321	0.951898	1.038	1.17378	-3.79456	0.337703	0.188903	0.153888	0.319506	1.90351
16040	-2165.08	-1848.3	-316.779	262.483	3.69332	0.000172527	3.64237	0.0509477	0.264333	0.193729	0.0573202	0.126722	0.233922	0.123974	0.922669	0.978887	1.01894	1.07951	-3.76314	0.354629	0.188007	0.153158	0.304205	3.64237
16050	-2174.38	-1828.49	-345.889	51.2866	1.85981	0.000148702	1.81854	0.0412754	0.236682	0.214081	0.0411846	0.193137	0.167178	0.147737	0.828509	0.949267	1.0396	1.18262	-3.82768	0.362276	0.193097	0.141101	0.303526	1.81854
16060	-2187.6	-1826.58	-361.018	128.906	1.26542	0.000149218	1.24634	0.0190823	0.237747	0.286622	0.0264657	0.152932	0.167785	0.128448	0.89037	0.969231	1.02634	1.11406	-3.82618	0.347998	0.187034	0.175318	0.28965	1.24634
16070	-2183.1	-1826.36	-356.74	196.098	1.55283	0.000151866	1.52922	0.0236143	0.234794	0.252905	0.0310439	0.168011	0.21178	0.101465	0.910745	0.975381	1.02171	1.09217	-3.81854	0.353446	0.189962	0.163979	0.292613	1.52922
16080	-2185.16	-1823.55	-361.611	133.33	1.65995	0.00014849	1.61975	0.0402047	0.229403	0.247098	0.0560136	0.125221	0.243128	0.0991355	0.892164	0.96978	1.02593	1.11212	-3.8283	0.36975	0.165939	0.1582	0.306111	1.61975
16090	-2191.65	-1825.82	-365.826	88.9587	1.65615	0.00013295	1.61274	0.0434098	0.284489	0.237994	0.0489543	0.10944	0.212487	0.106636	0.868633	0.962441	1.03114	1.13779	-3.87631	0.353273	0.166505	0.162281	0.31794	1.61274
16100	-2186.02	-1826.13	-359.889	82.4201	1.46114	0.000168745	1.42829	0.0328508	0.236163	0.21199	0.0334621	0.0933178	0.283877	0.141189	0.863667	0.960856	1.03222	1.14326	-3.77277	0.360971	0.165026	0.180897	0.293105	1.42829
16110	-2177.53	-1821.6	-355.932	77.3631	2.37073	0.000133776	2.35388	0.0168501	0.236838	0.183606	0.0436985	0.121865	0.229611	0.184381	0.859411	0.959487	1.03313	1.14797	-3.87362	0.351347	0.185616	0.155474	0.307564	2.35388
16120	-2180.67	-1838.19	-342.483	84.0828	2.64763	0.000187718	2.61711	0.0305224	0.22913	0.226769	0.082941	0.121342	0.188472	0.151346	0.864983	0.961277	1.03193	1.14181	-3.72649	0.358978	0.197325	0.150994	0.292703	2.61711
16130	-2182.95	-1831.79	-351.16	66.4599	2.39111	0.000151632	2.37778	0.0133246	0.201588	0.162165	0.0446441	0.17601	0.296891	0.118702	0.848672	0.955992	1.03542	1.15992	-3.81921	0.367687	0.172907	0.159601	0.299805	2.37778
16140	-2197.29	-1828.59	-368.7	74.8795	1.9795	0.000152534	1.94949	0.0300102	0.152696	0.183973	0.053034	0.183137	0.25623	0.170929	0.857168	0.958762	1.03361	1.15046	-3.81663	0.36438	0.170302	0.161983	0.303335	1.94949
16150	-2198.94	-1827.32	-371.625	181.016	1.06346	0.000119665	1.03308	0.0303782	0.244786	0.205727	0.0509299	0.111787	0.246064	0.140706	0.907168	0.974316	1.02253	1.09599	-3.92203	0.380747	0.177951	0.168149	0.273153	1.03308
16160	-2223.99	-1826.46	-397.527	246.369	0.606185	8.96797e-05	0.575023	0.0311623	0.246326	0.199105	0.055304	0.161704	0.276655	0.0609056	0.920219	0.978172	1.01951	1.0821	-4.04731	0.359752	0.17126	0.160207	0.308781	0.575023
16170	-2225.06	-1820.38	-404.682	309.407	0.61668	8.33991e-05	0.594559	0.0221213	0.212043	0.181788	0.0578097	0.208498	0.268687	0.0711743	0.92869	0.980631	1.01752	1.07316	-4.07884	0.359618	0.179388	0.16781	0.293185	0.594559
16180	-2219.44	-1813.54	-405.905	93.3344	0.575569	7.65026e-05	0.553243	0.0223261	0.20996	0.219254	0.069724	0.162108	0.205048	0.133907	0.871666	0.963402	1.03048	1.13445	-4.11632	0.359618	0.179388	0.16781	0.293185	0.553243
16190	-2234.79	-1826.43	-408.36	74.9689	0.446439	7.74457e-05	0.423371	0.0230689	0.24357	0.209926	0.0667577	0.155211	0.196324	0.12821	0.857251	0.958789	1.03359	1.15037	-4.111	0.359692	0.189162	0.140236	0.31091	0.423371
16200	-2237.18	-1830.26	-406.919	171.729	0.500687	6.99024e-05	0.478963	0.0217243	0.210701	0.214058	0.0297868	0.228476	0.144112	0.172866	0.904737	0.973589	1.02308	1.09859	-4.15551	0.371702	0.173751	0.158538	0.296009	0.478963
16210	-2233.74	-1832.81	-400.928	163.64	0.892262	6.85243e-05	0.876119	0.0161425	0.151942	0.205264	0.0285631	0.219089	0.308376	0.086765	0.902456	0.972904	1.0236	1.10104	-4.16416	0.367248	0.182655	0.159236	0.290861	0.876119
16220	-2192.08	-1848.88	-343.203	164.354	2.20807	0.00020451	2.1781	0.0299704	0.301682	0.180208	0.0392458	0.159621	0.243069	0.076174	0.902665	0.972966	1.02356	1.10081	-3.68929	0.36835	0.167635	0.18512	0.278895	2.1781
16230	-2188.42	-1844.26	-344.155	213.252	1.79206	0.000217113	1.76545	0.0266056	0.179711	0.205216	0.0370835	0.143949	0.292155	0.141885	0.914348	0.976448	1.02087	1.08833	-3.66331	0.351806	0.178829	0.179355	0.29001	1.76545
16240	-2195.18	-1845.57	-349.609	258.874	1.535	0.000210891	1.5042	0.0308012	0.173657	0.18217	0.0734071	0.186711	0.259345	0.12471	0.92214	0.978733	1.01906	1.08007	-3.67594	0.3667	0.17731	0.177166	0.278824	1.5042
16250	-2176.82	-1832.98	-343.846	128.293	2.03189	0.000195332	1.99876	0.033127	0.253995	0.213565	0.0604894	0.153854	0.213707	0.104389	0.890114	0.969152	1.0264	1.11434	-3.70923	0.351192	0.183111	0.177751	0.287947	1.99876
16260	-2179.94	-1833.92	-346.018	103.94	1.43883	0.000164744	1.3937	0.0451291	0.234618	0.235041	0.0443637	0.225221	0.184197	0.0765602	0.878221	0.965465	1.02904	1.12727	-3.78319	0.385782	0.177455	0.149854	0.28691	1.3937
16270	-2180.4	-1829.59	-350.808	139.164	1.96514	0.00016821	1.93951	0.0256368	0.186785	0.258667	0.0319421	0.16216	0.255145	0.1053	0.8944	0.970463	1.02543	1.10971	-3.77415	0.346137	0.161732	0.180357	0.311774	1.93951
16280	-2181.94	-1832.38	-349.558	90.49	2.02517	0.000176985	2.00057	0.0246033	0.164109	0.227265	0.095546	0.142474	0.220747	0.149859	0.869719	0.962785	1.0309	1.13659	-3.75206	0.367631	0.179046	0.143935	0.309387	2.00057
16290	-2180.92	-1841.85	-339.078	146.153	2.15623	0.000182537	2.13872	0.0175065	0.198177	0.280958	0.101615	0.133503	0.142196	0.143549	0.896903	0.971225	1.02487	1.10701	-3.73865	0.364424	0.177485	0.151403	0.306689	2.13872
16300	-2171.34	-1844.9	-326.437	105.149	3.37172	0.000178976	3.34953	0.0221842	0.18726	0.194444	0.083821	0.167926	0.234472	0.132076	0.878906	0.965679	1.02889	1.12653	-3.74721	0.346173	0.200509	0.138267	0.315051	3.34953
16310	-2168.45	-1835.42	-333.031	167.61	3.08801	0.000200405	3.04562	0.0423858	0.270179	0.175368	0.0617803	0.151452	0.223439	0.117782	0.903596	0.973246	1.02334	1.09981	-3.69809	0.346745	0.187313	0.171626	0.294316	3.04562
16320	-2178.43	-1833.25	-345.179	93.5107	2.35102	0.000216483	2.33532	0.0157039	0.218169	0.194617	0.0777259	0.185485	0.257311	0.0666927	0.871784	0.96344	1.03045	1.13432	-3.66458	0.357212	0.156881	0.17898	0.306928	2.33532
16330	-2179.23	-1832.94	-346.289	284.113	3.02107	0.000190797	3.00615	0.0149248	0.22038	0.194066	0.0775061	0.18496	0.256583	0.0665041	0.925628	0.979746	1.01824	1.07638	-3.71943	0.358762	0.159881	0.179756	0.301601	3.00615
16340	-2177.89	-1840.13	-337.759	77.7418	2.78147	0.000194279	2.77144	0.0100306	0.254927	0.205106	0.0532893	0.127169	0.233133	0.126376	0.859744	0.959594	1.03306	1.1476	-3.71157	0.352174	0.161524	0.181603	0.304699	2.77144
16350	-2181.36	-1822.19	-359.165	252.02	2.50577	0.000163795	2.48756	0.0182171	0.195592	0.254139	0.0724893	0.0991493	0.23871	0.139921	0.921105	0.978431	1.0193	1.08116	-3.7857	0.36727	0.193907	0.147439	0.291384	2.48756
16360	-2178.48	-1824.45	-354.022	189.686	2.19375	0.000144874	2.16122	0.0325271	0.268624	0.247611	0.0542096	0.142387	0.182532	0.104637	0.909276	0.974944	1.02204	1.09374	-3.83901	0.372989	0.192799	0.145497	0.288715	2.16122
16370	-2178.21	-1843.56	-334.649	246.165	2.35309	0.000149068	2.31986	0.0332281	0.193154	0.174518	0.0238395	0.174772	0.29647	0.137246	0.920187	0.978162	1.01952	1.08213	-3.82662	0.348873	0.182297	0.159068	0.309761	2.31986
