Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	TL
28710	-3868.89	-3856.17	-12.715	0.0118927	0.0228426	0.0435715	0.0248836	0.000288908	0.00334507	0.017868	0.012469	0.00464663	0.00108871	0.00250867	0.00205332	0.00331823	0.00799939	0.0128622	0.0143855	0.0460551	0.0182283	0.0022705	0.0198193	0.0258054	0.00267314	0.00503429	0.00127988	0.00382395	0.0110814	0.0168985	0.0102466	0.0046549	0.0126641	0.00745077	0.00687555	0.00700101	0.0247342	0.00499484	0.0022739	0.0044818	0.00296872	0.00763753	0.0174812	0.02335	0.00653588	0.015019	0.0284194	0.00524165	0.00118688	0.00358385	0.0313611	0.00108611	0.00302463	0.0282768	0.0108967	0.0509426	0.0154423	0.0122559	0.00544984	0.00281187	0.0137817	0.00269539	0.0231183	0.00261255	0.00233644	0.0252279	0.00116875	0.00310432	0.00591395	0.00137213	0.00135095	0.0197386	0.799764
28720	-3855.07	-3842.21	-12.8679	0.0107175	0.0167019	0.0309705	0.0112747	0.000668968	0.00295669	0.00852467	0.0141827	0.00484819	0.00263133	0.00436095	0.00786372	0.00331823	0.00396554	0.00349762	0.016824	0.0589541	0.0263478	0.00766676	0.0125225	0.0209844	0.00381008	0.0159618	0.00127988	0.012967	0.00893126	0.0272199	0.00509807	0.0046549	0.0252982	0.00491014	0.0014858	0.0168755	0.0247279	0.00715646	0.00218283	0.00060196	0.00319493	0.00400437	0.0260032	0.0449017	0.00481931	0.0239269	0.0168709	0.00262999	0.00309926	0.00358385	0.0386861	9.60033e-05	0.00331456	0.017916	0.0108967	0.0441903	0.0150167	0.0164826	0.000230457	0.000779474	0.00364802	0.00219296	0.0231183	0.013853	0.000273853	0.0188773	0.0041109	0.00310432	0.00414647	0.00520418	0.00526815	0.0176668	0.815052
28730	-3849.2	-3836.27	-12.9218	0.00839786	0.025143	0.0314644	0.0112747	0.00019207	0.00373153	0.00852467	0.0130573	0.00532024	0.00322505	0.00436095	0.00713174	0.00331823	0.00404074	0.00621063	0.015876	0.0602176	0.0291316	0.00742051	0.0191623	0.00910611	0.00984156	0.011901	0.000852432	0.00556512	0.00893126	0.0281081	0.00838528	0.00711655	0.0252982	0.00992429	0.00501351	0.00820115	0.0261276	0.0040778	0.00101901	0.00225714	8.54426e-05	0.012463	0.0284392	0.0322149	0.00593115	0.0129058	0.00962412	0.0044002	0.0032976	0.00358385	0.0311824	0.000105068	0.00360189	0.0237316	0.0146713	0.065032	0.0156017	0.0180704	0.00176257	0.00150736	0.00612885	0.00311227	0.0186256	0.00835065	0.00140086	0.0143895	0.00191447	0.00444789	0.00529294	0.00805295	0.00311839	0.0184687	0.820442
28740	-3858	-3844.74	-13.2561	0.0109388	0.025143	0.043631	0.00826778	0.00105097	0.0122653	0.0128868	0.0129097	0.00459882	0.00329135	0.00183803	0.00713174	0.00179647	0.00250963	0.00619126	0.0191283	0.0808733	0.0345035	0.00358363	0.0195684	0.018296	0.00663555	0.00654679	0.00152716	0.00556512	0.0121558	0.0323998	0.00732273	0.00430874	0.0165314	0.00468438	0.00249891	0.0223734	0.0221267	0.00187566	0.0035086	0.0017573	0.000547721	0.012463	0.0199373	0.0303107	0.00593115	0.0105647	0.0131818	0.00246415	0.00267641	0.0016187	0.0212268	0.000365268	0.00360189	0.0293697	0.0246981	0.0581868	0.024159	0.0217159	0.000704852	0.00109555	0.00506435	0.000321965	0.023824	0.00536015	0.00216052	0.0186513	0.00191447	0.00444789	0.00418829	0.000861891	0.00335258	0.0166853	0.853874
28750	-3865.18	-3852.29	-12.893	0.00785362	0.0242524	0.0576091	0.0165078	0.00105097	0.00295393	0.0105477	0.0129705	0.00402913	0.00160115	0.00350211	0.00211163	0.00179647	0.0017782	0.0116687	0.0133575	0.0525872	0.0119923	0.00894656	0.0171253	0.00996783	0.00467514	0.00783868	0.00152716	0.00966937	0.00716799	0.0292116	0.00542027	0.00735079	0.0176537	0.00586695	0.0034391	0.0208015	0.0152269	0.00276678	0.00985339	0.00278842	0.000675268	0.012463	0.0141384	0.0406767	0.00695949	0.00924241	0.0186651	0.012405	0.00201309	0.00375242	0.0344063	0.000365268	0.000153656	0.0291069	0.00445201	0.0670574	0.00852966	0.0131914	0.00133214	0.00430429	0.000857098	0.00353896	0.023824	0.00536015	0.00216052	0.0177475	0.00144958	0.00673655	0.00346778	0.0124142	0.0121105	0.0185416	0.817566
28760	-3855.96	-3843.64	-12.3275	0.00907916	0.0264435	0.0276231	0.0150026	0.00198239	0.00584143	0.0105477	0.0139612	0.0046067	0.00559034	0.00350211	0.00198614	0.00241262	0.00471453	0.00793499	0.0141001	0.0734187	0.0245677	0.00892396	0.0123158	0.0119017	0.00484667	0.00783868	0.00152716	0.00414039	0.00767435	0.0291449	0.00556676	0.00066594	0.0166306	0.00367718	0.00737132	0.0100359	0.0152269	0.00657152	0.00258444	0.00340674	0.00251234	0.00267999	0.0198874	0.0446325	0.00208572	0.00359082	0.0149682	0.0053203	0.00571616	0.00305374	0.0158048	0.000365268	0.000943359	0.0310922	0.00268843	0.0434119	0.0170647	0.0297467	0.00525106	0.00134815	0.00387918	0.00505764	0.023824	0.00368135	0.00216052	0.0137415	0.00172869	0.00642337	0.00374183	0.000505892	0.00174166	0.0290014	0.761017
28770	-3868.44	-3855.17	-13.2657	0.00712196	0.0238644	0.0287333	0.0150026	0.00139715	0.016153	0.0113212	0.0134045	0.0117018	0.000562597	0.0087526	0.00599442	0.00241262	0.00695743	0.0278369	0.0256681	0.0571051	0.0336704	0.00586738	0.0162533	0.0187926	0.00321202	0.00583031	0.000909831	0.00544628	0.00767435	0.0204357	0.00622774	0.00155649	0.0166306	0.0077337	0.00737132	0.0100359	0.0130633	0.0105575	0.00258444	0.00340674	0.00117709	0.00869914	0.0198874	0.0356369	0.00878803	0.0210731	0.0155469	0.0053203	0.00571616	0.00305374	0.0324308	0.000365268	0.000361159	0.0156017	0.0286824	0.0601703	0.0123738	0.00768473	0.0060837	0.00489945	0.00106855	0.00365997	0.0240806	0.00314383	0.00173912	0.0158163	0.00344219	0.00474981	0.00460661	0.00205991	0.00302827	0.0326429	0.85484
28780	-3859.57	-3846.56	-13.0095	0.00692824	0.0288364	0.0344143	0.00772328	0.00139715	0.0194835	0.00961232	0.0134187	0.00644848	0.00480147	0.00891713	0.00812893	0.00265878	0.00187082	0.00836027	0.0139072	0.0726827	0.021556	0.00672646	0.0246362	0.0131105	0.00321202	0.0165245	0.000909831	0.00601016	0.0139194	0.0214298	0.00622774	0.00122832	0.0166306	0.0118561	0.00753109	0.00942373	0.0213692	0.00302484	0.00274955	0.00803434	0.00140015	0.00168402	0.0149326	0.0382303	0.00438096	0.0161595	0.0166699	0.0132947	0.00346908	0.00305374	0.0276565	0.000562176	0.00263369	0.0210771	0.0115512	0.0473791	0.0141629	0.018299	0.00383479	0.002992	0.0037625	0.00574163	0.0100115	0.00384246	0.00173912	0.0207566	0.00344219	0.0106531	0.00116141	0.00330562	0.00302827	0.0326429	0.829211
28790	-3854.69	-3841.66	-13.0299	0.00645253	0.0168475	0.0404487	0.0134841	0.000112716	0.00684188	0.00961232	0.0121362	0.00558922	0.00329044	0.0082641	0.00563259	0.00152636	0.00258403	0.00179438	0.0139072	0.0843541	0.0292079	0.00860356	0.0153656	0.0103634	0.00359042	0.00612898	0.000909831	0.00682374	0.00568123	0.0296223	0.00573303	0.0020383	0.0192636	0.0101392	0.00134581	0.017055	0.012852	0.00302484	0.00401794	0.00478353	0.00284987	0.0056449	0.0361043	0.0382303	0.00326362	0.016391	0.0154862	0.00902703	0.00457061	0.00333827	0.0265705	0.00724059	0.000557378	0.0252305	0.0127818	0.0808541	0.0143968	0.0153154	0.0016122	0.00332073	0.0040672	0.00573505	0.0167122	0.00694007	0.00173912	0.0131988	0.000574379	0.00578071	0.00724631	0.00330562	0.00302827	0.0107082	0.831251
28800	-3864.01	-3851.07	-12.9373	0.00985846	0.0216757	0.0479333	0.010136	3.86945e-05	0.0113107	0.00802705	0.0301303	0.00254372	0.00511638	0.00404292	0.00403714	0.00141397	0.00161413	0.0114782	0.0170462	0.0580717	0.0211934	0.0094691	0.0173539	0.0126672	0.00549858	0.00363275	0.000909831	0.00758688	0.0114102	0.0243234	0.00573303	0.00346716	0.00977591	0.00959352	0.0100021	0.00680329	0.0209909	0.00214123	0.00400791	0.00478353	0.000369314	0.0056449	0.0262269	0.0567436	0.0110255	0.0129115	0.0154862	0.00456449	0.00137849	0.00333827	0.0159742	0.00198689	0.00949971	0.0180994	0.0160367	0.0455291	0.0117622	0.0167623	0.000341072	0.00176916	0.0040672	0.00808557	0.0224132	0.011468	0.00173912	0.0136746	0.00324086	0.00993575	0.00295273	0.00777184	0.00446716	0.0209076	0.821992
28810	-3857.53	-3844.42	-13.1117	0.0121346	0.0262313	0.0340929	0.0149435	0.000391491	0.00473681	0.0168399	0.0164143	0.0165483	0.000682013	0.0064124	0.00357427	0.00165648	0.00508448	0.0119346	0.0143332	0.0978569	0.0187221	0.00441858	0.0163311	0.0177585	0.001975	0.00475666	0.00339589	0.00342721	0.0114102	0.0207608	0.00539779	0.000335412	0.0161069	0.0102214	0.0118199	0.0103842	0.0217469	0.000763513	0.00652362	0.00143506	0.000452001	0.000628072	0.0233525	0.0330602	0.00332599	0.0225276	0.0163697	0.00456449	0.0101311	0.00333827	0.0269986	0.00063763	0.000228835	0.0256006	0.0160367	0.0602222	0.00642357	0.0210718	0.00268817	0.00076134	0.0040672	0.00808557	0.0164199	0.0109683	0.00173912	0.0119895	0.000933989	0.00635568	0.00295273	0.00221733	0.00765204	0.0160721	0.839431
28820	-3871.52	-3857.91	-13.6082	0.0184656	0.0183483	0.0367846	0.0149435	0.00345849	0.00733001	0.00703882	0.015718	0.0105901	0.000356353	0.0064124	0.00639794	0.00414493	0.00169302	0.0118699	0.0269563	0.0857585	0.0449294	0.00441858	0.0258225	0.0106306	0.00301233	0.00964912	0.000265557	0.00585872	0.0102926	0.0210013	0.00851549	1.71307e-05	0.0158484	0.00872269	0.0159081	0.0244512	0.0186869	0.00385496	0.000670531	0.00191051	0.00196873	0.0026974	0.0175316	0.0392575	0.00148987	0.0224858	0.0204918	0.00592199	0.00193716	0.00333827	0.0295717	0.000350062	0.0091838	0.0511786	0.00874814	0.054008	0.0142721	0.0260932	0.00165185	0.0018341	0.000442758	0.00134852	0.0122047	0.00454382	0.00326	0.0105825	0.000933989	0.00635568	0.00295273	0.00225494	0.00132892	0.0181298	0.889083
28830	-3861.69	-3848.28	-13.4049	0.00448146	0.02803	0.0465981	0.018107	0.000759179	0.0103344	0.00823152	0.0216097	0.0105901	0.00827117	0.0024056	0.00639794	0.00107598	0.00563593	0.00501474	0.0176496	0.0734295	0.0252743	0.00790155	0.01356	0.0171153	0.00619085	0.0042194	0.00122492	0.0118263	0.0178012	0.0263285	0.006209	0.00972596	0.0119054	0.00519147	0.0159081	0.00813678	0.0138397	0.00504633	0.00504963	0.000195542	0.00204111	0.00627907	0.0311382	0.0302898	0.00197254	0.0116884	0.0279422	0.00848839	0.00629039	0.00109014	0.0237371	0.00247416	0.00187064	0.0195087	0.0194132	0.0574362	0.0155894	0.0121027	0.00165185	0.000240102	0.0015677	0.00506947	0.0112147	0.0138775	0.000772259	0.0238953	0.00623258	0.0056413	0.00684193	0.000222003	0.00404288	0.0268571	0.868751
28840	-3863.4	-3850.89	-12.5122	0.00461561	0.0196738	0.0322398	0.022101	0.00317085	0.00292076	0.00980557	0.0181179	0.00581	0.000594467	0.00877969	0.00224793	0.00180837	0.00706747	0.00455248	0.0146833	0.0605832	0.0279747	0.00790155	0.0142675	0.0055869	0.00450801	0.0131952	0.00122492	0.0029735	0.0111295	0.0204395	0.00681014	0.00207161	0.0131189	0.021169	0.00401343	0.0195909	0.0249968	0.00233967	0.00227896	0.00146006	0.00135933	0.00428487	0.0118959	0.0478249	0.000872281	0.00609322	0.00908708	0.00160889	0.00663034	0.00656675	0.0318953	4.05955e-05	0.000695707	0.0280261	0.00861487	0.0576598	0.0155894	0.0159984	0.00221605	0.000783092	0.000691011	0.00294106	0.0142411	0.0110088	0.000504136	0.0171648	0.00233125	0.00956415	0.00885683	0.00338434	0.00824215	0.0169923	0.779488
28850	-3860.68	-3847.65	-13.0342	0.0110601	0.0295268	0.045957	0.0126112	0.00154128	0.00851313	0.00405871	0.0147257	0.00242769	0.00225059	0.00378458	0.00664578	0.00810297	0.00523434	0.00554764	0.0208133	0.0748589	0.0134494	0.0118316	0.00715089	0.0200514	0.00245135	0.0093234	0.00122492	0.00524157	0.00601289	0.0228188	0.0054017	0.00396283	0.0149047	0.0184524	0.00479082	0.00549805	0.0221944	0.00233967	0.00135007	0.0024177	0.00124725	0.00101909	0.0243491	0.0319986	0.0038845	0.00774332	0.0167859	0.00470474	0.0031971	0.00656675	0.0306042	0.000840071	0.000695707	0.0286235	0.00861487	0.0718112	0.0122612	0.0170276	0.00591342	0.000487986	0.00206258	0.00294106	0.0266635	0.0110088	0.000653454	0.0210728	0.000115859	0.00540952	0.00615701	0.00936465	0.00684132	0.0224889	0.831684
28860	-3864.08	-3850.61	-13.464	0.00697372	0.0190473	0.0552856	0.018881	0.00154128	0.00436426	0.0183881	0.0205504	0.0110735	0.000674307	0.00283015	0.00555176	0.00342793	0.00147342	0.010309	0.00999337	0.0740007	0.013562	0.00669066	0.0231936	0.0212567	0.00522279	0.00453977	0.00122492	0.00660758	0.00825183	0.0154463	0.0054017	0.00865663	0.0163894	0.0137336	0.00576712	0.0118832	0.0162897	0.0115015	0.00414102	0.00454864	0.000885945	0.00262461	0.0319499	0.0447589	0.0037093	0.0165287	0.0222925	0.006106	0.0077225	0.00599132	0.0269555	0.000668603	0.00023621	0.0242277	0.0193728	0.050092	0.0240858	0.0103428	0.000605827	5.21071e-05	0.0049689	0.00734832	0.0128046	0.0087815	0.00285223	0.0112161	0.0037322	0.00540952	0.00494115	0.0130036	0.00784079	0.0238786	0.874661
28870	-3856.57	-3843.95	-12.6183	0.0117572	0.0245841	0.0472539	0.018881	0.00161899	0.00557285	0.00790103	0.00706004	0.0065968	0.000943025	0.00467939	0.00404815	0.00409553	0.00111826	0.00776284	0.0201727	0.0560158	0.0307699	0.00312088	0.0115253	0.0108472	0.0056518	0.00528614	0.00282463	0.0102762	0.00863587	0.0191309	0.00389402	0.00180977	0.0147625	0.0151898	0.00556847	0.0102315	0.025289	0.00163727	0.00414102	0.00244241	0.00141341	0.00262461	0.0159859	0.0358653	0.00587053	0.0169216	0.0139824	0.00630851	0.00605377	0.00114388	0.040033	0.00106818	0.00151296	0.016758	0.022199	0.0419966	0.027096	0.0246582	0.00338171	0.000943965	0.0049689	0.00809484	0.0145446	0.0051562	0.00366313	0.0112161	0.00444045	0.00540952	0.00494115	0.00298487	0.00363328	0.0121314	0.790098
28880	-3863.97	-3850.7	-13.2731	0.011309	0.0279422	0.0416568	0.0130262	0.00567734	0.00344316	0.00638828	0.0162669	0.0089591	0.000957485	0.00799679	0.00898048	0.00210237	0.00618623	0.0104934	0.0221279	0.0681446	0.019962	0.00912948	0.0216238	0.0149782	0.000747108	0.00479328	0.00435661	0.00542175	0.0100733	0.0323814	0.00389402	0.0038449	0.0241195	0.00920038	0.00388331	0.00958262	0.0144894	0.00474637	0.00414102	0.00152199	0.00222566	0.00070706	0.0257703	0.040485	0.00805549	0.0166034	0.0153592	0.00630851	0.000984965	0.00312903	0.0441854	0.00106818	0.00285537	0.0194896	0.00528242	0.0593521	0.00540409	0.0245506	0.00468854	0.00226481	0.00495995	0.00957178	0.0212363	0.00564855	0.000751258	0.0167654	0.00692376	0.00540952	0.00336031	0.00652042	0.00161623	0.0194987	0.85558
28890	-3870.21	-3856.12	-14.0865	0.0153719	0.0276536	0.0566539	0.0137036	0.00567734	0.0067123	0.0122846	0.0162669	0.00831996	0.00718139	0.00765638	0.00629609	0.00210237	0.00163298	0.0144854	0.0133911	0.0793849	0.019962	0.012704	0.0201906	0.00944435	0.00184284	0.00663415	0.00435661	0.00812331	0.0131861	0.0405323	0.00445685	0.0038449	0.0181551	0.00792573	0.00628081	0.0184639	0.021639	0.00474637	0.00077737	0.000757443	0.000827323	0.000758313	0.0169458	0.0299095	0.00202519	0.0190729	0.018952	0.00360078	0.00421268	0.00468554	0.0479231	0.00108736	0.00176252	0.0176245	0.0170538	0.090487	0.011768	0.00921864	0.00512528	0.00601578	0.00177398	0.00497024	0.025538	0.00231125	0.00200204	0.0144923	0.00067881	0.00540952	0.00742911	0.00652042	0.0045769	0.0333572	0.936914
28900	-3861.69	-3848.65	-13.0443	0.00651675	0.0189193	0.0469722	0.0106368	0.000121317	0.0121716	0.0121551	0.0130931	0.00730908	0.00178142	0.00765638	0.00601685	0.00210237	0.00423678	0.0129176	0.0109038	0.0730763	0.0220876	0.0058512	0.0160123	0.0230973	0.00238058	0.00588172	0.00047151	0.00812331	0.00574843	0.0206375	0.0020435	0.0133858	0.0232959	0.015732	0.00628081	0.0122918	0.0182615	0.00197051	0.0116993	0.000393186	0.0017416	0.017121	0.0233511	0.0421924	0.00187024	0.0155152	0.0225242	0.00496605	0.00881796	0.00276135	0.0183413	0.000791108	0.00060935	0.0212573	0.00684787	0.0501222	0.0151208	0.025096	0.00517193	0.000287808	0.00194886	0.00203946	0.00739425	0.0071291	0.00458434	0.0206716	0.00567903	0.00224603	0.00288565	0.005225	0.0084848	0.0176709	0.832698
28910	-3858.26	-3845.1	-13.1663	0.00933097	0.0261517	0.0311083	0.02515	0.000171759	0.00938243	0.00961541	0.0137843	0.00483929	0.00650769	0.0105968	0.00212506	0.00210237	0.00423678	0.00734009	0.0184273	0.0603553	0.0283857	0.00620759	0.0242774	0.0122867	0.00647518	0.00954596	0.000905982	0.0133082	0.013342	0.0416503	0.0033356	0.0108863	0.0140439	0.0146006	0.00600922	0.0145611	0.0162091	0.00287001	0.000125418	0.00265054	0.00039807	0.00290122	0.0124601	0.0379756	0.00482563	0.0198302	0.0179253	0.00496605	0.00302743	0.00276135	0.0249608	4.18468e-05	0.00060935	0.026599	0.0116776	0.0546559	0.0186854	0.0212179	0.00365447	0.0045357	0.00151902	0.000380345	0.0135866	0.0114819	0.00651307	0.0165206	0.0043052	0.00359693	0.0046084	0.0065362	0.000888831	0.018347	0.844895
28920	-3854.32	-3841.63	-12.6877	0.00969759	0.0206602	0.0425972	0.0171471	0.000171759	0.0067729	0.0075463	0.0134972	0.00444202	0.00585882	0.00238752	0.0131661	0.00196555	0.00423678	0.0145225	0.0267062	0.0712893	0.0167908	0.00411124	0.0109437	0.0234403	0.00647518	0.00143926	0.00039673	0.00534466	0.0144367	0.0251584	0.00421443	0.0108863	0.0172393	0.0046003	0.00376832	0.00627632	0.0111365	0.000457991	0.00105928	0.000377957	0.00140761	0.00229347	0.0139943	0.0351646	0.00482563	0.0130251	0.0203831	0.00520664	0.0044957	0.00586274	0.0237064	0.000133278	0.00316936	0.0221834	0.0116776	0.057182	0.0151585	0.0215692	0.00365447	0.000748968	0.00151902	0.00131143	0.0200978	0.0084356	0.00651307	0.0157231	0.00711265	0.00837497	0.0046084	0.000517463	0.0059103	0.0198462	0.797031
28930	-3863.43	-3850.31	-13.1197	0.0119603	0.0233416	0.0355799	0.0189953	0.0072584	0.0046567	0.0161553	0.0151401	0.0122524	0.00221654	0.00517088	0.00377497	0.00196555	0.00343476	0.0183154	0.0235514	0.0694587	0.0172002	0.00411124	0.0206951	0.0157156	0.00386829	0.0080613	0.00393055	0.00396	0.0133575	0.0231132	0.00533334	0.00450739	0.0190048	0.00570046	0.00178408	0.0167812	0.00726117	0.00324917	0.00105928	0.000618083	0.00110814	0.00544999	0.0141002	0.0409482	0.00482563	0.0130251	0.0235169	0.00422879	0.00210816	0.00586274	0.0253295	0.00389404	0.00209158	0.0283691	0.00883666	0.0761778	0.0155216	0.0268586	0.000217223	0.000147923	0.0035761	0.000753714	0.0270879	0.00611809	0.00621696	0.00363167	0.00157262	0.0034836	0.00551381	0.00152875	0.00141225	0.0241796	0.840233
28940	-3860.8	-3847.87	-12.9338	0.00470626	0.0176236	0.0563527	0.00692227	0.00372812	0.00495743	0.0118734	0.0215388	0.0173398	0.0026805	0.00421477	0.00543745	0.00196555	0.00894821	0.0157749	0.0127222	0.0615032	0.0145138	0.00840968	0.0232333	0.0194983	0.00386829	0.00305513	0.000695062	0.00602576	0.00722848	0.0233607	0.00402818	0.00365673	0.0188618	0.00768921	0.00718719	0.00451464	0.0162015	0.00393704	0.00241175	0.00283971	0.000581101	0.00291091	0.0253573	0.0364349	0.00222094	0.0120614	0.0109372	0.00853389	0.00567787	0.00586274	0.0253295	0.00026378	0.00149222	0.0195902	0.0192689	0.0627246	0.0155216	0.0191031	0.00679919	0.000368342	0.00174199	0.00248277	0.01371	0.00388681	0.00621696	0.019955	0.00520045	0.00791341	0.00565612	0.008755	0.00415684	0.021425	0.821645
28950	-3864.35	-3850.79	-13.5596	0.00756149	0.0313425	0.0378815	0.0158269	0.00372812	0.0171418	0.007488	0.0168051	0.00639999	0.0062653	0.0012267	0.00409391	0.00196555	0.000273617	0.00760525	0.0195849	0.0918241	0.0182736	0.00647708	0.0153014	0.0162501	0.00735189	0.00533089	0.00334443	0.00410137	0.0158182	0.0238701	0.0059888	0.00365673	0.0172963	0.00768921	0.00547355	0.0252	0.0142907	0.00393704	0.000747877	0.00167811	0.00218536	0.00908188	0.0253573	0.0430395	0.00136429	0.0112822	0.0219814	0.00387228	0.00492647	0.00511493	0.0151619	0.000929709	0.00149222	0.0289533	0.0253766	0.0499509	0.0132127	0.0170882	0.00288969	0.000314722	0.00162035	0.00498096	0.0192588	0.0169013	0.00621696	0.0210376	0.00655604	0.00246579	0.00515576	0.00327255	0.00199627	0.0320913	0.884221
28960	-3862.61	-3850.11	-12.5053	0.00864382	0.019237	0.0429653	0.00828191	0.000295729	0.00176414	0.007488	0.0119854	0.0105638	0.00247877	0.00767041	0.00373664	0.00161427	0.00371155	0.00569351	0.0195849	0.0544847	0.0239102	0.00573854	0.0148215	0.0163216	0.00250405	0.01237	0.000769224	0.00310105	0.00301464	0.0304226	0.0059888	0.00241006	0.0116822	0.00649257	0.00633593	0.0112568	0.0256707	0.00365354	0.00412803	0.00167811	0.000777616	0.00745059	0.0140428	0.0383579	0.0009801	0.0232682	0.0141866	0.00470303	0.00492647	0.00511493	0.0233087	0.0020586	0.00253221	0.0200092	0.0114181	0.0445674	0.0122461	0.0209972	0.00283648	0.000478521	0.00699083	0.00498096	0.0143417	0.0228557	0.00608642	0.010701	0.00595717	0.0129671	0.00646764	0.00531993	0.0122176	0.0131741	0.778791
28970	-3859.42	-3846.72	-12.7052	0.0086182	0.0305371	0.0429653	0.00912634	0.00173191	0.00287891	0.00960934	0.0158552	0.00711464	0.000959568	0.00496213	0.00598066	0.00512677	0.000437776	0.0105776	0.0170976	0.0632573	0.0277518	0.00266228	0.0118902	0.00792299	0.00993539	0.00243255	0.00340643	0.00707537	0.00913986	0.0195935	0.00597152	0.00365129	0.0126948	0.00859691	0.00617497	0.00590998	0.0180813	0.00190216	0.000420721	6.60447e-05	0.00170331	0.0042416	0.0182775	0.0372567	0.00582868	0.0102504	0.0205604	0.00470303	0.00365289	0.000677309	0.0231633	0.0020586	0.000333825	0.0342896	0.0114181	0.0451957	0.0137631	0.0246218	0.00321312	0.000454491	0.00570988	0.00377566	0.0122666	0.00507285	0.00979213	0.0233763	0.00324158	0.0129671	0.00630596	0.00887429	0.0124396	0.0271839	0.798786
28980	-3861.93	-3848.79	-13.144	0.00643997	0.0250349	0.0331013	0.0233909	0.00173191	0.00828713	0.0069141	0.00933203	0.00802663	0.00388692	0.00268349	0.00598066	0.00227317	0.0067817	0.0174115	0.0149079	0.0643499	0.0215254	0.00888368	0.024533	0.0170725	0.00910013	0.015914	0.00340643	0.00138073	0.0133569	0.0188352	0.004942	0.00301208	0.00773041	0.014091	0.0092826	0.0100687	0.0247838	0.00148625	0.000169054	0.0001913	0.000743654	0.00222153	0.0233576	0.0325128	0.0059595	0.011137	0.0205604	0.00377698	0.0030251	0.00388287	0.0418031	0.0020586	0.00193627	0.0354088	0.0133195	0.0405692	0.0137631	0.0168695	0.00202886	0.000350639	0.00176074	0.00377566	0.0229047	0.0130998	0.00210475	0.0122235	0.00705427	0.00654257	0.00789219	0.00510336	0.00342363	0.031194	0.842664
28990	-3850.72	-3837.62	-13.0955	0.00843507	0.0237289	0.0397571	0.0110097	0.00104917	0.00242415	0.0142528	0.0216272	0.00890528	0.0028609	0.00567644	0.00855651	0.00438498	0.00453841	0.00594358	0.0237484	0.0891237	0.0230227	0.00413746	0.0116341	0.0063053	0.00342521	0.00491531	0.00387562	0.00472287	0.0160772	0.0201142	0.00379912	0.00359586	0.0112742	0.0118584	0.00694844	0.0167391	0.0164411	0.00599686	0.00264646	0.000955515	0.00258373	0.00396652	0.0233576	0.0356015	0.00533119	0.0126644	0.0187888	0.00799671	0.0030251	0.00352791	0.0264924	0.000156315	0.00193627	0.0172172	0.0133195	0.0697979	0.0131369	0.0204209	0.00337827	0.00142874	0.00786657	0.00624179	0.014968	0.0130998	0.00210475	0.0150489	0.00215385	0.00448016	0.00509237	0.00246325	0.0024283	0.0232351	0.837818
29000	-3870.95	-3857.75	-13.1996	0.00843507	0.0341681	0.0409406	0.0140181	0.00054769	0.00497358	0.0142528	0.0126033	0.00525981	0.00238604	0.00595381	0.00567941	0.00209527	0.0053502	0.00467833	0.0152568	0.0839665	0.0200003	0.00372519	0.0135398	0.0171949	0.00335698	0.00851683	0.000817905	0.00517264	0.00673465	0.015215	0.00771672	0.00602089	0.0117156	0.0131998	0.00932918	0.015955	0.00656036	0.0115663	0.00709981	0.000955515	0.00559829	0.00295504	0.0116722	0.0319233	0.00533119	0.00923621	0.0175071	0.0163673	0.0138957	0.00352791	0.0234664	0.000763384	0.00414033	0.0281868	0.0187116	0.0523405	0.0113865	0.0132758	0.00505721	7.90088e-05	0.00687418	0.00624179	0.0208012	0.0164495	0.00210475	0.0184315	0.0014358	0.0172626	0.00867688	0.00246325	0.004339	0.0227609	0.848222
