Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
14010	-3892.85	-3629.62	-263.234	0.411794	0.305932	0.000953999	0.270132	0.0358003	0.104298	0.176105	0.129158	0.0406079	0.446003	0.103828	0.0184521	0.19051	0.743734	3.0473	-3.02045	0.169527	0.38509	0.297181	0.148201	0.270132
14020	-3894.26	-3633.25	-261.002	0.429253	0.630027	0.000955506	0.605585	0.0244418	0.081287	0.202066	0.117948	0.0570736	0.463331	0.0782937	0.0211509	0.20325	0.76109	3.01451	-3.01977	0.169709	0.385504	0.296427	0.14836	0.605585
14030	-3890.97	-3630.47	-260.501	0.42364	0.712141	0.000979121	0.676718	0.0354231	0.109891	0.188613	0.113951	0.0551393	0.447628	0.0847783	0.0202673	0.199184	0.755644	3.0249	-3.00916	0.166404	0.377995	0.290653	0.164949	0.676718
14040	-3886.23	-3625.49	-260.737	0.411673	0.975847	0.000979347	0.951322	0.0245253	0.101616	0.20177	0.0802316	0.0509872	0.497453	0.0679418	0.0184339	0.190421	0.74361	3.04754	-3.00906	0.20199	0.34229	0.30151	0.15421	0.951322
14050	-3878.62	-3618.22	-260.401	0.412739	0.476079	0.00098148	0.438768	0.037311	0.117118	0.214033	0.0986673	0.0627031	0.423925	0.0835535	0.0185943	0.191207	0.744706	3.04549	-3.00812	0.193061	0.351675	0.290571	0.164693	0.438768
14060	-3877.79	-3616.06	-261.736	0.42334	0.258229	0.000934059	0.203902	0.0543267	0.0958327	0.192614	0.101948	0.0592982	0.471292	0.0790163	0.0202206	0.198966	0.75535	3.02546	-3.02963	0.201378	0.355117	0.293416	0.150089	0.203902
14070	-3879.32	-3619.41	-259.91	0.469578	0.582471	0.000936384	0.548175	0.0342965	0.0897258	0.180339	0.114937	0.0506356	0.503317	0.0610451	0.0278973	0.231592	0.796805	2.94371	-3.02855	0.196058	0.345735	0.312083	0.146124	0.548175
14080	-3880.5	-3616.02	-264.473	0.415923	0.671633	0.000945273	0.629221	0.0424117	0.0996951	0.194687	0.127708	0.0562616	0.456661	0.0649869	0.019077	0.193547	0.747951	3.03942	-3.02444	0.197901	0.351712	0.289994	0.160393	0.629221
14090	-3871.47	-3611.73	-259.731	0.415641	0.382709	0.000948629	0.33583	0.0468793	0.0858022	0.179771	0.109911	0.0611362	0.476751	0.0866282	0.0190341	0.193341	0.747666	3.03996	-3.0229	0.190714	0.338938	0.317476	0.152872	0.33583
14100	-3877.8	-3619.56	-258.24	0.47293	0.291791	0.00108668	0.241105	0.050686	0.109836	0.185971	0.0925997	0.0673741	0.448752	0.0954671	0.0284869	0.233876	0.799526	2.93811	-2.9639	0.210444	0.323799	0.287063	0.178694	0.241105
14110	-3883.59	-3622.84	-260.751	0.435838	0.552299	0.000923029	0.507387	0.044912	0.0666132	0.150995	0.159023	0.0549369	0.455594	0.112838	0.0222057	0.207984	0.767321	3.00249	-3.03478	0.196902	0.34063	0.333618	0.12885	0.507387
14120	-3884.35	-3621.64	-262.711	0.425848	0.586956	0.000876197	0.544682	0.042274	0.0575679	0.165516	0.137429	0.0474771	0.507362	0.0846483	0.0206131	0.200787	0.757801	3.0208	-3.0574	0.195684	0.321074	0.323904	0.159338	0.544682
14130	-3880.61	-3616.12	-264.499	0.427439	0.83902	0.000967195	0.793221	0.0457997	0.109087	0.17894	0.138952	0.0480031	0.439432	0.0855862	0.0208638	0.201939	0.759344	3.01785	-3.01449	0.187127	0.346791	0.306951	0.159131	0.793221
14140	-3882.13	-3622.58	-259.547	0.478203	0.798285	0.00119848	0.750449	0.0478365	0.0801912	0.200678	0.085945	0.0575788	0.493589	0.082018	0.0294225	0.237448	0.803737	2.92939	-2.92137	0.190434	0.34178	0.302516	0.16527	0.750449
14150	-3872.01	-3612.06	-259.952	0.432939	0.908602	0.00107014	0.891376	0.0172254	0.0826029	0.206713	0.0885298	0.0593104	0.478359	0.0844846	0.021739	0.205905	0.764599	3.00776	-2.97056	0.193778	0.33262	0.305429	0.168173	0.891376
14160	-3884.53	-3625.21	-259.32	0.432754	0.554602	0.00107648	0.524952	0.0296508	0.11682	0.15769	0.0743294	0.0477385	0.50982	0.0936008	0.0217094	0.205772	0.764424	3.00809	-2.96799	0.200426	0.335889	0.301364	0.162322	0.524952
14170	-3886.86	-3625.23	-261.632	0.456751	0.526312	0.000896441	0.484337	0.0419752	0.114868	0.177436	0.0730874	0.0660889	0.476482	0.0920369	0.02568	0.222747	0.786056	2.96552	-3.04748	0.197797	0.331482	0.310529	0.160192	0.484337
14180	-3889.73	-3627.13	-262.598	0.461709	0.233305	0.000842376	0.190393	0.0429119	0.126059	0.194722	0.0802076	0.0558909	0.475733	0.0673878	0.0265297	0.226185	0.790275	2.95701	-3.07449	0.206939	0.319652	0.309437	0.163971	0.190393
14190	-3903.04	-3639.67	-263.367	0.387531	0.446592	0.000905867	0.406456	0.0401359	0.138939	0.230235	0.0718405	0.0412162	0.474341	0.043429	0.0149574	0.172381	0.717427	3.09523	-3.04294	0.189329	0.340808	0.313173	0.156689	0.406456
14200	-3899.26	-3636.57	-262.683	0.470431	0.61134	0.000875328	0.583575	0.0277653	0.0765293	0.233391	0.0856903	0.0333971	0.496937	0.074055	0.0280471	0.232175	0.797501	2.94228	-3.05783	0.186888	0.347839	0.293906	0.171367	0.583575
14210	-3900.62	-3634.15	-266.474	0.364144	0.346329	0.000840476	0.303634	0.0426947	0.094491	0.224986	0.140311	0.0319454	0.430986	0.077281	0.0118995	0.15451	0.689371	3.14422	-3.07547	0.170838	0.374409	0.3005	0.154253	0.303634
14220	-3896.42	-3633.3	-263.117	0.466704	0.346183	0.000818226	0.284109	0.0620746	0.0788087	0.187646	0.0893129	0.0735215	0.487752	0.0829583	0.0273952	0.229624	0.794443	2.94854	-3.08713	0.174566	0.327648	0.340167	0.157618	0.284109
14230	-3887.52	-3623.19	-264.324	0.410994	0.352225	0.000917837	0.312716	0.039509	0.0822096	0.187551	0.0887126	0.0623679	0.484474	0.094685	0.018332	0.18992	0.742909	3.04884	-3.03723	0.214336	0.344833	0.277091	0.16374	0.312716
14240	-3882	-3621.77	-260.23	0.54555	0.287813	0.000758945	0.247656	0.0401577	0.0875291	0.199687	0.0917297	0.0796757	0.440567	0.100812	0.0421098	0.280616	0.850777	2.8265	-3.11979	0.205792	0.331086	0.305909	0.157213	0.247656
14250	-3890.36	-3626.11	-264.251	0.430512	0.235471	0.000739084	0.198043	0.0374282	0.0676463	0.190503	0.0870813	0.0756382	0.483428	0.0957032	0.021351	0.204158	0.762294	3.0122	-3.13131	0.223099	0.320455	0.29413	0.162316	0.198043
14260	-3887.09	-3624.23	-262.866	0.433275	0.445123	0.000924983	0.393303	0.0518197	0.111302	0.172325	0.100422	0.0605897	0.468791	0.0865709	0.0217928	0.206146	0.764916	3.00715	-3.03387	0.212719	0.353396	0.279592	0.154294	0.393303
14270	-3898.43	-3630.05	-268.389	0.337261	0.595439	0.000933215	0.572191	0.0232488	0.10904	0.215654	0.103259	0.0623011	0.420731	0.0890162	0.00879857	0.133623	0.653387	3.20419	-3.03002	0.17798	0.334578	0.324763	0.162679	0.572191
14280	-3884.45	-3626.72	-257.724	0.484661	0.52539	0.000925251	0.481897	0.0434936	0.110212	0.217972	0.0774843	0.0629708	0.45223	0.0791316	0.0305811	0.241784	0.808778	2.91886	-3.03374	0.177618	0.349467	0.318161	0.154755	0.481897
14290	-3878	-3617.86	-260.14	0.427887	0.444571	0.000919312	0.416576	0.0279947	0.127509	0.181743	0.122047	0.0606471	0.465017	0.0430356	0.0209346	0.202264	0.759777	3.01703	-3.03654	0.19797	0.325403	0.314931	0.161696	0.416576
14300	-3882.32	-3624.32	-258.006	0.420423	0.500735	0.00120079	0.47532	0.025415	0.117654	0.18969	0.0852268	0.0559598	0.436079	0.115389	0.0197677	0.196841	0.752468	3.03092	-2.92053	0.203113	0.333857	0.297134	0.165896	0.47532
14310	-3882.39	-3625.46	-256.934	0.475451	0.613977	0.00103759	0.582333	0.0316445	0.100419	0.176743	0.103743	0.0605536	0.496599	0.0619422	0.028933	0.235588	0.80155	2.93393	-2.98397	0.180977	0.366627	0.303419	0.148977	0.582333
14320	-3884.3	-3623.93	-260.373	0.452707	0.711408	0.00109806	0.698726	0.0126823	0.100155	0.179633	0.105439	0.0468124	0.461823	0.106137	0.024994	0.219925	0.782554	2.97253	-2.95938	0.191796	0.35854	0.287705	0.161959	0.698726
14330	-3882.55	-3625.3	-257.251	0.467008	0.653678	0.00111862	0.623942	0.029736	0.0680475	0.170791	0.159007	0.0526242	0.453685	0.0958458	0.0274482	0.229833	0.794694	2.94802	-2.95132	0.207822	0.311809	0.313866	0.166504	0.623942
14340	-3871.92	-3609.8	-262.118	0.39455	0.35793	0.000981482	0.320488	0.0374427	0.0849466	0.179886	0.111012	0.0572455	0.489472	0.0774375	0.015936	0.177673	0.725315	3.08108	-3.00812	0.179846	0.34168	0.312042	0.166432	0.320488
14350	-3875.19	-3616.18	-259.015	0.515521	0.384295	0.00105469	0.360693	0.0236019	0.0868537	0.187178	0.114735	0.0585307	0.473527	0.079176	0.0362993	0.261928	0.831241	2.87053	-2.97687	0.189235	0.351306	0.307822	0.151637	0.360693
14360	-3891.58	-3626.9	-264.678	0.439186	0.489647	0.00100706	0.441661	0.0479864	0.076336	0.170913	0.101127	0.0534448	0.525883	0.0722962	0.0227495	0.210375	0.770427	2.99645	-2.99694	0.215969	0.310438	0.314322	0.159272	0.441661
14370	-3883.18	-3616.74	-266.433	0.464333	0.445445	0.00076848	0.424927	0.0205183	0.0996124	0.188404	0.119599	0.0567782	0.448042	0.0875639	0.0269832	0.227995	0.792475	2.95255	-3.11437	0.188847	0.321714	0.325738	0.163701	0.424927
14380	-3877.76	-3612.76	-264.998	0.467756	0.329444	0.000725886	0.301009	0.0284355	0.0998485	0.18256	0.0832499	0.062193	0.476234	0.0959146	0.0275787	0.230346	0.795311	2.94677	-3.13913	0.207447	0.332941	0.290198	0.169413	0.301009
14390	-3882.76	-3622.51	-260.252	0.505081	0.446528	0.000858812	0.407195	0.0393331	0.125987	0.177027	0.104498	0.0580895	0.444812	0.0895862	0.0343332	0.25522	0.82393	2.88652	-3.0661	0.203286	0.309457	0.310843	0.176414	0.407195
14400	-3885.28	-3623.31	-261.968	0.491867	0.34849	0.000823	0.297657	0.0508328	0.124477	0.195773	0.103245	0.0676276	0.439482	0.0693946	0.0318904	0.246573	0.814259	2.90728	-3.0846	0.193211	0.343681	0.295437	0.167671	0.297657
14410	-3890.61	-3630.32	-260.288	0.557719	0.48972	0.00100767	0.471246	0.0184746	0.123559	0.199084	0.104991	0.0548826	0.446914	0.0705682	0.0445221	0.287937	0.858114	2.80943	-2.99668	0.190203	0.330615	0.306952	0.17223	0.471246
14420	-3888.34	-3626.34	-262	0.469625	0.448054	0.000937377	0.401248	0.0468057	0.119168	0.19539	0.0970028	0.0941575	0.426221	0.0680603	0.0279056	0.231624	0.796843	2.94363	-3.02809	0.183297	0.34242	0.309748	0.164535	0.401248
14430	-3886.23	-3621.36	-264.862	0.400043	0.798065	0.000949872	0.772929	0.0251359	0.107925	0.166706	0.114227	0.0621685	0.485613	0.0633609	0.0167205	0.181788	0.731327	3.07016	-3.02234	0.176005	0.356744	0.292753	0.174498	0.772929
14440	-3893	-3629.92	-263.075	0.432592	0.372277	0.00104608	0.31158	0.0606969	0.105963	0.203691	0.0995635	0.0610387	0.476788	0.0529554	0.0216834	0.205656	0.764271	3.00839	-2.98043	0.185387	0.34049	0.290325	0.183798	0.31158
14450	-3894.11	-3630.49	-263.614	0.458856	0.2031	0.000877043	0.161352	0.041748	0.0908738	0.209096	0.109792	0.07756	0.458318	0.0543606	0.0260396	0.22421	0.787858	2.96189	-3.05698	0.198403	0.334609	0.292185	0.174803	0.161352
14460	-3892.06	-3627.45	-264.612	0.410488	0.329223	0.000998322	0.270449	0.0587743	0.118777	0.194103	0.142685	0.0501219	0.389759	0.104555	0.0182562	0.189547	0.742385	3.04981	-3.00073	0.199173	0.327332	0.298014	0.175481	0.270449
14470	-3890.86	-3624.32	-266.545	0.484263	0.474437	0.000937133	0.404151	0.0702859	0.13082	0.220772	0.0854449	0.0757517	0.429277	0.0579355	0.0305094	0.241518	0.808471	2.9195	-3.0282	0.183708	0.343949	0.297289	0.175054	0.404151
14480	-3884.98	-3622.63	-262.347	0.419826	0.392502	0.00078172	0.352613	0.0398897	0.124976	0.206629	0.0799714	0.0812702	0.452929	0.0542242	0.0196754	0.196404	0.751873	3.03205	-3.10695	0.19678	0.31074	0.318444	0.174035	0.352613
14490	-3883.02	-3621.93	-261.085	0.518843	0.326778	0.000890661	0.279502	0.0472767	0.100848	0.204149	0.0790114	0.0802947	0.482124	0.0535733	0.0369311	0.264039	0.833509	2.86552	-3.05029	0.21064	0.334356	0.289206	0.165797	0.279502
14500	-3902.19	-3637.53	-264.657	0.429041	0.374949	0.000935434	0.331501	0.0434471	0.10735	0.199492	0.0721516	0.0600074	0.498557	0.0624414	0.0211173	0.203097	0.760887	3.0149	-3.02899	0.200667	0.318526	0.31724	0.163567	0.331501
14510	-3892.27	-3630.83	-261.432	0.440275	0.476343	0.000978871	0.456779	0.0195645	0.110822	0.146572	0.133112	0.0410846	0.518637	0.049773	0.0229274	0.211151	0.771428	2.99449	-3.00927	0.205984	0.310077	0.327929	0.156009	0.456779
14520	-3878.46	-3619.02	-259.436	0.440029	0.367239	0.000980992	0.326535	0.040704	0.12307	0.181596	0.118791	0.0456256	0.466659	0.0642581	0.0228873	0.210976	0.771203	2.99493	-3.00833	0.199571	0.330549	0.311092	0.158789	0.326535
14530	-3876.03	-3615.86	-260.177	0.449532	0.366274	0.00103541	0.333401	0.0328723	0.117674	0.173633	0.113582	0.0436249	0.490046	0.0614404	0.0244601	0.217698	0.779764	2.97808	-2.98489	0.196365	0.344966	0.306096	0.152573	0.333401
14540	-3877.53	-3615.44	-262.086	0.388754	0.554022	0.000936745	0.518176	0.0358453	0.109708	0.16188	0.105433	0.0702046	0.456873	0.0959008	0.015126	0.173306	0.718819	3.09275	-3.02838	0.198427	0.309404	0.337995	0.154174	0.518176
14550	-3881.49	-3619.96	-261.53	0.395867	0.365621	0.00103996	0.323149	0.0424721	0.124887	0.173322	0.0732814	0.0751669	0.489167	0.0641755	0.0161226	0.178662	0.726769	3.07845	-2.98298	0.210911	0.307869	0.291213	0.190007	0.323149
14560	-3887.1	-3629.94	-257.16	0.548957	0.491499	0.000976057	0.448328	0.0431719	0.118584	0.177731	0.0798935	0.0748264	0.464026	0.0849389	0.0427821	0.28268	0.852863	2.82167	-3.01052	0.21574	0.304095	0.300436	0.179729	0.448328
14570	-3889.92	-3628.29	-261.638	0.398259	0.408983	0.000889939	0.353075	0.0559074	0.109992	0.193733	0.0864677	0.0704694	0.460553	0.0787849	0.0164641	0.180455	0.72939	3.07369	-3.05064	0.190743	0.355419	0.294934	0.158904	0.353075
14580	-3884.45	-3627.11	-257.336	0.509373	0.443281	0.000959306	0.401554	0.0417276	0.0974182	0.181397	0.0945294	0.0650912	0.45322	0.108344	0.0351378	0.25799	0.82697	2.8799	-3.01804	0.180765	0.334472	0.334172	0.150591	0.401554
14590	-3881.25	-3619.89	-261.361	0.487547	0.446774	0.000807586	0.411019	0.0357557	0.111151	0.188963	0.0896076	0.06416	0.499249	0.0468693	0.0311034	0.243708	0.810991	2.9142	-3.09281	0.210863	0.322087	0.321961	0.145088	0.411019
14600	-3895.16	-3630.51	-264.646	0.391226	0.345233	0.000727606	0.302803	0.0424298	0.0998325	0.196748	0.0804829	0.0576266	0.44841	0.1169	0.0154693	0.175172	0.721609	3.08775	-3.1381	0.219394	0.333904	0.295745	0.150958	0.302803
14610	-3888.53	-3628.09	-260.44	0.50965	0.298766	0.000797051	0.247505	0.0512603	0.100007	0.197092	0.118384	0.0577274	0.449195	0.077594	0.0351901	0.258169	0.827165	2.87948	-3.09851	0.201226	0.326458	0.314404	0.157911	0.247505
14620	-3881.16	-3617.86	-263.299	0.429494	0.595831	0.00098437	0.550422	0.0454094	0.0969683	0.169232	0.114964	0.0614968	0.482414	0.0749246	0.0211891	0.203424	0.76132	3.01407	-3.00684	0.189525	0.350377	0.296122	0.163976	0.550422
14630	-3877.5	-3615.18	-262.318	0.386271	0.366219	0.00106213	0.312992	0.0532262	0.0874259	0.224425	0.103651	0.055445	0.448613	0.0804397	0.0147846	0.171428	0.715986	3.0978	-2.97382	0.187634	0.346882	0.295712	0.169772	0.312992
14640	-3883.09	-3618.17	-264.922	0.331969	0.433701	0.000945454	0.39752	0.0361805	0.08616	0.223821	0.113984	0.0546422	0.442117	0.0792749	0.0082434	0.129486	0.645785	3.21649	-3.02436	0.172621	0.363073	0.293741	0.170565	0.39752
14650	-3873.69	-3612.97	-260.717	0.442273	0.720164	0.000941213	0.697764	0.0224008	0.111253	0.183503	0.0934517	0.0776088	0.46887	0.0653133	0.0232552	0.212571	0.773254	2.99092	-3.02631	0.191468	0.31441	0.325813	0.168308	0.697764
14660	-3890.39	-3623.94	-266.448	0.333174	0.449049	0.000904631	0.425043	0.0240058	0.0917531	0.168056	0.100479	0.0714395	0.503005	0.0652672	0.00836813	0.130428	0.647531	3.21367	-3.04353	0.212483	0.318142	0.321717	0.147658	0.425043
14670	-3894.07	-3635.91	-258.156	0.593426	0.475167	0.000962087	0.42484	0.0503272	0.0930438	0.14964	0.105961	0.0750879	0.510081	0.0661853	0.0517551	0.308598	0.877928	2.76172	-3.01679	0.217893	0.297545	0.325874	0.158688	0.42484
14680	-3895.34	-3632.5	-262.845	0.437396	0.350396	0.00103534	0.29849	0.0519058	0.0950928	0.121267	0.104516	0.0683106	0.510285	0.100529	0.0224582	0.209098	0.768772	2.99967	-2.98492	0.199597	0.356531	0.298509	0.145362	0.29849
14690	-3897.08	-3631.81	-265.266	0.424024	0.696083	0.000942979	0.678444	0.0176392	0.0760866	0.21078	0.143951	0.0546574	0.415627	0.0988988	0.0203273	0.199463	0.756021	3.02419	-3.0255	0.199203	0.355828	0.285083	0.159886	0.678444
14700	-3885.37	-3622.65	-262.718	0.45353	0.448024	0.000905315	0.4081	0.0399238	0.0718378	0.210104	0.134031	0.0516053	0.439046	0.0933762	0.0251331	0.220501	0.783271	2.97109	-3.0432	0.189084	0.337754	0.321397	0.151765	0.4081
14710	-3889.43	-3627.86	-261.567	0.439155	0.400304	0.000904707	0.357401	0.042903	0.0845714	0.185251	0.157761	0.0509599	0.439127	0.0823308	0.0227445	0.210353	0.770399	2.9965	-3.04349	0.169586	0.344457	0.307872	0.178085	0.357401
14720	-3892.25	-3626.7	-265.549	0.375002	0.316268	0.000918147	0.261815	0.0544534	0.0771875	0.176642	0.118122	0.0545335	0.489563	0.0839518	0.0132794	0.16285	0.702748	3.12112	-3.03709	0.195584	0.34151	0.335118	0.127788	0.261815
14730	-3892.63	-3627.4	-265.23	0.32576	0.381711	0.000883161	0.349796	0.0319148	0.090204	0.151357	0.0809016	0.0707392	0.502465	0.104333	0.00761587	0.124626	0.636631	3.23113	-3.05396	0.227467	0.315899	0.308015	0.148619	0.349796
14740	-3891.56	-3630.11	-261.454	0.474948	0.324725	0.00105874	0.292797	0.0319279	0.070432	0.139969	0.131521	0.0499699	0.527979	0.0801295	0.0288437	0.235247	0.801147	2.93476	-2.97521	0.21373	0.357212	0.289414	0.139644	0.292797
14750	-3880.48	-3620.11	-260.372	0.475261	0.291625	0.000870749	0.240559	0.0510655	0.0893742	0.130622	0.111943	0.0452483	0.509768	0.113045	0.0288993	0.235459	0.801398	2.93424	-3.06011	0.21373	0.357212	0.289414	0.139644	0.240559
14760	-3884.4	-3621.98	-262.415	0.420389	0.500919	0.00080284	0.457259	0.0436607	0.0892804	0.169003	0.111825	0.0452008	0.46096	0.12373	0.0197624	0.196816	0.752434	3.03099	-3.09537	0.196381	0.359348	0.302471	0.1418	0.457259
14770	-3877.59	-3616.06	-261.524	0.475579	0.255652	0.000867925	0.192652	0.0630008	0.0957083	0.168994	0.119876	0.0484552	0.463282	0.103684	0.0289557	0.235674	0.801652	2.93372	-3.06152	0.190135	0.375997	0.296579	0.13729	0.192652
14780	-3878.46	-3614.8	-263.66	0.421039	0.71297	0.000937712	0.679337	0.0336329	0.0952494	0.168184	0.119301	0.0512738	0.487518	0.0784732	0.0198629	0.19729	0.753079	3.02977	-3.02793	0.177399	0.350812	0.339716	0.132073	0.679337
14790	-3875.93	-3618	-257.929	0.544869	0.425808	0.00103016	0.393317	0.0324907	0.0966331	0.192836	0.116551	0.0443275	0.491063	0.0585894	0.0419757	0.280202	0.850357	2.82747	-2.98709	0.179426	0.334161	0.323592	0.162821	0.393317
14800	-3879.51	-3620.57	-258.948	0.444386	0.539183	0.000891422	0.494399	0.0447844	0.135001	0.184821	0.10947	0.0619275	0.426929	0.0818519	0.0236037	0.214069	0.775169	2.98716	-3.04992	0.184301	0.336092	0.29635	0.183257	0.494399
14810	-3878.8	-3617.02	-261.778	0.427413	0.67208	0.00104416	0.62739	0.0446904	0.0978674	0.220545	0.110046	0.0622534	0.427005	0.0822828	0.0208596	0.20192	0.759318	3.0179	-2.98123	0.206792	0.345302	0.287006	0.1609	0.62739
14820	-3874.5	-3619.15	-255.354	0.492098	0.424518	0.00115692	0.392208	0.0323103	0.0934161	0.154134	0.131685	0.0744944	0.447809	0.0984622	0.0319327	0.246726	0.814433	2.90691	-2.9367	0.207061	0.345185	0.286909	0.160845	0.392208
14830	-3873.55	-3616.98	-256.563	0.470198	0.425352	0.00105682	0.390487	0.0348653	0.0827566	0.182362	0.103367	0.0581438	0.497347	0.0760232	0.0280062	0.232016	0.797311	2.94267	-2.976	0.205849	0.334701	0.294403	0.165047	0.390487
14840	-3872.93	-3610.55	-262.371	0.392933	0.4677	0.000967437	0.427597	0.0401031	0.110409	0.220032	0.100589	0.0617332	0.435915	0.0713222	0.0157081	0.176457	0.723518	3.08432	-3.01438	0.206418	0.332863	0.295217	0.165503	0.427597
14850	-3883.25	-3624.62	-258.628	0.504276	0.487259	0.00081661	0.462793	0.024466	0.0861391	0.232409	0.108524	0.0576947	0.442858	0.0723756	0.034183	0.254698	0.823355	2.88776	-3.08799	0.188092	0.351653	0.294919	0.165336	0.462793
14860	-3885.06	-3626.06	-259.002	0.546522	0.376321	0.000865781	0.346078	0.0302428	0.0828282	0.227601	0.106279	0.0565011	0.433695	0.093096	0.0423013	0.281206	0.851375	2.82512	-3.06259	0.186601	0.363744	0.288126	0.161528	0.346078
14870	-3893.91	-3629.47	-264.435	0.410314	0.274474	0.000906716	0.232138	0.0423359	0.085714	0.176353	0.122388	0.057441	0.463459	0.0946447	0.01823	0.189418	0.742204	3.05015	-3.04253	0.192691	0.342381	0.298129	0.166799	0.232138
14880	-3878.14	-3617.81	-260.337	0.46287	0.488255	0.00101948	0.452787	0.0354676	0.0902418	0.188705	0.120344	0.0592448	0.457688	0.0837765	0.02673	0.226987	0.791251	2.95503	-2.99162	0.201759	0.331072	0.297895	0.169274	0.452787
14890	-3887.82	-3624.24	-263.585	0.411068	0.375126	0.000846275	0.324548	0.0505785	0.103962	0.182659	0.138641	0.0682525	0.409971	0.0965139	0.018343	0.189974	0.742985	3.0487	-3.07249	0.201817	0.331167	0.29798	0.169035	0.324548
14900	-3887.45	-3624.44	-263.016	0.505302	0.800771	0.000972833	0.748542	0.0522296	0.104025	0.155512	0.0868537	0.0631566	0.497603	0.0928499	0.0343747	0.255363	0.824089	2.88617	-3.01196	0.199408	0.338571	0.304754	0.157268	0.748542
14910	-3875.65	-3618.75	-256.894	0.488957	0.393882	0.00107336	0.348284	0.0455979	0.109883	0.171137	0.0889722	0.0655732	0.443701	0.120734	0.0313596	0.244645	0.812064	2.91193	-2.96926	0.197317	0.332573	0.297362	0.172748	0.348284
14920	-3889.18	-3632.35	-256.827	0.498479	0.382539	0.000970576	0.324143	0.0583961	0.0957546	0.17585	0.149351	0.0673436	0.423996	0.0877052	0.0331063	0.250922	0.819159	2.89681	-3.01297	0.192452	0.345405	0.299786	0.162356	0.324143
14930	-3885.68	-3622.91	-262.774	0.464319	0.791314	0.00100806	0.755646	0.0356682	0.0855666	0.169613	0.13346	0.0601784	0.472808	0.0783737	0.0269808	0.227985	0.792463	2.95257	-2.99651	0.205678	0.319388	0.31837	0.156564	0.755646
14940	-3873.87	-3614.22	-259.649	0.489989	0.394416	0.000971153	0.369982	0.0244334	0.0964131	0.191114	0.112665	0.0592207	0.452279	0.0883084	0.0315476	0.24533	0.812845	2.91028	-3.01271	0.201759	0.328275	0.310419	0.159548	0.369982
14950	-3873.32	-3612.35	-260.962	0.422435	0.381335	0.00094336	0.333783	0.0475516	0.101654	0.174257	0.113696	0.0490987	0.468806	0.0924874	0.0200796	0.198307	0.754459	3.02715	-3.02532	0.18919	0.362986	0.298216	0.149608	0.333783
14960	-3884	-3620.71	-263.287	0.403751	0.286835	0.000944102	0.251012	0.0358235	0.110677	0.196037	0.117052	0.043361	0.451194	0.0816793	0.0172593	0.184553	0.735308	3.06288	-3.02498	0.184943	0.34233	0.328813	0.143914	0.251012
14970	-3885.69	-3625.86	-259.831	0.471857	0.622385	0.000949707	0.587905	0.0344802	0.0684789	0.186424	0.104652	0.0412346	0.521537	0.0776738	0.0282978	0.233147	0.798659	2.9399	-3.02241	0.199711	0.302715	0.354651	0.142923	0.587905
14980	-3885.89	-3616.36	-269.529	0.371386	0.197934	0.000900786	0.12429	0.0736436	0.109993	0.158301	0.125222	0.0350143	0.47162	0.099849	0.0128121	0.160081	0.698363	3.12874	-3.04538	0.185383	0.342976	0.334655	0.136986	0.12429
14990	-3886.19	-3622.08	-264.111	0.443851	0.638474	0.000957631	0.596364	0.0421099	0.0912947	0.137331	0.133036	0.0420299	0.493007	0.1033	0.0235153	0.21369	0.774686	2.98811	-3.0188	0.208304	0.314164	0.333912	0.14362	0.596364
15000	-3878.23	-3617.78	-260.445	0.477239	0.565621	0.000889053	0.535169	0.0304521	0.0756488	0.168426	0.143946	0.0375737	0.493651	0.0807541	0.0292507	0.236797	0.802974	2.93098	-3.05107	0.187889	0.338217	0.339971	0.133922	0.535169
15010	-3878.34	-3618.36	-259.979	0.457092	0.504136	0.000972779	0.473613	0.0305232	0.0939921	0.193721	0.117228	0.0432166	0.475887	0.0759557	0.0257382	0.222984	0.78635	2.96493	-3.01199	0.1926	0.341567	0.306358	0.159475	0.473613
15020	-3879.52	-3619.81	-259.708	0.445547	0.540912	0.0011039	0.512512	0.0284008	0.0890725	0.183349	0.111092	0.0665713	0.477934	0.0719802	0.0237959	0.21489	0.776214	2.9851	-2.95707	0.205227	0.338254	0.294988	0.161531	0.512512
15030	-3874.33	-3615.3	-259.037	0.511951	0.28042	0.000949313	0.215897	0.0645231	0.0962932	0.193214	0.0809533	0.0701528	0.483534	0.0758527	0.0356236	0.259646	0.828773	2.87596	-3.02259	0.203334	0.333993	0.292268	0.170404	0.215897
15040	-3884.04	-3621.91	-262.126	0.500692	0.334156	0.000905811	0.273014	0.0611418	0.115673	0.189608	0.0794425	0.0688436	0.47451	0.0719224	0.0335161	0.252368	0.820772	2.89334	-3.04296	0.194327	0.330478	0.306584	0.168611	0.273014
15050	-3885.54	-3628.04	-257.505	0.575301	0.586272	0.000932276	0.544774	0.0414977	0.137359	0.161167	0.0860235	0.0585173	0.458139	0.0987941	0.0480571	0.298261	0.868175	2.78551	-3.03046	0.201641	0.31346	0.318125	0.166773	0.544774
