Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	TL
14780	-3875.46	-3862.41	-13.0561	0.00357549	0.0377261	0.0411398	0.0165857	0.000186049	0.0105449	0.0170419	0.00621246	0.00333933	0.00501972	0.00215794	0.00864057	0.00520507	0.00218466	0.0134152	0.0248451	0.0833385	0.0225144	0.00783155	0.0107883	0.00971681	0.00318895	0.00182538	0.000468106	0.00529019	0.00161922	0.0202027	0.00489308	0.0143658	0.0229219	0.00891629	0.00424739	0.00916749	0.0246066	0.0100716	0.0029028	0.00546051	0.0154747	0.00645807	0.0697781	0.00120453	0.0288015	0.00113028	0.00263369	0.00578537	0.00180835	0.0229023	0.00330767	0.000916036	7.33391e-05	0.00712505	0.028114	0.00433176	0.00892511	0.0028093	0.010183	0.0150873	0.00586439	0.00316605	0.0020317	0.00167146	0.0230458	0.00207648	0.0132684	0.0249241	0.00227428	0.00991058	0.010349	0.0262856	0.833875
14790	-3873.32	-3860.16	-13.155	0.0132612	0.0441247	0.0395255	0.0157513	0.000553753	0.00541888	0.020142	0.0199478	0.014028	0.00294307	0.00203716	0.00181143	0.00181217	0.00218466	0.0132402	0.0123459	0.0638395	0.0211831	0.00276566	0.0155987	0.01294	0.00190296	0.010737	0.00154486	0.00364479	0.0196546	0.0275995	0.00655293	0.00652903	0.0264542	0.00475551	0.00424739	0.0187894	0.0206254	0.0019557	0.000598596	0.00309456	0.0100279	0.00645807	0.0373817	0.000524387	0.0337804	0.000636817	0.00450298	0.00167146	0.00209884	0.00900181	0.00395633	0.00227039	0.000678839	0.0133014	0.00892536	0.0120163	0.025038	0.000916422	0.000650235	0.00959757	0.00586439	0.0047383	0.0107969	0.0130756	0.0315769	0.00207648	0.0226388	0.0170542	0.00818502	0.0145298	0.0288605	0.0167966	0.84377
14800	-3878.07	-3864.54	-13.5282	0.0074692	0.0200858	0.0299812	0.00759301	0.00762577	0.00541888	0.020142	0.0169568	0.00712382	0.00523392	0.00838254	0.00303228	0.00744668	0.0050034	0.0114158	0.0259976	0.0557609	0.024728	0.0129942	0.0164025	0.010998	0.0018997	0.00918447	0.00287421	0.006278	0.0100784	0.0316254	0.00339779	0.00455624	0.0253786	0.00619307	0.00505803	0.00756552	0.0167082	0.00136558	0.00362341	0.00811665	0.0257025	0.00486061	0.0739736	0.00208471	0.0589346	0.000938244	0.00357983	0.00177453	0.00314931	0.0197945	0.0092365	0.00227039	0.00116061	0.0133014	0.0183954	0.0157163	0.0242223	0.00233292	0.00284897	0.00770977	0.00683502	0.0047383	0.00450573	0.000639311	0.0318297	0.000148189	0.0211564	0.0164002	0.00640418	0.00658521	0.0203703	0.0157917	0.881087
14810	-3854.22	-3841.24	-12.9856	0.00480011	0.0255069	0.0353974	0.0178269	0.000450731	0.00619605	0.016592	0.014966	0.00175964	0.00523392	0.00838254	0.00931848	0.00408699	0.00387183	0.0114158	0.0190038	0.0672709	0.0227945	0.00576796	0.0112582	0.0126403	0.0018997	0.00552271	1.12974e-05	0.00789871	0.00466583	0.0290748	0.00372391	0.00115866	0.0179297	0.00901157	0.00505803	0.0103125	0.0214334	0.00284866	0.00066782	0.00578201	0.0235023	0.00154381	0.0449536	0.00139091	0.0421183	0.000938244	0.00357983	0.00637836	0.00192645	0.0257674	0.00696094	0.000198977	0.00250705	0.00376376	0.0304558	0.00510193	0.0204553	0.00746504	0.00293865	0.0143743	0.0108232	0.00172454	0.00450573	0.00268158	0.0293253	0.00611303	0.0160105	0.0176478	0.00524749	0.0196809	0.0164148	0.0187937	0.82683
14820	-3853.07	-3840.01	-13.0524	0.00688538	0.0178786	0.0528452	0.00995945	0.000200065	0.00619605	0.00524359	0.0151825	0.00570609	0.00523392	0.00600743	0.00685571	0.00408699	0.00567222	0.00683327	0.016467	0.0797904	0.028356	0.00669535	0.0205785	0.014238	0.00746877	0.00552271	1.12974e-05	0.00863281	0.0136262	0.0289877	0.00958226	0.00356999	0.00801224	0.00756431	0.00505803	0.0158583	0.0148388	0.00698963	0.0058465	0.00291555	0.012151	0.00154381	0.0569116	0.00365705	0.0399926	0.00288097	0.00531516	0.00114433	0.00145328	0.0195124	0.00592362	0.000968875	0.00225228	0.000337957	0.0347177	0.00190787	0.0173608	0.00478517	0.00265187	0.00775571	0.00260859	0.00172454	0.00531427	0.00387553	0.0292565	0.00123705	0.0123656	0.0200547	0.00415972	0.0111304	0.0237507	0.0294103	0.833509
14830	-3868.91	-3855.92	-12.9947	0.00631102	0.0215175	0.0452212	0.012125	0.000288708	0.00616411	0.00976323	0.0144414	0.0047262	0.000896928	0.00600743	0.00340804	0.00214082	0.00788554	0.0156305	0.0283712	0.0605153	0.0228964	0.0114793	0.0155671	0.0130348	0.00719163	0.0131555	0.00152639	0.00315075	0.00310626	0.038168	0.00696813	0.00469718	0.0240965	0.0111229	0.00505803	0.00911533	0.0118966	0.00896925	0.0058465	0.0017751	0.0195986	0.00298634	0.0524823	0.000681516	0.0349394	0.0012021	0.00860837	0.00192555	0.00145328	0.0259847	0.00609268	0.000432259	0.000553116	0.0124594	0.0222909	0.00656422	0.0096793	0.00478517	0.00900997	0.00794779	0.0194544	0.00222902	0.00554698	0.00130685	0.0268573	0.00123705	0.00684216	0.0200547	0.00363512	0.013238	0.00984749	0.0235768	0.827739
14840	-3869.84	-3856.95	-12.8955	0.00631102	0.0176363	0.0329055	0.012125	0.00263593	0.005835	0.00646523	0.013649	0.00731646	0.000896928	0.00783626	0.0048754	0.00214082	0.00788554	0.0066163	0.0189925	0.0689024	0.0305878	0.00419299	0.007795	0.0168916	0.0144003	0.0131555	0.000360261	0.00267411	0.0063452	0.0235581	0.00770343	0.0132618	0.0240965	0.0115127	0.00561016	0.0282713	0.00806024	0.00332236	0.00329685	0.000644846	0.0078091	0.000556477	0.056074	0.0010875	0.0316162	0.0012021	0.00983893	0.00161181	0.0051153	0.0111588	0.0128095	0.00025013	0.00078622	0.0139786	0.0218299	0.00930528	0.0164483	0.00342666	0.0126922	0.00794779	0.00360229	0.00191387	0.00499538	0.000433648	0.0224996	0.000576694	0.0286138	0.0157095	0.00611848	0.0141028	0.0172262	0.0277119	0.817816
14850	-3867.7	-3854.77	-12.9294	0.0124591	0.0360699	0.0406481	0.0114094	0.00263593	0.0107147	0.00798881	0.0235853	0.00729118	0.00545582	0.00642862	0.00275733	0.000527509	0.00703008	0.0117479	0.00831452	0.0535104	0.0223146	0.00954192	0.0105251	0.022989	0.00443823	0.00951386	0.00066658	0.0025863	0.00520152	0.0264099	0.0044301	0.00287222	0.0140154	0.00498992	0.00860671	0.0144235	0.0242559	0.00280356	0.00329685	0.000382411	0.0144004	0.00551506	0.067825	0.00187181	0.0317657	0.00170809	0.00262181	0.00526931	0.00389898	0.0153372	0.00194185	0.00025013	0.000331462	0.00539392	0.0226191	0.0156327	0.0267152	0.00342666	0.0126922	0.0116327	0.00360229	0.00805624	0.00191628	0.000944983	0.0229543	0.000381426	0.0264971	0.00717683	0.00607071	0.0139971	0.0173336	0.0185897	0.821208
14860	-3873.61	-3860.08	-13.5234	0.0131375	0.0256165	0.0418678	0.0141225	0.00173018	0.00831906	0.0264185	0.0281473	0.0203504	0.00270823	0.00642862	0.00317532	0.00144589	0.00245172	0.00714725	0.0132244	0.0656159	0.0252038	0.00444666	0.0293803	0.0116179	0.00325753	0.0063865	0.000331803	0.00380313	0.00842526	0.0236271	0.00948108	0.00287222	0.014904	0.0111935	0.00724248	0.018935	0.020466	0.00280356	0.00103576	3.73283e-05	0.00868308	0.000400979	0.0567896	0.00120394	0.0237345	0.00176915	0.0126152	0.00533687	0.00389898	0.0196751	0.00505878	0.00135144	0.00387828	0.00763444	0.0257773	0.00541026	0.00891189	0.00410846	0.00975493	0.0112753	0.00224194	0.00993867	0.00196102	0.00197701	0.0263399	0.000215495	0.0151764	0.0142656	0.0113608	0.0292288	0.0407261	0.0225509	0.880609
14870	-3865.68	-3852.56	-13.1148	0.00299375	0.0246753	0.0527814	0.0105592	0.000830919	0.00342004	0.00586898	0.0151031	0.0118185	0.00387411	0.00596631	0.00301023	0.0017485	0.00337614	0.00492475	0.01219	0.0813557	0.0348463	0.00444666	0.0165144	0.0133931	0.00582163	0.00577107	0.000331803	0.00348219	0.0184591	0.0299575	0.00836367	0.00593385	0.0118682	0.00744348	0.00962682	0.0126526	0.0208206	0.00128214	0.00350574	0.00321484	0.0128065	0.000434304	0.0456669	0.00386308	0.0403548	0.00176915	0.00067694	0.00401911	0.00262621	0.0162219	0.00253096	0.00174893	0.00405187	0.00763444	0.0301479	0.00526107	0.0129969	0.00410846	0.00604545	0.0133972	0.00167897	0.00429265	0.0121212	0.0060842	0.0226404	0.00504276	0.0136704	0.0239655	0.00558725	0.012209	0.0230604	0.0307977	0.839745
14880	-3869.26	-3855.94	-13.3258	0.0042914	0.0213902	0.0431642	0.0179953	9.4212e-05	0.0112681	0.0128894	0.0250897	0.00370152	0.00387411	0.00596631	0.00645881	0.000640636	0.00193423	0.00624536	0.0181432	0.0624041	0.0143231	0.00444666	0.0202566	0.0226986	0.00487532	0.00577107	1.17528e-06	0.00813995	0.012445	0.0242137	0.00533193	0.00525007	0.0106892	0.00906352	0.00321283	0.00815585	0.0192103	0.00786795	0.00350574	0.000181411	0.0166272	6.49098e-05	0.0615289	0.000788691	0.0449755	0.00284775	0.000662577	0.00892637	0.010714	0.0246891	0.00438008	0.00174893	0.000897806	0.00763444	0.0104087	0.00668074	0.0230205	0.000454028	0.00329601	0.0137574	0.00278335	0.00429265	0.00270599	0.00178506	0.0537604	0.00504276	0.0132778	0.0298462	0.00134951	0.0214541	0.0230604	0.0221953	0.860848
14890	-3867.47	-3855.13	-12.3374	0.0128634	0.0247795	0.0309318	0.0224794	0.00308763	0.00319764	0.00886383	0.0167097	0.00578768	0.00235326	0.00251713	0.0023216	0.00231853	0.00649051	0.00609006	0.00915816	0.0754298	0.0201561	0.00725016	0.0122666	0.0107309	0.00270387	0.00955069	0.00554883	0.00745462	0.0118724	0.0273588	0.00486916	0.00525007	0.00900713	0.012694	0.00683881	0.0152596	0.0169803	0.0127172	0.00111088	0.00707519	0.0191833	0.000926947	0.0561729	0.00249415	0.0315004	0.00284775	0.00537764	0.00997528	0.000208028	0.0101267	0.0034331	0.000154835	0.00101557	0.00763444	0.0319806	0.00419326	0.0135784	0.000909279	0.00451439	0.00911149	0.00278335	0.00429265	0.00181625	0.00178506	0.014555	0.00504276	0.0127597	0.00707155	0.00190565	0.00773696	0.0137463	0.031101	0.76201
14900	-3861.6	-3848.94	-12.6514	0.00778362	0.0220582	0.0541368	0.00431392	0.00210345	0.00365117	0.00850506	0.0145135	0.00746543	0.00153722	0.00569408	0.00966134	0.000320704	0.000760331	0.00963328	0.0164587	0.0481249	0.0145999	0.00997031	0.0143316	0.0127235	0.00650284	0.00778843	0.00116779	0.00847497	0.0153021	0.0273588	0.00341965	0.00525007	0.0120355	0.00722246	0.00279528	0.00794219	0.01462	0.000844709	0.00111088	0.00417454	0.0106637	0.00114786	0.0514865	0.000536546	0.056903	0.00174602	0.00952495	0.00053626	0.00535295	0.018687	0.00526969	0.00271045	0.00477587	0.00763444	0.0220626	0.00805238	0.0135784	0.000361458	0.00451439	0.00826526	0.00315806	0.00429265	0.00460591	0.00606395	0.0473776	0.00124018	0.0239919	0.0191467	0.00566138	0.0150145	0.0137463	0.0209346	0.793401
14910	-3876.26	-3863.65	-12.6133	0.00926954	0.021201	0.0571408	0.0127661	0.00204766	0.00525247	0.00850506	0.0236215	0.00554537	0.0056983	0.00166649	0.0137061	0.00275942	0.002014	0.00963328	0.0104972	0.0497828	0.0152411	0.00802253	0.0151985	0.0127235	0.000371516	0.00428054	0.00351399	0.00380057	0.0129698	0.0151321	0.0113335	0.0101824	0.0174671	0.00681274	0.014227	0.00477095	0.01462	0.00326602	0.00191724	0.0023006	0.0223739	0.00236616	0.0370081	0.0042899	0.0269028	0.00380019	0.00235496	0.00053626	0.00311903	0.00958642	0.00526969	0.00271045	0.0015515	0.00608948	0.0220626	0.0246336	0.0279523	0.00223991	0.00615452	0.0142718	0.00664214	0.00321613	0.00849043	0.00482558	0.0227472	0.00565943	0.0190669	0.0138851	0.00168872	0.0143298	0.0115109	0.0329961	0.789591
14920	-3866.18	-3853.33	-12.8482	0.011287	0.0293327	0.0315617	0.0126183	0.00201152	0.0072888	0.0149263	0.00894141	0.00247521	0.000652318	0.00603889	0.00897708	0.00137531	0.0026376	0.00963328	0.011038	0.0553376	0.0233271	0.00848727	0.0133252	0.0159629	0.00890061	0.00721739	0.00351399	0.00109939	0.0101038	0.0264293	0.00796768	0.00751936	0.0234641	0.0103238	0.014227	0.014319	0.0179481	0.00213833	0.00258541	0.00286359	0.00825046	0.00236616	0.0550807	0.00481966	0.0267379	0.00114482	0.013639	0.00521031	0.00542152	0.0241637	0.00799547	0.00119725	0.000415568	0.00314416	0.0220626	0.00917245	0.0125849	0.00151754	0.00615452	0.0181639	0.0107435	0.00113824	0.00445933	0.0038657	0.0319898	0.00465739	0.0112817	0.0185594	0.00507513	0.00850016	0.021488	0.024228	0.813085
14930	-3858.76	-3845.26	-13.4999	0.016032	0.026745	0.044333	0.00870543	0.00201152	0.00930039	0.0189583	0.0154404	0.00769766	0.00516306	0.00640688	0.00675655	0.000455051	0.00211012	0.00526701	0.0137286	0.0700332	0.0270067	0.00256519	0.0163286	0.0147892	0.00319224	0.00964759	0.00351399	0.0059835	0.00552187	0.0307169	0.00438666	0.00428474	0.0154422	0.0108252	0.00623665	0.0199473	0.0179481	0.00543838	0.0010568	0.00223417	0.0170402	0.00227204	0.0575104	0.00454446	0.0477584	0.0031806	0.00463104	0.00636994	0.00305751	0.0170219	0.00920194	0.000523843	0.00018421	0.00425695	0.0325739	0.00917245	0.0166477	0.00162488	0.00615452	0.0128668	0.00304098	0.00892324	0.00494655	0.0038657	0.0282541	0.00505287	0.0315288	0.00961729	0.009372	0.00850016	0.0199394	0.0224054	0.87825
14940	-3850.4	-3838.1	-12.3052	0.00640104	0.028927	0.0489387	0.0186642	0.00201152	0.00533663	0.0158792	0.0139195	0.0100647	0.000791896	0.00854159	0.00660481	0.00576568	0.000805425	0.00763011	0.0113638	0.0604239	0.0157585	0.00824031	0.0240269	0.0120902	0.00508621	0.00681529	0.000354395	0.0059835	0.00840758	0.021771	0.00391923	0.00180158	0.00947575	0.0108252	0.00242184	0.0162456	0.0211921	0.00543838	0.00140163	0.00136074	0.0148287	0.00326916	0.0403377	0.00193729	0.0401553	0.0031806	0.00117839	0.00374574	0.000692684	0.0116993	0.00300834	0.000523843	0.000163964	0.00425695	0.0213888	0.00988317	0.0166477	0.00162488	0.00132885	0.021184	0.00180923	0.00328156	0.00293207	0.00288594	0.0229243	0.00781321	0.00923236	0.0168378	0.00661359	0.00837718	0.0189063	0.0214512	0.758786
14950	-3866.48	-3853.09	-13.393	0.0107755	0.0208778	0.0420951	0.0109579	0.000543536	0.00916199	0.00569473	0.019645	0.0070013	0.00477206	0.0065428	0.0017109	0.00186595	0.00246683	0.00572527	0.0154336	0.0536025	0.0417145	0.0117321	0.0138041	0.0178031	0.00455182	0.00596688	0.000559218	0.00744113	0.012596	0.0240433	0.00391923	0.00546507	0.0185929	0.0105137	0.00281691	0.0163837	0.0223223	0.00543838	0.00192567	0.0046874	0.0218885	0.000937641	0.0692813	0.00382236	0.0284411	0.0031806	0.00330966	0.0124797	0.00692553	0.0180317	0.00622127	0.000188157	0.00119098	0.00854665	0.0204518	0.0130873	0.0333661	0.00162488	0.00611379	0.0137781	0.00386678	0.00725459	0.00183386	0.0097466	0.0356955	0.00427963	0.0236775	0.00846927	0.00440944	0.0227448	0.012422	0.00914943	0.867567
14960	-3858.57	-3845.44	-13.1362	0.00840531	0.0280447	0.0401593	0.0100158	0.00557724	0.00341345	0.00657824	0.019645	0.00521823	0.00120725	0.00390035	0.00943247	0.00327869	0.00903199	0.00382401	0.014831	0.0747324	0.0218985	0.0067019	0.0139081	0.0139938	0.00898324	0.00378284	0.00119186	0.00808559	0.00592123	0.0238634	0.00739136	0.00412239	0.0182191	0.0147547	0.0116362	0.0211212	0.0188765	0.00390452	0.00201547	0.00123258	0.00961304	0.000215513	0.0649971	0.00382236	0.0391855	0.000385337	0.00372405	0.00511249	0.00779697	0.0204699	0.00760227	0.00323518	0.00283915	0.00313861	0.0204518	0.0130873	0.0108993	0.00162488	0.00476823	0.0181793	0.00935698	0.000395452	0.00183386	0.00152464	0.0356955	0.00189542	0.0172273	0.00531964	0.00676164	0.00853328	0.031905	0.0213853	0.841882
14970	-3853.68	-3840.07	-13.6167	0.00840531	0.0322365	0.0459197	0.0121519	0.000267456	0.00341345	0.016707	0.0103296	0.00212265	0.00120725	0.00390035	0.00449333	0.00294055	0.00957729	0.00862986	0.0137925	0.0822146	0.0237515	0.00479059	0.0166281	0.0168532	0.00898324	0.013629	0.000624015	0.00435202	0.00949194	0.0166821	0.00794534	0.00412239	0.0150542	0.0072234	0.00954713	0.010574	0.0183251	0.00327067	0.00281266	0.00123258	0.015656	5.81858e-05	0.0796272	0.000847599	0.0372079	0.00128464	0.00372405	0.0120587	0.00344474	0.0205225	0.0067597	0.00201408	0.00108214	0.00313861	0.0278736	0.00961449	0.0158787	0.00162488	0.00310702	0.0114694	0.00328817	0.00417393	0.00176414	0.00520361	0.0411458	0.00149568	0.021804	0.0283966	0.00502314	0.011425	0.031905	0.0231178	0.889939
14980	-3864.75	-3851.51	-13.2336	0.00574998	0.0150213	0.0381458	0.0213235	0.00183285	0.00421724	0.0125554	0.0103296	0.0131157	0.00283968	0.00235214	0.0111705	0.00482763	0.00705112	0.00478817	0.0256295	0.0606964	0.0227007	0.00920443	0.0138955	0.0221529	0.00898324	0.00894278	0.00118754	0.0109931	0.00933967	0.0227245	0.00836413	0.00298904	0.0109827	0.00869559	0.00954713	0.00501082	0.0308055	0.00285758	0.00214436	0.00579541	0.0176137	0.000444706	0.0618771	0.00426483	0.0463876	0.00406706	0.00736371	0.00534118	0.00344474	0.0118797	0.00501576	0.00186004	0.00341655	0.00965505	0.0369342	0.00598374	0.0210058	0.000759993	0.00820129	0.0108127	0.00328817	0.00243689	0.00281751	0.00179315	0.0254673	0.00149568	0.00727513	0.0140611	0.00502314	0.0126889	0.0138608	0.0361268	0.851627
14990	-3857.46	-3844.5	-12.961	0.0120148	0.0285421	0.0424026	0.0156085	0.00183285	0.00559215	0.00894587	0.0176362	0.00392428	0.000612772	0.00180476	0.00840467	0.00347906	0.00603182	0.0120366	0.0131125	0.0985625	0.0316131	0.00727623	0.0205694	0.017731	0.00440484	0.00721016	0.00118754	0.0109931	0.00439697	0.0218688	0.00836413	0.00192709	0.0115089	0.00869559	0.00617498	0.0135973	0.0174641	0.00797904	0.000732779	0.00262207	0.0094831	0.000444706	0.0435792	0.00426483	0.0228343	0.00151539	0.00539355	0.00534118	0.00102927	0.021375	0.00501576	0.00305738	0.000865119	0.00040089	0.0156532	0.0116318	0.0175735	0.00194809	0.00820129	0.0146128	0.00687586	0.00243689	0.00289665	0.00234702	0.0218924	0.00454879	0.026553	0.00858668	0.00388901	0.0163254	0.024705	0.0222262	0.824364
15000	-3875.69	-3861.3	-14.388	0.00707447	0.0387913	0.0590124	0.0226303	0.00148864	0.00309739	0.0118219	0.0236994	0.0112903	0.0113978	0.00180476	0.0081024	0.00393071	0.00294704	0.00886064	0.0253515	0.0777483	0.0308138	0.0108274	0.0202447	0.0137631	0.00996798	0.0133156	0.00118754	0.00290183	0.00582549	0.0323828	0.00947174	0.00410593	0.014492	0.0121228	0.00308233	0.0135973	0.0183675	0.00797904	0.00373528	0.00290474	0.00911294	0.00397259	0.0611025	0.00426483	0.0492321	0.00151539	0.00692882	0.00495236	0.00523114	0.0226892	0.00347186	0.00441742	0.000865119	0.000523733	0.0405841	0.0172045	0.0164153	0.000765459	0.00542237	0.0201068	0.00687586	0.0024022	0.00107446	0.00242199	0.0164633	0.00131565	0.0189869	0.0187275	0.00791674	0.0163254	0.0317471	0.0138877	0.967061
15010	-3867.69	-3854.94	-12.7567	0.00511398	0.0224142	0.0407131	0.00944645	0.0033089	0.00559498	0.0169647	0.0189875	0.00361495	0.0113978	0.0112077	0.0119327	0.00227963	0.00688194	0.00630949	0.0103548	0.0490103	0.0176388	0.00206945	0.0146582	0.0107652	0.00255014	0.0116857	0.00464691	0.0128387	0.011792	0.0299325	0.00357435	0.00429903	0.0130118	0.0115549	0.00358249	0.0135973	0.0181989	0.00797904	0.00336574	0.00290474	0.0254678	0.000232814	0.0560127	0.00379225	0.0363902	0.000504938	0.00407923	0.00495236	0.00384038	0.0226892	0.00575956	0.00101495	0.00196017	0.000770347	0.0156002	0.00674439	0.0186697	0.0054296	0.00141876	0.0215556	0.00713455	0.00500968	0.00469183	0.00312947	0.0195744	0.00335279	0.0157984	0.00601084	0.00318748	0.0189502	0.0181613	0.025875	0.80394
15020	-3856.23	-3842.56	-13.6678	0.0081716	0.0253705	0.0418618	0.0165918	0.00218382	0.0094842	0.014371	0.0105733	0.0111566	0.00405405	0.00265788	0.00975058	0.00255374	0.00179033	0.00361797	0.0204735	0.0670449	0.0312864	0.00802802	0.0274611	0.0144853	0.00421935	0.00705594	0.00135228	0.00366448	0.0117663	0.0325336	0.00668843	0.00139303	0.0172278	0.00665406	0.00621095	0.0135973	0.0200926	0.00264147	0.00525766	0.00875436	0.0155806	0.000232814	0.0623886	0.00112952	0.0539291	0.000887642	0.00153241	0.00260686	0.00862857	0.0222815	0.00602005	0.000400322	0.000714831	0.00461852	0.044396	0.00509646	0.0132716	0.000291271	0.0033747	0.0115971	0.0137464	0.00128788	0.00320151	0.00729444	0.0162108	0.00170862	0.0248205	0.0159909	0.00405075	0.00887462	0.0245426	0.0322636	0.895049
15030	-3864.33	-3851.24	-13.0934	0.00506804	0.0281251	0.0343087	0.0144673	0.0025004	0.00553128	0.0110924	0.0270248	0.00315802	0.000385699	0.00747908	0.00738843	0.00111609	0.00133027	0.00874133	0.0117858	0.0396981	0.0227259	0.00872798	0.0179849	0.0138912	0.00260818	0.0054593	0.00218148	0.00366448	0.00651913	0.0268755	0.00333802	0.00237496	0.0266062	0.00399063	0.00774804	0.0173393	0.0169391	0.00499774	0.00138198	0.00113623	0.0155806	0.00122425	0.0807762	0.0101226	0.0401275	0.000887642	0.00153241	0.00646741	0.00499421	0.0258863	0.00453513	0.00229619	0.00368267	0.00461852	0.0407266	0.0106087	0.0114569	0.000920934	0.00184957	0.0150053	0.00347211	0.00128788	0.00421835	0.0047091	0.0202845	0.00233025	0.0134585	0.0159909	0.0080218	0.0230909	0.0192681	0.0324815	0.837605
15040	-3851.33	-3838.55	-12.7778	0.00488394	0.0281913	0.0482609	0.0175801	0.00117169	0.00553128	0.00618176	0.0224862	0.0126187	0.000846837	0.00533264	0.00372608	0.00268477	0.00128746	0.00874133	0.0179982	0.0619872	0.0194066	0.00539057	0.0175704	0.0109043	0.00260818	0.00771951	0.00218148	0.00378082	0.00923626	0.0331053	0.0101748	0.00322421	0.0144819	0.0145246	0.00598586	0.0173393	0.0161964	0.0053557	0.00589852	0.00329299	0.0155806	0.00122425	0.0607255	0.00175349	0.0401275	0.000947822	0.000795174	0.0006564	0.00263741	0.0182684	0.00980763	0.00229619	0.00044793	0.00153848	0.0161146	0.00388549	0.00902261	0.0008741	0.00191353	0.0147013	0.00834872	0.00703539	0.00554427	0.00228478	0.0224911	0.00213015	0.0192648	0.00984282	0.0080218	0.00620374	0.022978	0.0306921	0.806044
15050	-3854.84	-3841.92	-12.9284	0.00949144	0.0273692	0.0428193	0.0242561	0.000223858	0.00553128	0.00874045	0.0134914	0.00642882	0.00237051	0.0068211	0.00800275	0.00267508	0.00347987	0.00759302	0.0135393	0.0684698	0.0229729	0.00214044	0.0235373	0.0177063	0.0025303	0.00771951	0.00412896	0.00236064	0.00923626	0.0198903	0.00262925	0.00322421	0.0117217	0.0115376	0.00318616	0.0286282	0.021337	0.00596156	0.00409036	0.00753884	0.0128933	0.000413686	0.0539971	0.00363023	0.0329901	0.00120008	0.00623589	0.00358231	0.00778596	0.014322	0.0080713	0.000934769	0.000484811	0.0011735	0.0359288	0.00654108	0.00601072	0.00163507	0.00103174	0.0161753	0.00834872	0.00422847	0.00437302	0.00141491	0.0244363	0.00270148	0.0197864	0.0121138	0.0080218	0.0120701	0.0227422	0.0224537	0.82111
15060	-3860.4	-3847.32	-13.0852	0.00858486	0.0177597	0.0428193	0.00849981	0.000223858	0.00849607	0.00301375	0.0196782	0.00449355	0.00296058	0.00520446	0.00346233	0.000880222	0.000547303	0.00644478	0.0134855	0.0769015	0.0283707	0.0020577	0.018783	0.0182727	0.00662771	0.0143432	0.0035018	0.00891164	0.00923626	0.0382097	0.00456837	0.00528479	0.0190783	0.00642582	0.0112987	0.00701416	0.021337	0.00386029	0.00219202	0.00032044	0.00920957	0.000971582	0.0611042	0.00217025	0.0346821	0.00120008	0.00580152	0.00358231	0.0122014	0.0189781	0.00347452	0.00309517	0.00158365	0.0182866	0.0199844	0.0032709	0.00649192	0.00163507	0.00300453	0.0107996	0.00834872	0.00459071	0.00326896	0.00201094	0.0282404	0.00270148	0.0126623	0.0217411	0.0095968	0.0161025	0.0227422	0.0301009	0.836784
15070	-3856.41	-3844.06	-12.3528	0.00858486	0.0155717	0.0475528	0.00795279	0.00370524	0.00697783	0.00771879	0.0214196	0.00709391	0.00296058	0.00338651	0.00397611	0.00455784	0.00176096	0.00562176	0.0183873	0.0548429	0.0292081	0.00343027	0.0171453	0.00692615	0.00988785	0.0143432	0.00251705	0.00177228	0.0108081	0.0204178	0.0103248	0.00528479	0.014704	0.0108915	0.00154246	0.0164247	0.0235668	0.00149301	0.00571418	0.00488723	0.00885119	3.27809e-05	0.0576951	0.00217025	0.0271579	0.0013861	0.00851386	0.00688697	0.00675348	0.0155169	0.00347452	0.00102455	0.00155364	0.00478204	0.0202334	0.0123002	0.0107796	0.00225707	0.000951136	0.00888053	0.00222311	0.00435505	0.00499558	0.00248211	0.022412	0.0012737	0.0116236	0.0136915	0.0027712	0.0112396	0.0218197	0.0301009	0.76355
