Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
14200	-5746.09	-5330	-416.093	77.8578	0.342941	5.89537e-05	0.300453	0.0424885	0.212005	0.183931	0.0419893	0.150892	0.289162	0.122021	0.859845	0.959627	1.03304	1.14749	-4.22949	0.332323	0.146285	0.168688	0.352704	0.300453
14210	-5741.09	-5323.4	-417.684	71.1624	0.217726	5.75261e-05	0.186025	0.0317013	0.198739	0.204854	0.0388968	0.159401	0.267865	0.130245	0.853599	0.957603	1.03437	1.15443	-4.24013	0.325734	0.151156	0.180187	0.342923	0.186025
14220	-5749.51	-5332.63	-416.876	148.072	0.257855	5.42749e-05	0.21566	0.0421956	0.143248	0.221148	0.0391467	0.160425	0.302656	0.133377	0.897559	0.971424	1.02472	1.1063	-4.2654	0.318353	0.155979	0.180343	0.345324	0.21566
14230	-5752.33	-5334.59	-417.731	170.389	0.484408	5.67124e-05	0.459318	0.02509	0.2206	0.174156	0.0325499	0.158911	0.251654	0.162129	0.904371	0.973479	1.02317	1.09898	-4.24632	0.328184	0.1689	0.153686	0.34923	0.459318
14240	-5746.55	-5330.65	-415.896	162.501	0.20032	6.52757e-05	0.166526	0.0337939	0.136798	0.192647	0.0387727	0.19391	0.282298	0.155574	0.902122	0.972803	1.02368	1.10139	-4.18525	0.326781	0.162469	0.156155	0.354595	0.166526
14250	-5747.57	-5327.96	-419.604	542.971	0.290311	6.31495e-05	0.25745	0.032861	0.148781	0.182083	0.0608281	0.174429	0.272525	0.161353	0.945989	0.985546	1.0134	1.05506	-4.19963	0.336195	0.154556	0.160654	0.348595	0.25745
14260	-5754.07	-5331.96	-422.115	406.67	0.165046	6.29963e-05	0.123335	0.0417113	0.155631	0.201672	0.0452917	0.11685	0.301844	0.178712	0.93769	0.983205	1.01539	1.06372	-4.20068	0.33923	0.156629	0.171947	0.332194	0.123335
14270	-5763.41	-5338.65	-424.763	108.217	0.220039	6.21367e-05	0.155385	0.0646533	0.147896	0.184701	0.0430406	0.171095	0.271336	0.181932	0.880592	0.966206	1.02852	1.12469	-4.20665	0.312333	0.163004	0.178946	0.345716	0.155385
14280	-5755.33	-5339.71	-415.627	142.548	0.246469	6.73118e-05	0.197945	0.0485239	0.196657	0.233514	0.0305184	0.177936	0.224195	0.137178	0.895634	0.970839	1.02515	1.10837	-4.17191	0.3131	0.146721	0.184238	0.355941	0.197945
14290	-5755.55	-5341.75	-413.807	153.401	0.302095	7.06971e-05	0.261498	0.0405976	0.139925	0.248275	0.0392208	0.136618	0.269855	0.166106	0.899318	0.971957	1.02432	1.10441	-4.1506	0.320653	0.169203	0.161819	0.348325	0.261498
14300	-5744.74	-5332.43	-412.302	219.989	0.210321	7.51691e-05	0.174021	0.0362992	0.139739	0.214441	0.0391685	0.169574	0.269496	0.167582	0.915648	0.976831	1.02057	1.08695	-4.12396	0.32775	0.172948	0.1654	0.333902	0.174021
14310	-5741.9	-5326.65	-415.25	168.026	0.250995	6.77482e-05	0.217265	0.0337303	0.136982	0.216774	0.048819	0.115762	0.274263	0.207399	0.903713	0.973282	1.02332	1.09969	-4.1691	0.330875	0.144701	0.169358	0.355066	0.217265
14320	-5741.21	-5324.01	-417.197	571.115	0.215406	6.70602e-05	0.158689	0.0567175	0.136207	0.196688	0.0586287	0.13209	0.270162	0.206225	0.947323	0.985919	1.01308	1.05368	-4.17354	0.328702	0.167208	0.180479	0.32361	0.158689
14330	-5749.53	-5330.4	-419.133	288.294	0.295966	6.12427e-05	0.258634	0.0373322	0.123844	0.158871	0.0533071	0.212368	0.311595	0.140016	0.926161	0.9799	1.01812	1.07582	-4.21295	0.323086	0.155627	0.170591	0.350696	0.258634
14340	-5746.01	-5329.67	-416.341	113.871	0.244914	6.89535e-05	0.194342	0.0505717	0.143951	0.214229	0.0433478	0.184403	0.25338	0.160689	0.883523	0.967117	1.02787	1.12149	-4.16144	0.348474	0.158793	0.167597	0.325136	0.194342
14350	-5752.97	-5337.23	-415.744	112.814	0.232448	6.11267e-05	0.189523	0.0429251	0.150297	0.209993	0.0452586	0.165305	0.256874	0.172272	0.882992	0.966952	1.02798	1.12207	-4.21377	0.329028	0.164532	0.172259	0.33418	0.189523
14360	-5750.26	-5332.06	-418.192	72.355	0.27353	5.93235e-05	0.228187	0.0453428	0.148119	0.216695	0.049024	0.134231	0.282156	0.169776	0.854773	0.957985	1.03412	1.15312	-4.22677	0.327781	0.163908	0.163073	0.345238	0.228187
14370	-5744.71	-5326.37	-418.341	109.269	0.226294	5.888e-05	0.18204	0.0442538	0.177481	0.208357	0.0505551	0.129066	0.271299	0.163243	0.881155	0.966381	1.02839	1.12407	-4.23003	0.32936	0.164698	0.163858	0.342084	0.18204
14380	-5751.48	-5329.71	-421.769	134.644	0.217417	5.35389e-05	0.188409	0.0290079	0.172163	0.232073	0.0490405	0.125199	0.263172	0.158352	0.89268	0.969938	1.02582	1.11156	-4.27133	0.334235	0.144485	0.15553	0.36575	0.188409
14390	-5755.98	-5333.87	-422.105	89.7199	0.233293	5.37021e-05	0.197175	0.0361184	0.154529	0.206006	0.0417229	0.121407	0.341439	0.134895	0.869176	0.962613	1.03102	1.13719	-4.27001	0.312772	0.15412	0.190785	0.342323	0.197175
14400	-5761.42	-5331.88	-429.537	825.869	0.116775	5.70896e-05	0.0486997	0.0680752	0.17809	0.237415	0.0480842	0.129578	0.294248	0.112585	0.956122	0.988359	1.01095	1.04457	-4.24344	0.339733	0.151923	0.17209	0.336253	0.0486997
14410	-5756.26	-5332.17	-424.09	125.995	0.142185	5.21872e-05	0.105305	0.0368801	0.155041	0.184701	0.0400625	0.146586	0.346247	0.127362	0.889139	0.968852	1.02661	1.11539	-4.28244	0.332765	0.152947	0.170439	0.343849	0.105305
14420	-5761.17	-5337.82	-423.344	78.0426	0.186585	5.68978e-05	0.141084	0.0455005	0.173227	0.181897	0.0291696	0.17103	0.296076	0.148601	0.860006	0.959679	1.033	1.14731	-4.2449	0.329465	0.154211	0.165179	0.351145	0.141084
14430	-5758.53	-5337.76	-420.767	82.307	0.174452	5.693e-05	0.123569	0.0508824	0.176304	0.178269	0.0476664	0.174069	0.27245	0.151241	0.863576	0.960826	1.03223	1.14336	-4.24466	0.33313	0.155926	0.167016	0.343927	0.123569
14440	-5768.33	-5346.26	-422.072	118.869	0.223893	6.03754e-05	0.182117	0.041776	0.167902	0.206599	0.0582745	0.0938045	0.322342	0.151078	0.88594	0.967866	1.02733	1.11887	-4.21914	0.325915	0.159949	0.164749	0.349387	0.182117
14450	-5776.66	-5350.73	-425.929	547.944	0.204058	5.97903e-05	0.140698	0.0633593	0.151832	0.292466	0.0526968	0.0829129	0.296387	0.123706	0.946232	0.985614	1.01334	1.05481	-4.22337	0.32225	0.161592	0.171749	0.34441	0.140698
14460	-5755.79	-5334.77	-421.015	212.738	0.291469	6.54069e-05	0.252112	0.0393569	0.192383	0.205743	0.0570753	0.089802	0.321013	0.133984	0.914246	0.976418	1.0209	1.08844	-4.18438	0.324139	0.163451	0.172756	0.339654	0.252112
14470	-5755.32	-5336.85	-418.467	161.743	0.202227	6.51705e-05	0.151074	0.0511534	0.113958	0.22749	0.0406563	0.164094	0.298339	0.155462	0.901897	0.972735	1.02373	1.10164	-4.18595	0.329007	0.173659	0.16625	0.331084	0.151074
14480	-5752.5	-5332.56	-419.937	148.288	0.155439	5.9181e-05	0.0972582	0.0581807	0.108988	0.217903	0.0531933	0.199042	0.272192	0.148681	0.897632	0.971446	1.0247	1.10622	-4.22782	0.325436	0.169104	0.174651	0.330809	0.0972582
14490	-5744.64	-5321.02	-423.62	270.741	0.321457	5.68338e-05	0.280132	0.0413251	0.161844	0.204977	0.0500378	0.187234	0.256045	0.139861	0.92384	0.979227	1.01866	1.07827	-4.24539	0.332716	0.151984	0.165716	0.349584	0.280132
14500	-5740.84	-5320.84	-419.993	113.955	0.224024	5.74295e-05	0.17385	0.0501743	0.154883	0.19616	0.0478855	0.179181	0.288045	0.133845	0.883565	0.96713	1.02786	1.12145	-4.24087	0.336633	0.153774	0.167667	0.341925	0.17385
14510	-5742.9	-5323.69	-419.208	245.626	0.265073	5.91264e-05	0.227371	0.037702	0.162942	0.206367	0.063523	0.139993	0.286366	0.140809	0.9201	0.978137	1.01954	1.08223	-4.22822	0.345349	0.155925	0.160425	0.338302	0.227371
14520	-5751.25	-5331	-420.256	49.2549	0.206988	5.47538e-05	0.164132	0.0428554	0.160705	0.204536	0.0571207	0.125884	0.305258	0.146496	0.825142	0.948122	1.04029	1.18645	-4.26159	0.330997	0.152889	0.184399	0.331715	0.164132
14530	-5764.81	-5340.48	-424.33	526.484	0.276766	6.25616e-05	0.239289	0.0374767	0.134725	0.181992	0.052744	0.191993	0.265194	0.173352	0.945159	0.985313	1.0136	1.05593	-4.20369	0.320401	0.147995	0.178482	0.353123	0.239289
14540	-5752.32	-5331.58	-420.734	138.473	0.180884	6.09171e-05	0.125946	0.0549382	0.154548	0.216177	0.0507401	0.163955	0.28477	0.12981	0.894143	0.970385	1.02549	1.10998	-4.21526	0.337538	0.147398	0.177762	0.337303	0.125946
14550	-5760.76	-5339.46	-421.306	138.473	0.167265	5.74335e-05	0.10021	0.0670548	0.19298	0.197745	0.0494146	0.159672	0.277331	0.122858	0.894143	0.970385	1.02549	1.10998	-4.24084	0.336165	0.159021	0.153011	0.351803	0.10021
14560	-5760.5	-5337.36	-423.131	56.5139	0.357693	5.43173e-05	0.31729	0.0404035	0.164821	0.181104	0.05124	0.17681	0.287576	0.138448	0.836344	0.951906	1.03799	1.17376	-4.26506	0.33176	0.143998	0.177049	0.347193	0.31729
14570	-5760.46	-5339.74	-420.717	97.2556	0.203426	5.29282e-05	0.155261	0.0481647	0.110356	0.188067	0.0348222	0.254772	0.268212	0.143771	0.874212	0.964206	1.02992	1.13166	-4.27631	0.323481	0.143522	0.180005	0.352991	0.155261
14580	-5761.67	-5340.77	-420.899	289.498	0.195112	6.13265e-05	0.145618	0.0494935	0.193348	0.229088	0.0424176	0.0884522	0.271564	0.17513	0.926313	0.979944	1.01808	1.07566	-4.21235	0.324383	0.174304	0.169305	0.332008	0.145618
14590	-5760.77	-5338.58	-422.192	112.909	0.140593	5.62706e-05	0.0673165	0.0732761	0.165691	0.207594	0.047882	0.122196	0.27958	0.177056	0.88304	0.966967	1.02797	1.12202	-4.24972	0.325158	0.144319	0.17917	0.351353	0.0673165
14600	-5762.21	-5343.52	-418.691	112.909	0.163809	6.06719e-05	0.110375	0.0534335	0.163922	0.205377	0.0580489	0.120892	0.276595	0.175166	0.88304	0.966967	1.02797	1.12202	-4.21701	0.320078	0.154899	0.17916	0.345863	0.110375
14610	-5755.8	-5341.02	-414.785	122.657	0.155478	5.7958e-05	0.0979962	0.0574822	0.170311	0.187254	0.0594027	0.141622	0.297922	0.143488	0.887675	0.968402	1.02694	1.11698	-4.23689	0.32241	0.156356	0.180465	0.340769	0.0979962
14620	-5756.48	-5337.6	-418.878	91.1637	0.193935	6.45477e-05	0.124115	0.0698209	0.166354	0.209143	0.0568727	0.119059	0.28727	0.161301	0.870188	0.962934	1.0308	1.13608	-4.19012	0.334099	0.153659	0.177352	0.334891	0.124115
14630	-5743.37	-5326.83	-416.542	75.5749	0.191153	5.95256e-05	0.127403	0.0637506	0.139104	0.218678	0.0594654	0.14521	0.300366	0.137176	0.857807	0.958969	1.03347	1.14975	-4.2253	0.332599	0.157456	0.176556	0.333388	0.127403
14640	-5756.22	-5338.05	-418.169	343.217	0.221362	6.20725e-05	0.17539	0.045972	0.129438	0.200718	0.0553333	0.13512	0.341895	0.137496	0.932246	0.981653	1.01668	1.06942	-4.2071	0.337697	0.157439	0.17535	0.329514	0.17539
14650	-5757.89	-5334.21	-423.685	341.763	0.135098	6.28971e-05	0.0588644	0.0762338	0.144024	0.20232	0.0557749	0.125436	0.333853	0.138593	0.932104	0.981612	1.01672	1.06957	-4.20137	0.338241	0.15488	0.168346	0.338533	0.0588644
14660	-5756.22	-5335.02	-421.197	61.1412	0.217505	6.26273e-05	0.186713	0.0307917	0.160421	0.214573	0.0406042	0.125176	0.317779	0.141447	0.842444	0.953938	1.03672	1.16689	-4.20324	0.324833	0.151852	0.173805	0.34951	0.186713
14670	-5753.75	-5336.67	-417.081	82.1806	0.14536	5.8642e-05	0.0752161	0.0701442	0.171032	0.243255	0.0394446	0.123575	0.272071	0.150624	0.863474	0.960794	1.03226	1.14348	-4.23179	0.322453	0.15714	0.173458	0.346949	0.0752161
14680	-5752.01	-5336.95	-415.053	373.177	0.220818	6.437e-05	0.169751	0.0510671	0.177297	0.213776	0.0408894	0.129861	0.282036	0.156141	0.934988	0.982436	1.01603	1.06654	-4.19132	0.323956	0.155403	0.158422	0.36222	0.169751
14690	-5748.31	-5335.75	-412.554	104.401	0.485723	7.36356e-05	0.446614	0.0391091	0.120129	0.170388	0.0448418	0.27251	0.223502	0.168628	0.878483	0.965547	1.02898	1.12699	-4.13291	0.326626	0.159929	0.159727	0.353718	0.446614
14700	-5744.87	-5334.98	-409.891	106.018	0.316791	6.8381e-05	0.271382	0.0454087	0.123857	0.26616	0.0444941	0.123463	0.317392	0.124635	0.879391	0.965831	1.02878	1.126	-4.16506	0.314791	0.164285	0.162054	0.358871	0.271382
14710	-5750.63	-5337.44	-413.189	103.302	0.33067	5.99167e-05	0.278095	0.0525747	0.197241	0.265916	0.0401226	0.111332	0.280568	0.10482	0.877855	0.96535	1.02912	1.12767	-4.22245	0.330254	0.155704	0.170014	0.344027	0.278095
14720	-5742.56	-5328.02	-414.54	138.318	0.209357	6.59459e-05	0.148733	0.0606245	0.18393	0.247971	0.0374149	0.169273	0.212524	0.148888	0.894085	0.970367	1.0255	1.11005	-4.18081	0.3311	0.157825	0.182633	0.328442	0.148733
14730	-5742.9	-5335.64	-407.263	304.171	0.489839	7.22619e-05	0.444256	0.0455829	0.159559	0.181604	0.0324573	0.202986	0.294234	0.12916	0.928087	0.980457	1.01766	1.07379	-4.14109	0.34467	0.164769	0.157399	0.333162	0.444256
14740	-5735.45	-5328.44	-407.013	98.0539	0.34473	6.92801e-05	0.293967	0.0507633	0.162789	0.214903	0.0384087	0.143157	0.262205	0.178537	0.874712	0.964364	1.02981	1.13111	-4.15939	0.331867	0.151347	0.169115	0.347671	0.293967
14750	-5747.44	-5340.12	-407.327	82.4955	0.43095	6.19542e-05	0.396374	0.0345759	0.155123	0.212584	0.0473813	0.135883	0.241435	0.207594	0.863727	0.960875	1.0322	1.1432	-4.20793	0.330905	0.154733	0.1677	0.346662	0.396374
14760	-5747.09	-5332.92	-414.171	325.552	0.194192	7.12289e-05	0.162512	0.0316802	0.116067	0.224377	0.0354518	0.203467	0.273255	0.147383	0.930456	0.981139	1.01711	1.0713	-4.14734	0.349976	0.153101	0.161839	0.335084	0.162512
14770	-5742.5	-5333.87	-408.638	127.484	0.266856	6.33779e-05	0.211699	0.0551573	0.113064	0.220284	0.0348051	0.207059	0.280094	0.144694	0.889774	0.969047	1.02647	1.11471	-4.19806	0.339822	0.153947	0.166129	0.340102	0.211699
14780	-5740.43	-5328.75	-411.681	71.3141	0.239523	7.76458e-05	0.202649	0.0368741	0.17653	0.211612	0.0512046	0.188502	0.269068	0.103083	0.85375	0.957652	1.03434	1.15426	-4.10988	0.32623	0.156114	0.159484	0.358172	0.202649
14790	-5742.05	-5324.63	-417.421	124.805	0.142506	6.24031e-05	0.089928	0.0525778	0.175239	0.251096	0.0441081	0.162377	0.247657	0.119523	0.888624	0.968694	1.02673	1.11595	-4.20479	0.337886	0.157417	0.168038	0.336659	0.089928
14800	-5738	-5321.43	-416.567	204.51	0.548803	5.95022e-05	0.530209	0.0185947	0.207929	0.236888	0.0398235	0.0986581	0.291983	0.124717	0.912568	0.975921	1.02128	1.09023	-4.22547	0.322452	0.156401	0.173515	0.347632	0.530209
14810	-5736.01	-5324.92	-411.094	83.7998	0.361253	6.2651e-05	0.324065	0.0371889	0.159355	0.200872	0.0337687	0.205052	0.247589	0.153363	0.864762	0.961206	1.03198	1.14205	-4.20307	0.330145	0.164541	0.163837	0.341478	0.324065
14820	-5743.12	-5329.35	-413.771	79.4149	0.226329	6.23709e-05	0.187852	0.0384779	0.181504	0.204183	0.0655936	0.11942	0.276496	0.152803	0.861186	0.960059	1.03275	1.14601	-4.20502	0.341098	0.162197	0.166451	0.330254	0.187852
14830	-5744.35	-5333.32	-411.03	54.2458	0.363122	6.89627e-05	0.333785	0.0293375	0.194024	0.199472	0.0640802	0.18915	0.210651	0.142623	0.83308	0.95081	1.03867	1.17744	-4.16139	0.321671	0.161816	0.156568	0.359946	0.333785
14840	-5748.63	-5340.42	-408.208	122.98	0.249883	7.97844e-05	0.190608	0.0592743	0.147485	0.262872	0.0389979	0.0987931	0.340265	0.111588	0.887819	0.968446	1.02691	1.11683	-4.09808	0.330741	0.146006	0.181287	0.341967	0.190608
14850	-5739.16	-5327.11	-412.051	67.3309	0.367015	7.52456e-05	0.301432	0.0655831	0.183833	0.17934	0.0720015	0.149884	0.242088	0.172854	0.849622	0.956304	1.03522	1.15886	-4.12352	0.319454	0.156848	0.1751	0.348598	0.301432
14860	-5753.69	-5342.19	-411.507	53.8496	0.231806	7.91828e-05	0.190041	0.041765	0.190309	0.203176	0.0745379	0.140292	0.250616	0.141069	0.832489	0.950612	1.03879	1.17811	-4.10137	0.332241	0.148697	0.174515	0.344547	0.190041
14870	-5743.66	-5333.53	-410.132	116.688	0.250461	7.52441e-05	0.199415	0.051046	0.119571	0.229588	0.0539685	0.149333	0.290644	0.156896	0.884904	0.967546	1.02756	1.11999	-4.12353	0.338333	0.153019	0.17617	0.332478	0.199415
14880	-5752.67	-5336.96	-415.714	115.179	0.39023	6.65511e-05	0.347924	0.0423055	0.121342	0.228694	0.0512811	0.183395	0.276171	0.139117	0.88417	0.967318	1.02772	1.12079	-4.17684	0.3433	0.155266	0.178756	0.322679	0.347924
14890	-5741.68	-5327.09	-414.584	255.316	0.417943	6.99699e-05	0.383262	0.0346817	0.181753	0.198889	0.0422238	0.199767	0.254805	0.122562	0.921608	0.978577	1.01918	1.08063	-4.15509	0.31241	0.158655	0.182658	0.346277	0.383262
14900	-5739.95	-5324.97	-414.98	104.581	0.38747	6.40433e-05	0.343625	0.0438443	0.190627	0.166453	0.0442853	0.20952	0.267246	0.121869	0.878586	0.965579	1.02896	1.12688	-4.19353	0.316553	0.155617	0.173304	0.354527	0.343625
14910	-5749.68	-5330.78	-418.9	108.045	0.267171	7.0365e-05	0.198699	0.0684722	0.191328	0.207514	0.0454139	0.125163	0.274057	0.156525	0.8805	0.966177	1.02854	1.12479	-4.15264	0.356417	0.149042	0.161138	0.333403	0.198699
14920	-5740.65	-5326.72	-413.928	303.56	0.304075	6.60321e-05	0.26943	0.0346449	0.180403	0.195665	0.056594	0.191896	0.258408	0.117034	0.928016	0.980436	1.01768	1.07387	-4.18024	0.327938	0.148994	0.166205	0.356863	0.26943
14930	-5741.2	-5326.7	-414.505	198.56	0.227677	7.09325e-05	0.184706	0.0429706	0.16168	0.175357	0.0533653	0.17198	0.304959	0.132659	0.91129	0.975543	1.02158	1.09159	-4.14915	0.335078	0.152238	0.169823	0.342861	0.184706
14940	-5747.22	-5327.31	-419.913	230.548	0.27363	6.6111e-05	0.242344	0.031286	0.151178	0.1687	0.0456994	0.192329	0.297913	0.144181	0.91757	0.977396	1.02013	1.08491	-4.17973	0.338154	0.149768	0.174779	0.337299	0.242344
14950	-5746.62	-5327.61	-419.008	120.267	0.224558	6.12679e-05	0.164508	0.0600497	0.156576	0.204299	0.0553432	0.155632	0.271617	0.156533	0.88659	0.968067	1.02718	1.11816	-4.21277	0.348676	0.150488	0.153042	0.347794	0.164508
14960	-5737.5	-5320.66	-416.834	96.7646	0.287111	6.2034e-05	0.250643	0.0364683	0.151553	0.234697	0.0506467	0.180846	0.242503	0.139755	0.873902	0.964108	1.02999	1.132	-4.20737	0.328091	0.149845	0.167596	0.354467	0.250643
14970	-5746.04	-5331.29	-414.758	70.3209	0.266404	6.9991e-05	0.228755	0.0376489	0.144592	0.223917	0.0483205	0.17254	0.231364	0.179266	0.852753	0.957328	1.03455	1.15537	-4.15496	0.333215	0.155528	0.173952	0.337305	0.228755
14980	-5742.14	-5326.63	-415.51	117.485	0.498424	6.99491e-05	0.466365	0.0320587	0.11574	0.181763	0.0392237	0.260969	0.250988	0.151317	0.885286	0.967664	1.02747	1.11958	-4.15522	0.338465	0.154304	0.172582	0.334649	0.466365
14990	-5735.24	-5320.11	-415.131	93.5872	0.285594	6.50421e-05	0.232883	0.0527105	0.174882	0.206752	0.0403887	0.187088	0.258442	0.132447	0.871835	0.963456	1.03044	1.13427	-4.18681	0.325198	0.153399	0.169039	0.352363	0.232883
15000	-5740.65	-5321.57	-419.071	18.5719	0.278879	6.31783e-05	0.247729	0.0311494	0.156943	0.204275	0.0399049	0.21267	0.255347	0.130861	0.722379	0.910096	1.05924	1.30829	-4.19943	0.31834	0.152963	0.177335	0.351361	0.247729
15010	-5754.42	-5339.99	-414.434	88.5322	0.205844	7.34106e-05	0.151314	0.0545297	0.165948	0.201586	0.0470129	0.178244	0.253038	0.15417	0.868326	0.962343	1.03121	1.13813	-4.13424	0.331479	0.152611	0.184654	0.331256	0.151314
15020	-5758.06	-5339.37	-418.687	369.68	0.300822	6.54169e-05	0.266847	0.0339747	0.16815	0.185391	0.0461575	0.18061	0.256397	0.163296	0.934685	0.98235	1.0161	1.06686	-4.18431	0.313145	0.156613	0.174441	0.3558	0.266847
15030	-5752.21	-5333.63	-418.582	409.009	0.316699	6.60987e-05	0.274919	0.0417806	0.149362	0.228181	0.041	0.138728	0.29768	0.14505	0.937867	0.983255	1.01535	1.06353	-4.17981	0.319198	0.158798	0.161242	0.360763	0.274919
15040	-5743.48	-5328.22	-415.266	89.7509	0.2243	6.33145e-05	0.191926	0.0323737	0.211803	0.220251	0.0395752	0.151106	0.237255	0.140009	0.869198	0.96262	1.03102	1.13717	-4.1985	0.323286	0.160832	0.168393	0.347489	0.191926
15050	-5756.82	-5337.27	-419.546	257.728	0.181452	5.72821e-05	0.148041	0.0334114	0.135258	0.200954	0.0380324	0.207053	0.282017	0.136686	0.92197	0.978683	1.0191	1.08025	-4.24198	0.313048	0.166084	0.153518	0.36735	0.148041
15060	-5731.05	-5318.73	-412.314	83.8896	0.2656	6.54423e-05	0.227979	0.0376205	0.179592	0.194475	0.0544328	0.182257	0.256964	0.132279	0.864832	0.961229	1.03196	1.14198	-4.18414	0.307938	0.157838	0.172871	0.361354	0.227979
15070	-5743.62	-5326.37	-417.249	186.402	0.291429	6.04543e-05	0.25268	0.0387489	0.187343	0.186712	0.0567821	0.152979	0.278195	0.137988	0.908494	0.974712	1.02222	1.09457	-4.21857	0.338495	0.14831	0.171915	0.34128	0.25268
15080	-5747.24	-5329.51	-417.737	128.684	0.264896	5.80191e-05	0.223277	0.0416189	0.194507	0.225257	0.0560474	0.098617	0.274595	0.150976	0.890278	0.969202	1.02636	1.11416	-4.23643	0.336892	0.150736	0.17788	0.334491	0.223277
15090	-5753.09	-5335.5	-417.593	31.3661	0.215611	6.50004e-05	0.166096	0.0495154	0.162783	0.216498	0.0635129	0.116233	0.298973	0.142	0.783043	0.933286	1.04853	1.23514	-4.18708	0.343531	0.139628	0.186255	0.330586	0.166096
15100	-5749.93	-5334.29	-415.643	237.481	0.298995	6.35033e-05	0.255844	0.0431509	0.159234	0.193946	0.0494104	0.180465	0.244013	0.172932	0.918763	0.977746	1.01985	1.08364	-4.1972	0.332736	0.166655	0.169052	0.331557	0.255844
15110	-5747.38	-5334.09	-413.296	127.17	0.204767	6.28379e-05	0.157227	0.0475404	0.144806	0.176372	0.0449333	0.199556	0.27368	0.160653	0.889641	0.969007	1.0265	1.11485	-4.20178	0.332316	0.166444	0.168839	0.332402	0.157227
15120	-5749.11	-5336.49	-412.621	77.147	0.393203	6.03575e-05	0.366153	0.0270499	0.185885	0.242307	0.0661432	0.0922532	0.260497	0.152914	0.85922	0.959426	1.03317	1.14818	-4.21927	0.324951	0.162755	0.161636	0.350658	0.366153
15130	-5748.68	-5333.44	-415.246	92.9657	0.271657	6.79829e-05	0.229653	0.0420041	0.153759	0.23408	0.0513869	0.15801	0.224045	0.178719	0.871419	0.963324	1.03053	1.13472	-4.1676	0.323926	0.160557	0.166413	0.349105	0.229653
15140	-5743.03	-5324.43	-418.604	294.296	0.243109	5.98394e-05	0.192977	0.0501325	0.146949	0.20788	0.0346566	0.116872	0.327865	0.165778	0.926908	0.980116	1.01794	1.07503	-4.22301	0.331561	0.161094	0.170335	0.33701	0.192977
15150	-5745.93	-5328.31	-417.626	84.926	0.161718	6.17223e-05	0.0976354	0.0640829	0.179647	0.187587	0.0637341	0.123577	0.295859	0.149595	0.865637	0.961486	1.03179	1.14109	-4.20956	0.33952	0.164961	0.155633	0.339887	0.0976354
15160	-5748.56	-5332.8	-415.761	161.421	0.328398	6.75387e-05	0.297719	0.0306789	0.194908	0.207543	0.0638085	0.178958	0.221359	0.133425	0.901801	0.972707	1.02375	1.10174	-4.17045	0.3268	0.16671	0.162999	0.343491	0.297719
15170	-5761.01	-5345.23	-415.78	139.868	0.338429	6.39534e-05	0.297755	0.0406737	0.123293	0.195763	0.0503381	0.148289	0.301544	0.180773	0.894661	0.970543	1.02537	1.10942	-4.19414	0.331708	0.165911	0.161811	0.340571	0.297755
15180	-5740.54	-5325.73	-414.807	54.2664	0.451059	5.85412e-05	0.409844	0.0412157	0.128805	0.232878	0.0616366	0.18262	0.274846	0.119215	0.83311	0.950821	1.03866	1.17741	-4.23254	0.322642	0.161617	0.170377	0.345363	0.409844
15190	-5740.18	-5324.56	-415.619	149.543	0.195623	5.71142e-05	0.139878	0.0557453	0.149365	0.164605	0.0552689	0.155707	0.316257	0.158796	0.898054	0.971574	1.02461	1.10577	-4.24326	0.333042	0.157404	0.173193	0.336361	0.139878
15200	-5753.92	-5340.1	-413.828	110.839	0.262509	6.68391e-05	0.21514	0.0473694	0.155393	0.171248	0.0574991	0.16199	0.288667	0.165204	0.881979	0.966638	1.02821	1.12318	-4.17497	0.352108	0.143193	0.17212	0.33258	0.21514
15210	-5747.76	-5333.46	-414.297	145.059	0.217033	6.18509e-05	0.162591	0.0544422	0.15596	0.171638	0.057709	0.209697	0.275469	0.129527	0.896523	0.97111	1.02495	1.10742	-4.20865	0.337847	0.137393	0.170602	0.354159	0.162591
15220	-5745.75	-5330.09	-415.652	209.17	0.172429	7.37601e-05	0.113437	0.0589922	0.154934	0.177273	0.0483217	0.187819	0.260541	0.171111	0.91353	0.976206	1.02106	1.0892	-4.13218	0.315155	0.157132	0.176595	0.351118	0.113437
15230	-5746.01	-5332.05	-413.967	71.3118	0.231502	6.61661e-05	0.179386	0.0521153	0.172394	0.175949	0.047961	0.186417	0.258597	0.158682	0.853748	0.957652	1.03434	1.15426	-4.17936	0.331674	0.154064	0.161412	0.352849	0.179386
15240	-5747.01	-5330.22	-416.788	681.674	0.287903	6.93634e-05	0.244839	0.0430644	0.147906	0.207861	0.063997	0.159937	0.275566	0.144734	0.951743	0.987149	1.01201	1.04909	-4.15887	0.321254	0.156231	0.166723	0.355791	0.244839
15250	-5741.87	-5329.66	-412.211	123.665	0.296856	6.10029e-05	0.255227	0.0416285	0.184275	0.248386	0.0505083	0.185796	0.217485	0.113549	0.888123	0.96854	1.02684	1.1165	-4.21465	0.343518	0.145874	0.178404	0.332204	0.255227
