Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
17830	-11831.1	-10889.9	-941.143	0.984851	1.56161	0.000480465	1.54174	0.0198728	0.174416	0.216136	0.0335879	0.143954	0.306181	0.125726	0.133921	0.472151	0.997444	2.39648	-3.31834	0.345798	0.146545	0.173575	0.334082	1.54174
17840	-11826	-10882.3	-943.689	0.83277	1.8522	0.000466621	1.8254	0.0268037	0.164861	0.265946	0.0317479	0.155232	0.263376	0.118838	0.10251	0.42	0.965637	2.51185	-3.33104	0.330617	0.144124	0.17158	0.353679	1.8254
17850	-11811	-10885.8	-925.236	0.723046	1.48252	0.00050396	1.44761	0.0349085	0.168156	0.217896	0.0379666	0.156144	0.298624	0.121213	0.0791161	0.374204	0.933118	2.61356	-3.2976	0.336702	0.159475	0.16074	0.343083	1.44761
17860	-11814.9	-10893.4	-921.476	1.08649	1.93906	0.000514842	1.89403	0.0450331	0.16532	0.254803	0.0392668	0.151614	0.267689	0.121307	0.153881	0.501289	1.01297	2.33186	-3.28833	0.336196	0.158778	0.159208	0.345818	1.89403
17870	-11796.9	-10876.9	-919.961	0.803691	1.53001	0.000489561	1.4945	0.0355065	0.16403	0.238116	0.0389604	0.150431	0.281614	0.126848	0.096344	0.408616	0.957972	2.53707	-3.31019	0.322738	0.157941	0.170639	0.348682	1.4945
17880	-11798.6	-10884.9	-913.668	0.957914	1.44488	0.000511463	1.4228	0.0220738	0.163918	0.237953	0.0389338	0.150328	0.281422	0.127445	0.128482	0.463726	0.992661	2.41513	-3.29119	0.323788	0.158455	0.171528	0.34623	1.4228
17890	-11801.1	-10881.6	-919.467	0.706077	1.96364	0.000514115	1.94436	0.0192791	0.162966	0.236571	0.0397985	0.140735	0.279787	0.140142	0.0754869	0.366384	0.9271	2.63103	-3.28894	0.324223	0.157322	0.171759	0.346696	1.94436
17900	-11804.2	-10884.4	-919.817	0.779777	1.56813	0.000506158	1.5458	0.0223319	0.173284	0.239699	0.0384745	0.136053	0.270479	0.14201	0.0912487	0.398863	0.95119	2.5587	-3.29571	0.326605	0.157703	0.166535	0.349157	1.5458
17910	-11817.6	-10897.3	-920.278	0.645759	1.5636	0.000526551	1.53092	0.0326759	0.171532	0.237275	0.0389897	0.112771	0.298859	0.140574	0.0626624	0.336773	0.902981	2.69758	-3.27856	0.323432	0.155471	0.175332	0.345764	1.53092
17920	-11804	-10888.7	-915.28	0.766692	1.55238	0.000503922	1.53066	0.021718	0.16879	0.227663	0.0374103	0.153342	0.286752	0.126042	0.0884542	0.39337	0.947281	2.57089	-3.29764	0.332286	0.150235	0.169427	0.348052	1.53066
17930	-11810	-10898.7	-911.329	0.971173	1.61572	0.000555451	1.59628	0.0194411	0.155064	0.238731	0.0423575	0.1511	0.286267	0.126481	0.131167	0.467912	0.995054	2.40587	-3.25535	0.343837	0.159242	0.154962	0.341958	1.59628
17940	-11792.5	-10915	-877.462	0.773118	2.58731	0.00060254	2.56957	0.0177399	0.156422	0.246462	0.0253097	0.155445	0.288773	0.127588	0.089827	0.396082	0.949219	2.56487	-3.22001	0.340222	0.152042	0.160211	0.347525	2.56957
17950	-11778.5	-10899.3	-879.21	0.78833	2.56847	0.000612693	2.5498	0.0186662	0.15995	0.242793	0.0370827	0.158951	0.27806	0.123163	0.0930732	0.402393	0.953668	2.55087	-3.21276	0.337749	0.151829	0.159987	0.350435	2.5498
17960	-11786	-10906.6	-879.396	0.824124	2.90466	0.000608519	2.89094	0.0137232	0.181128	0.234247	0.0382151	0.141326	0.27816	0.126924	0.100681	0.416668	0.963422	2.51923	-3.21573	0.325339	0.152666	0.170174	0.351821	2.89094
17970	-11783.9	-10897.6	-886.292	0.670248	2.0668	0.000590967	2.02174	0.0450681	0.177393	0.221664	0.0346906	0.170265	0.268167	0.127822	0.0678481	0.349147	0.913324	2.66968	-3.22844	0.325339	0.152666	0.170174	0.351821	2.02174
17980	-11782.8	-10894.4	-888.399	0.604553	2.29176	0.000620874	2.27027	0.0214863	0.172721	0.278688	0.0323776	0.142425	0.250286	0.123503	0.0540485	0.314793	0.883624	2.74753	-3.207	0.31914	0.162558	0.161974	0.356328	2.27027
17990	-11785.7	-10898.1	-887.614	0.828304	2.24604	0.000573396	2.20773	0.0383018	0.190969	0.217616	0.0362269	0.15375	0.268114	0.133323	0.101566	0.418285	0.964499	2.51565	-3.24155	0.330402	0.159157	0.161567	0.348873	2.20773
18000	-11783.2	-10894.8	-888.401	0.897057	2.05404	0.000597267	2.01589	0.0381448	0.186418	0.21243	0.0387717	0.168866	0.26309	0.130426	0.115984	0.443462	0.980603	2.45995	-3.22383	0.331254	0.146128	0.164408	0.358211	2.01589
18010	-11781.2	-10891	-890.175	0.750036	1.7655	0.000614954	1.72485	0.0406559	0.164714	0.221287	0.0327794	0.164742	0.284738	0.13174	0.0848923	0.386212	0.942087	2.58681	-3.21116	0.327857	0.154884	0.162722	0.354537	1.72485
18020	-11788.8	-10886.6	-902.229	0.960378	1.97503	0.000620198	1.93288	0.042146	0.169296	0.227441	0.0336911	0.169324	0.277042	0.123207	0.128982	0.46451	0.993111	2.4134	-3.20747	0.328263	0.153686	0.172003	0.346048	1.93288
18030	-11792.7	-10894.3	-898.435	0.708527	1.83178	0.000638108	1.78777	0.0440095	0.170609	0.239383	0.0354599	0.133286	0.291588	0.129676	0.0760106	0.367526	0.927988	2.62848	-3.19511	0.345354	0.149776	0.167627	0.337243	1.78777
18040	-11787.7	-10891.8	-895.896	0.845948	1.77612	0.000642611	1.74708	0.0290383	0.174643	0.217929	0.0362984	0.148616	0.298482	0.124032	0.105292	0.424995	0.968916	2.5008	-3.19205	0.343588	0.154123	0.16677	0.335519	1.74708
18050	-11784.3	-10891.5	-892.798	0.771142	1.94198	0.000590147	1.924	0.0179826	0.152731	0.2355	0.0403396	0.168876	0.267008	0.135545	0.0894051	0.395251	0.948627	2.56672	-3.22904	0.344861	0.154694	0.163683	0.336762	1.924
18060	-11788	-10892.9	-895.166	0.754016	1.88993	0.000617521	1.8577	0.0322266	0.191562	0.214932	0.0379105	0.158707	0.269012	0.127877	0.0857438	0.38794	0.943351	2.58297	-3.20935	0.330934	0.150511	0.162628	0.355927	1.8577
18070	-11768.4	-10882.6	-885.765	0.767381	2.15724	0.000582179	2.12601	0.0312258	0.173933	0.239994	0.0290129	0.166376	0.257391	0.133293	0.0886015	0.393662	0.94749	2.57025	-3.23494	0.32879	0.151193	0.162478	0.35754	2.12601
18080	-11794.4	-10897.5	-896.846	0.755369	2.31933	0.000590837	2.2997	0.0196339	0.18238	0.210746	0.0297311	0.161158	0.298937	0.117048	0.0860331	0.388525	0.943777	2.58166	-3.22853	0.331506	0.14748	0.161657	0.359357	2.2997
18090	-11774	-10906.5	-867.506	0.721036	2.89607	0.000621173	2.87024	0.0258345	0.19025	0.21984	0.0310141	0.15332	0.283477	0.122099	0.078686	0.373289	0.932421	2.6156	-3.20679	0.336834	0.138669	0.162737	0.36176	2.87024
18100	-11776.8	-10913.6	-863.203	1.02148	2.97135	0.000610799	2.93808	0.0332715	0.185912	0.235395	0.0365347	0.154863	0.27306	0.114236	0.141219	0.483113	1.00347	2.3722	-3.2141	0.337504	0.138945	0.161072	0.362479	2.93808
18110	-11778.4	-10905.5	-872.946	0.806977	2.62007	0.000672584	2.60912	0.0109485	0.17939	0.231357	0.0352531	0.157511	0.281732	0.114757	0.0970425	0.409928	0.958869	2.53416	-3.17225	0.33115	0.156784	0.167021	0.345044	2.60912
18120	-11781.7	-10903.6	-878.167	0.749606	1.96509	0.000657358	1.94491	0.0201802	0.162266	0.246646	0.0360945	0.148212	0.278944	0.127837	0.0848003	0.386025	0.94195	2.58722	-3.1822	0.3407	0.160592	0.16544	0.333267	1.94491
18130	-11784.9	-10900	-884.91	0.673526	1.70437	0.000623047	1.68036	0.0240104	0.164825	0.258548	0.0366637	0.126767	0.283343	0.129853	0.0685448	0.350766	0.914648	2.66604	-3.20548	0.339352	0.167435	0.161265	0.331948	1.68036
18140	-11787.9	-10902.3	-885.626	0.751121	2.54353	0.000609942	2.52255	0.0209808	0.184845	0.205682	0.0405491	0.141271	0.299445	0.128208	0.0851243	0.386684	0.942433	2.58576	-3.21471	0.333108	0.164354	0.176699	0.32584	2.52255
18150	-11784.5	-10901.8	-882.682	0.634393	2.0102	0.000632971	1.97824	0.0319572	0.161715	0.228532	0.0421409	0.146817	0.29931	0.121486	0.0602703	0.330858	0.8979	2.71097	-3.19862	0.328005	0.155179	0.157508	0.359308	1.97824
18160	-11770.3	-10891.4	-878.912	0.796545	2.38136	0.00060693	2.35729	0.0240671	0.165061	0.252018	0.0302189	0.14565	0.283054	0.123999	0.0948233	0.405739	0.955993	2.54344	-3.21686	0.326514	0.164383	0.158327	0.350776	2.35729
18170	-11796.2	-10912.4	-883.861	0.873298	1.92432	0.000604082	1.90167	0.0226475	0.162635	0.239123	0.0308757	0.136671	0.307563	0.123131	0.111034	0.435052	0.975365	2.47855	-3.2189	0.32599	0.161333	0.161085	0.351593	1.90167
18180	-11817.1	-10894.8	-922.269	0.662263	1.169	0.00058199	1.12512	0.0438866	0.159599	0.234658	0.0394901	0.145592	0.299829	0.120832	0.0661532	0.345167	0.910039	2.67864	-3.23508	0.326936	0.161801	0.161962	0.349302	1.12512
18190	-11789.8	-10882.8	-906.982	0.850917	1.90976	0.000559257	1.88312	0.0266446	0.152551	0.219931	0.0379646	0.170615	0.2986	0.120337	0.106338	0.426853	0.970123	2.49669	-3.25239	0.325145	0.160915	0.166552	0.347389	1.88312
18200	-11800.6	-10893.3	-907.274	0.922947	1.88712	0.000544261	1.86285	0.024269	0.152431	0.219757	0.0379346	0.166711	0.29547	0.127697	0.121335	0.4523	0.985959	2.44041	-3.26419	0.331122	0.146749	0.169613	0.352515	1.86285
18210	-11792.7	-10879.9	-912.756	0.890933	1.25104	0.000544602	1.22075	0.0302905	0.175852	0.230026	0.0337538	0.174501	0.258348	0.127518	0.114712	0.441323	0.979284	2.46468	-3.26392	0.321514	0.158958	0.165589	0.353939	1.22075
18220	-11805.1	-10897.8	-907.288	0.902584	1.28788	0.000564439	1.24677	0.0411128	0.171352	0.217817	0.0304946	0.169289	0.301464	0.109584	0.11713	0.445377	0.981777	2.45572	-3.24838	0.32219	0.15719	0.165937	0.354683	1.24677
18230	-11803.1	-10894.3	-908.819	0.670901	1.73351	0.000517497	1.72016	0.0133485	0.144138	0.258785	0.0258066	0.177542	0.280283	0.113445	0.0679868	0.349471	0.913589	2.66895	-3.28609	0.333147	0.157081	0.150985	0.358787	1.72016
18240	-11790.2	-10883.9	-906.351	0.66718	1.86374	0.000518826	1.82952	0.0342148	0.15619	0.268031	0.0259186	0.153376	0.273554	0.122931	0.0671963	0.347624	0.912071	2.67311	-3.28498	0.327031	0.160677	0.167842	0.344449	1.82952
18250	-11796.4	-10892.9	-903.487	0.638318	1.56192	0.000596887	1.5243	0.0376122	0.165313	0.271214	0.0268356	0.149234	0.260124	0.12728	0.0610952	0.332914	0.899676	2.70632	-3.22411	0.314487	0.166559	0.170547	0.348407	1.5243
18260	-11799.2	-10898.4	-900.836	0.715462	1.70505	0.00057101	1.66979	0.0352603	0.175502	0.256976	0.0263229	0.151413	0.274736	0.11505	0.0774935	0.370735	0.930466	2.62131	-3.24336	0.321749	0.167648	0.171662	0.33894	1.66979
18270	-11793.9	-10891.6	-902.237	1.01423	1.77333	0.000573697	1.74822	0.0251079	0.164539	0.244821	0.0283571	0.151876	0.290803	0.119604	0.139785	0.480989	1.00232	2.37691	-3.24132	0.321632	0.157398	0.161007	0.359964	1.74822
18280	-11800.7	-10894.4	-906.26	0.890297	1.89294	0.000580765	1.86825	0.0246857	0.183987	0.227981	0.0309911	0.148912	0.280659	0.12747	0.114579	0.441099	0.979145	2.46518	-3.236	0.314528	0.150579	0.17724	0.357653	1.86825
18290	-11804.3	-10899.4	-904.979	1.0133	1.66644	0.000579769	1.63841	0.028031	0.140915	0.241841	0.0328752	0.139842	0.323039	0.121487	0.1396	0.480713	1.00217	2.37752	-3.23674	0.328608	0.16002	0.168054	0.343319	1.63841
18300	-11802.9	-10897	-905.894	1.07146	1.71607	0.000561501	1.69136	0.0247081	0.186498	0.213793	0.0290624	0.142133	0.270768	0.157744	0.150988	0.497226	1.0109	2.34089	-3.25065	0.333916	0.153331	0.172989	0.339764	1.69136
18310	-11794.1	-10891.5	-902.591	0.840487	1.97003	0.000565327	1.93483	0.0351985	0.143018	0.253653	0.0310149	0.139187	0.284254	0.148872	0.10414	0.422938	0.967571	2.50535	-3.2477	0.327914	0.163398	0.166271	0.342417	1.93483
18320	-11786.2	-10882.5	-903.62	0.801838	1.43509	0.000586448	1.3985	0.0365914	0.150581	0.245167	0.0299773	0.178847	0.265225	0.130202	0.0959498	0.407873	0.957463	2.53871	-3.23177	0.330874	0.165853	0.157764	0.345509	1.3985
18330	-11788.2	-10887.1	-901.068	0.781469	1.51242	0.000603251	1.49711	0.0153052	0.18079	0.236185	0.028879	0.173205	0.255508	0.125432	0.0916099	0.399565	0.951685	2.55714	-3.2195	0.32382	0.157083	0.16614	0.352958	1.49711
18340	-11789.3	-10889.9	-899.411	0.747479	2.10161	0.000564406	2.06754	0.0340678	0.177334	0.20488	0.040738	0.178548	0.253673	0.144828	0.0843451	0.385097	0.941268	2.58929	-3.24841	0.325024	0.15683	0.163876	0.354271	2.06754
18350	-11799	-10897.2	-901.839	0.827359	2.4397	0.000541547	2.40465	0.0350488	0.184529	0.213192	0.0423907	0.159859	0.296202	0.103828	0.101366	0.41792	0.964257	2.51646	-3.26636	0.323214	0.156973	0.175251	0.344561	2.40465
18360	-11791.6	-10892.4	-899.143	0.78736	1.71934	0.000545963	1.69842	0.0209188	0.170793	0.241271	0.0392355	0.162146	0.274413	0.112141	0.0928664	0.401995	0.95339	2.55175	-3.26284	0.330807	0.141779	0.165892	0.361522	1.69842
18370	-11787	-10889.7	-897.27	0.734274	2.03866	0.000536055	2.01704	0.0216197	0.171469	0.235358	0.0350572	0.164929	0.279122	0.114065	0.0815191	0.379263	0.936936	2.60228	-3.27079	0.345254	0.147971	0.164961	0.341814	2.01704
18380	-11793.2	-10889.6	-903.6	0.767373	1.7784	0.000547275	1.73934	0.0390597	0.17132	0.249966	0.0249387	0.164786	0.267671	0.121318	0.0885997	0.393659	0.947488	2.57025	-3.26179	0.333604	0.154641	0.154533	0.357223	1.73934
18390	-11786.5	-10892.9	-893.582	0.871712	2.0541	0.000588599	2.02596	0.0281339	0.177658	0.247174	0.0258613	0.170882	0.252944	0.12548	0.110702	0.43448	0.975003	2.47981	-3.23018	0.319027	0.161147	0.15667	0.363156	2.02596
18400	-11805.9	-10894.8	-911.171	0.795899	1.69918	0.000536035	1.6541	0.0450822	0.195438	0.231404	0.0284495	0.128543	0.280869	0.135297	0.0946858	0.405478	0.955812	2.54402	-3.27081	0.347202	0.152872	0.15634	0.343586	1.6541
18410	-11807.4	-10888.7	-918.641	0.900384	1.28616	0.000557838	1.26283	0.0233291	0.190414	0.236273	0.0277181	0.125238	0.279846	0.14051	0.116675	0.444617	0.981312	2.4574	-3.25349	0.330689	0.15045	0.181841	0.337019	1.26283
18420	-11804.5	-10885.9	-918.575	0.787321	1.53933	0.000520279	1.50348	0.035849	0.169363	0.231483	0.0246538	0.163174	0.289918	0.121409	0.092858	0.401979	0.953379	2.55178	-3.28376	0.323561	0.152053	0.183778	0.340609	1.50348
18430	-11807.1	-10892.8	-914.3	0.784357	1.43834	0.000555819	1.40947	0.028864	0.170563	0.233122	0.0248284	0.157246	0.291971	0.122269	0.092226	0.400759	0.952524	2.55449	-3.25507	0.332702	0.157529	0.159537	0.350232	1.40947
18440	-11788.2	-10880.3	-907.857	0.885637	1.78396	0.000586221	1.74635	0.0376024	0.166214	0.237834	0.0332865	0.158989	0.284526	0.119151	0.113609	0.439457	0.978126	2.46881	-3.23194	0.329619	0.155312	0.161997	0.353072	1.74635
18450	-11809.5	-10898.6	-910.883	0.611634	2.01436	0.000567904	1.99526	0.0190998	0.151135	0.246356	0.033309	0.159096	0.290872	0.119232	0.0555161	0.318677	0.88714	2.73867	-3.24573	0.313721	0.155329	0.171669	0.359281	1.99526
18460	-11805.9	-10896.2	-909.689	0.929319	1.33445	0.000578245	1.30513	0.029319	0.178146	0.252369	0.0304127	0.15717	0.26558	0.116323	0.122644	0.454425	0.987224	2.43571	-3.23789	0.333111	0.15763	0.174212	0.335047	1.30513
18470	-11794.5	-10886.6	-907.886	0.644599	2.13133	0.00055323	2.11523	0.016098	0.16285	0.260287	0.0301984	0.154384	0.269901	0.12238	0.0624178	0.336174	0.902471	2.69894	-3.25709	0.320388	0.14455	0.162134	0.372928	2.11523
18480	-11801.9	-10897.8	-904.117	0.814628	1.71599	0.000559259	1.66839	0.0476023	0.169986	0.223794	0.0330397	0.16891	0.295295	0.108976	0.0986674	0.412957	0.960927	2.52745	-3.25239	0.324493	0.149689	0.159333	0.366485	1.66839
18490	-11806.7	-10889.4	-917.218	0.660171	1.86669	0.000534408	1.81278	0.0539173	0.16223	0.220958	0.0330789	0.15924	0.300288	0.124206	0.0657096	0.344115	0.909165	2.68101	-3.27213	0.341157	0.145218	0.167515	0.346109	1.81278
18500	-11809.5	-10897.8	-911.678	0.851993	1.73551	0.000602081	1.70065	0.0348559	0.169329	0.220633	0.0313116	0.159006	0.299847	0.119873	0.106564	0.427254	0.970382	2.4958	-3.22035	0.331475	0.141097	0.162761	0.364666	1.70065
18510	-11810	-10896.8	-913.245	0.972508	1.19484	0.00056683	1.15133	0.0435048	0.174886	0.242285	0.0332489	0.151788	0.277715	0.120076	0.131436	0.468329	0.995291	2.40494	-3.24655	0.337141	0.153885	0.160824	0.34815	1.15133
18520	-11808.4	-10898.9	-909.457	1.0325	1.5151	0.00053969	1.48335	0.0317479	0.161286	0.254863	0.0353059	0.153941	0.2671	0.127505	0.143393	0.486307	1.00518	2.36512	-3.26786	0.325765	0.165137	0.156586	0.352512	1.48335
18530	-11811.6	-10894	-917.54	0.729087	1.78785	0.000557742	1.77131	0.0165388	0.15957	0.252948	0.0346203	0.148161	0.279672	0.125029	0.080409	0.376937	0.935188	2.60747	-3.25357	0.325765	0.165137	0.156586	0.352512	1.77131
18540	-11808.6	-10922	-886.603	1.025	2.11027	0.000629637	2.08726	0.0230104	0.150426	0.271966	0.0338315	0.144785	0.282197	0.116794	0.141915	0.484139	1.00402	2.36993	-3.20091	0.317891	0.150884	0.162873	0.368352	2.08726
18550	-11802	-10911.4	-890.554	0.890501	2.35674	0.000648339	2.33508	0.021666	0.173918	0.226045	0.0325834	0.164946	0.263791	0.138717	0.114622	0.441171	0.97919	2.46502	-3.1882	0.336411	0.161303	0.17412	0.328165	2.33508
18560	-11792.7	-10901	-891.685	0.832332	2.16354	0.000558543	2.13594	0.0275932	0.176448	0.216027	0.0319342	0.16166	0.277978	0.135953	0.102418	0.419832	0.965526	2.51222	-3.25294	0.322587	0.154675	0.166965	0.355773	2.13594
18570	-11806	-10911.8	-894.229	0.850722	1.75526	0.000635336	1.7157	0.039555	0.175157	0.222688	0.0356863	0.16795	0.278831	0.119688	0.106297	0.426781	0.970076	2.49685	-3.197	0.33876	0.152919	0.16507	0.343251	1.7157
18580	-11805.9	-10907.2	-898.708	0.643217	1.81063	0.0006104	1.78107	0.029565	0.179881	0.240324	0.0355318	0.15429	0.250204	0.13977	0.0621265	0.33546	0.901861	2.70055	-3.21439	0.33499	0.150206	0.163233	0.351571	1.78107
18590	-11806.2	-10914.1	-892.122	0.791357	1.82298	0.000597087	1.8008	0.0221802	0.193359	0.239003	0.0290127	0.134712	0.297037	0.106876	0.0937183	0.403631	0.954531	2.54812	-3.22396	0.327638	0.155762	0.158658	0.357942	1.8008
18600	-11797.1	-10902.3	-894.809	0.980844	1.92751	0.00063806	1.89562	0.031885	0.187423	0.228577	0.0320202	0.140571	0.289702	0.121706	0.133116	0.470917	0.996752	2.39921	-3.19514	0.33262	0.153756	0.157744	0.35588	1.89562
18610	-11795.8	-10897.9	-897.856	0.844478	1.71391	0.000609642	1.69771	0.016194	0.166536	0.221147	0.0309794	0.136002	0.31011	0.135226	0.104982	0.424443	0.968556	2.50202	-3.21493	0.31577	0.153266	0.18017	0.350794	1.69771
18620	-11792.6	-10896.4	-896.115	0.798018	1.62089	0.000604101	1.58748	0.0334037	0.169864	0.220414	0.0308766	0.134986	0.309082	0.134777	0.0951369	0.406335	0.956404	2.54212	-3.21889	0.335786	0.160087	0.166422	0.337705	1.58748
18630	-11782.2	-10887.6	-894.698	0.925053	1.64554	0.000599491	1.61251	0.0330348	0.174271	0.239239	0.0357371	0.147083	0.272302	0.131368	0.121768	0.453005	0.98638	2.43885	-3.22222	0.323549	0.150218	0.168055	0.358177	1.61251
18640	-11790.3	-10888.2	-902.108	0.657706	1.89164	0.000655067	1.86745	0.0241963	0.175994	0.213565	0.0382025	0.177187	0.288805	0.106246	0.0651875	0.342872	0.908127	2.68381	-3.18371	0.329095	0.15112	0.169064	0.350721	1.86745
18650	-11786.7	-10909.9	-876.804	0.969888	1.85953	0.000627763	1.83738	0.0221553	0.170348	0.22788	0.0341648	0.160185	0.298392	0.10903	0.130907	0.46751	0.994826	2.40676	-3.2022	0.320048	0.145429	0.175159	0.359364	1.83738
18660	-11790.7	-10906.5	-884.242	0.913076	1.77557	0.000602964	1.72837	0.0471994	0.165649	0.240784	0.0281973	0.164845	0.271206	0.129318	0.1193	0.44897	0.983959	2.44777	-3.21971	0.338657	0.151188	0.167173	0.342981	1.72837
18670	-11796	-10892.1	-903.893	0.685047	1.7478	0.000591506	1.72691	0.0208954	0.151533	0.253077	0.0296368	0.173261	0.256572	0.13592	0.0709976	0.356389	0.919199	2.65341	-3.22804	0.332254	0.161935	0.1564	0.349411	1.72691
18680	-11791.5	-10913	-878.566	0.790263	2.45856	0.000577501	2.42912	0.0294345	0.172927	0.219603	0.0395035	0.158892	0.304646	0.104429	0.0934852	0.403184	0.95422	2.54911	-3.23845	0.330835	0.154413	0.173435	0.341317	2.42912
18690	-11785	-10910.5	-874.456	0.80224	1.89305	0.000636434	1.8616	0.031445	0.1795	0.237239	0.0407029	0.15981	0.268278	0.11447	0.0960353	0.408034	0.957574	2.53836	-3.19625	0.323193	0.150846	0.169429	0.356531	1.8616
18700	-11802.2	-10943.9	-858.366	0.664512	2.79502	0.000669508	2.76517	0.0298464	0.177212	0.25706	0.0401842	0.147673	0.26486	0.113012	0.0666303	0.346294	0.910973	2.6761	-3.17424	0.324815	0.155845	0.150833	0.368507	2.76517
18710	-11771.5	-10913.2	-858.321	0.68373	2.37722	0.000697735	2.35503	0.0221974	0.172354	0.250012	0.0269986	0.18128	0.255924	0.113432	0.0707169	0.355751	0.918687	2.65485	-3.15631	0.322134	0.157104	0.153166	0.367596	2.35503
18720	-11770.8	-10911.8	-859.08	0.714272	1.99249	0.000664989	1.96672	0.025773	0.161618	0.258635	0.03191	0.161865	0.256196	0.129777	0.077239	0.370187	0.930044	2.62253	-3.17719	0.328494	0.152832	0.161277	0.357396	1.96672
18730	-11755.9	-10899.7	-856.19	0.741529	2.47861	0.000719409	2.45376	0.0248488	0.172352	0.241366	0.0323181	0.133584	0.290708	0.129672	0.0830719	0.382483	0.939337	2.59511	-3.14302	0.331861	0.154612	0.163155	0.350373	2.45376
18740	-11758.9	-10911.5	-847.465	0.897901	2.36304	0.000725397	2.34072	0.0223112	0.167459	0.249953	0.0314007	0.144317	0.28088	0.125991	0.116159	0.443756	0.980784	2.4593	-3.13942	0.333079	0.159766	0.155495	0.351659	2.34072
18750	-11767.9	-10906.5	-861.343	0.879137	2.23547	0.000658363	2.20304	0.0324286	0.162774	0.24296	0.0280771	0.1707	0.273022	0.122466	0.112254	0.437146	0.976682	2.47392	-3.18153	0.32853	0.15675	0.159142	0.355578	2.20304
18760	-11769.1	-10908.7	-860.431	0.788899	2.75172	0.000703725	2.72494	0.0267818	0.159706	0.239755	0.0275479	0.173265	0.274758	0.124968	0.0931944	0.402626	0.953831	2.55035	-3.1526	0.345905	0.152694	0.155024	0.346377	2.72494
18770	-11764.9	-10907.5	-857.366	0.945343	2.5434	0.000720331	2.53468	0.00871424	0.151893	0.224336	0.0294677	0.166213	0.294414	0.133677	0.125923	0.459684	0.990318	2.42407	-3.14247	0.329035	0.143994	0.172145	0.354826	2.53468
18780	-11775.7	-10913.5	-862.207	0.728066	2.4821	0.000744973	2.47134	0.0107636	0.162925	0.252667	0.030331	0.132051	0.284433	0.137593	0.0801905	0.376477	0.934841	2.60849	-3.12786	0.337488	0.148621	0.161321	0.352571	2.47134
18790	-11774.6	-10916.8	-857.716	0.771527	2.25187	0.000711857	2.23114	0.020726	0.162541	0.223345	0.0299621	0.144275	0.308496	0.131381	0.0894871	0.395413	0.948742	2.56636	-3.14761	0.348454	0.152579	0.165617	0.33335	2.23114
18800	-11784.9	-10921.4	-863.485	0.618559	2.76079	0.000718218	2.74721	0.0135852	0.169323	0.257593	0.0312123	0.150295	0.254715	0.136862	0.056957	0.322432	0.8905	2.73011	-3.14374	0.331251	0.151522	0.168447	0.34878	2.74721
18810	-11788.1	-10929.6	-858.562	0.7425	2.14128	0.000723584	2.11216	0.0291155	0.180053	0.202391	0.0431556	0.15926	0.277238	0.137903	0.0832796	0.382911	0.939654	2.59415	-3.14051	0.32547	0.153546	0.165308	0.355677	2.11216
18820	-11781.9	-10922.3	-859.575	0.724281	2.46789	0.000685192	2.43757	0.0303214	0.172546	0.234554	0.0413563	0.153162	0.26568	0.132702	0.0793803	0.374765	0.933544	2.61231	-3.16419	0.328024	0.150501	0.159198	0.362277	2.43757
18830	-11785.3	-10916	-869.206	0.619906	2.35154	0.000669601	2.31754	0.0339988	0.154593	0.253798	0.0334319	0.147685	0.288141	0.122352	0.0572379	0.323158	0.891144	2.72846	-3.17418	0.327669	0.16917	0.161222	0.34194	2.31754
18840	-11783.1	-10917.5	-865.551	0.693685	2.15932	0.000665913	2.12308	0.0362333	0.155705	0.229404	0.0343593	0.159781	0.293065	0.127685	0.0728398	0.360535	0.922505	2.64412	-3.17658	0.326925	0.152256	0.160388	0.360431	2.12308
18850	-11777.6	-10906.2	-871.365	0.693782	2.13889	0.000690229	2.10812	0.0307743	0.152917	0.243206	0.0337439	0.156919	0.287817	0.125398	0.0728606	0.360582	0.922542	2.64402	-3.16101	0.322921	0.159229	0.167734	0.350115	2.10812
18860	-11785.3	-10918	-867.253	0.827971	2.02983	0.00069282	2.00511	0.0247192	0.182315	0.217702	0.0435634	0.140463	0.303708	0.112248	0.101495	0.418156	0.964414	2.51593	-3.15938	0.325621	0.147655	0.175166	0.351558	2.00511
18870	-11790.8	-10924.9	-865.94	0.866125	2.07869	0.000722336	2.04992	0.0287781	0.170356	0.259758	0.0348867	0.14116	0.255893	0.137948	0.109532	0.432454	0.973718	2.4843	-3.14126	0.334462	0.151664	0.168194	0.345681	2.04992
18880	-11787.8	-10916.7	-871.094	0.900422	2.03764	0.000668209	2.0222	0.0154387	0.164389	0.242446	0.0342606	0.172133	0.2513	0.135472	0.116682	0.44463	0.98132	2.45737	-3.17509	0.322239	0.152649	0.172691	0.35242	2.0222
18890	-11791.4	-10916.3	-875.088	0.727634	2.1545	0.000689339	2.10696	0.0475383	0.173734	0.208178	0.0458608	0.16449	0.283613	0.124124	0.0800979	0.376282	0.934693	2.60893	-3.16157	0.327352	0.158175	0.164374	0.350099	2.10696
