Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
14740	-11890.3	-11901.5	11.1901	1.29776	0.00152863	0.00641968	0.0225586	0.00221522	0.04439	0.0312829	0.00329388	0.0225912	6.43063e-05	0.384797	0.00107055	0.000481923	0.0214807	0.0100066	0.17631	0.121995	0.0286921	0.0798612	0.0032232	0.0209039	0.0368266	0.0288771	0.0577712	0.101334	0.262542	0.0728013	0.0716814	0.425328	0.0663138	0.192324	0.551023	1.03595	2.2207	0.297418	0.183536	0.219474	0.299572	1.10664
14750	-11888.4	-11899.3	10.9161	1.42381	0.00133661	0.00289508	0.0275457	0.00318257	0.056268	0.0381524	0.000831426	0.0278624	2.33247e-05	0.424525	0.00172843	0.000919292	0.0171147	0.0124835	0.134411	0.108957	0.03623	0.0751822	0.00648964	0.0290971	0.0381246	0.0264985	0.0635436	0.117702	0.262577	0.0728109	0.0633962	0.399645	0.0838691	0.213309	0.575363	1.04562	2.16571	0.29177	0.185011	0.221238	0.30198	1.1334
14760	-11896.8	-11907.7	10.8933	1.00096	0.00191847	0.00223677	0.0207982	0.00333328	0.076732	0.039904	0.00152399	0.0345306	9.06563e-05	0.393059	0.00541635	0.000739752	0.0292881	0.0142955	0.120502	0.09939	0.0472351	0.0793308	0.00675754	0.0297712	0.0421983	0.0206367	0.0681088	0.115636	0.257969	0.0715332	0.0752535	0.392632	0.0869756	0.137144	0.477039	1.00016	2.38566	0.292273	0.18533	0.219895	0.302501	1.1378
14770	-11892.1	-11902.8	10.6735	1.0445	0.00202559	0.000784709	0.0178599	0.00362861	0.0567653	0.0418422	0.000301624	0.0299416	0.000188337	0.467868	0.00476446	0.000614879	0.0264536	0.0156075	0.130415	0.0898284	0.0407652	0.0610023	0.00884526	0.0369516	0.0372731	0.0271903	0.0586439	0.120861	0.250465	0.0694927	0.0786538	0.410373	0.0701543	0.145747	0.489731	1.007	2.35752	0.292273	0.18533	0.219895	0.302501	1.15956
14780	-11895.5	-11905.8	10.3848	1.09764	0.00029504	0.000608671	0.0237629	0.00533951	0.0625596	0.0377518	0.00173929	0.0237941	0.000160253	0.448966	0.00288739	0.000107413	0.0316838	0.0114	0.209149	0.132932	0.0303396	0.0255488	0.00722985	0.0287096	0.0242625	0.0251241	0.0538198	0.125963	0.249681	0.0692753	0.0669259	0.409089	0.0790651	0.156014	0.504254	1.01447	2.32526	0.292223	0.184973	0.220355	0.302449	1.18817
14790	-11892.9	-11902.7	9.76636	0.815622	0.000473256	0.000583101	0.0236875	0.00459727	0.0570601	0.0331662	0.00262506	0.0315617	0.000364429	0.460288	0.00347479	0.000180097	0.0367946	0.018605	0.170927	0.127321	0.0142824	0.0968588	0.00517232	0.0323229	0.0402118	0.026765	0.064101	0.11924	0.28973	0.0655777	0.0633537	0.387254	0.074845	0.0988783	0.413348	0.961191	2.52658	0.296028	0.183979	0.21917	0.300823	1.25142
14800	-11892.6	-11903.1	10.4991	0.897606	0.000534056	0.000734655	0.0167366	0.00363197	0.0641996	0.0353249	0.00249088	0.0230597	0.000997747	0.470386	0.00132419	0.000644872	0.0230095	0.0191705	0.143523	0.10278	0.0097553	0.111854	0.00676142	0.0363413	0.0289568	0.0241947	0.0513227	0.0812997	0.273428	0.0714322	0.0724463	0.443845	0.057548	0.116098	0.443653	0.980721	2.45953	0.296028	0.183979	0.21917	0.300823	1.17773
14810	-11887.8	-11898.2	10.471	0.863758	0.000908085	0.0042427	0.0252168	0.00250797	0.0596529	0.0289227	0.00078408	0.0339711	0.00104979	0.461388	0.00193554	0.000154012	0.0329399	0.0134707	0.168274	0.109614	0.0064396	0.0729375	0.00510982	0.0276034	0.0282946	0.0349797	0.060326	0.115227	0.244933	0.063988	0.0648963	0.444367	0.0665879	0.109036	0.431591	0.973168	2.48621	0.296028	0.183979	0.21917	0.300823	1.18072
14820	-11891.4	-11902.2	10.8038	1.13582	0.00100065	0.00184407	0.0119677	0.00270356	0.0644694	0.0368674	0.00134785	0.0370294	0.00329752	0.440282	0.0021344	0.000208768	0.0340239	0.00658607	0.121822	0.147853	0.00777349	0.0621702	0.00756139	0.0380372	0.0359221	0.0226244	0.0585516	0.0939178	0.264448	0.0664903	0.0674342	0.438518	0.0691919	0.163229	0.514087	1.01931	2.30338	0.298822	0.185715	0.221239	0.294224	1.14608
14830	-11882.3	-11892.5	10.2723	1.08748	0.000462169	0.00204199	0.0177623	0.00360504	0.0617356	0.031039	0.00178604	0.0361456	0.00476442	0.45754	0.00099531	0.000232088	0.0229379	0.0194922	0.12713	0.132631	0.0203505	0.104191	0.00261671	0.0281784	0.0337458	0.0312452	0.0588451	0.0998227	0.259156	0.0753875	0.0680838	0.429743	0.0678073	0.154072	0.501555	1.01311	2.33127	0.299144	0.184	0.221477	0.295378	1.19947
14840	-11888.7	-11898.9	10.2006	1.00964	0.00147985	0.00311493	0.0287337	0.00395054	0.0571409	0.0424727	0.00327607	0.0294121	0.00552688	0.427571	0.00210387	0.00118287	0.0248662	0.0136988	0.130928	0.145944	0.0100774	0.11129	0.00475937	0.0209374	0.0294771	0.035365	0.0737242	0.101846	0.26441	0.0634314	0.0694642	0.431666	0.069182	0.138874	0.479632	1.00158	2.37991	0.299144	0.184	0.221477	0.295378	1.20703
14850	-11899.7	-11910.3	10.6035	1.36856	0.0015929	0.00246076	0.0142128	0.00365429	0.0451218	0.0359183	0.00224399	0.0330979	0.00265706	0.427571	0.00178675	0.00139626	0.0265399	0.015348	0.157628	0.1195	0.00528083	0.0703667	0.00716285	0.030648	0.0739142	0.0366494	0.0501934	0.101565	0.257746	0.0618327	0.0906315	0.420787	0.0674383	0.204286	0.565109	1.04167	2.18893	0.301533	0.185469	0.223246	0.289752	1.16494
14860	-11892.2	-11902.4	10.2223	1.09608	0.00195754	0.00376438	0.0195178	0.00241353	0.0587127	0.0333046	0.0049265	0.0205331	0.000973586	0.427571	0.00249322	0.000774567	0.0315788	0.0196722	0.157628	0.117621	0.0190098	0.10851	0.0051966	0.0259957	0.0347106	0.0348534	0.072708	0.103341	0.262252	0.062546	0.0820494	0.428144	0.0616682	0.155715	0.50384	1.01426	2.32619	0.3064	0.188463	0.210708	0.29443	1.20443
14870	-11891.5	-11901.6	10.0884	0.938955	0.00303884	0.0040428	0.0209916	0.00301135	0.0648757	0.0332087	0.00322727	0.0338632	0.00171593	0.482738	0.00261146	0.000543264	0.0235433	0.0072753	0.157628	0.0982528	0.0197915	0.0930646	0.00401524	0.0331291	0.0382398	0.0380351	0.0517637	0.085636	0.264576	0.066385	0.0789724	0.431938	0.0724931	0.124618	0.457602	0.9891	2.42868	0.3064	0.188463	0.210708	0.29443	1.21861
14880	-11887.8	-11898.2	10.3784	1.04378	0.00297103	0.00255665	0.0218954	0.00365349	0.0440251	0.0383667	0.00180044	0.0282261	0.0032867	0.416038	0.00164695	0.000280509	0.0358477	0.0131337	0.146612	0.114281	0.0363133	0.118223	0.00372396	0.0270948	0.0293436	0.0270695	0.0726887	0.0843065	0.260468	0.0653544	0.0863175	0.432186	0.0713676	0.145606	0.489527	1.00689	2.35798	0.303442	0.186644	0.215461	0.294454	1.18908
14890	-11888.5	-11898.3	9.74327	1.05684	0.00321497	0.0028464	0.0175065	0.00343004	0.0470392	0.0388028	0.00755098	0.0313038	0.00289512	0.470749	0.00230557	0.000255289	0.0256544	0.0126981	0.170441	0.137754	0.0388228	0.0760737	0.00479632	0.0320443	0.0461036	0.0278026	0.0524345	0.125627	0.237994	0.0597153	0.0788696	0.432584	0.0652097	0.148154	0.493194	1.00881	2.34984	0.299152	0.184005	0.226553	0.29029	1.25252
14900	-11884.5	-11894.9	10.4088	0.99195	0.000401032	0.00242056	0.00950166	0.00363337	0.0499117	0.0354361	0.00359587	0.0297605	0.00288571	0.470749	0.00163066	0.00126567	0.0270879	0.0106019	0.171408	0.104766	0.0488912	0.0545557	0.0066216	0.0247663	0.0367449	0.0371342	0.0525303	0.0776253	0.262713	0.0724714	0.0739818	0.452039	0.0611685	0.135345	0.474319	0.998653	2.39168	0.299152	0.184005	0.226553	0.29029	1.1863
14910	-11889.2	-11899.4	10.2724	0.957179	0.0018571	0.0028969	0.0095513	0.00289485	0.0416397	0.0346281	0.00268174	0.0323533	0.00689351	0.470749	0.00220153	0.000861378	0.0274247	0.0168187	0.181792	0.119737	0.0447229	0.0401648	0.0111056	0.0308649	0.0288405	0.0278193	0.0616095	0.103858	0.259987	0.0723631	0.0513508	0.451364	0.0610771	0.128333	0.463492	0.992526	2.41565	0.299152	0.184005	0.226553	0.29029	1.20011
14920	-11885.7	-11896.1	10.4772	1.07299	0.00155854	0.00310765	0.0150735	0.00418689	0.0485176	0.0319524	0.000888953	0.0294037	0.00365271	0.463827	0.00253279	0.000629376	0.0274204	0.0100593	0.152234	0.111047	0.0465588	0.0702884	0.013141	0.0384297	0.0291623	0.0296033	0.0457786	0.0989072	0.272362	0.0689137	0.0516746	0.429848	0.0782941	0.151282	0.497641	1.01111	2.33996	0.298974	0.184491	0.226418	0.290118	1.17905
14930	-11899.1	-11909	9.90661	0.999981	0.000520063	0.00300887	0.00973114	0.00598303	0.037808	0.0343216	0.000667355	0.0360044	0.00866709	0.472972	0.000960967	0.000671743	0.0402784	0.0186885	0.131353	0.132714	0.0574938	0.060179	0.00243276	0.0249005	0.0541424	0.0391124	0.0638639	0.101057	0.254444	0.0704114	0.0777905	0.415913	0.0803837	0.13695	0.476746	0.999997	2.38631	0.298974	0.184491	0.226418	0.290118	1.23648
14940	-11885.1	-11895.1	10.0812	1.06126	0.000542034	0.00237046	0.0147403	0.00360452	0.0682118	0.0363704	0.00372848	0.0268619	0.00405463	0.43567	0.0011726	0.000654111	0.0258046	0.0239831	0.168968	0.11421	0.0243654	0.0814616	0.00282072	0.0271914	0.0352455	0.0490732	0.0676074	0.102394	0.257811	0.0713432	0.065587	0.421417	0.0814474	0.149013	0.494422	1.00945	2.34711	0.296027	0.182672	0.224186	0.297115	1.21871
14950	-11881.7	-11891.9	10.2021	0.860765	0.000577137	0.00233986	0.0150562	0.00375914	0.0624762	0.0372929	0.00080783	0.036828	0.00171709	0.478867	0.000749212	0.000513847	0.0290525	0.011859	0.139009	0.110315	0.0450558	0.0626719	0.0029956	0.0367796	0.03926	0.0398647	0.0497723	0.106454	0.268033	0.0673335	0.0645576	0.420898	0.0727245	0.108408	0.430495	0.972468	2.48863	0.296027	0.182672	0.224186	0.297115	1.20762
14960	-11882	-11892.6	10.5541	0.930952	0.00031904	0.00119549	0.0200994	0.00395551	0.0420472	0.0344771	0.00101822	0.0339933	0.00103975	0.458217	0.000445086	0.000588573	0.029102	0.0193797	0.169822	0.100632	0.0296623	0.0648446	0.00274194	0.0296128	0.0340857	0.0356053	0.0591894	0.107712	0.271201	0.0650904	0.0653206	0.425873	0.0648029	0.122979	0.454966	0.987545	2.43451	0.300934	0.1857	0.211325	0.302041	1.17207
14970	-11885.8	-11897	11.2013	1.14093	0.000361832	0.00154765	0.0176609	0.00352296	0.0599207	0.0355898	0.000776202	0.0275467	0.00250945	0.393203	0.000764118	0.000418334	0.0248981	0.0113371	0.128616	0.117009	0.0281493	0.0830861	0.0031092	0.0405836	0.0413521	0.0229384	0.0614026	0.122487	0.260782	0.0813183	0.0676889	0.403291	0.0644327	0.164185	0.515368	1.01992	2.30052	0.301049	0.185771	0.211024	0.302156	1.1063
14980	-11887.3	-11898	10.7175	1.10248	0.00058631	0.00230306	0.0110475	0.00223949	0.0575532	0.030407	0.00096942	0.027609	0.00497446	0.429104	0.00126148	0.000287257	0.0432348	0.0102025	0.142435	0.110036	0.0377572	0.0900861	0.00856947	0.0294003	0.0246681	0.0357603	0.0543794	0.122104	0.259967	0.0810639	0.0674771	0.402029	0.0673592	0.156936	0.505527	1.0151	2.32243	0.299679	0.184926	0.214613	0.300782	1.15487
14990	-11887.9	-11898.6	10.7696	1.06595	0.000482799	0.00418328	0.0141564	0.00362696	0.0739045	0.0287046	0.00263673	0.0276185	0.00771988	0.429104	0.00421951	0.000373222	0.0341659	0.0120571	0.135069	0.112835	0.029836	0.0826454	0.0107431	0.0272204	0.0370437	0.0264263	0.0450789	0.113443	0.24065	0.0750406	0.0874821	0.418522	0.0648628	0.149921	0.495714	1.01012	2.34424	0.299679	0.184926	0.214613	0.300782	1.14985
15000	-11888.7	-11900.1	11.3713	1.36755	0.000105211	0.00245111	0.0160656	0.00195058	0.0350245	0.0470052	0.00543512	0.0235254	0.00593451	0.416188	0.00242615	0.000900588	0.0233095	0.016449	0.122297	0.0970172	0.0432426	0.0796026	0.00963185	0.0344744	0.0358917	0.0217874	0.047453	0.114021	0.241878	0.0754235	0.0828262	0.420657	0.0651938	0.204118	0.564916	1.04159	2.18937	0.299679	0.184926	0.214613	0.300782	1.08817
15010	-11884.6	-11895.1	10.5471	1.10772	0.000145479	0.0014507	0.0254289	0.00603136	0.0547389	0.0330887	0.00678575	0.03175	0.00298302	0.456732	0.00119054	0.00104935	0.0336337	0.0145521	0.135683	0.109828	0.0255869	0.0634886	0.0114258	0.0255959	0.0288041	0.031018	0.0708971	0.101455	0.248	0.0773323	0.0750667	0.431303	0.0668437	0.157932	0.506896	1.01578	2.31939	0.299679	0.184926	0.214613	0.300782	1.17189
15020	-11885.8	-11895.3	9.5035	0.921527	0.000342415	0.00167159	0.0165353	0.00369354	0.0782686	0.0349509	0.00311549	0.0402094	0.00308367	0.48258	0.00100487	0.000512207	0.0368043	0.00898005	0.167686	0.129285	0.0288197	0.0718695	0.00622212	0.0408219	0.04673	0.0264091	0.0475826	0.108348	0.270739	0.0622932	0.0716392	0.41161	0.0753697	0.121043	0.451824	0.985675	2.44146	0.295581	0.182397	0.225353	0.296669	1.27718
15030	-11889.9	-11900	10.0673	1.08818	0.000549976	0.00246198	0.0288354	0.00345779	0.065648	0.0405314	0.00425353	0.0239644	0.00767733	0.468826	0.000442013	0.00172613	0.0237937	0.00958718	0.142862	0.0979854	0.0573144	0.0834931	0.00683572	0.0273344	0.0477417	0.0208649	0.0537833	0.131386	0.270536	0.0622464	0.0492178	0.411301	0.0753131	0.154205	0.501741	1.0132	2.33085	0.295581	0.182397	0.225353	0.296669	1.21997
15040	-11888	-11898.8	10.7872	1.2306	0.0012444	0.00275155	0.0301484	0.00225476	0.057865	0.0360991	0.00392594	0.0306152	0.00717862	0.414454	0.000532043	0.00233881	0.0359971	0.00908284	0.140001	0.0979854	0.0573144	0.0934375	0.00599311	0.0374325	0.0212691	0.0244597	0.0348802	0.0926447	0.2621	0.0734867	0.0711148	0.4326	0.0680531	0.180554	0.536569	1.02972	2.25315	0.296813	0.182078	0.224959	0.29615	1.14726
15050	-11894.4	-11904.9	10.478	0.917073	0.00301691	0.00333876	0.0235842	0.00524851	0.0603719	0.0483834	0.00176593	0.0254086	0.00530107	0.414454	0.000894074	0.00367235	0.0227331	0.00807057	0.150848	0.129336	0.0324254	0.0673183	0.00986796	0.0262641	0.0381539	0.0363375	0.0629531	0.11665	0.257862	0.0722983	0.0699648	0.425605	0.0576201	0.120125	0.450324	0.984775	2.44478	0.29388	0.190161	0.222736	0.293223	1.17975
15060	-11894.3	-11904.5	10.1626	1.0379	0.0054502	0.00278096	0.0128792	0.00290036	0.0605066	0.0363439	0.00289868	0.0279838	0.00794327	0.471439	0.000251576	0.00525389	0.0345647	0.0064412	0.14548	0.120901	0.0260625	0.0667964	0.0103087	0.0223987	0.0368849	0.0241382	0.0800778	0.0905819	0.264923	0.0742782	0.0627454	0.43726	0.0702115	0.144453	0.487854	1.00601	2.36169	0.29388	0.190161	0.222736	0.293223	1.21068
15070	-11890.4	-11900	9.60154	1.01956	0.00212537	0.00358793	0.0239656	0.00119006	0.0448711	0.0352334	0.0108257	0.0223166	0.00514277	0.500992	0.000275967	0.00198615	0.0250666	0.013792	0.168478	0.128256	0.0267878	0.0699008	0.00569863	0.0221244	0.0408918	0.0418077	0.0715677	0.0923344	0.264413	0.074135	0.0626245	0.436417	0.0700761	0.140839	0.482552	1.00317	2.37344	0.290065	0.187693	0.219844	0.302398	1.26688
15080	-11894	-11904.2	10.1861	1.34565	0.00206533	0.00230636	0.0221191	0.00177832	0.039567	0.0420014	0.00802906	0.0313548	0.00593451	0.450244	0.000433995	0.0043574	0.0324897	0.0184947	0.171727	0.130915	0.0104634	0.0814304	0.00330615	0.0260077	0.0325611	0.0355708	0.0536422	0.0952896	0.243028	0.0765078	0.0646288	0.4576	0.0629455	0.200464	0.560672	1.03991	2.19896	0.290065	0.187693	0.219844	0.302398	1.2068
15090	-11895.4	-11905.4	9.98369	1.08237	0.000679609	0.00399354	0.0214122	0.00262841	0.0749901	0.0296784	0.0176483	0.024743	0.00274284	0.438904	0.000717434	0.0048644	0.0378109	0.0210521	0.187441	0.126888	0.026899	0.0563624	0.00429609	0.0259138	0.0377517	0.0362398	0.0446991	0.099189	0.252973	0.0796386	0.0786891	0.423989	0.0655213	0.15309	0.500183	1.01241	2.33432	0.290065	0.187693	0.219844	0.302398	1.22836
15100	-11889.7	-11898.6	8.81676	0.899447	0.00105913	0.00341073	0.0324907	0.00210667	0.0542914	0.0379891	0.00544054	0.0241538	0.00575037	0.555503	0.000486893	0.00331318	0.0287047	0.0142175	0.175239	0.152843	0.0220779	0.0799901	0.00823602	0.0277706	0.0366929	0.0250708	0.0491247	0.100048	0.248771	0.0783158	0.0650183	0.443414	0.064433	0.11648	0.444292	0.981113	2.45811	0.289955	0.187722	0.219878	0.302445	1.34596
15110	-11893.2	-11903.1	9.88217	0.960265	0.00201596	0.00128787	0.0168889	0.00337441	0.0668416	0.0491467	0.00607881	0.0334075	0.0111344	0.453988	0.000888807	0.0022881	0.026928	0.006953	0.182409	0.111406	0.0136291	0.0754726	0.00684747	0.0262949	0.0427364	0.0433346	0.055766	0.119214	0.261821	0.0731953	0.071127	0.414423	0.0602202	0.128959	0.464474	0.993091	2.41348	0.289955	0.187722	0.219878	0.302445	1.23912
15120	-11899.8	-11910.2	10.3981	1.21748	0.00141643	0.00176516	0.00640744	0.00376325	0.0382822	0.0318714	0.00636882	0.034622	0.011634	0.461085	0.00140227	0.0046787	0.0381782	0.0104379	0.149991	0.137134	0.0229982	0.0535216	0.0025468	0.0292159	0.0373984	0.0377786	0.0637406	0.118863	0.26105	0.0717297	0.0709015	0.413202	0.0642547	0.178207	0.533609	1.0284	2.25978	0.289955	0.187722	0.219878	0.302445	1.18624
15130	-11893.7	-11903.2	9.51867	0.957957	0.000227128	0.00117264	0.00912064	0.00245028	0.0533829	0.0475362	0.00545786	0.0334929	0.00524223	0.469034	0.0018781	0.00147659	0.0245521	0.0152308	0.198688	0.127325	0.0152845	0.092664	0.00254594	0.0270274	0.0448557	0.040705	0.0561298	0.111301	0.274723	0.0714654	0.0663913	0.415951	0.0601673	0.128491	0.46374	0.992669	2.4151	0.289955	0.187722	0.219878	0.302445	1.27548
15140	-11892.4	-11902.7	10.2529	1.09076	0.000123497	0.001425	0.0173307	0.00262825	0.0382218	0.033072	0.00643429	0.0286167	0.0112888	0.446201	0.000549925	0.00213035	0.0329721	0.00502743	0.175233	0.136498	0.00907137	0.0849019	0.00790336	0.0301979	0.0345235	0.0495036	0.0475385	0.0946271	0.263229	0.0672711	0.0727871	0.444436	0.0576499	0.1547	0.50243	1.01355	2.32932	0.290292	0.18794	0.218972	0.302796	1.20139
15150	-11888.7	-11897.2	8.49122	0.8697	4.22309e-05	0.00259992	0.010547	0.00394434	0.0598277	0.0408526	0.00575369	0.0309339	0.00593289	0.5785	0.000299191	0.00252594	0.0295848	0.00903784	0.2013	0.136736	0.0219717	0.0896474	0.00667881	0.0314343	0.0323185	0.037083	0.0411135	0.109813	0.2654	0.0678259	0.0507345	0.448102	0.0581254	0.110281	0.433752	0.974543	2.48142	0.290292	0.18794	0.218972	0.302796	1.37867
15160	-11888.3	-11897.4	9.04924	1.02868	0.000245253	0.00224461	0.0189737	0.0024459	0.0478207	0.0439212	0.00329663	0.0349273	0.0031134	0.557516	0.000298154	0.00116549	0.0249745	0.00903784	0.208785	0.112927	0.0228097	0.0660889	0.00979814	0.0242968	0.0351943	0.0318197	0.0603681	0.103604	0.250394	0.063991	0.0781387	0.449033	0.054839	0.142641	0.485206	1.00459	2.36756	0.290292	0.18794	0.218972	0.302796	1.32207
15170	-11888.7	-11897.7	8.92795	1.06094	0.000173866	0.00358263	0.0258639	0.00385075	0.0597947	0.0529623	0.00469812	0.0364815	0.00321804	0.55362	0.000816214	0.000359869	0.029422	0.0154817	0.184651	0.126136	0.0209834	0.0450148	0.00636021	0.0339603	0.0370793	0.0323736	0.0571533	0.11088	0.247852	0.0633413	0.0773453	0.444474	0.0561079	0.14895	0.494332	1.00941	2.34731	0.290292	0.18794	0.218972	0.302796	1.33404
15180	-11892.1	-11902.1	10.031	0.974919	0.000333656	0.00211287	0.0136516	0.00190687	0.0700291	0.0386365	0.00469259	0.0356691	0.00408534	0.437242	0.00211205	0.000247644	0.0304877	0.0179199	0.149336	0.125126	0.0226965	0.103963	0.00386769	0.0535346	0.0288502	0.0388323	0.0388326	0.116432	0.246023	0.0628738	0.0767745	0.441194	0.0567028	0.131923	0.469081	0.995717	2.40328	0.294894	0.186721	0.217552	0.300833	1.22417
15190	-11890	-11900	10.04	1.0917	0.000276832	0.0036861	0.0257199	0.0022086	0.0449879	0.0292072	0.00499405	0.030818	0.00732699	0.467917	0.000522611	0.000444862	0.0263492	0.0179987	0.149513	0.118406	0.0209613	0.122937	0.00193436	0.0516458	0.0268341	0.0253893	0.0425993	0.1185	0.250392	0.0639905	0.0781381	0.431269	0.0577099	0.15488	0.502681	1.01368	2.32876	0.294894	0.186721	0.217552	0.300833	1.22268
15200	-11897.8	-11907.9	10.0846	1.15717	0.000439714	0.00404476	0.0123183	0.00229409	0.0824332	0.0390909	0.00890175	0.0366164	0.00253421	0.379819	0.000346123	0.00028058	0.0400279	0.0135223	0.15567	0.101414	0.0427963	0.125862	0.00868618	0.0422377	0.0304046	0.0453281	0.0428204	0.111684	0.235991	0.0832129	0.0780215	0.424841	0.0662493	0.167205	0.519382	1.02184	2.29157	0.294894	0.186721	0.217552	0.300833	1.21789
15210	-11887.1	-11897.1	10.0703	1.00603	0.000222362	0.00259546	0.0139605	0.0044404	0.0493054	0.0419731	0.00984798	0.03185	0.00115982	0.452208	0.000505626	0.000419319	0.0383608	0.00601825	0.186998	0.123073	0.0452875	0.0656045	0.00785788	0.0247411	0.0318926	0.0266459	0.0551037	0.117052	0.247331	0.0655434	0.0589999	0.445257	0.0658167	0.138155	0.478557	1.00099	2.3823	0.291677	0.186105	0.224666	0.297552	1.22007
15220	-11884.5	-11895.1	10.5829	1.19021	0.000317056	0.00202701	0.0191437	0.00363167	0.0750967	0.0274711	0.00448565	0.0292401	0.00140253	0.448451	0.000446393	0.00051183	0.0347693	0.0200019	0.135171	0.112651	0.048132	0.0736112	0.00347461	0.0328929	0.0250654	0.0271617	0.0427367	0.114228	0.241365	0.0639622	0.0817008	0.434516	0.0642289	0.173275	0.527307	1.02554	2.27388	0.292528	0.18629	0.222762	0.29842	1.16789
15230	-11885.2	-11894.8	9.6126	0.865346	0.000355183	0.00289636	0.0185907	0.00383625	0.0709744	0.0477524	0.00408562	0.0277009	0.00390514	0.530654	0.000463552	0.00066014	0.0231253	0.0106364	0.158767	0.129916	0.0267193	0.0650177	0.00545625	0.0344707	0.0377171	0.0206695	0.0421802	0.117874	0.254236	0.0517587	0.0507902	0.457687	0.067654	0.109369	0.43217	0.973538	2.48492	0.292541	0.186298	0.222771	0.29839	1.26655
15240	-11892.4	-11902.6	10.2278	1.06872	0.000630224	0.00233136	0.0190444	0.00566494	0.0526312	0.051881	0.00678608	0.0280923	0.00538797	0.463845	0.000171016	0.00132447	0.0215191	0.0145685	0.145944	0.122508	0.0133831	0.0718164	0.00574	0.0236242	0.0457109	0.032159	0.0692503	0.0883723	0.262868	0.053516	0.0525146	0.473226	0.069503	0.150459	0.496477	1.01052	2.34255	0.292541	0.186298	0.222771	0.29839	1.20401
15250	-11888.8	-11898.4	9.59615	1.08747	0.000557712	0.00339193	0.0158691	0.00321171	0.0481158	0.0434164	0.00392364	0.0287477	0.00603261	0.524314	0.000211534	0.00218968	0.0199144	0.0183871	0.199494	0.117334	0.00941769	0.0486583	0.0073086	0.0345402	0.0327485	0.0431601	0.0561404	0.0990971	0.23577	0.0701564	0.0731055	0.463041	0.058831	0.154069	0.501551	1.01311	2.33127	0.292541	0.186298	0.222771	0.29839	1.26708
15260	-11888.1	-11898.5	10.4734	1.00223	0.00053719	0.00195142	0.0134111	0.00296065	0.0649383	0.0337838	0.00725604	0.0341961	0.00749765	0.457216	4.53935e-05	0.000950696	0.0220464	0.0208502	0.135449	0.126772	0.00753753	0.059959	0.00699403	0.0330217	0.0366629	0.0364965	0.0692546	0.110256	0.236868	0.072196	0.0778375	0.430932	0.0719107	0.137399	0.477422	1.00037	2.38481	0.292541	0.186298	0.222771	0.29839	1.17979
15270	-11886.3	-11896.6	10.3216	1.12684	0.000556066	0.00186859	0.0175772	0.00366666	0.0456427	0.0417866	0.00492368	0.0396811	0.00572593	0.498744	6.18949e-05	0.000435489	0.0253526	0.0147454	0.129749	0.124812	0.0107253	0.0821022	0.00296657	0.0366795	0.0357783	0.0335905	0.0371751	0.112614	0.241934	0.07374	0.0795021	0.440148	0.0520626	0.161544	0.511816	1.0182	2.30844	0.292541	0.186298	0.222771	0.29839	1.19435
15280	-11887.6	-11897.7	10.0623	1.08027	0.000400383	0.00257874	0.0231967	0.00387649	0.0503341	0.0321657	0.00618451	0.0424022	0.00453581	0.478958	9.60506e-05	0.00100393	0.0251667	0.0115764	0.141124	0.12659	0.0113742	0.118492	0.00307586	0.0289284	0.0346589	0.0231831	0.0506059	0.113032	0.250026	0.0547133	0.0677385	0.45487	0.0596204	0.152686	0.499617	1.01212	2.33557	0.296437	0.175462	0.225738	0.302364	1.22051
15290	-11894.3	-11903.7	9.3317	0.899596	0.00257224	0.00538948	0.0220024	0.00197188	0.066389	0.0355989	0.00493724	0.0335433	0.00444297	0.461708	9.94377e-05	0.000396724	0.0320775	0.0238038	0.143544	0.154177	0.0264884	0.0932882	0.00271317	0.0373594	0.0541095	0.0268251	0.0610307	0.110383	0.250482	0.0510416	0.0565927	0.4557	0.0758008	0.116511	0.444344	0.981144	2.458	0.293102	0.187568	0.221989	0.297341	1.29447
15300	-11889.5	-11900.3	10.7658	1.31924	0.00140062	0.00333664	0.0218055	0.00148737	0.058016	0.0381927	0.00330113	0.0382652	0.0100605	0.430701	0.000197613	0.000613191	0.0221933	0.0273419	0.145869	0.101949	0.0353225	0.0636204	0.00447946	0.0207118	0.0254095	0.0339111	0.0607741	0.112976	0.27953	0.0612368	0.0631558	0.413236	0.069865	0.196001	0.555416	1.03777	2.21081	0.293049	0.187535	0.221949	0.297467	1.14896
