Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	br_lens[80]	br_lens[81]	br_lens[82]	br_lens[83]	br_lens[84]	br_lens[85]	br_lens[86]	br_lens[87]	br_lens[88]	br_lens[89]	br_lens[90]	br_lens[91]	br_lens[92]	br_lens[93]	br_lens[94]	br_lens[95]	br_lens[96]	br_lens[97]	br_lens[98]	br_lens[99]	br_lens[100]	br_lens[101]	br_lens[102]	br_lens[103]	br_lens[104]	br_lens[105]	br_lens[106]	br_lens[107]	br_lens[108]	br_lens[109]	br_lens[110]	br_lens[111]	br_lens[112]	br_lens[113]	br_lens[114]	br_lens[115]	br_lens[116]	br_lens[117]	br_lens[118]	br_lens[119]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
14090	-24866.8	-24708.2	-158.576	0.399617	0.0016489	0.000722412	0.00108443	0.0331199	2.07831	0.00531888	0.000239709	0.0823961	0.257974	0.148085	0.00591288	0.0309418	0.128684	0.000457475	0.0049187	0.0750992	0.000737814	0.00494079	0.0101334	0.0167627	0.117557	0.238208	0.0349854	0.000612289	0.0850574	0.00608975	0.0158291	0.0178191	0.0300786	0.00351122	0.0274588	0.0477214	0.0498441	0.00115781	0.0028866	0.0796447	0.00260562	0.167675	0.000842648	0.00179566	0.0385231	0.0310345	0.0359391	2.02342	0.00925668	0.00439314	0.0450195	0.0223218	0.00571356	0.00673978	0.0158248	0.00165107	0.0597043	0.459675	0.00644954	7.698e-05	0.0399345	0.420662	0.0091651	4.4654e-05	0.002377	0.0146865	0.223241	0.0197697	0.00644129	0.020337	0.00144469	0.0118498	0.0425035	0.162011	0.00523628	0.00229579	0.0190799	0.0072374	0.00763736	0.0116914	0.00589744	0.0489693	0.00449794	0.0187579	0.000723411	0.00525896	0.00206105	0.0919305	0.0263115	0.00513808	0.000227759	0.0523555	0.00795981	0.00248134	0.0485782	0.209805	0.0399298	0.00422946	0.107199	0.00698532	0.000338648	0.00182254	0.0217871	0.0583815	0.00328755	0.0118823	0.0464668	0.0189852	0.00927259	0.132372	0.0207574	0.0486087	0.806164	0.0519309	0.0118559	0.00130678	0.0021799	0.00256974	0.000155505	0.00170615	0.007893	0.00315638	0.0724271	0.102189	0.231643	0.113084	0.0699577	0.38272	0.100406	0.0166592	0.18147	0.730866	3.07101	0.235113	0.231103	0.276673	0.257111	9.63686
14100	-24860.4	-24701.4	-159.001	0.399617	0.00376105	0.00228771	0.00192417	0.0198862	2.40244	0.00391721	0.000353021	0.0843587	0.322383	0.196307	0.00211776	0.0165594	0.107578	0.000309905	0.0056325	0.0772736	0.000802686	0.00138958	0.012845	0.0136181	0.123948	0.223832	0.0440996	0.000471472	0.0744271	0.00911962	0.00768529	0.0154345	0.0399599	0.00319716	0.0245527	0.057942	0.0346898	0.000357718	0.00532109	0.0717471	0.00340926	0.134433	0.000520875	0.0035318	0.0432443	0.0297887	0.033991	1.8877	0.00635399	0.00374339	0.0559878	0.0174427	0.00235119	0.00571942	0.0132896	0.00420485	0.0503488	0.513972	0.00668281	0.000112325	0.0221958	0.417905	0.00895177	4.37376e-05	0.00247845	0.0146838	0.120361	0.0170493	0.00913819	0.0159077	0.000494846	0.010556	0.0382741	0.114468	0.00995816	0.000931737	0.0291581	0.0111219	0.00976116	0.0203118	0.0040279	0.0299381	0.00387773	0.0136864	0.00134768	0.00253614	0.00411165	0.0785124	0.08844	0.00336881	0.000574059	0.0459181	0.0121844	0.00144037	0.0344367	0.206924	0.0445252	0.00531754	0.0934462	0.00534249	0.000862171	0.000787709	0.0201103	0.04505	0.00487597	0.0177086	0.0331885	0.0175838	0.00917912	0.148285	0.0382815	0.0320509	0.805656	0.0160574	0.0197424	0.000467316	0.00670556	0.00286363	0.000495679	0.00118235	0.00739357	0.00473563	0.0630188	0.09108	0.234509	0.114483	0.0708234	0.387456	0.101649	0.0166592	0.18147	0.730866	3.07101	0.235113	0.231103	0.276673	0.257111	9.67934
14110	-24874.6	-24711.9	-162.768	0.375622	0.0060943	0.00583833	0.00177084	0.0195352	2.40244	0.00656501	0.000326268	0.0843587	0.322383	0.213318	0.00188352	0.0315072	0.106614	0.000159349	0.00556647	0.0809388	0.000587165	0.0027187	0.0094947	0.0170329	0.149269	0.249357	0.0401072	0.000202872	0.0656519	0.00453713	0.00926686	0.0170591	0.0631757	0.00210361	0.0251353	0.0579636	0.0426776	0.000868079	0.005204	0.0655926	0.00331327	0.158318	0.000584341	0.00570066	0.0435017	0.036228	0.0374005	1.90788	0.00590001	0.00271474	0.0669323	0.0203129	0.00455314	0.00331141	0.0150628	0.00358642	0.0508562	0.453367	0.00829242	4.66989e-05	0.0452152	0.439371	0.014041	8.7495e-05	0.00222773	0.00806724	0.164054	0.0325443	0.0117057	0.025309	0.000743585	0.0226001	0.0470709	0.15023	0.0180835	0.000427095	0.0188399	0.005452	0.0191351	0.0155457	0.00595808	0.0287084	0.00341824	0.0193507	0.00170159	0.00192794	0.0034823	0.0705109	0.0191555	0.00486832	0.000102012	0.0430015	0.0115199	0.00547101	0.0195796	0.182134	0.0410918	0.00718932	0.108952	0.0120515	0.000442008	0.000648583	0.0113283	0.0423016	0.0028768	0.0219308	0.042779	0.0205646	0.00686356	0.202141	0.0791245	0.0356728	0.847825	0.0352023	0.0189782	0.000992104	0.00416013	0.00327191	0.000152439	0.00113242	0.0068732	0.00591893	0.088978	0.0911659	0.23473	0.113648	0.0708902	0.387822	0.101744	0.0133603	0.163325	0.703493	3.11982	0.235113	0.231103	0.276673	0.257111	10.0562
14120	-24885	-24719.8	-165.279	0.367013	0.00187884	0.00502014	0.000986824	0.018844	2.33862	0.00869822	0.000841407	0.0885155	0.257206	0.183819	0.00326756	0.0226778	0.117692	0.000296614	0.00400607	0.100584	0.00130465	0.0043224	0.0148582	0.00641084	0.108983	0.272594	0.0436951	0.00104833	0.0626889	0.00209822	0.0102593	0.00855455	0.0429486	0.00401994	0.0258373	0.0766931	0.0373853	0.00286217	0.00544435	0.0975997	0.00186542	0.152613	0.000954554	0.00463157	0.0343916	0.0385963	0.0381881	2.203	0.012017	0.00167036	0.0600943	0.0222179	0.00215858	0.00495307	0.0206163	0.00269747	0.0496406	0.508614	0.00905636	3.05113e-05	0.040511	0.4401	0.00935791	0.000165654	0.00457142	0.00760961	0.177831	0.0518841	0.0134144	0.028878	0.00261893	0.0128208	0.0490391	0.134934	0.0133223	0.00185402	0.0229377	0.00374805	0.00820964	0.0142378	0.0069264	0.0400609	0.00577853	0.015536	0.000498718	0.00132407	0.00284299	0.0723502	0.0242949	0.0029384	0.000235047	0.0421746	0.0185405	0.00542998	0.0078305	0.176508	0.0422709	0.0068195	0.123537	0.00392611	0.000815228	0.000631899	0.024732	0.0371489	0.0030368	0.0213622	0.0310789	0.0162773	0.00741938	0.136773	0.0563944	0.0311442	1.02104	0.0249588	0.0195037	0.00180879	0.00493608	0.00365219	0.00031921	0.00295746	0.00675147	0.00435602	0.0618416	0.0905464	0.233135	0.112875	0.0704085	0.391982	0.101053	0.0122573	0.15672	0.692967	3.13806	0.235113	0.231103	0.276673	0.257111	10.3074
14130	-24880	-24716.2	-163.795	0.361195	0.0049258	0.00118435	0.00153807	0.0183346	2.45701	0.00998343	0.00262209	0.117293	0.386612	0.210265	0.00420377	0.0200844	0.124901	0.000139936	0.00355295	0.0824819	0.00102598	0.00518812	0.0137393	0.00817711	0.143354	0.290688	0.0468136	0.00409876	0.0746439	0.0011043	0.0205276	0.0139581	0.0323497	0.0030955	0.0265745	0.0455361	0.0389389	0.00217916	0.00613638	0.081345	0.00158972	0.159849	0.0030723	0.00234731	0.0394901	0.0385378	0.0432619	1.67967	0.00784857	0.00145595	0.055837	0.015532	0.00375133	0.00555032	0.0120673	0.00233394	0.0559311	0.550982	0.00630435	1.81515e-05	0.0369609	0.358422	0.00945153	0.000186743	0.00394271	0.00482211	0.159637	0.0645024	0.0108245	0.028878	0.00351616	0.0170312	0.0293968	0.154268	0.0245302	0.000740469	0.0238855	0.0130621	0.0083724	0.0226692	0.00985682	0.0431717	0.00665524	0.0104458	0.00202385	0.00144282	0.0020066	0.0986592	0.0319412	0.00452922	6.91861e-05	0.0310464	0.0139958	0.0039332	0.0235743	0.265457	0.0425943	0.00316412	0.129147	0.00725299	0.000739996	0.0031399	0.0172356	0.0614535	0.00505344	0.015262	0.0584615	0.0261485	0.00813	0.179757	0.0439846	0.039629	0.787502	0.0661584	0.0178746	0.000735222	0.00284122	0.00343966	0.000183677	0.00530281	0.00643301	0.0057494	0.107627	0.0905808	0.233224	0.112918	0.0704352	0.392131	0.100711	0.0115371	0.152234	0.685627	3.1506	0.234186	0.230192	0.266142	0.26948	10.159
14140	-24880.4	-24721.4	-158.999	0.367112	0.00252261	0.00237589	0.00069348	0.0142605	2.20971	0.0115217	0.00225963	0.0856916	0.230771	0.180362	0.00367184	0.0298699	0.104536	0.000508154	0.00331128	0.0676931	0.00158872	0.00213864	0.00752861	0.0100718	0.0974758	0.277738	0.0429303	0.00396717	0.0675584	0.0019285	0.0102886	0.0264476	0.0240899	0.00530706	0.0232222	0.05478	0.0327258	0.0013773	0.00657503	0.0991197	0.00139624	0.125437	0.000802432	0.00300671	0.0320977	0.0320404	0.0374529	2.17482	0.0133502	0.00174609	0.0451574	0.0120866	0.00480498	0.00988833	0.0180422	0.00375757	0.0587587	0.448376	0.00335923	2.30711e-05	0.031396	0.386813	0.0150695	0.000322573	0.0059126	0.00694419	0.198956	0.0447685	0.00711072	0.0263855	0.00356864	0.0166849	0.0488137	0.15254	0.0102426	0.0024893	0.0285898	0.00494894	0.012951	0.0168064	0.00563844	0.0327722	0.00825591	0.0117317	0.00251416	0.00776454	0.00269817	0.0766804	0.0457905	0.00259116	0.000115104	0.0166197	0.00880097	0.00233079	0.0364848	0.205826	0.0494188	0.00872493	0.102994	0.00898315	0.00106638	0.00175144	0.0179659	0.0445209	0.00480564	0.0145375	0.0561647	0.0186833	0.0151403	0.155798	0.0511737	0.0392835	0.664035	0.0629951	0.0156688	7.98621e-05	0.00193056	0.00274416	0.000216233	0.0031198	0.00980197	0.00574015	0.0610762	0.107662	0.24386	0.108725	0.0652149	0.377568	0.0969711	0.0122697	0.156797	0.69309	3.13784	0.235378	0.231364	0.267497	0.265761	9.67937
14150	-24882.7	-24725.6	-157.061	0.402188	0.00709029	0.00192937	0.00021122	0.0171429	2.08089	0.00315849	0.000329451	0.0789686	0.364517	0.201805	0.00564697	0.0302557	0.103087	0.000402746	0.00408463	0.0795754	0.00284964	0.001754	0.0138565	0.00477182	0.126855	0.249379	0.0428194	0.00230214	0.0737869	0.00116437	0.0093687	0.0135277	0.0181216	0.000638673	0.0320366	0.039652	0.0282256	0.000760094	0.00170017	0.0788461	0.000416584	0.170324	0.00146279	0.00186263	0.0378792	0.0217464	0.0477609	1.72646	0.00791217	0.00136142	0.0475496	0.0125843	0.00193751	0.00752164	0.0141939	0.00377262	0.0564097	0.484798	0.00517254	0.000200125	0.0196771	0.479122	0.0110921	0.000514043	0.00244467	0.00743578	0.177789	0.0464437	0.0116437	0.0340966	0.00263356	0.00888532	0.0428987	0.178606	0.0262811	0.00107053	0.0188062	0.00859244	0.0100185	0.0302413	0.00714956	0.0389758	0.0040247	0.0147264	0.000946302	0.00648452	0.00257112	0.0818369	0.0262801	0.00481156	0.000185784	0.0122001	0.0139899	0.00394308	0.0308006	0.229506	0.032316	0.00338466	0.12213	0.00284744	0.00250322	0.0014539	0.0144703	0.0537495	0.00713473	0.0191104	0.0520456	0.0174075	0.0196294	0.152585	0.0498774	0.0453172	0.718165	0.0688598	0.0162822	0.000829718	0.00264091	0.00120605	0.000457224	0.00189131	0.0109813	0.0041366	0.0943729	0.108055	0.244751	0.109122	0.0617971	0.378948	0.0973256	0.0170313	0.183388	0.733637	3.06594	0.23399	0.229999	0.267478	0.268533	9.48535
14160	-24860.7	-24698.6	-162.06	0.402188	0.0122196	0.00159585	0.000188313	0.0296632	2.55578	0.00538948	0.000426531	0.093391	0.320439	0.161542	0.00276544	0.0425384	0.10761	0.000183481	0.00212395	0.0643444	0.00271752	0.00173433	0.0120281	0.0169986	0.114329	0.251967	0.044894	0.00370773	0.0684133	0.000712567	0.00659596	0.019416	0.0498456	0.000771958	0.0250224	0.0613912	0.0278525	0.00126667	0.00525966	0.0689	0.0012857	0.158522	0.0023209	0.000918951	0.0455305	0.0379388	0.0426686	1.78715	0.0131014	0.00187107	0.0603591	0.0149929	0.00394703	0.00699933	0.0133931	0.000594414	0.0687316	0.536732	0.00419411	0.000375266	0.0248599	0.373504	0.01066	0.00103191	0.00294951	0.00663067	0.202415	0.0343596	0.00575929	0.0266022	0.00210916	0.0172095	0.0353875	0.134995	0.0178925	0.000716548	0.0229847	0.0129028	0.00896142	0.0120291	0.00525086	0.0247743	0.00223914	0.0158082	0.00141946	0.00479757	0.00243865	0.0859043	0.0392713	0.00488291	0.000177325	0.036269	0.0110092	0.00567135	0.0204236	0.205633	0.0266718	0.00561679	0.0741925	0.00231161	0.00167691	0.00181172	0.0185896	0.0439908	0.00307124	0.0181726	0.0368401	0.0265651	0.0318953	0.122435	0.00514814	0.0503184	0.910677	0.0869807	0.0153404	0.00136995	0.00141615	0.00194489	0.00064667	0.00026465	0.012686	0.00515186	0.073893	0.10663	0.241522	0.104762	0.077096	0.373949	0.0960415	0.0170313	0.183388	0.733637	3.06594	0.23399	0.229999	0.267478	0.268533	9.98526
14170	-24873.3	-24705.5	-167.846	0.362088	0.0116404	0.00190898	0.00025	0.0179464	2.38807	0.00725219	0.000534597	0.103782	0.478231	0.228241	0.0018645	0.023586	0.136455	0.000437402	0.00411951	0.0698782	0.00231183	0.000739686	0.0139118	0.00925808	0.134341	0.276665	0.0427129	0.00779655	0.0625682	0.00137011	0.00806088	0.017293	0.0181712	0.00223473	0.0224264	0.0634409	0.0341313	0.00241682	0.0012996	0.0744317	0.00122396	0.153574	0.00121755	0.00126647	0.041892	0.0459666	0.0497301	2.19291	0.00669176	0.00949956	0.0564034	0.0230259	0.00260886	0.00472301	0.0156058	0.00114805	0.0455452	0.486287	0.00898128	0.00101174	0.0336146	0.408111	0.0133063	0.0013649	0.0058037	0.0109823	0.153384	0.0494524	0.0112424	0.0274278	0.00077266	0.0159179	0.0451854	0.141892	0.0216038	0.00149341	0.023276	0.0100513	0.0114069	0.0226647	0.00967879	0.0369962	0.00256018	0.0152143	0.00217305	0.00463638	0.00289856	0.0937658	0.0583187	0.00813298	0.000213729	0.0600725	0.0103769	0.00427741	0.0155932	0.246201	0.0371903	0.00788532	0.0946958	0.00204404	0.00134909	0.00332762	0.0164648	0.0648812	0.00658456	0.0150743	0.0635453	0.0125215	0.0132715	0.139241	0.00382987	0.0376407	0.879254	0.046003	0.00933615	0.00317815	0.00404738	0.0010616	0.000900059	0.000184435	0.0134363	0.00765432	0.0803196	0.105014	0.237863	0.108709	0.0861276	0.368283	0.0940039	0.0116463	0.152924	0.686766	3.14866	0.23399	0.229999	0.267478	0.268533	10.5641
14180	-24857.4	-24696.9	-160.523	0.367313	0.00173584	0.00454138	0.000352433	0.0169259	2.32929	0.00383346	0.000746042	0.1197	0.334223	0.208797	0.00107734	0.016607	0.136455	0.000850886	0.00321609	0.0715925	0.000699952	0.000359898	0.0158237	0.0114627	0.0895225	0.249957	0.0364898	0.00412352	0.0611908	0.00104888	0.00717285	0.0164333	0.0174254	0.000602878	0.0224264	0.0574825	0.0346067	0.00444303	0.00259366	0.070882	0.00213937	0.15857	0.000603921	0.00172955	0.0412081	0.0311148	0.0474091	1.81113	0.00587845	0.00420158	0.0468673	0.0201224	0.0024171	0.00894638	0.0126698	0.0020815	0.0648683	0.546609	0.00458534	0.000512047	0.04286	0.406931	0.00697422	0.000389398	0.00384306	0.00465199	0.112176	0.0474441	0.00707411	0.025515	0.00109962	0.0180396	0.0455345	0.118177	0.0114808	0.00291483	0.0223142	0.00397741	0.0118783	0.0272838	0.0103903	0.0389734	0.00417064	0.0144287	0.000709454	0.00902846	0.00322341	0.079935	0.0368684	0.00573773	0.000501012	0.0481123	0.012394	0.00501467	0.0179279	0.296851	0.0338308	0.00819895	0.100284	0.0121244	0.00339257	0.00219851	0.0218845	0.0437252	0.00554999	0.021878	0.0394846	0.01298	0.0185629	0.160971	0.0140383	0.0376086	0.876772	0.0254532	0.0101003	0.000971428	0.00224157	0.000783454	0.00095687	0.00078805	0.00698056	0.00719921	0.089563	0.101405	0.257036	0.104973	0.0831674	0.355625	0.0977935	0.0122949	0.156951	0.69334	3.13741	0.221228	0.233831	0.271935	0.273006	9.8317
14190	-24869.7	-24703.3	-166.324	0.360897	0.00619008	0.00227647	0.00198668	0.0152348	2.71069	0.00321921	0.000491761	0.0972339	0.305138	0.215121	0.00166125	0.0340673	0.0976833	0.000530205	0.00270566	0.0724466	0.000485297	0.000258119	0.00858385	0.0130763	0.0912572	0.271678	0.0414669	0.00926514	0.0823798	0.00201693	0.00887229	0.0169188	0.0268051	0.000612583	0.0259351	0.0330727	0.0359091	0.00125434	0.00383763	0.0779707	0.0016925	0.147752	0.000236824	0.00382589	0.0433877	0.0311148	0.0360288	1.98537	0.00495362	0.00397204	0.047179	0.0153148	0.00378835	0.00543547	0.00912671	0.00288464	0.0506765	0.446116	0.00349522	0.000200743	0.0307945	0.471138	0.0165596	0.000491329	0.00393346	0.00688684	0.190161	0.077996	0.00889898	0.0333516	0.00222078	0.0103527	0.0454775	0.179909	0.0189231	0.00274373	0.0164534	0.0175078	0.0135144	0.0146187	0.0029615	0.0399484	0.00292275	0.0102367	0.000285046	0.0086204	0.00100388	0.079935	0.0129832	0.00371669	0.00107757	0.0528823	0.0115733	0.00664388	0.00749804	0.244644	0.0319161	0.00945438	0.0985693	0.0270176	0.00179738	0.00330544	0.0128092	0.051227	0.00732395	0.0208659	0.0315221	0.0224123	0.0192709	0.172178	0.00817622	0.047216	0.876772	0.0292847	0.0127192	0.000545532	0.00154221	0.00140332	0.00181763	0.000537788	0.0166739	0.0077437	0.0880015	0.102023	0.258604	0.105613	0.077576	0.357794	0.0983899	0.0115008	0.152004	0.685247	3.15125	0.221228	0.233831	0.271935	0.273006	10.4118
14200	-24859.3	-24698.8	-160.515	0.380332	0.00412192	0.00301856	0.00147097	0.0262861	2.03088	0.00629404	0.00103607	0.105175	0.250692	0.212787	0.000982069	0.0154955	0.104142	0.000899742	0.00471391	0.0884719	0.00023817	0.000269184	0.0124057	0.0188926	0.116741	0.207778	0.0331619	0.00406315	0.0753577	0.000740193	0.00676151	0.0135733	0.0344004	0.00228045	0.0246949	0.0452468	0.0388482	0.000497457	0.00515144	0.0602806	0.00184973	0.129134	4.92127e-05	0.00133825	0.0424818	0.0290239	0.0460358	2.31844	0.00402499	0.00550149	0.0363179	0.0145903	0.00396937	0.00309755	0.0149266	0.0023336	0.0668458	0.525917	0.0047943	0.000171512	0.0288097	0.450333	0.0116327	0.000974165	0.00567905	0.00871118	0.204322	0.0352067	0.00399379	0.0211269	0.00254561	0.0214176	0.0301629	0.112497	0.0192892	0.00131153	0.0221041	0.0182399	0.00777727	0.0126488	0.00293071	0.0447947	0.00299187	0.00631104	0.000855964	0.00788809	0.00119032	0.0603274	0.0172677	0.0105229	0.000951922	0.0454511	0.0117994	0.00564711	0.00494356	0.28002	0.0184841	0.00715911	0.116657	0.0141422	0.00135695	0.000707991	0.0162855	0.075258	0.0048621	0.0137612	0.0439075	0.0377243	0.00742208	0.137546	0.00117353	0.036105	0.788259	0.0592492	0.0175347	0.000413947	0.00191449	0.00134272	0.00156075	0.000318029	0.00964906	0.0105617	0.0761896	0.103677	0.245421	0.106732	0.0818909	0.368905	0.0933741	0.0139822	0.166918	0.709089	3.11001	0.221228	0.233831	0.271935	0.273006	9.83092
14210	-24859.4	-24705.9	-153.448	0.413912	0.00352125	0.00408195	0.000611622	0.0151539	2.01253	0.00544475	0.000513054	0.109476	0.320185	0.194791	0.00421848	0.0335207	0.108412	0.000399289	0.00247799	0.0631224	0.00012321	0.000318027	0.00684389	0.0192831	0.0932523	0.25237	0.0294675	0.00421841	0.0703084	0.000640342	0.00798083	0.0135107	0.0631369	0.00261943	0.0232972	0.0511308	0.0329364	0.000639017	0.00641228	0.0848034	0.00335684	0.122223	8.02678e-05	0.00136623	0.0547427	0.0287524	0.0426321	1.75284	0.00727163	0.00606194	0.0386299	0.0170669	0.00409819	0.00327329	0.00805221	0.00260192	0.0478493	0.495088	0.00803932	6.9769e-05	0.0311108	0.36253	0.0120912	0.000390166	0.00135631	0.012646	0.151987	0.0170378	0.00785646	0.0306366	0.00174608	0.0197006	0.0501425	0.117482	0.0255236	0.00210629	0.0283221	0.0139358	0.0117624	0.0257458	0.0135154	0.0354136	0.0042168	0.00779436	0.00205013	0.00677616	0.00129358	0.083492	0.0249645	0.00250107	0.000330097	0.0373823	0.0140809	0.000872983	0.0107692	0.200596	0.0307127	0.0065402	0.0956653	0.0215941	0.00115788	0.00128406	0.0120677	0.0503276	0.00507561	0.0163538	0.040714	0.040257	0.00979815	0.137546	0.000579931	0.0463928	0.738755	0.0792517	0.0171319	0.000627658	0.00379357	0.00200293	0.000606937	0.000347326	0.0198324	0.0118429	0.0777282	0.102687	0.247691	0.120816	0.0709416	0.365382	0.0924823	0.0187716	0.19207	0.745906	3.04325	0.221228	0.233831	0.271935	0.273006	9.12399
14220	-24856.3	-24694.6	-161.675	0.405361	0.00407295	0.00295944	0.00191441	0.0185768	2.26513	0.00710323	0.00120569	0.116015	0.260916	0.2067	0.00444855	0.0188497	0.118051	0.000205918	0.00134771	0.0767115	0.00043792	0.000531942	0.0118149	0.0140116	0.107278	0.2729	0.0353051	0.00270269	0.0766091	0.00126987	0.0117821	0.027817	0.0591715	0.00833154	0.0165236	0.041303	0.0271638	0.000898541	0.00288337	0.071919	0.00271994	0.130963	0.000237908	0.00117856	0.0500432	0.0273806	0.0438347	1.88422	0.0133306	0.00416754	0.0459725	0.0225281	0.00213966	0.0035887	0.0162923	0.00162707	0.0535999	0.495088	0.00530111	0.000142133	0.0254021	0.408524	0.00668769	0.000385133	0.00172299	0.0066742	0.273295	0.0361912	0.00774747	0.0324877	0.00213723	0.0147044	0.0502933	0.118927	0.0204073	0.00118662	0.0189162	0.0138025	0.00900921	0.0231293	0.00845602	0.0289749	0.00633022	0.0101525	0.00234176	0.00322797	0.00220551	0.0888963	0.018197	0.00533925	0.000613922	0.0437545	0.00830144	0.0042394	0.0201936	0.257198	0.0456084	0.00642123	0.124291	0.0200298	0.00204242	0.00125496	0.0154494	0.0466864	0.00241421	0.0184267	0.0353276	0.039881	0.0248491	0.16524	0.00317006	0.0569671	0.809539	0.123695	0.0137959	0.000476395	0.002112	0.00239774	0.000115957	0.0004633	0.00717636	0.004044	0.0955976	0.109825	0.245721	0.119855	0.0703773	0.362475	0.0917466	0.0174954	0.185749	0.737017	3.05974	0.221228	0.233831	0.271935	0.273006	9.94674
14230	-24859.4	-24700.3	-159.124	0.377704	0.00341796	0.00269274	0.000760252	0.0200828	2.22539	0.00366317	0.00280319	0.0892908	0.32159	0.177054	0.00217362	0.0285862	0.123167	0.000501113	0.00178372	0.062051	0.00108956	0.000574543	0.0143279	0.0156763	0.101212	0.223288	0.0324224	0.0053967	0.0718979	0.00185238	0.0111377	0.0170196	0.0437202	0.00155447	0.0235599	0.0380622	0.0252935	0.00107845	0.00310219	0.0623822	0.00167228	0.133627	0.000134537	0.00232974	0.0388641	0.0344867	0.0309287	2.01468	0.00471382	0.00381101	0.0601911	0.0140888	0.00417306	0.00291057	0.0130122	0.000311931	0.0399475	0.433943	0.00580335	0.000517284	0.0303107	0.442693	0.00437709	0.000528138	0.0033936	0.00684677	0.188569	0.0196333	0.00856052	0.00968025	0.00291903	0.0116639	0.0366086	0.118927	0.0217032	0.00146709	0.0133789	0.0121649	0.00816884	0.0120372	0.00695212	0.0390807	0.00757969	0.00693947	0.00224436	0.010864	0.00565208	0.0940353	0.0604537	0.00367587	0.000500537	0.0405438	0.0104232	0.00499302	0.0227574	0.249788	0.0371846	0.00330245	0.0897788	0.0161886	0.00167182	0.00209849	0.0210151	0.0595401	0.00229939	0.0194135	0.0403411	0.0192133	0.00540266	0.115807	0.00966933	0.0587288	0.877171	0.086525	0.0113606	0.000611285	0.00371143	0.00220176	9.48682e-05	0.000732776	0.0140722	0.00316656	0.0705443	0.104491	0.233787	0.114034	0.0822147	0.373278	0.0921959	0.0136336	0.164914	0.70598	3.11547	0.214324	0.235904	0.274345	0.275427	9.69176
14240	-24858.8	-24703.7	-155.064	0.390881	0.00261913	0.00304713	0.00047257	0.0209673	2.27631	0.00361216	0.00165516	0.0992575	0.251282	0.193816	0.00307803	0.0172647	0.0986376	0.0010299	0.00338139	0.0788918	0.000972033	0.000574815	0.012381	0.0131113	0.11956	0.229766	0.0296954	0.0033762	0.0722793	0.00298304	0.0205843	0.0217671	0.0313378	0.00175363	0.0267629	0.0500427	0.0288253	0.000415144	0.00206747	0.0730833	0.000568152	0.139872	0.000103913	0.0046123	0.0447246	0.017789	0.0309435	1.74522	0.00527503	0.00371015	0.0502546	0.0146073	0.00553744	0.00369313	0.0182908	0.000585038	0.0554672	0.433628	0.00598697	0.000752543	0.027118	0.327144	0.00878296	0.00074913	0.00169037	0.00895644	0.175774	0.0124476	0.00730024	0.012721	0.00316963	0.0202744	0.0422742	0.138376	0.0168323	0.000623592	0.0236025	0.0148683	0.0109789	0.0144081	0.00416977	0.0490653	0.00712271	0.00921869	0.00170757	0.00950638	0.00519486	0.0797863	0.0550867	0.00245681	0.000777603	0.0579047	0.0148744	0.00303233	0.0111094	0.201891	0.0299957	0.00396055	0.105883	0.00794142	0.000713271	0.00243714	0.0176208	0.0423398	0.00217717	0.0169288	0.0478931	0.0165461	0.00644917	0.122671	0.00908606	0.0490079	0.874381	0.0613814	0.00879844	0.00207992	0.00569737	0.0055488	8.93604e-05	0.000632834	0.00778996	0.00256731	0.0758148	0.0990956	0.235003	0.115364	0.0826424	0.37522	0.0926756	0.0154212	0.174912	0.721222	3.08845	0.215476	0.236863	0.27582	0.271841	9.28571
