Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	br_lens[80]	br_lens[81]	br_lens[82]	br_lens[83]	br_lens[84]	br_lens[85]	br_lens[86]	br_lens[87]	br_lens[88]	br_lens[89]	br_lens[90]	br_lens[91]	br_lens[92]	br_lens[93]	br_lens[94]	br_lens[95]	br_lens[96]	br_lens[97]	br_lens[98]	br_lens[99]	br_lens[100]	br_lens[101]	br_lens[102]	br_lens[103]	br_lens[104]	br_lens[105]	br_lens[106]	br_lens[107]	br_lens[108]	br_lens[109]	br_lens[110]	br_lens[111]	br_lens[112]	br_lens[113]	br_lens[114]	br_lens[115]	br_lens[116]	br_lens[117]	br_lens[118]	br_lens[119]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
22900	-24864.2	-24704.4	-159.758	0.392504	0.00423008	0.00150324	0.00133779	0.0163807	2.16094	0.00761188	0.000399613	0.0868129	0.273542	0.140157	0.00484886	0.0670227	0.105968	0.000254593	0.00286539	0.081136	0.00101537	0.00288396	0.0110845	0.0192386	0.108107	0.208263	0.0288997	0.000930877	0.061755	0.00239627	0.00696367	0.0104134	0.0514814	0.00317229	0.0206991	0.0438154	0.0266257	0.000591609	0.00249704	0.0806467	0.00117615	0.129268	0.000655043	0.00116774	0.0375586	0.0255474	0.0429485	2.18483	0.0125156	0.00743414	0.0421769	0.0128214	0.00365181	0.00539042	0.0126162	0.000621173	0.0525391	0.500638	0.00908375	0.000117909	0.0613925	0.350164	0.0126965	0.00207	0.0038441	0.000120956	0.0170592	0.0895248	0.0690332	0.231527	0.0623943	0.00295543	0.00717509	0.113394	0.00115088	0.000184095	0.0360327	0.010301	0.0897955	0.0443239	0.00840662	0.00264628	0.000522456	0.167279	0.119555	0.0962811	0.0162152	0.0178541	0.00378116	0.103046	0.0113222	0.000306865	0.017677	0.0152645	0.0407455	0.00884343	0.00352866	0.0122803	0.01289	0.00354531	0.00128228	0.00280596	0.00526058	0.000366454	0.00195708	0.00245132	0.000328479	0.0231484	0.0749235	0.786334	0.00282231	0.0357452	0.0468026	0.0109467	0.0160327	0.00347228	0.0264517	0.00819075	0.00333848	0.0609572	0.00183792	0.0364211	0.00684953	0.097785	0.238518	0.115238	0.0742792	0.372658	0.101522	0.015648	0.176134	0.72304	3.08518	0.225437	0.228246	0.275954	0.270363	9.7551
22910	-24865.3	-24710.7	-154.617	0.383259	0.00447208	0.00202092	0.00109832	0.0315541	2.06282	0.00433747	0.000200833	0.07705	0.217262	0.164367	0.00272907	0.053975	0.127119	0.000373065	0.00377211	0.0938998	0.00290329	0.00104225	0.00889761	0.0141706	0.0975235	0.223136	0.0435591	0.000974393	0.0694444	0.00497267	0.00835513	0.0191263	0.0338673	0.00148525	0.0199971	0.0370866	0.0259444	0.000253144	0.00456461	0.0683803	0.000780704	0.184555	0.000301244	0.00196015	0.0429306	0.024195	0.0404053	1.8977	0.00911675	0.00374088	0.0475177	0.016628	0.0037061	0.0056283	0.0104595	0.001047	0.0811278	0.512071	0.00937476	0.0001012	0.0433992	0.302345	0.00763419	0.0017196	0.00354003	0.000174046	0.0212196	0.0480297	0.0696971	0.228991	0.0347558	0.00170515	0.00636639	0.139313	0.00183275	0.000130056	0.0277617	0.0065176	0.0970736	0.0481053	0.0086881	0.00515849	0.000491317	0.182243	0.1405	0.124264	0.0170478	0.0213254	0.00695344	0.101006	0.0135492	0.00145092	0.0126676	0.0367513	0.0369109	0.00941082	0.00585164	0.0112078	0.0114018	0.0050748	0.00120735	0.00184625	0.00471028	0.00297089	0.00485471	0.00616524	0.000139761	0.0150333	0.0741627	0.6708	0.00104563	0.0218774	0.0357068	0.00378477	0.0121764	0.00151219	0.0146443	0.00384001	0.00649658	0.0488891	0.00218281	0.0332655	0.00540059	0.104209	0.241593	0.116723	0.0752369	0.377463	0.0847743	0.0143752	0.169144	0.71251	3.10397	0.225387	0.228195	0.275892	0.270526	9.24106
22920	-24863.2	-24701.1	-162.084	0.352033	0.00897999	0.00376572	0.00212375	0.0195926	2.37422	0.00442006	0.00026522	0.0884006	0.288678	0.186337	0.00140937	0.0177298	0.116088	8.25043e-05	0.0046647	0.0823262	0.00308587	0.0016649	0.0126963	0.0149134	0.118637	0.26129	0.0452488	0.00120312	0.0622163	0.00280404	0.0141347	0.020822	0.0626319	0.00302915	0.022749	0.0401529	0.0253724	0.000375669	0.00179965	0.0646343	0.0012572	0.15933	0.00079936	0.00130582	0.0463425	0.0249097	0.029929	2.09781	0.0105959	0.00438244	0.0469417	0.0181606	0.00261444	0.00629536	0.0129705	0.00251397	0.064179	0.519164	0.00803986	6.44938e-05	0.0461123	0.286862	0.0105491	0.00180555	0.00196115	5.33972e-05	0.0138732	0.0560624	0.0718843	0.297227	0.0531896	0.00171811	0.00586673	0.131773	0.00456839	0.000156572	0.0426227	0.00669991	0.0803446	0.0370191	0.00665109	0.00118518	0.000180657	0.167843	0.141771	0.0416202	0.0197819	0.0357179	0.00469781	0.0944302	0.00707387	0.000966889	0.0177054	0.0247001	0.0476291	0.00437221	0.00959628	0.0122367	0.00984576	0.00446902	0.00137166	0.00140908	0.00652399	0.00421538	0.00502552	0.0043412	0.000231447	0.0166972	0.0833497	0.787279	0.00322686	0.020927	0.0332607	0.0126896	0.0146214	0.00307383	0.0324422	0.00462221	0.00107252	0.0590785	0.0014952	0.0423162	0.00969832	0.103455	0.239845	0.115879	0.0746925	0.374732	0.0913966	0.0104455	0.145135	0.673685	3.17073	0.219863	0.229822	0.27786	0.272456	9.98795
22930	-24876.9	-24716.1	-160.771	0.389478	0.00489527	0.00226806	0.00195768	0.0163047	2.45451	0.00810561	0.000107843	0.0931334	0.262455	0.177616	0.00464908	0.0339929	0.109129	0.00021788	0.00179431	0.0715541	0.00289833	0.00166369	0.0105131	0.0165268	0.0846845	0.215744	0.0237148	0.00421987	0.0622163	0.00312624	0.012939	0.0174379	0.0648648	0.00189808	0.0198939	0.0356643	0.0371398	0.000592354	0.00503395	0.0871084	0.000287749	0.158235	0.000815671	0.00150139	0.0427769	0.0193343	0.0433728	1.90085	0.00737676	0.00453692	0.0350716	0.0139501	0.00399178	0.00554137	0.0118037	0.00121388	0.0547242	0.590858	0.00191305	5.46178e-05	0.0314083	0.319677	0.0165514	0.00112287	0.00175719	0.00027021	0.0312264	0.07109	0.0482369	0.218464	0.039417	0.000891084	0.00581782	0.120407	0.00314981	0.000300393	0.0348024	0.0137261	0.070343	0.0489097	0.0123021	0.00113974	0.000138085	0.205343	0.157495	0.0965661	0.0213894	0.0391742	0.00607437	0.124499	0.0074099	0.00992658	0.0195623	0.0220385	0.0297568	0.0102025	0.00917804	0.0157208	0.00746639	0.00769503	0.00185286	0.00263832	0.00650896	0.00452438	0.00192415	0.00309326	0.000372566	0.0247728	0.0709019	0.811712	0.00330617	0.0193671	0.0356247	0.0180239	0.0136783	0.00293015	0.0234266	0.00519972	0.00237063	0.0201978	0.000564046	0.04888	0.00508557	0.103455	0.239845	0.115879	0.0746925	0.374732	0.0913966	0.0152262	0.173853	0.719639	3.09128	0.224478	0.220603	0.283692	0.271227	9.85639
22940	-24858.3	-24694.9	-163.328	0.371222	0.00252103	0.00482024	0.001408	0.0310654	2.53858	0.00510877	0.000222717	0.106345	0.226285	0.175279	0.0023068	0.051228	0.114115	7.68691e-05	0.00312069	0.0834116	0.00357248	0.000407547	0.0110618	0.0181107	0.110131	0.23787	0.0361697	0.00483354	0.0845316	0.00190681	0.018557	0.0182415	0.032869	0.00262462	0.0181759	0.0442381	0.0332686	0.00172292	0.00458827	0.0828809	0.00047112	0.155611	0.000845405	0.00271572	0.0425215	0.012207	0.0444321	1.78942	0.00465205	0.00530069	0.0426118	0.0202381	0.00524906	0.00894273	0.0139266	0.00154329	0.0690484	0.549704	0.00628218	9.58397e-05	0.0491888	0.40601	0.0072519	0.000463387	0.00215786	0.000287874	0.0166239	0.0335898	0.0414643	0.29979	0.0366317	0.000372743	0.00314788	0.13432	0.00196574	0.000188397	0.0370924	0.00919946	0.0918063	0.0458349	0.0128338	0.00566722	0.000251783	0.258439	0.165986	0.0249064	0.022083	0.041203	0.00521573	0.0908894	0.00452578	0.00361763	0.0146194	0.0205372	0.0537896	0.00611044	0.00948303	0.0153794	0.00798227	0.0106403	0.000630047	0.00120149	0.008127	0.00102669	0.00301735	0.00509793	0.000112506	0.0122382	0.0922149	0.873684	0.00164448	0.0245626	0.0569571	0.0114252	0.014477	0.00200525	0.0258296	0.0056352	0.00161392	0.043844	0.00111943	0.0406543	0.00607849	0.103455	0.239845	0.115879	0.0746925	0.374732	0.0913966	0.0127911	0.159955	0.698163	3.12909	0.221958	0.229351	0.280508	0.268182	10.1122
22950	-24854	-24696.8	-157.18	0.385621	0.00333812	0.00311444	0.00113718	0.0180059	2.34479	0.00801395	9.58143e-05	0.119467	0.301662	0.169138	0.00254435	0.0295525	0.102822	4.41516e-05	0.00282851	0.0786921	0.00111253	0.000633466	0.0113171	0.00760915	0.100764	0.240966	0.0409525	0.00273206	0.0655753	0.00133237	0.0158156	0.01807	0.0354419	0.00302712	0.0168015	0.0570645	0.0346687	0.00185864	0.00285782	0.0830875	0.000899707	0.110976	0.00131993	0.00306759	0.0425215	0.0273095	0.038561	1.75501	0.0126662	0.00519008	0.0454312	0.0226872	0.00380628	0.00711516	0.0149888	0.00164619	0.0505994	0.365862	0.00924593	0.000186519	0.035213	0.417174	0.009206	0.000896935	0.00258646	0.000707556	0.0174498	0.0599667	0.0856303	0.264299	0.0313093	0.000682154	0.00261566	0.149271	0.00105897	3.6128e-05	0.0521201	0.0113946	0.0776566	0.0364787	0.0134029	0.00653779	0.00105461	0.129263	0.132465	0.0297432	0.0240599	0.00706904	0.00961254	0.0927795	0.00389834	0.00809145	0.020177	0.011332	0.0368323	0.00942136	0.00517694	0.0121488	0.0114612	0.0071308	0.00102389	0.00109672	0.00339867	0.00054736	0.00236038	0.00598257	0.000302473	0.0140246	0.0751077	0.901429	0.00195999	0.0360277	0.0446127	0.005849	0.0148316	0.00464896	0.0166209	0.00866021	0.00224935	0.0387829	0.00383515	0.0359461	0.00458273	0.105895	0.221922	0.118611	0.0764536	0.383567	0.0935515	0.0146958	0.170935	0.715239	3.09913	0.221958	0.229351	0.280508	0.268182	9.49731
22960	-24868.8	-24709.5	-159.3	0.37799	0.00691002	0.0031279	0.00146287	0.0275967	2.34479	0.0098544	0.000117663	0.136265	0.235064	0.159667	0.00476179	0.0375592	0.0873636	0.000156046	0.00416117	0.0923995	0.0015246	0.00290106	0.0132629	0.00912582	0.111908	0.225178	0.0286813	0.00538022	0.0724535	0.00392098	0.0126795	0.0119425	0.035352	0.0018325	0.0206379	0.045758	0.0311218	0.0003104	0.00114757	0.110736	0.00111901	0.156261	0.000894127	0.00198551	0.0514396	0.0300996	0.0354131	1.75501	0.0144467	0.00363308	0.0479095	0.0222318	0.00288737	0.00552901	0.0152123	0.00104486	0.0594656	0.510283	0.00424409	0.00023182	0.0388761	0.441976	0.0103651	0.00219569	0.00112477	0.000698726	0.0129912	0.0222328	0.0449151	0.246356	0.0596078	0.000921202	0.00379543	0.159826	0.00130143	3.17014e-05	0.049047	0.0239045	0.0805495	0.0459114	0.00761389	0.00448382	0.000592339	0.160221	0.121826	0.0459411	0.0180855	0.0085871	0.00686072	0.135181	0.00912904	0.0087602	0.0261107	0.00977509	0.0390568	0.0162158	0.00976887	0.0128002	0.00764034	0.00520322	0.000231621	0.0003606	0.00976862	0.000549151	0.00255055	0.00755878	0.000452043	0.0160066	0.0865262	0.844893	0.00236413	0.0168829	0.050693	0.0070453	0.0137345	0.000844124	0.0103307	0.00660518	0.00324348	0.0765219	0.00321567	0.0266365	0.00540216	0.105895	0.221922	0.118611	0.0764536	0.383567	0.0935515	0.0136714	0.165133	0.706321	3.11487	0.226733	0.227944	0.278787	0.266537	9.70935
22970	-24878.6	-24713.7	-164.946	0.399365	0.00451609	0.00624453	0.000980057	0.0204552	2.29275	0.0098501	0.000246834	0.102751	0.207832	0.2226	0.00759001	0.0129926	0.135509	0.000142157	0.00273132	0.082877	0.00105575	0.00189319	0.00814037	0.0151193	0.103102	0.26486	0.0338271	0.00466367	0.0611345	0.005089	0.00505822	0.0189395	0.072268	0.00419641	0.0203048	0.0442383	0.0371684	0.000993505	0.00188088	0.0653511	0.000437894	0.131511	0.000134565	0.00425809	0.0299958	0.0313102	0.0508652	2.26964	0.00805292	0.00320018	0.0544133	0.0287728	0.00200207	0.00592162	0.0104095	0.000969822	0.0435275	0.510283	0.00868183	0.000200234	0.0447555	0.409896	0.0144354	0.00161704	0.00413156	0.00152848	0.0167125	0.0539984	0.0801156	0.261452	0.0539932	0.000994892	0.00202603	0.159826	0.00151231	6.25791e-05	0.0525914	0.014842	0.100091	0.0430691	0.00869843	0.00198823	0.00175979	0.202017	0.148414	0.0303246	0.0184781	0.0218348	0.00111271	0.12432	0.00971608	0.021029	0.015717	0.0117379	0.0455535	0.00929989	0.00879224	0.0150452	0.00955094	0.00597705	0.000446704	0.00139645	0.0056105	0.000743898	0.00107233	0.00157141	0.000702991	0.0125866	0.115842	0.817571	0.000427476	0.0244858	0.0386191	0.00971722	0.0120725	0.00295113	0.00502836	0.00918351	0.00236435	0.0602579	0.00275806	0.0399155	0.0055822	0.106361	0.227229	0.0995996	0.0782819	0.39274	0.0957887	0.0166229	0.181281	0.730592	3.0715	0.225254	0.226457	0.28349	0.264799	10.2739
22980	-24862.3	-24705.2	-157.022	0.385448	0.00510522	0.00637817	0.00255155	0.0233174	2.29275	0.00832446	0.000878314	0.097597	0.257429	0.17876	0.00562615	0.0165919	0.105777	0.00019192	0.00497489	0.0596107	0.00151722	0.00170485	0.00896342	0.0206662	0.110036	0.196135	0.0319485	0.00285724	0.0785928	0.00298974	0.00575743	0.0111705	0.049612	0.00376816	0.0199755	0.0553885	0.0374333	0.00118869	0.00326723	0.0610062	0.00250908	0.122837	0.000103609	0.00406055	0.0367873	0.0287157	0.036315	1.94856	0.0130468	0.00469785	0.0473561	0.019535	0.00315256	0.00261728	0.0141623	0.000606389	0.0444936	0.496955	0.00457085	0.000355077	0.0441281	0.368324	0.00591477	0.00395463	0.00283255	0.00151046	0.0169467	0.0775697	0.0282427	0.261452	0.049215	0.00122741	0.00111946	0.117514	0.00177369	9.3353e-05	0.044901	0.0110098	0.0652123	0.0510339	0.00962721	0.00209588	0.000417524	0.123826	0.118724	0.0709514	0.0176402	0.0268994	0.00390962	0.0800609	0.00874691	0.0202645	0.0195001	0.0140163	0.0380724	0.0104099	0.00667392	0.0129337	0.020296	0.00572267	0.00040188	0.00102048	0.0122708	0.00121579	0.00179383	0.00193681	0.00224643	0.0181354	0.0659888	0.813768	0.000542669	0.0195667	0.0512997	0.00534468	0.014282	0.00200895	0.00323194	0.00477552	0.00203869	0.0357148	0.00156996	0.0528839	0.00348344	0.105125	0.224588	0.110065	0.077372	0.388175	0.0946753	0.0146722	0.170804	0.715041	3.09948	0.22545	0.225783	0.283738	0.265029	9.48157
22990	-24865.1	-24702	-163.125	0.385448	0.00379837	0.00340503	0.000461517	0.0156442	2.51254	0.00394431	0.000172127	0.110157	0.291401	0.16014	0.00143657	0.0242823	0.119548	0.000181122	0.00794291	0.0803258	0.000353038	0.00214665	0.00878203	0.0168152	0.11023	0.234738	0.0393008	0.000807893	0.0721988	0.00234064	0.0115357	0.0168913	0.0404953	0.00264082	0.0223475	0.0500959	0.0298148	0.00195539	0.00245786	0.0551102	0.00120366	0.0971368	5.25264e-05	0.00202786	0.0371496	0.0209484	0.0326375	2.05848	0.00964127	0.00499889	0.0578611	0.0213372	0.00915615	0.00326735	0.0106973	0.000746341	0.0625583	0.496955	0.00564927	0.00020368	0.0461805	0.392757	0.00973389	0.00352104	0.00160442	0.00137786	0.0143873	0.0496794	0.0591168	0.296158	0.0429521	0.000976374	0.00418611	0.149779	0.00429776	0.00102981	0.0308924	0.0073438	0.0918221	0.047994	0.0127108	0.00520611	0.000691488	0.158728	0.14581	0.0604989	0.0129103	0.0436895	0.00646147	0.0928057	0.00939224	0.00770402	0.0105802	0.0179924	0.0345573	0.0144936	0.00615673	0.0154571	0.0103996	0.00417154	0.000541816	0.00171128	0.0170982	0.00107752	0.00233957	0.00414549	0.000837746	0.0141274	0.0693715	0.830704	0.00253638	0.0119512	0.057393	0.00774552	0.0196783	0.00123628	0.00548936	0.00642523	0.00354864	0.0625943	0.00374404	0.0491315	0.00301963	0.0987657	0.226184	0.110847	0.0779218	0.390933	0.0953481	0.0146722	0.170804	0.715041	3.09948	0.22545	0.225783	0.283738	0.265029	10.0918
23000	-24866.8	-24710.8	-156.018	0.388684	0.00557735	0.00810957	0.00111933	0.0234967	1.81506	0.00686233	9.02069e-05	0.0896861	0.283736	0.156101	0.00143317	0.0177306	0.089594	0.000130232	0.00563806	0.0890202	0.000417663	0.00122786	0.0120092	0.0214615	0.0911311	0.234738	0.0476867	0.000243169	0.0653651	0.00496736	0.00356559	0.0234632	0.0206138	0.00167141	0.0191883	0.0458604	0.0374249	0.00117019	0.00278369	0.0844577	0.0015714	0.152215	0.000129761	0.00292049	0.0445884	0.0300109	0.0450144	2.17476	0.00588436	0.0027694	0.0485675	0.0183302	0.00369501	0.00662894	0.0139123	0.000964939	0.0565391	0.480564	0.00515711	0.000241298	0.0526415	0.334138	0.00913939	0.000988278	0.00194443	0.00272742	0.019148	0.0416997	0.0451711	0.272718	0.0517661	0.00101167	0.00486328	0.129518	0.00336135	0.00250857	0.0432498	0.0110821	0.0945307	0.0348688	0.015231	0.00489839	0.000948681	0.165067	0.14581	0.0971278	0.0226086	0.019585	0.00869319	0.0805044	0.0103097	0.013675	0.0236731	0.0114554	0.0318556	0.00387938	0.00594076	0.00961948	0.00870152	0.00649128	0.000463136	0.00218987	0.00853847	0.000640777	0.00374872	0.00691575	0.000877511	0.0137935	0.0735058	0.800938	0.00352413	0.0198096	0.053093	0.00568305	0.0118337	0.000445611	0.0121694	0.00377716	0.0014921	0.0636727	0.00344889	0.0313754	0.00870532	0.100283	0.229658	0.109616	0.065668	0.396938	0.0978375	0.0151163	0.173253	0.718739	3.09289	0.22545	0.225783	0.283738	0.265029	9.3811
23010	-24883.1	-24715.9	-167.12	0.36195	0.00376875	0.00415554	0.00139051	0.026208	2.38458	0.00724897	7.36675e-05	0.0891871	0.351772	0.182624	0.00142178	0.0255011	0.106649	0.000215238	0.00598225	0.0803567	0.000687825	0.00227734	0.0121764	0.0300438	0.112254	0.231403	0.0564448	0.00102148	0.0823687	0.00311365	0.00635893	0.0244158	0.0391436	0.00163419	0.0217452	0.0444628	0.0350324	0.000670735	0.00400502	0.0839802	0.00298535	0.16404	5.63325e-05	0.00252375	0.0541384	0.0255639	0.0450144	2.43825	0.00848033	0.0031494	0.0546632	0.0258158	0.000967774	0.00550418	0.0169121	0.00182774	0.0504409	0.496347	0.00873145	0.000533946	0.0392675	0.333163	0.0123387	0.00165552	0.00259936	0.0015617	0.0162878	0.0515669	0.0382089	0.24024	0.033602	0.00211548	0.00151392	0.147771	0.00198872	0.00122585	0.050908	0.0108205	0.0912516	0.0348688	0.012122	0.00829337	0.000903911	0.116473	0.135527	0.117765	0.0148342	0.0140817	0.00970991	0.128439	0.0129934	0.0268636	0.0158515	0.0194363	0.0416412	0.00350822	0.00822075	0.0101512	0.0181261	0.00419577	0.00122497	0.00533075	0.00663187	0.00219218	0.00738576	0.00519131	0.00101817	0.0212029	0.0630708	0.873208	0.00482532	0.0226624	0.0411858	0.00427306	0.0178755	0.000695576	0.0229502	0.00945901	0.00264873	0.0392452	0.0034949	0.0272362	0.00605985	0.103782	0.237671	0.113441	0.0623434	0.381512	0.101251	0.0116294	0.152817	0.68659	3.14896	0.22545	0.225783	0.283738	0.265029	10.4915
23020	-24873.4	-24713.1	-160.314	0.377165	0.00220658	0.00280198	0.00271734	0.0161059	2.38458	0.0037905	0.000111392	0.111255	0.290414	0.200199	0.00227147	0.0171127	0.102059	0.000413879	0.0014261	0.0712097	0.00138204	0.00106124	0.0146389	0.0136914	0.112254	0.255251	0.0386144	0.00207015	0.0649939	0.00199021	0.0065373	0.0284013	0.0464645	0.00244715	0.0201573	0.0515195	0.0373581	0.000828084	0.00367701	0.101032	0.00161774	0.163266	4.04224e-05	0.00313872	0.0464855	0.0417902	0.0432867	1.56501	0.0158874	0.0105973	0.050539	0.0206218	0.00159802	0.00767575	0.0116279	0.00215562	0.0578291	0.411751	0.00331957	0.000135911	0.0531777	0.451839	0.00641485	0.00129574	0.00380699	0.00133224	0.0180936	0.0466962	0.0138154	0.281543	0.0643371	0.000832953	0.00250463	0.166346	0.000680478	0.000821873	0.0470231	0.0153962	0.0815983	0.042791	0.0120813	0.00756654	0.00100134	0.173397	0.161147	0.117765	0.0194294	0.0351518	0.00738826	0.130276	0.0160596	0.0166257	0.02384	0.0355168	0.0403672	0.0139178	0.0124309	0.0187168	0.0102691	0.00310408	0.000413105	0.0010738	0.0126073	0.00119956	0.00206839	0.00736203	0.00355084	0.0223625	0.0833488	0.825434	0.00268678	0.033241	0.0411418	0.00427271	0.0189584	0.00145549	0.021361	0.00982439	0.0027891	0.0451031	0.00442978	0.0336086	0.00465517	0.103184	0.236302	0.112788	0.0677438	0.379315	0.100668	0.0135626	0.164503	0.705338	3.1166	0.222449	0.236089	0.27996	0.261501	9.81076
23030	-24865.8	-24705.6	-160.206	0.377165	0.00354468	0.00197248	0.00146969	0.0203824	2.12825	0.011094	3.62332e-05	0.0952382	0.259724	0.163491	0.00224496	0.0336284	0.0993265	0.00100513	0.000772107	0.0719014	0.00196488	0.00147695	0.0107944	0.0105225	0.117264	0.212427	0.0347378	0.00256074	0.0701874	0.00593114	0.0105289	0.0181553	0.0819476	0.00281899	0.0256717	0.0675021	0.0483764	0.000575882	0.00278344	0.079389	0.00104087	0.144149	2.54176e-05	0.00319765	0.0414559	0.0304986	0.0373884	1.94539	0.00827856	0.00783302	0.0483755	0.0156677	0.00122855	0.00941042	0.0142779	0.0021355	0.0702916	0.44904	0.00668878	0.000184892	0.0509393	0.42946	0.00451083	0.00125387	0.00436812	0.00160345	0.02228	0.0717139	0.00992463	0.251757	0.0533454	0.000346731	0.0072176	0.178734	0.000759575	0.00194283	0.0483577	0.0141398	0.0774225	0.0365754	0.0125645	0.00224829	0.000159632	0.229855	0.161147	0.112272	0.0183088	0.0527867	0.00313116	0.101449	0.0167935	0.0168442	0.0203808	0.0298102	0.0627935	0.00339385	0.00618978	0.0186986	0.0100752	0.00378308	0.000710898	0.000684469	0.0117832	0.00113405	0.00241334	0.00475419	0.00402158	0.0207779	0.0801188	0.825434	0.00211155	0.0166648	0.0390774	0.00536989	0.0134486	0.0050994	0.00509946	0.00513118	0.000796224	0.0259753	0.00384353	0.0336125	0.00635856	0.103184	0.236302	0.112788	0.0677438	0.379315	0.100668	0.0135626	0.164503	0.705338	3.1166	0.230892	0.233525	0.276921	0.258662	9.80001
23040	-24866.2	-24701.9	-164.318	0.393757	0.00309948	0.00162199	0.00113947	0.0251102	2.12825	0.0065897	0.000106133	0.0948941	0.324119	0.168624	0.00164649	0.0192863	0.117067	0.000380006	0.00143025	0.0912741	0.00106522	0.00320397	0.0211028	0.0131994	0.08598	0.239186	0.0310637	0.00368772	0.0646853	0.00353379	0.00758997	0.0185048	0.0813174	0.00409683	0.0311304	0.0659282	0.0357334	0.00107266	0.0017641	0.0746573	0.00320078	0.152281	7.22565e-05	0.00452186	0.0604854	0.0287747	0.039672	2.25541	0.00585253	0.00369222	0.0521497	0.0273939	0.00257251	0.00384885	0.0181837	0.0018241	0.0667369	0.573295	0.00411546	0.000172358	0.0427943	0.358878	0.00850696	0.000930556	0.00140473	0.00111139	0.0194066	0.0432448	0.0122303	0.280223	0.0267242	0.000385611	0.00699683	0.154499	0.00209437	0.00184558	0.0407897	0.0147561	0.0747744	0.0431165	0.0172831	0.00204975	5.97519e-05	0.212422	0.157973	0.0503217	0.0115787	0.0180263	0.00583194	0.0955904	0.00521671	0.00688171	0.0194465	0.0398942	0.0332673	0.00800809	0.00977926	0.0148478	0.0151383	0.0100896	0.0022091	0.00245299	0.00825989	0.000868254	0.000998284	0.00415881	0.00181399	0.0235213	0.101285	0.87748	0.00218095	0.0366069	0.0423376	0.00628681	0.0242549	0.00432508	0.024672	0.00899244	0.00130559	0.0536569	0.00228531	0.0273221	0.00803189	0.103783	0.237674	0.113443	0.0672044	0.381517	0.0963783	0.0158242	0.177078	0.724436	3.08266	0.230892	0.233525	0.276921	0.258662	10.2111
23050	-24846	-24688.2	-157.853	0.369371	0.00268928	0.00186773	0.00072829	0.0193312	2.12825	0.00867668	8.73704e-05	0.0926852	0.313441	0.215488	0.00211564	0.00897252	0.113473	0.000199534	0.000834436	0.0796135	0.000812157	0.00269733	0.0141231	0.0187873	0.103883	0.219244	0.0264339	0.00251988	0.0676029	0.000824289	0.0228842	0.0175066	0.0340672	0.00450906	0.0259991	0.0523173	0.0346005	0.000232374	0.00167996	0.0758112	0.00131711	0.138766	0.000161054	0.00182326	0.0476336	0.0284918	0.0387279	1.98804	0.00801688	0.00324182	0.0447393	0.016615	0.00531314	0.00282771	0.00661252	0.000475927	0.0707314	0.431168	0.00493668	0.000570231	0.0427943	0.385012	0.00877344	0.000746374	0.00291176	0.000320482	0.0179795	0.0504025	0.0250657	0.245973	0.047155	0.000990436	0.00570608	0.124664	0.000811923	0.00192656	0.0410182	0.0104244	0.077776	0.0390624	0.0146477	0.00434368	6.30261e-05	0.199163	0.146572	0.0428752	0.0221309	0.0278271	0.00547822	0.112958	0.00618158	0.00979182	0.0213165	0.0399375	0.0471853	0.00867632	0.00853175	0.0132459	0.0124224	0.00883059	0.00193607	0.0012724	0.00852654	0.000421655	0.00343032	0.0026799	0.00424224	0.0153842	0.070607	0.811136	0.00148217	0.0263095	0.0474803	0.00656431	0.00995228	0.0047371	0.0193629	0.00987151	0.00229756	0.0429352	0.00276565	0.0292993	0.00517094	0.103755	0.23761	0.113682	0.0671862	0.381414	0.0963523	0.012555	0.158534	0.69589	3.13302	0.23122	0.233426	0.276803	0.258552	9.56475
